"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000188976","NOC2L",0.418156588076302,"3.17014597570036","3.01298232925288","4.80342430723965","3.44108393570217",0.787374581503896,1,0.333542541568187
"ENSG00000187961","KLHL17",0.0215378564884941,"5.10725637809119","6.22416523332942","1.25209680638666","0.863764541320568",0.40033063409566,1,0.371274660022417
"ENSG00000188290","HES4",0.50939063734873,"2.01524716316719","2.21530421819662","5.93013488200242","6.6889377098579",0.824403601095505,1,-0.120408115316691
"ENSG00000187608","ISG15",0.508769904019501,"3.01810622263863","2.78038424417413","1.10457513869421","1.48260831367868",0.824372059018884,1,-0.294342139559166
"ENSG00000131591","C1orf159",0.782442581315067,"0.0536841810607256","0.0147869466653653","7.87401796258592","7.233106897276",0.930400768021994,1,0.084899806907666
"ENSG00000078808","SDF4",0.403209838365981,"3.1235702614044","3.09028457274219","5.79968326879753","4.2752796085784",0.780644583467238,1,0.304953801467954
"ENSG00000176022","B3GALT6",0.360560734142161,"2.95617925898179","2.82370123494124","2.90474768173761","3.15902377580405",0.759989915424847,1,-0.0839165181750975
"ENSG00000162572","SCNN1D",0.381501097522387,"6.04299569107397","0.150471865005997","1.43095441329478","1.84898377568809",0.770092361303372,1,-0.256294534195768
"ENSG00000169972","PUSL1",0.216334970411815,"2.80862429158633","2.70908898961977","0.903167081841474","1.21722136681639",0.684763681333511,1,-0.298418405914831
"ENSG00000127054","INTS11",0.0166585969776085,"4.73380538207814","5.33930971765095","4.01250189240954","1.59695951585048",0.379189964464397,1,0.921313441297948
"ENSG00000224051","CPTP",0.783588311695912,"3.09904308622368","2.98070288969803","2.60860404035835","2.68493837261275",0.930400768021994,1,-0.02884254741177
"ENSG00000107404","DVL1",0.382933559134484,"3.26619051980143","3.09848380452592","5.50371800138196","4.51444461292014",0.771061669797158,1,0.198141694121772
"ENSG00000175756","AURKAIP1",0.0169269208097763,"2.98159277143528","2.72068122379413","6.66894138684725","9.32240056200241",0.380962308557026,1,-0.334959031847331
"ENSG00000242485","MRPL20",0.0950627339748493,"2.95090384095904","2.74873748818093","4.82278540963529","6.60412668922388",0.5743881339855,1,-0.314343062617085
"ENSG00000235098","ANKRD65",0.0258342794148833,"2.98602850460745","2.95470560529236","3.86084212120961","5.32039951858922",0.421164887516522,1,-0.320663072214603
"ENSG00000215915","ATAD3C",0.752004154123358,"5.31481196289018","4.93530308636172","0.328138832507431","0.37000615986223",0.921851579102261,1,-0.120082865105523
"ENSG00000160072","ATAD3B",0.573968231746751,"0.232022046083036","0.33532019021554","4.125649342441","3.28185209594764",0.854023887389384,1,0.22881549731499
"ENSG00000197785","ATAD3A",0.408095229635408,"2.09718580797761","1.73265788607886","0.954062950554239","1.39171933545811",0.781984659114103,1,-0.37756553856165
