"Ensembl","Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000188976","NOC2L",1.92397946187387e-11,"3.16728491677926","3.01310660817828","4.80688617650253","3.44429226139341","0.122724737105923","0.18492541975586","28.0651834553997","25.9936475085396",3.38284896136608e-11,2.56081666375412e-07,0.333331065937514
"ENSG00000187961","KLHL17",1.65439534925359e-05,"5.06632652336175","6.13632312326314","1.27786755931585","0.810546511117385","0.110748427699293","0.164504379233621","7.31880829331681","7.76798505467801",2.21998206457962e-05,0.220200020985653,0.45523927312061
"ENSG00000188290","HES4",4.24764250484715e-26,"2.01304121467945","2.21665628283623","5.9966899839787","6.6986783915083","0.323745652555586","0.389857829361264","20.6911763559764","15.381735423407",1.32901085424343e-25,5.65361217395156e-22,-0.110702604275178
"ENSG00000187608","ISG15",4.18192707218133e-07,"3.05034468460059","2.80606578542557","1.11490133353885","1.49518326002178","0.30574106624019","0.279695008195758","4.89035796992728","3.98613239732378",6.04752817587283e-07,0.00556614493307335,-0.293482870387548
"ENSG00000188157","AGRN",0.331157396352856,"2.73290450916186","1.07786229782769","0.760835904568897","1.0126292631098","0.060777918725703","0.0475011275997274","16.6611375371359","16.0172177591267",0.34306545341349,1,-0.285887754806459
"ENSG00000131591","C1orf159",2.01341227619385e-42,"0.0447910528234063","6.2773574358205","7.77993892947432","7.09526257463366","0.234792009761724","0.259862186105506","30.219352787321","29.9387111532864",1.39648344951225e-41,2.67985173961401e-38,0.0921211701452894
"ENSG00000078808","SDF4",1.33957903251825e-16,"3.10860937615633","3.12803918323718","5.94686304970601","4.45737798316812","0.121994941928392","0.171846642535436","36.5373999340439","34.6056400169687",2.91908921460673e-16,1.78297969228179e-12,0.288303164989548
"ENSG00000176022","B3GALT6",6.31443700812687e-47,"2.94272819512351","2.82553523513209","2.92612908455125","3.16999947264732","0.391558253296092","0.407335579254807","8.09585660872331","7.18358334890463",5.82433517520226e-46,8.40451565781686e-43,-0.0800510035190428
"ENSG00000160087","UBE2J2",0.472799427029945,"3.46991053822708","5.41992116457648","0.887181904706832","0.538796831392806","0.0201123093830147","0.0343590811325275","26.7894064839631","25.8208856425716",0.483627449567212,1,0.498711476211785
"ENSG00000162572","SCNN1D",1.02283934894292e-07,"6.00473946941506","0.0908127161063078","1.36045925776682","1.71633103350537","0.1744762962294","0.138692039208739","9.83704417503652","9.80920942202927",1.51992762469915e-07,0.00136139917344303,-0.232366560151091
