"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"100000007","Lipid","Carnitine Metabolism","carnitine","carnitine",10455,"HMDB0000062",288,"C00487,C00308","5.4646806595787","0.147136693064437","0.00433845184027533","0.157196488904817","-0.107428156179516","0.100540527678185",0.031534117542742,1
"100000008","Xenobiotics","Benzoate Metabolism","benzoate","benzoate",238,"HMDB0001870",243,"C00180","2.91525239990802","0.0516219999918929","0.460865957968579","0.0466456902022085","0.0115846289260465","-0.0503053402315181",0.586556281045735,1
"100000014","Xenobiotics","Benzoate Metabolism","hippurate","hippurate",451,"HMDB0000714",464,"C01586","4.69670853422268","0.273218585278547","0.188304498862173","0.226682284100491","-0.273184996966804","-0.00428401375557606",0.34059684702029,1
"100000039","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfoxide","methionine sulfoxide",139840,"HMDB0002005",158980,"C02989","6.25543312511279","0.124008718862695","0.0558971872670437","0.129611527900452","-0.00344107079466786","0.12396096718626",0.162515896313442,1
"100000042","Amino Acid","Histidine Metabolism","3-methylhistidine","3-methylhistidine",58494,"HMDB0000479",64969,"C01152","2.31718930627035","0.198950859592147","0.344259902088786","0.137485234622701","0.14605833887339","-0.135086661732386",0.480007145896442,1
"100000043","Xenobiotics","Drug - Analgesics, Anesthetics","4-acetamidophenylglucuronide","4-acetamidophenylglucuronide",3239926,"HMDB0010316",402266183944,NA,"3.4503771357115","0.463109893305725","0.199289511427694","0.377042283592603","-0.140739482294582","-0.441206495193683",0.349982699039686,1
"100000054","Amino Acid","Lysine Metabolism","5-hydroxylysine","5-hydroxylysine",1002,"HMDB0000450",3032849,"C16741","0.944494454909274","0.0615115785593743","0.446965384564801","0.0551291423414936","0.0498367246707303","0.0360551684361604",0.575958921328847,1
"100000096","Amino Acid","Guanidino and Acetamido Metabolism","4-guanidinobutanoate","4-guanidinobutanoate",486,"HMDB0003464",500,"C01035","2.12658028962797","0.0928279262916921","0.0123483937982753","0.0888194350080776","0.0788561236002036","-0.0489768891454452",0.0629447346210786,1
"100000101","Lipid","Fatty Acid, Dicarboxylate","pimelate (C7-DC)","pimelate (C7-DC)",376,"HMDB0000857",385,"C02656","3.90717875690773","0.0350420199350192","0.666803879917184","0.0362375487292772","-0.0242827070673137","-0.0252644671150871",0.750991457295537,1
"100000125","Nucleotide","Pyrimidine Metabolism, Cytidine containing","2'-deoxycytidine","2'-deoxycytidine",13117,"HMDB0000014",13711,"C00881","2.13393595685907","0.239902735471055","0.00212205925109704","0.194417632730218","0.202857725096037","-0.128070550304727",0.0208227064013897,1
"100000135","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","2'-deoxyinosine","2'-deoxyinosine",58569,"HMDB0000071",135398593,"C05512","6.13194429288136","0.155588033580107","0.0196263867615393","0.149034843874396","-0.0234416860357083","0.153811974661038",0.0815170032159172,1
"100000257","Carbohydrate","Aminosugar Metabolism","glucuronate","glucuronate",58552,"HMDB0000127",4.4147823677977e+29,"C16245","4.37793909344588","0.143813497979987","0.117779256072698","0.139495827354884","-0.135844939744347","-0.047206721418614",0.262371562889031,1
"100000258","Lipid","Glycerolipid Metabolism","glycerol 3-phosphate","glycerol 3-phosphate",734,"HMDB0000126",754,"C0093","2.26335918749034","0.0198888410252761","0.78524806204572","0.0193835413830824","0.0153066932607124","-0.0126992574094381",0.842103454516243,1
"100000263","Amino Acid","Histidine Metabolism","imidazole lactate","imidazole lactate",389128,"HMDB0002320",793,"C05568","5.39787917647065","0.162462733093965","0.0385121017845214","0.159115400363947","-0.125763834646222","0.102847447899492",0.127561181016242,1
"100000265","Amino Acid","Tryptophan Metabolism","kynurenine","kynurenine",141580,"HMDB0000684",161166,"C00328","5.05002940374032","0.313862091401059","2.02405141824904e-07","0.3784699929049","-0.296141101483814","0.10397047864947",5.65564533493333e-05,0.00015888803633255
"100000269","Lipid","Phospholipid Metabolism","glycerophosphorylcholine (GPC)","glycerophosphorylcholine (GPC)",571409,"HMDB0000086",71920,"C00670","5.54112936314898","0.127960375730379","0.00805400907057809","0.151525939715398","-0.0864762278760262","0.0943171234155998",0.0474783754150957,1
"100000272","Amino Acid","Glycine, Serine and Threonine Metabolism","allo-threonine","allo-threonine",89699,"HMDB0004041",99289,"C05519","4.98094490760457","0.144552199468767","0.0088163729797638","0.166320894514404","-0.139370736133563","0.0383553944165195",0.0507330053139371,1
"100000275","Carbohydrate","Glycogen Metabolism","maltotetraose","maltotetraose",393830,"HMDB0001296",439639,"C02052","5.39190791929782","0.409040360406072","0.0345135432927458","0.362866025497072","-0.318182318053964","0.257048689782569",0.119881112764626,1
"100000276","Carbohydrate","Glycogen Metabolism","maltotriose","maltotriose",388669,"HMDB0001262",439586,"C01835","5.3303007353511","0.279750861767643","0.194055927435503","0.24837261532224","-0.228022136912622","0.162069274501801",0.347576721221585,1
"100000282","Amino Acid","Glutamate Metabolism","N-acetylglutamate","N-acetylglutamate",1266066,"HMDB0001138",70914,"C00624","4.58710424271227","0.0324490542140174","0.207862537224274","0.032244613249966","-0.032194722661582","-0.0040547443973766",0.356194973854674,1
"100000298","Carbohydrate","Nucleotide Sugar","UDP-galactose","UDP-galactose",17069,"HMDB0000302",18068,"C00052","5.93925142855018","0.242532107250826","0.0127025481869227","0.267455588528082","-0.0817801736084625","0.228328329937605",0.0635127409346135,1
