Item ID	Item value	Change in Kuiper test statistic when item removed
CEBPB	14.6719121553543	0.030749548998236453
CEBPD	17.0734285312149	-0.0219780219780219
DUSP1	18.5457161571395	-0.0219780219780219
IL18	6.48272913849203	0.05494505494505497
IRS2	18.9511795618548	-0.005083713448217564
VEGFA	8.26101607446294	0.05494505494505497
SOCS3	16.919078083822	-0.0219780219780219
KLF6	18.0308190806884	-0.0219780219780219
ZFP36	15.9373738587845	-0.005269185214944683
BCL6	17.5191447714809	-0.0219780219780219
TRIP10	18.1350888995605	-0.0219780219780219
HES1	5.97869672819768	0.05494505494505497
TRIB1	6.29441949111496	0.05494505494505497
CD44	17.6220179581376	-0.0219780219780219
