"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"KLF15","KLF15","MA1513.1","9.65815",5.57893e-23,0.887208,0.860109,0.0922508,1303,"False",4.42967042e-20,0.000439935306224301,0.0198404824704016,0.983419931244866,0.984650971307915,-0.152109180069108,0.919302680356735,0.93346879821022,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","9.09477",1.31118e-20,0.839233,0.820331,0.0693602,1303,"False",3.7908736e-18,0.0528264833223521,0.209722207559277,NA,NA,NA,0.336939208101806,0.555362149083598,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","9.08441",1.43232e-20,0.830346,0.812172,0.0670138,1303,"True",3.7908736e-18,0.0274539476758059,0.0165449094112012,0.888093318540908,0.888858527454618,0.370266560093255,0.98090533740229,0.769086273909613,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","8.88687",9.95117e-20,0.942872,0.92756,0.0557051,1303,"False",1.975307245e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF148","ZNF148","MA1653.1","8.76543",2.97945e-19,0.869939,0.850645,0.0717653,1303,"False",4.7313666e-17,0.000465342261636298,0.159527937855512,NA,NA,NA,0.516519544165133,0.829749983830948,0.668050366211779,0.899312151220191,NA,0.846014702740339
"TFDP1","TFDP1","MA1122.1","8.71065",4.91721e-19,0.865842,0.849665,0.0604934,1303,"False",6.5071079e-17,0.00545363907943615,0.0146161864404721,0.985666181831947,0.986687866743549,0.154162608945167,0.815683835014336,0.507962202894032,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","8.43195",5.76759e-18,0.89596,0.879556,0.064189,1303,"False",6.54209494285714e-16,0.998478381860816,0.497760710341838,NA,NA,NA,0.253275976225389,0.000269985396287466,NA,NA,NA,NA
"SP9","SP9","MA1564.1","8.40544",7.41761e-18,0.880726,0.865208,0.0603987,1303,"False",7.361977925e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","8.32509",1.48612e-17,0.886369,0.870747,0.0615741,1303,"False",1.21968722e-15,0.0971722732678921,0.137605995413047,NA,NA,NA,0.334041536683014,0.368446200014061,NA,NA,NA,NA
"SP3","SP3","MA0746.2","8.3191",1.53613e-17,0.867937,0.852593,0.0610532,1303,"False",1.21968722e-15,0.000992269857489133,0.424755879097784,NA,NA,NA,0.00366771231544968,0.0115123770059956,NA,NA,NA,NA
