"Ensembl","Gene_Symbols","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"ENSG00000188976","NOC2L","0.582582107496542","24.793931696071","25.5857588756999",0.923756961928995,1
"ENSG00000131591","C1orf159","0.5321275182396","22.552372300374","21.9770920303378",0.910347925128387,1
"ENSG00000078808","SDF4","0.886825173465523","40.9655192067118","41.7371325532533",0.983026794541759,1
"ENSG00000160087","UBE2J2","0.929561141836521","40.6134792128611","40.68650996525",0.990916975816448,1
"ENSG00000131584","ACAP3","0.764639081045237","60.2091138185492","63.3650674421681",0.964393686518484,1
"ENSG00000127054","INTS11","0.403766769575372","31.7280156610904","32.8375510781905",0.869906913047864,1
"ENSG00000107404","DVL1","0.70583851707961","23.8425557932688","24.9909862031477",0.952744902397847,1
"ENSG00000175756","AURKAIP1","0.921043588586","31.661418867753","33.3841263956484",0.989382421150606,1
"ENSG00000221978","CCNL2","0.7700709916373","72.8682620658524","72.59448961232",0.966767621643994,1
"ENSG00000242485","MRPL20","0.632288216716044","42.9927168891117","44.3839771661164",0.938953043994113,1
"ENSG00000160072","ATAD3B","0.549758461314188","21.2600829716806","20.5711682990409",0.916598331126314,1
"ENSG00000205090","TMEM240","0.951553921731214","16.7197136202289","17.7086977948358",0.994585562220581,1
"ENSG00000160075","SSU72","0.324225957022602","70.0195842485113","70.7726329656964",0.841137975259111,1
"ENSG00000197530","MIB2","0.386412330387385","32.2549282277491","34.6966490556333",0.866997942825911,1
"ENSG00000248333","CDK11B","0.674186210932175","25.6493490148554","25.9060952249102",0.948752226475242,1
"ENSG00000189339","SLC35E2B","0.376031991543629","24.0235769077887","23.3852270713668",0.860390062965175,1
"ENSG00000008128","CDK11A","0.882050302138552","28.5015038757594","27.8747687887034",0.983026794541759,1
"ENSG00000215790","SLC35E2A","0.655392690541535","31.9453068515911","32.9545645429981",0.944053425376274,1
"ENSG00000008130","NADK","0.28232182907605","27.7283576918437","25.9083885559063",0.822198261279809,1
"ENSG00000078369","GNB1","0.42388785998712","377.691328560096","370.241947751145",0.880397025282194,1
"ENSG00000142609","CFAP74","0.0559272732395083","45.5931828518876","41.6555174200163",0.576038541076396,1
"ENSG00000187730","GABRD","0.793191129495772","36.5323170013075","38.8192847644344",0.97233577576202,1
"ENSG00000067606","PRKCZ","0.0990355202065828","49.1096597863341","53.8592824486121",0.657717352812762,1
"ENSG00000162585","FAAP20","0.223184174347871","22.7708447810238","23.8737951284441",0.795859038015992,1
"ENSG00000157933","SKI","0.343541438945501","239.102874320446","232.704532502991",0.847281783601598,1
"ENSG00000157916","RER1","0.235545350207975","46.2185961650692","44.1331763453375",0.804086977012358,1
"ENSG00000157873","TNFRSF14","0.672586570626537","26.1757073475997","26.1214128486293",0.948752226475242,1
"ENSG00000158109","TPRG1L","0.850378104460494","30.9985878902558","32.0907152104566",0.978758252982259,1
"ENSG00000130764","LRRC47","0.623141809978145","22.9083251488182","23.4930484222785",0.934833678507855,1
