"Ensembl","Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ENSG00000188976","NOC2L","3.62927884171271","1.27977644310077","0.357972899437562","0.08096048702338","-0.599681584789264","-1.13057938296269",0.553739663123269,1
"ENSG00000187961","KLHL17","4.18504517934493","0.742135293608058","0.721395650677826","0.103299413456009","-0.641313855726216","-0.373471996905112",0.829687663938477,1
"ENSG00000188290","HES4","2.15468413205271","13.3591559103281","1.52319147412554e-09","0.45515442011596","11.1458874184803","-7.36452580218283",5.91784455302194e-07,1.8345318114368e-05
"ENSG00000187608","ISG15","5.81279096789976","0.220050393495151","0.956729498847633","0.0398391916721029","-0.0997351629602847","0.196150638404916",0.976016439447814,1
"ENSG00000188157","AGRN","4.47561093948344","1.76300306930627","0.0894538762534516","0.185367015848192","-1.71381316794843","-0.413550780134566",0.239684646406356,1
"ENSG00000131591","C1orf159","0.702189775710753","3.66481352199519","0.0225037371094977","0.138592198070491","2.36706997596182","2.79782734990901",0.101931180799846,1
"ENSG00000078808","SDF4","2.54543267786555","3.29651431743331","0.011197302933178","0.0946127253660535","1.8508906280962","-2.72785823089626",0.0654979682016493,1
"ENSG00000176022","B3GALT6","1.7945468190313","0.43595375519844","0.728394103838057","0.0684134307229379","0.425086351941404","-0.096732983334383",0.834390202266079,1
"ENSG00000160087","UBE2J2","3.20061894771518","1.51485922976495","0.41952436433914","0.0574814952030393","-0.0893646127618371","-1.51222103278258",0.60553485427805,1
"ENSG00000162572","SCNN1D","4.0891849850934","0.908575113867915","0.517048379750029","0.0634498333654911","-0.737774484539659","-0.530280630894939",0.684547728449967,1
"ENSG00000131584","ACAP3","4.64897623193974","1.82243266494554","0.754569888953753","0.0377044884651735","-1.81876973078127","-0.115488028186248",0.851498148839033,1
"ENSG00000127054","INTS11","4.4484317839056","2.45619238012296","0.134982340906916","0.0699267876526475","-2.37112239282981","-0.640827282811132",0.309191197010821,1
"ENSG00000224051","CPTP","5.95612876908664","0.374506933104222","0.778757140446227","0.0466836746138253","-0.120312969713792","0.354655089152514",0.867494543057192,1
"ENSG00000107404","DVL1","3.73008906899705","0.489424327921209","0.968229103169158","0.0186317497922937","-0.271684830484998","-0.407091544551671",0.982422183535749,1
"ENSG00000162576","MXRA8","2.67312336804185","1.42249405539906","0.141534316411341","0.140428077796934","0.642285965233803","-1.2692352329294",0.317970398593209,1
"ENSG00000175756","AURKAIP1","3.085100695775","3.00540384937681","0.148539723296699","0.143060521363877","0.169690856952744","-3.00060948990627",0.328198940998981,1
"ENSG00000221978","CCNL2","4.31553223464863","7.85604474412924","0.00701678152657811","0.0850202087800546","-7.24547673945757","-3.03652858371858",0.0488497784428363,1
"ENSG00000242485","MRPL20","2.91036559853573","1.75995744968877","0.421388193657404","0.0596326692078348","0.403333133880601","-1.71311780325495",0.606936068453692,1
"ENSG00000235098","ANKRD65","3.26788373605764","2.6707584562904","0.0360804763020981","0.234473357636436","-0.336397085659511","-2.64948820201307",0.137386423200275,1
"ENSG00000179403","VWA1","4.3901944787124","0.929945888534693","0.888659021590362","0.0404699765831353","-0.882093491942762","-0.29446634285569",0.934604431081214,1
"ENSG00000160072","ATAD3B","2.89364235432928","0.783625723526983","0.682279516154953","0.0455344958580781","0.192315434997366","-0.759660482080621",0.803262413740983,1
"ENSG00000197785","ATAD3A","4.0756546311095","0.453750897174525","0.797548198149227","0.0430861761102131","-0.3648346469074","-0.26978798546755",0.879924106727338,1
"ENSG00000205090","TMEM240","3.19625772643175","1.13978018015824","0.639179081426948","0.0617662178857812","-0.0622751399316445","-1.13807761863067",0.774240456271363,1
"ENSG00000160075","SSU72","2.98182504300392","7.34120622089176","0.00468883448311674","0.202702781046349","1.1679035498109","-7.24771067827621",0.0375702605767895,1
"ENSG00000228594","FNDC10","0.780908386330441","0.608146804599362","0.794289830225593","0.0803946165983444","0.428089686573954","0.431951103938198",0.877814894039002,1
"ENSG00000197530","MIB2","3.83179038197152","1.72717621788777","0.45461288995157","0.0560355856162197","-1.09967525102461","-1.33186036427286",0.635002124557413,1
"ENSG00000248333","CDK11B","5.6767024793063","2.22482203882114","0.104843550317519","0.117776315553143","-1.26810646751028","1.82804242059173",0.262837712972233,1
"ENSG00000189339","SLC35E2B","4.45342954426634","4.23368762631148","0.0277084804487471","0.154633671402216","-4.0925236258195","-1.08414080694908",0.116229816595928,1
"ENSG00000008128","CDK11A","5.53473403378857","3.56347669451733","0.0157614655811823","0.155939345418808","-2.42496284201373","2.61111496629713",0.0816668757828782,1
"ENSG00000215790","SLC35E2A","4.65433496899522","0.961275743616696","0.834112043787576","0.0309439352003355","-0.95965631996416","-0.0557745714342759",0.902285383094806,1
"ENSG00000008130","NADK","5.80455249724173","1.96224032320524","0.213025257407465","0.0851245519537179","-0.903741282059708","1.74173441750276",0.404808488516174,1
"ENSG00000078369","GNB1","2.43563731907484","6.2118849586516","0.0917460262790261","0.0431896803425701","4.0300294897295","-4.72719547421435",0.243228954546465,1
"ENSG00000187730","GABRD","2.34360789355202","8.0928991138339","0.0190146975184452","0.501185117115082","5.79411600855754","-5.6500651098966",0.0918225934735216,1
"ENSG00000067606","PRKCZ","2.87975174659016","9.74643447606935","0.0640285943190923","0.593729438476865","2.52295373764612","-9.41422803176185",0.195676323262915,1
"ENSG00000162585","FAAP20","5.25591320381312","1.87429044967281","0.313586854073367","0.0708790498057335","-1.60418913053929","0.969299707621064",0.51287887974737,1
"ENSG00000157933","SKI","5.37623453631681","1.41150048577217","0.82460694912048","0.026919098293662","-1.11173818093415","0.86969640587293",0.896755403630434,1
"ENSG00000116151","MORN1","0.0397058640304818","0.599700441720092","0.801615172903702","0.0380845830912034","0.0238053679660783","0.599227773267623",0.882670793787913,1
"ENSG00000157916","RER1","2.30396022294012","3.20859212396738","0.0366285635294387","0.0937846297921367","2.38417893397416","-2.14726668785677",0.138771443582435,1
"ENSG00000157911","PEX10","4.51945869292475","0.786656864159094","0.434523934689495","0.0736567884433421","-0.772061711798646","-0.150830153162963",0.618605942009489,1
"ENSG00000149527","PLCH2","3.54555993594777","0.461928307272659","0.829140943289699","0.0988245244177868","-0.181569872035706","-0.424747151407424",0.89963145288795,1
