"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000188290","HES4",0.623697974540055,"2.16030746290679","2.09883440163398","10.4587855905083","8.50428751703778",0.902344624664803,1,0.206871901471237
"ENSG00000197921","HES5",0.384989205596811,"1.53130974806117","1.79529113245206","18.5806524138003","15.8901845786278",0.752181344339937,1,0.156419250031162
"ENSG00000171608","PIK3CD",0.162498635521466,"4.50929722240346","5.31828578014807","1.73578446392938","1.80091057008306",0.534852651773511,1,-0.0368329574528783
"ENSG00000116691","MIIP",0.133816715850101,"3.98731043502074","3.38008936928698","2.50906224443905","1.20733661111391",0.525056081490548,1,0.731492289859477
"ENSG00000162493","PDPN",0.324640096662955,"3.41097253036558","4.21195294701896","1.76686913342935","1.71910720560082",0.6977339390965,1,0.02740403959883
"ENSG00000142634","EFHD2",0.0279601491938501,"3.06294385658953","3.29059528161885","3.518092560951","1.33207113090287",0.336384627904226,1,0.971183984372094
"ENSG00000127472","PLA2G5",0.801335317238399,"1.76370253656632","1.95499460114543","5.82408959614978","5.86936394539527",0.955478469234976,1,-0.00774357640648567
"ENSG00000117318","ID3",0.461711505391811,"4.64567227787634","4.45768159060447","11.946167854964","8.38791214901323",0.811920139249014,1,0.353618905783209
"ENSG00000169504","CLIC4",0.968122684703894,"4.45946654975047","4.39335136475853","28.857490101896","26.7735040996582",0.994233248131768,1,0.0749568360282585
"ENSG00000117643","MAN1C1",0.72848338183334,"4.32909978623764","4.23819753706721","17.5239484660953","24.4349309416663",0.937002311648511,1,-0.332445275326712
"ENSG00000142733","MAP3K6",0.7419718374191,"4.71350372274447","4.4240973059505","3.26673830016414","4.06997994785482",0.937227584108337,1,-0.219846047235706
"ENSG00000242125","SNHG3",0.739549669237473,"3.46197159924743","3.61709128700015","3.10016195628755","2.71915575443864",0.937002311648511,1,0.131132906359018
"ENSG00000131233","GJA9",0.037997566580262,"2.58495603567553","3.34122133763701","2.13011065430436","1.48307548355472",0.336384627904226,1,0.362055967661393
"ENSG00000162598","C1orf87",0.82510794578759,"4.16501391106886","4.40117807245818","3.44302302846114","2.64156248637148",0.96037604501986,1,0.26497927983929
"ENSG00000116717","GADD45A",0.645554916480751,"4.14581751787268","4.10840689264289","7.12853014186994","10.296688501704",0.9091433542614,1,-0.36771727688921
"ENSG00000033122","LRRC7",0.149184718336413,"2.00946311295325","2.36875679920487","55.5504008827642","38.2264458935844",0.527871816479938,1,0.373763155709023
"ENSG00000116791","CRYZ",0.613780587933484,"4.8791549467052","5.19891519774781","2.57884211708139","3.22599069580443",0.90051077400481,1,-0.223899589203865
"ENSG00000117228","GBP1",0.0427426370507351,"3.86944277033453","4.03906944900479","0.692528471811146","4.71889055728569",0.337256971797581,1,-1.91897964778312
"ENSG00000162645","GBP2",0.115333681787769,"5.26919224278751","4.04766300313626","2.61122864723432","5.23311917606941",0.503274247801174,1,-0.695186644443436
"ENSG00000097046","CDC7",0.746827356996848,"4.47430555636168","4.25811347636266","4.83948002942136","6.21959682175197",0.940571881964415,1,-0.250897801976599
"ENSG00000137962","ARHGAP29",0.112167177590716,"4.68190774670214","4.57837989554616","31.2134978834112","20.593597851773",0.500839490637616,1,0.415870382131063
"ENSG00000117525","F3",0.683490212820062,"3.21862195143004","3.34488121892327","72.5586328064601","107.445019945762",0.926330264904366,1,-0.392584310990437
"ENSG00000143036","SLC44A3",0.729023435327223,"4.48715867360955","4.220228977506","18.3367191046621","16.2638627402307",0.937002311648511,1,0.119959921143174
"ENSG00000117519","CNN3",0.874589221917014,"4.46728512399773","4.29343895167987","54.4555973107155","56.5603630432594",0.972818103987449,1,-0.0379227989417702
"ENSG00000134222","PSRC1",0.508357647728779,"3.91398312984833","4.02366919736678","2.90638970128132","4.56357129529439",0.839865378381333,1,-0.451193837338117
"ENSG00000171385","KCND3",0.902985524538287,"4.85880119424459","4.77383178028931","41.9900939372763","38.9271604381567",0.979509721533057,1,0.0757415130623029
"ENSG00000174827","PDZK1",0.105947423423875,"2.03931250211133","2.66078449913583","2.75121963338881","1.99349190092485",0.500839490637616,1,0.322156491321012
"ENSG00000265972","TXNIP",0.392122238163048,"5.43542314686724","4.88685779431908","28.0632433653472","36.3664738607719",0.752219130621236,1,-0.259186647651183
"ENSG00000264522","OTUD7B",0.916711439060693,"5.08464588902358","4.97419440065755","41.005899271272","42.3856738972532",0.981460574161634,1,-0.0330944843428405
"ENSG00000197956","S100A6",0.148687407768894,"4.25659300948469","3.78837046633652","14.4750660662259","15.302481939157",0.527871816479938,1,-0.0555874458786613
"ENSG00000143545","RAB13",0.0372958398591574,"4.74425516918257","3.70963190654599","0.957872041059271","2.8518990109789",0.336384627904226,1,-1.09102617079395
"ENSG00000177954","RPS27",0.0255852067121046,"2.92016644841322","2.95048568477491","20.482634140268","54.256768065082",0.336384627904226,1,-0.974150329568383
"ENSG00000143552","NUP210L",0.322683761134281,"4.98446571016901","4.26304625722745","4.11324013871282","8.08943675871328",0.6977339390965,1,-0.676348033894787
"ENSG00000160691","SHC1",0.819210594199883,"3.64275792531805","3.82552296457328","4.60224372147231","5.54832921220154",0.96037604501986,1,-0.186952889475713
"ENSG00000169242","EFNA1",0.654647195820655,"4.34085816237385","4.15461760910587","4.96006008960192","6.66296453638141",0.917461763485881,1,-0.29514665559354
"ENSG00000196189","SEMA4A",0.608791032486902,"1.55086096890469","1.34743202612128","8.68478779800492","8.9890259466895",0.90051077400481,1,-0.0344315278460142
"ENSG00000160781","PAQR6",0.992143381421523,"1.7745795461414","1.77702937508056","13.0208552361274","12.7249178975235",0.995401955616413,1,0.0229902106069299
"ENSG00000125462","C1orf61",0.199139575049815,"1.54803451014994","1.85056880071772","149.244416104102","145.40535918976",0.555050624139425,1,0.0260599158633691
"ENSG00000163565","IFI16",0.988143811309364,"4.52796548999301","4.44824264161998","6.28387141891316","6.27714464244243",0.995401955616413,1,0.00107105620770325
"ENSG00000143315","PIGM",0.0218175767143881,"4.95297598690005","5.60032531501548","7.46662680297487","3.51169409325029",0.336384627904226,1,0.754344762600822
"ENSG00000162733","DDR2",0.144632190450769,"4.62729885602878","4.8053017714434","24.9013731657375","15.4182885218307",0.525137741931224,1,0.479368577995394
"ENSG00000132196","HSD17B7",0.650332560868506,"3.94760165680224","4.33087009533327","8.60272635826926","7.44358387403108",0.913637939171364,1,0.144726735061232
"ENSG00000117152","RGS4",0.957666204753011,"2.86801608467726","2.92046617627563","10.8906865996819","11.4552699422921",0.992252400164721,1,-0.0505418974865608
"ENSG00000198797","BRINP2",0.229217001239992,"1.30189139011326","1.21045709006372","50.9445042439273","39.0099054243706",0.58679552317438,1,0.266921289056032
"ENSG00000143333","RGS16",0.773346388030641,"4.6328331418124","4.19139185397232","2.04228436779206","2.94423832817434",0.95062682987622,1,-0.365781181959202
"ENSG00000230426","ERVMER61-1",0.482460914293126,"1.48041787691011","1.35507668376323","4.40145942486118","2.8575162741337",0.822181913114913,1,0.431983361491036
"ENSG00000163431","LMOD1",0.757194377134633,"4.53190177737421","4.29554613433754","5.76051232577046","8.18424987980822",0.949417004559048,1,-0.351185144707952
"ENSG00000143851","PTPN7",0.199471318050106,"1.9908768781561","2.61987525176866","2.48881082060638","4.2318499850281",0.555050624139425,1,-0.530834231843345
"ENSG00000133048","CHI3L1",0.934986231539648,"4.29784691547268","4.32481286764088","141.669678658132","164.768137054447",0.9821890376548,1,-0.151041114519443
"ENSG00000159388","BTG2",0.962806603283518,"3.90675513642843","3.89613232700311","3.61419777246061","3.03882565323884",0.994233248131768,1,0.173398772142841
"ENSG00000133069","TMCC2",0.908166377302768,"4.6155145090147","4.48702075965629","8.27715362818645","8.33827308977724",0.979685235534334,1,-0.00735698676940935
