"Ensembl","Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000188976","NOC2L",0.197985130452455,"3.50145189730898","2.80736506270834","1.06007444337306","1.3674262798941","0.0788477201194049","0.0665152344966413","17.3426229423413","15.9373179903108",0.279987652623686,1,-0.254591209935893
"ENSG00000187961","KLHL17",0.189955972714543,"4.4041982310634","5.73094070351184","1.01174133220532","0.97792795400491","0.154080662505209","0.143613952788165","6.34685714680031","7.04486794328176",0.271391427683743,1,0.0339922159287355
"ENSG00000188290","HES4",1.35274455187111e-11,"2.15139367679643","2.01624370855832","13.4181775869787","11.9928157017931","0.373639927862887","0.456618544158043","32.0972540873472","29.3859672557111",6.30017516454361e-10,1.62924553827356e-07,0.112302545050956
"ENSG00000187608","ISG15",0.738409251238431,"5.08687752076945","2.8881831254571","0.544574687868886","1.63998844259794","0.226366860754315","0.102103532754987","7.24482566543997","5.33355382693446",0.790524535281392,1,-1.10243937282738
"ENSG00000188157","AGRN",0.0338986185999548,"4.47143360263226","5.61306097845568","1.72792954555149","1.19973921251813","0.132471378962905","0.181355909087791","9.05659186090361","9.52783702633604",0.0668317175344337,1,0.364819687026005
"ENSG00000131591","C1orf159",0.00038164196060502,"0.686179732906517","0.427749574522827","3.87976396395799","3.23842026584546","0.118580786326064","0.146289723075012","27.3098228320119","26.5210971926483",0.0015215146552555,1,0.180688679120963
"ENSG00000078808","SDF4",0.00220203708310674,"2.55519914168839","2.50046555293744","3.05144754257591","2.46838756173993","0.0689304453595288","0.0876889985400927","35.8098304583014","34.7985219740051",0.00679163498820424,1,0.212050953698525
"ENSG00000176022","B3GALT6",0.00998572660589281,"1.39848907160717","2.77253113427691","0.54723033396055","1.41384853110276","0.228585636138096","0.0847272845065511","6.18520286309067","6.45872621963045",0.0242622738029802,1,-0.949200920216509
"ENSG00000160087","UBE2J2",0.049455734195379,"3.19288437923376","4.42830767106123","1.44675069995205","2.44775388143267","0.0865718285021767","0.0548580041029536","28.2742541515237","26.3726455894549",0.0916376711767915,1,-0.52585067568364
"ENSG00000162572","SCNN1D",0.360080289700301,"4.27334445838764","0.592328833522904","1.0083581538409","1.06874007992249","0.0670042103317845","0.070735349363366","15.9503421446267","14.2553640141224",0.449363486597288,1,-0.0581570413907397
"ENSG00000131584","ACAP3",0.473974947666526,"5.04062776156493","1.14213016464129","1.16762970645244","3.69697529635249","0.0709962620263122","0.0239495710630121","52.0728161009708","48.7536792780283",0.555631133900685,1,-1.15253919585894
"ENSG00000127054","INTS11",0.543349539032796,"4.33333875810513","1.42038505127996","2.06932579643979","0.898527974190524","0.0229524631804426","0.0585988148539665","39.1473441053658","35.313441092567",0.620117677258694,1,0.834220290940525
"ENSG00000224051","CPTP",0.815506708424906,"5.97455987184864","0.964221309839556","0.503155388796594","0.330303046873109","0.0418866937423819","0.0626701020009795","7.88563186449117","8.02863523006122",0.852713336282058,1,0.420888489524378
"ENSG00000107404","DVL1",0.469711390565837,"4.03182525890711","3.61009671438281","0.419509138825935","1.99581022109947","0.0779161665602053","0.0159705458277392","25.614841042742","26.2676769692674",0.551525483524645,1,-1.55972006202766
"ENSG00000162576","MXRA8",0.239852766625229,"2.71264265029291","3.59046987237503","1.52185829602928","0.908489704369833","0.0834732655202541","0.150597851482239","10.8836008595997","10.1054449386269",0.32689676601044,1,0.515903875083002
"ENSG00000175756","AURKAIP1",2.13406609150986e-05,"2.64081070732981","2.67895316621521","2.72305125946648","6.29446043493344","0.258088920888582","0.125798043439159","24.3887277813478","21.6462131287714",0.000128835548902981,0.257026920061448,-0.837916912403578
"ENSG00000221978","CCNL2",0.0434242037673993,"4.29148782184372","5.54762070461398","7.82048243439724","3.20376479650963","0.0330114113761719","0.0846144774617206","97.0502218157854","92.4248741940788",0.0822054727504153,1,0.89241962785005
"ENSG00000242485","MRPL20",0.00187900740124741,"2.79403651970934","3.23623415493892","1.81111620682484","5.21580239744794","0.169285149363777","0.061155396033453","30.8107498918272","29.6149861548461",0.00593204852965237,1,-1.05774959592507
"ENSG00000235098","ANKRD65",5.42451137421786e-05,"3.25494896012188","3.35897906856615","2.57669813409527","3.46488651643278","0.283618762230105","0.225492804486193","12.2167041742523","11.4269638890098",0.000284055717352521,0.653328149910799,-0.296171094402507
"ENSG00000179403","VWA1",0.133755014894914,"4.37345300528285","3.67779738134636","0.817959082901806","3.9349118726486","0.166484367532579","0.0355104281220846","23.6353234298625","23.0343345929164",0.205372947398565,1,-1.57083145038239
"ENSG00000160072","ATAD3B",0.748217486875775,"2.65561356998534","1.20177925004911","0.821622500115189","0.552397588297288","0.0296695076169246","0.0474794472547909","18.6183604874582","17.3048033964271",0.798894628717361,1,0.397012988306038
"ENSG00000197785","ATAD3A",0.467547315847584,"4.07116370775357","0.960318874631456","0.526545190135907","0.862336128892688","0.0762457238137931","0.0501629851149877","11.3099605559347","10.4966877255992",0.54991600313167,1,-0.493307976259308
"ENSG00000205090","TMEM240",0.00568922793229044,"3.03682559412724","2.14987818961294","0.95495347485967","3.06377297346848","0.162402298882872","0.0514476983877981","18.8653300756423","18.5616364732491",0.0151260620786989,1,-1.16573981142476
"ENSG00000160075","SSU72",6.83100576762762e-05,"2.83531988943359","2.65677836595188","7.32960451115921","6.59633209539694","0.175459494676945","0.199450454950186","37.5946146860964","36.7489987074225",0.000345683333887845,0.822726334653071,0.105407808193298
"ENSG00000228594","FNDC10",0.881360688988174,"0.871513404373064","1.8969488630423","0.805571594055092","0.310638032673113","0.0439173759597329","0.105060783505677","7.07323754857148","7.66767167704936",0.905725950356106,1,0.952923727913331
"ENSG00000197530","MIB2",0.00649693117321889,"3.97917795352268","1.08587888560039","1.9590829168434","3.43598969322864","0.100234733578412","0.0638972147670887","34.2794315958422","30.6599109833572",0.0168749275501937,1,-0.561828540301518
"ENSG00000248333","CDK11B",0.00837519850474388,"5.67660645225176","5.47649833564811","2.29958218973743","2.0567120723151","0.123541862122226","0.121794474061068","16.6478960004689","18.8808417415097",0.0209232297845126,1,0.111618823491455
"ENSG00000189339","SLC35E2B",0.000130579956158152,"4.43896680829412","5.41541505489519","3.86000054605898","3.49019046491696","0.131613621369048","0.140048289179164","26.5184593251969","27.561925737778",0.000604653976151012,1,0.100711015742809
"ENSG00000008128","CDK11A",0.00425743774467488,"5.64864077841556","5.28230203723432","3.22442435289769","2.60751398542716","0.121562159554861","0.139649507793082","21.450046585018","23.0894072156366",0.011833967273682,1,0.212357167672938
"ENSG00000215790","SLC35E2A",0.106347689318982,"4.44808600961708","0.380174297222021","1.01774021835526","3.08973170906559","0.104071004802945","0.0328112620589224","29.6886891302327","31.0180149891095",0.171122454262902,1,-1.11049956428884
"ENSG00000008130","NADK",0.0207773180160723,"5.56314920188675","4.4140652677129","2.08318018421477","2.10443200564024","0.104058774994089","0.0913630704132845","20.2234939413785","22.8011183817643",0.0444242886890777,1,-0.010149938872448
