"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ILF2",5.36742382449162e-06,10.3282051282051,125.334447556713,"['RPS4X', 'RPS15A', 'RPL21', 'RPL10A', 'RPL18', 'RPL9', 'RPL17', 'RPL7']",0.000241534072102123,0,0,8,"ILF2",0.000241534072102123,NA,NA,NA,NA,NA,NA,NA
"ESR1",5.7897226308035e-05,4.53899394388827,44.286242570889,"['RPL21', 'ARNT', 'RPL10A', 'RPL9', 'RPL7', 'RPS4X', 'RPS15A', 'RPL36AL', 'SNRPD1', 'P4HB', 'RPL18', 'RPL17', 'RPS12']",0.000970850996713891,0,0,13,"ESR1",0.000970850996713891,0.196422133104977,0.869861732817915,NA,NA,NA,0.743724942125888,0.930362316256601
"ILF3",6.47233997809261e-05,7.07328605200946,68.2245866806392,"['RPS4X', 'RPS15A', 'RPL21', 'RPL10A', 'RPL18', 'RPL9', 'RPL17', 'RPL7']",0.000970850996713891,0,0,8,"ILF3",0.000970850996713891,0.605586547381136,0.0285175740906587,0.586823311104268,0.59159962611653,1.36764083261788,0.997626009711966,0.994882950313162
"ESR2",0.005892206528844,4.87990912041545,25.054062088341,"['RPS4X', 'RPL36AL', 'RPL10A', 'RPL17', 'RPL7']",0.066287323449495,0,0,5,"ESR2",0.066287323449495,NA,NA,NA,NA,NA,NA,NA
"RAD21",0.0151264116392611,4.64769230769231,19.4799329470811,"['RPS4X', 'RPL30', 'RPS15A', 'RPL17']",0.118424747143527,0,0,4,"RAD21",0.118424747143527,0.39213661676147,0.58928355021218,NA,NA,NA,0.868366021789343,0.93855277174946
"CTCF",0.0157899662858036,12.1984126984127,50.6036584166245,"['FAU', 'RPL17']",0.118424747143527,0,0,2,"CTCF",0.118424747143527,0.0284099809550743,0.316063337380249,NA,NA,NA,0.80486262941615,0.968101601404686
"FOXA2",0.041595350847499,35.8604651162791,114.027919150259,"['ARNT']",0.267398684019636,0,0,1,"FOXA2",0.267398684019636,NA,NA,NA,NA,NA,NA,NA
"HEY1",0.0550810246244394,23.8992248062016,69.2826578192763,"['ARNT']",0.309830763512472,0,0,1,"HEY1",0.309830763512472,NA,NA,NA,NA,NA,NA,NA
"SMC3",0.0694446632984766,5.01970443349754,13.3886814341653,"['COPS6', 'RPL30']",0.347223316492383,0,0,2,"SMC3",0.347223316492383,0.1319025611243,0.273738897832922,NA,NA,NA,0.526628711593251,0.633761015365126
"MTA3",0.0944349875628203,11.937984496124,28.1717768298012,"['ARNT']",0.386324949120628,0,0,1,"MTA3",0.386324949120628,NA,NA,NA,NA,NA,NA,NA
