"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NR2F1 (mouse)",0.105367607946888,2.3688,5.33051067574747,"['COPS6', 'CEP250', 'FAU', 'PPIB']",0.999850373922071,0,0,4,"NR2F1",0.999850373922071,0.803255478311251,0.00333131088822689,0.377222982859643,0.366288665784594,1.80775140271752,0.984357652027108,1
"RORB (mouse)",0.105367607946888,2.3688,5.33051067574747,"['COPS6', 'CEP250', 'FAU', 'PPIB']",0.999850373922071,0,0,4,"RORB",0.999850373922071,0.0775030325395906,0.00690795712614111,0.62948830511187,0.638215769042572,0.538173346861508,0.959799575518654,1
"NR3C1 (mouse)",0.115081323998829,2.06980056980057,4.47514941587181,"['TOMM7', 'ARNT', 'RPL9', 'RPL17', 'PRR13']",0.999850373922071,0,0,5,"NR3C1",0.999850373922071,0.00624220732288897,0.343660573217431,NA,NA,NA,0.911057157278762,0.970624946430401
"HNRNPK (human)",0.119776262822732,8.94767441860465,18.9881261036729,"['WDR12']",0.999850373922071,0,0,1,"HNRNPK",0.999850373922071,0.00263756228432445,0.00117861311429039,0.84558260285144,0.851176769948197,0.3359013005759,0.957024482007352,1
"IKZF1 (human)",0.129267354304725,1.98752228163993,4.06621718972735,"['RPL30', 'SNRPD1', 'ARNT', 'FAU', 'PRR13']",0.999850373922071,0,0,5,"IKZF1",0.999850373922071,0.588730159467944,0.0436253167063951,0.652811258495272,0.663072197315139,1.13139906238984,0.812492769710658,0.897705996846706
"CBEPB (mouse)",0.132795791080587,1.69872393401805,3.42962634724592,"['RPS4X', 'COPS6', 'RPL30', 'RPS15A', 'CEP250', 'P4HB', 'RPL9', 'RPL17']",0.999850373922071,0,0,8,"CBEPB",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"ARID3A (mouse)",0.134403912756575,1.83908541846419,3.69087107998971,"['COPS6', 'RPL30', 'RPL21', 'SNRPD1', 'ARNT', 'FAU']",0.999850373922071,0,0,6,"ARID3A",0.999850373922071,0.0233723713878305,0.821236403026398,0.461053930554098,0.455851219470271,-1.50811474694636,0.794178200616047,0.884141951810587
"LEF1 (mouse)",0.134403912756575,1.83908541846419,3.69087107998971,"['COPS6', 'CLSTN2', 'FAU', 'RPL26', 'RPL9', 'PRR13']",0.999850373922071,0,0,6,"LEF1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"THRA (human)",0.135692323474154,3.29220779220779,6.57574155045717,"['TOMM7', 'RPL26']",0.999850373922071,0,0,2,"THRA",0.999850373922071,0.000564742599355913,0.00115432118164734,0.929872630899651,0.931842035167272,0.150136807603992,0.989606102926827,1
"NR5A1 (mouse)",0.141675840610988,2.10428571428571,4.11222385282334,"['RPL36AL', 'ARNT', 'SLC35F1', 'TOMM5']",0.999850373922071,0,0,4,"NR5A1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"GATA3 (human)",0.1421551166509,1.66697275788185,3.25199121190314,"['RPS4X', 'DCTN2', 'RPL34', 'TOMM7', 'GPD1L', 'FAU', 'WDR12', 'RPL17']",0.999850373922071,0,0,8,"GATA3",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"FOXF2 (human)",0.146438388207913,1.90072320841552,3.65157533706234,"['MZT2A', 'RPS15A', 'SNRPD1', 'FAU', 'PRR13']",0.999850373922071,0,0,5,"FOXF2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"HOXD9 (human)",0.149714247546603,1.77568922305764,3.37208145518573,"['RPS4X', 'RPS15A', 'RPL21', 'GFM2', 'TOMM7', 'RPL18']",0.999850373922071,0,0,6,"HOXD9",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"JUND (mouse)",0.153128882176591,1.86998186998187,3.50897487464517,"['RNF19B', 'ARNT', 'WDR12', 'RPL17', 'RPS12']",0.999850373922071,0,0,5,"JUND",0.999850373922071,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"HOXA5 (human)",0.16001472140569,1.57129690585912,2.87938501725302,"['COPS6', 'CLSTN2', 'SNHG8', 'TOMM7', 'SLC35F1', 'P4HB', 'FILIP1L', 'RPL17', 'RPS12']",0.999850373922071,0,0,9,"HOXA5",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"SREBF1 (human)",0.172872321564695,1.53820297349709,2.69985690871862,"['COPS6', 'CLSTN2', 'NDUFS6', 'RPL36AL', 'RPL34', 'FAU', 'RPL9', 'PFDN5', 'RPL7']",0.999850373922071,0,0,9,"SREBF1",0.999850373922071,0.876642357604818,0.489658262358932,NA,NA,NA,0.940656087241496,0.985501378612174
"APEX1 (human)",0.178756296355695,1.76481413323519,3.03853674427818,"['RPS4X', 'COPS6', 'RPL30', 'GPD1L', 'RPL17']",0.999850373922071,0,0,5,"APEX1",0.999850373922071,4.10060275258164e-05,0.0359071490993562,0.758181845647391,0.768702800433891,-0.230867252402621,0.98643726380817,1
"RXRA (mouse)",0.180231064158299,2.72506738544474,4.66944537122888,"['RPL30', 'PPIB']",0.999850373922071,0,0,2,"RXRA",0.999850373922071,0.139761153277898,0.721367296732927,NA,NA,NA,0.749963235226969,0.907141144164529
"NFYA (human)",0.181090696480677,1.55440414507772,2.65609941091576,"['RPL30', 'RPL36AL', 'RPL34', 'CEP250', 'SLC35F1', 'RPL26', 'PPIB', 'TMEM19']",0.999850373922071,0,0,8,"NFYA",0.999850373922071,0.16950897729035,0.294334504099772,NA,NA,NA,0.840346285141605,1
"TBX5 (mouse)",0.190936795072008,1.72058471123892,2.8489662254385,"['FARP2', 'NDUFS6', 'SNRPD1', 'TOMM5', 'PRR13']",0.999850373922071,0,0,5,"TBX5",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"TP63 (human)",0.19341013903893,1.71198568872987,2.81269365726158,"['ARNT', 'GPD1L', 'FAU', 'PFDN5', 'PRR13']",0.999850373922071,0,0,5,"TP63",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"AHR (mouse)",0.200708442991068,2.53049289891395,4.06372349688643,"['COPS6', 'TOMM5']",0.999850373922071,0,0,2,"AHR",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"NR2C2 (human)",0.203130165496325,4.76124031007752,7.58898042989032,"['SNRPD1']",0.999850373922071,0,0,1,"NR2C2",0.999850373922071,0.00437029074548983,0.550408308992267,0.650173847613993,0.660382686567801,-0.979643325167208,0.801307705087362,1
"MYB (human)",0.203422296406184,1.67837489755298,2.67276365838738,"['DCTN2', 'GFM2', 'UNC50', 'TMEM19', 'RPL17']",0.999850373922071,0,0,5,"MYB",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"FOXC1 (human)",0.204742913110934,1.36088709677419,2.15836716581237,"['RPL30', 'DCTN2', 'GFM2', 'RPL34', 'RNF19B', 'RPL9', 'RPS4X', 'RPS15A', 'RPL36AL', 'SNRPD1', 'CEP250', 'FILIP1L', 'RPL17', 'RPL21', 'SNHG8', 'ARNT', 'WDR12', 'COPS6', 'UNC50', 'TOMM7', 'GPD1L', 'FAU', 'RPL26', 'P4HB', 'PPIB', 'PFDN5', 'TMEM19', 'PRR13']",0.999850373922071,0,0,28,"FOXC1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"HNF4A (mouse)",0.20587441837316,2.48604269293924,3.92916291998306,"['CLSTN2', 'RPL10A']",0.999850373922071,0,0,2,"HNF4A",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"RELA (mouse)",0.209176110832989,1.58233082706767,2.47568118159921,"['RPL21', 'ATRNL1', 'RPL36AL', 'TOMM7', 'CLPTM1L', 'RPL10A']",0.999850373922071,0,0,6,"RELA",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"VDR (human)",0.22549372725148,4.19835841313269,6.25329925467271,"['PRR13']",0.999850373922071,0,0,1,"VDR",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"RORB (human)",0.22654608230338,1.71529411764706,2.54688054291252,"['TOMM7', 'RPL26', 'FILIP1L', 'RPL7']",0.999850373922071,0,0,4,"RORB",0.999850373922071,0.0775030325395906,0.00690795712614111,0.62948830511187,0.638215769042572,0.538173346861508,0.959799575518654,1
"NRF1 (human)",0.234508755653221,1.58452658452658,2.29797925485111,"['NDUFS6', 'TOMM7', 'CEP250', 'CLPTM1L', 'RPL10A']",0.999850373922071,0,0,5,"NRF1",0.999850373922071,3.58224966932471e-05,0.0648675988669415,NA,NA,NA,0.719991786825469,0.995397726935177
"NR2F1 (human)",0.235722961503421,1.68381502890173,2.43327782398993,"['TOMM7', 'RPL26', 'FILIP1L', 'RPL7']",0.999850373922071,0,0,4,"NR2F1",0.999850373922071,0.803255478311251,0.00333131088822689,0.377222982859643,0.366288665784594,1.80775140271752,0.984357652027108,1
"CBEPA (mouse)",0.235722961503421,1.68381502890173,2.43327782398993,"['GFM2', 'ATRNL1', 'CEP250', 'TOMM5']",0.999850373922071,0,0,4,"CBEPA",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"IKZF1 (mouse)",0.24499550437435,1.65340909090909,2.32554537878739,"['RPS15A', 'GPD1L', 'RPL10A', 'PRR13']",0.999850373922071,0,0,4,"IKZF1",0.999850373922071,0.588730159467944,0.0436253167063951,0.652811258495272,0.663072197315139,1.13139906238984,0.812492769710658,0.897705996846706
"SOX10 (human)",0.247243543777004,3.75397796817625,5.24573906736863,"['GPD1L']",0.999850373922071,0,0,1,"SOX10",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"CRTC3 (human)",0.24810631898032,1.64350282485876,2.29087516763736,"['GFM2', 'RPL34', 'FAU', 'RPL9']",0.999850373922071,0,0,4,"CRTC3",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"THRB (human)",0.24979694482964,1.43710005269894,1.99341141609177,"['RPS4X', 'RPL21', 'SNRPD1', 'CLPTM1L', 'P4HB', 'RPL17', 'RPL7']",0.999850373922071,0,0,7,"THRB",0.999850373922071,0.108214529476892,0.164451160573171,NA,0.963462892418646,NA,0.523872635122463,0.978140588001681
"RELB (human)",0.253283084331266,1.53415212238742,2.10677057492361,"['DCTN2', 'TOMM7', 'GPD1L', 'TMEM19', 'PRR13']",0.999850373922071,0,0,5,"RELB",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"ELK4 (human)",0.261454633601052,1.51345887860411,2.0302967552681,"['RPL30', 'RPL21', 'UNC50', 'CEP250', 'RPS12']",0.999850373922071,0,0,5,"ELK4",0.999850373922071,0.0180179403871596,0.365325373394781,NA,NA,NA,0.979638759644307,1
"Klf4 (mouse)",0.268396077233262,3.39424141749723,4.46441684929022,"['RPS12']",0.999850373922071,0,0,1,"Klf4",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"AHR (human)",0.269694591319657,1.49327448507776,1.95688410259604,"['MZT2A', 'NDUFS6', 'RPL34', 'RPL10A', 'RPL7']",0.999850373922071,0,0,5,"AHR",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"GATA1 (human)",0.280030456415212,1.3506625891947,1.71920020813681,"['RPS15A', 'DCTN2', 'GFM2', 'ATRNL1', 'RPL34', 'UNC50', 'TMEM19', 'RPS12']",0.999850373922071,0,0,8,"GATA1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"ATF4 (human)",0.280779413488703,1.46712158808933,1.86351718896756,"['CLSTN2', 'RPL21', 'RPL34', 'RPL18', 'RPS12']",0.999850373922071,0,0,5,"ATF4",0.999850373922071,0.00287022060362636,0.194646092281601,0.824426763257678,0.833036645900166,-0.514671018812951,0.97177514085969,1
"Pax2 (mouse)",0.308711081455606,1.47448979591837,1.73304077206523,"['RNF19B', 'GPD1L', 'PPIB', 'PRR13']",0.999850373922071,0,0,4,"Pax2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"LEF1 (human)",0.34377662507118,1.20810533515732,1.2899703923263,"['RPS4X', 'RPS15A', 'CLSTN2', 'RPL21', 'GFM2', 'ATRNL1', 'RPL34', 'TOMM7', 'SLC35F1', 'RPL26', 'P4HB', 'RPS12']",0.999850373922071,0,0,12,"LEF1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"MYOG (human)",0.344648698233223,1.39082125603865,1.48154403522969,"['NDUFS6', 'CLPTM1L', 'RPL26', 'RPL18']",0.999850373922071,0,0,4,"MYOG",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"Sox5 (mouse)",0.352462128192469,1.66112956810631,1.73224601371017,"['RPL21', 'PRR13']",0.999850373922071,0,0,2,"Sox5",0.999850373922071,0.662527951177331,0.353320030204421,NA,NA,NA,0.200282606932732,0.217595659219213
"POU3F1 (human)",0.356611196443959,2.36899224806202,2.44268964550891,"['CEP250']",0.999850373922071,0,0,1,"POU3F1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"NR5A2 (mouse)",0.357711138953808,1.31048951048951,1.347221866671,"['RPL36AL', 'GPD1L', 'CLPTM1L', 'RPL10A', 'TOMM5']",0.999850373922071,0,0,5,"NR5A2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"Nkx3-2 (mouse)",0.361324432390337,1.44229824848584,1.46822935690693,"['TOMM7', 'FAU', 'PPIB']",0.999850373922071,0,0,3,"Nkx3-2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"HMGA1 (human)",0.387366125754221,1.30272727272727,1.2354869678163,"['GFM2', 'ATRNL1', 'FILIP1L', 'RPL17']",0.999850373922071,0,0,4,"HMGA1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"ETS2 (human)",0.387366125754221,1.30272727272727,1.2354869678163,"['COPS6', 'ATRNL1', 'SLC35F1', 'RPL10A']",0.999850373922071,0,0,4,"ETS2",0.999850373922071,0.0850434529816162,0.178498560423973,0.783060670835138,0.794110527969494,0.376129085359705,0.683920525390624,0.64381147880767
"XBP1 (human)",0.393316384789885,1.51570415400203,1.41436559999158,"['CLPTM1L', 'RPL9']",0.999850373922071,0,0,2,"XBP1",0.999850373922071,0.00120155024431808,0.0309870589130357,0.620177196476327,0.625935145905986,-0.396973428232469,0.693012885840123,0.914409040244026
"GFI1 (human)",0.393931620664868,1.29009009009009,1.20181946384208,"['MZT2A', 'FAU', 'P4HB', 'PRR13']",0.999850373922071,0,0,4,"GFI1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"PURA (human)",0.398350250663955,1.49924812030075,1.37994340300555,"['UNC50', 'CEP250']",0.999850373922071,0,0,2,"PURA",0.999850373922071,0.589487137876622,0.00889098292959438,NA,NA,NA,0.840196997340862,0.995397726935177
"PITX2 (human)",0.417509262424041,1.14735777496839,1.00215798429281,"['COPS6', 'RPS15A', 'RPL34', 'ARNT', 'FAU', 'P4HB', 'PFDN5', 'RPL17', 'PRR13']",0.999850373922071,0,0,9,"PITX2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"NRF1 (mouse)",0.421513962325979,1.20391953725287,1.04006894966094,"['RPL30', 'RPL21', 'WDR12', 'TOMM5', 'PRR13']",0.999850373922071,0,0,5,"NRF1",0.999850373922071,3.58224966932471e-05,0.0648675988669415,NA,NA,NA,0.719991786825469,0.995397726935177
"NFATC3 (mouse)",0.423370342722121,1.23593073593074,1.06229231575708,"['GFM2', 'ATRNL1', 'WDR12', 'PRR13']",0.999850373922071,0,0,4,"NFATC3",0.999850373922071,0.00574131169356228,0.364692903683268,NA,NA,NA,0.945828923338707,1
"CREB1 (mouse)",0.423430358211182,1.29534368070953,1.11317460486711,"['CLPTM1L', 'PPIB', 'RPL9']",0.999850373922071,0,0,3,"CREB1",0.999850373922071,0.421053696400565,0.0567551792830858,NA,NA,NA,0.931824274771687,1
"Sox2 (mouse)",0.427260709187666,1.28709961798413,1.09449917912738,"['DCTN2', 'RNF19B', 'WDR12']",0.999850373922071,0,0,3,"Sox2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"HNF1A (human)",0.438846704437165,1.17754083100618,0.969828656854583,"['ATRNL1', 'SLC35F1', 'WDR12', 'TOMM5', 'PRR13']",0.999850373922071,0,0,5,"HNF1A",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"GLI2 (human)",0.439613035670201,1.20762711864407,0.992500910899399,"['FARP2', 'TOMM7', 'GPD1L', 'FAU']",0.999850373922071,0,0,4,"GLI2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"ATF1 (human)",0.442456211934828,1.77093023255814,1.44404090709523,"['RPL21']",0.999850373922071,0,0,1,"ATF1",0.999850373922071,0.309270013635779,0.0347051590411948,0.665207059015598,0.675684679933594,0.692334702503134,0.822385639323233,0.967748468992626
"SPIB (human)",0.442789768230433,1.36538461538462,1.11232448390057,"['RPL30', 'TOMM5']",0.999850373922071,0,0,2,"SPIB",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"STAT5B (human)",0.446080599951206,1.19663865546218,0.965993286803354,"['MZT2A', 'GFM2', 'ATRNL1', 'SLC35F1']",0.999850373922071,0,0,4,"STAT5B",0.999850373922071,0.00932168928192519,0.0018857161028781,0.665227301400385,0.676210121770699,0.50547876843514,0.922030771616177,1
"TCFAP2A (human)",0.45035505241693,1.16052785433893,0.925775121696017,"['FARP2', 'RPL36AL', 'SLC35F1', 'CLPTM1L', 'RPL7']",0.999850373922071,0,0,5,"TCFAP2A",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"SMARCA2 (human)",0.452529139796872,1.18583333333333,0.940250950481169,"['TOMM7', 'FAU', 'P4HB', 'TMEM19']",0.999850373922071,0,0,4,"SMARCA2",0.999850373922071,0.0168233752319345,0.31643001737001,NA,NA,NA,0.730769179795134,1
"FOXA3 (human)",0.465951022594036,1.64575446187128,1.25682113070282,"['RPL21']",0.999850373922071,0,0,1,"FOXA3",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"FOXA1 (mouse)",0.471746867112259,1.15447154471545,0.867369174602264,"['RPL9', 'RPL17', 'TOMM5', 'PRR13']",0.999850373922071,0,0,4,"FOXA1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"ZFHX3 (human)",0.471746867112259,1.15447154471545,0.867369174602264,"['COPS6', 'GPD1L', 'P4HB', 'RPL18']",0.999850373922071,0,0,4,"ZFHX3",0.999850373922071,0.00739509413480017,0.110917335839476,NA,NA,NA,0.67615496709098,0.958766354355721
"FOXL1 (human)",0.475396084965142,1.07337296620776,0.798167607632704,"['FARP2', 'RPL30', 'CLSTN2', 'GFM2', 'RPL34', 'UNC50', 'GPD1L', 'FAU', 'WDR12', 'RPL9', 'TMEM19', 'PRR13']",0.999850373922071,0,0,12,"FOXL1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"PLAU (human)",0.478105738808492,1.14435483870968,0.844446167679021,"['CLSTN2', 'RPL21', 'RPL18', 'RPL9']",0.999850373922071,0,0,4,"PLAU",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"IRF8 (mouse)",0.478105738808492,1.14435483870968,0.844446167679021,"['RPL21', 'GFM2', 'TOMM5', 'PRR13']",0.999850373922071,0,0,4,"IRF8",0.999850373922071,0.980359984858083,0.198676476317895,NA,NA,NA,0.935899262957014,1
"GATA2 (human)",0.480219392304619,1.06177843281749,0.778827447124703,"['FARP2', 'RPL30', 'DCTN2', 'GFM2', 'ATRNL1', 'RPL34', 'SNHG8', 'SLC35F1', 'WDR12', 'RPL10A', 'RPL9', 'RPS4X', 'MZT2A', 'RPS15A', 'UNC50', 'GPD1L', 'CLPTM1L', 'FILIP1L', 'PFDN5', 'RPL17']",0.999850373922071,0,0,20,"GATA2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"TFAP2D (human)",0.487312794906614,1.16751541141785,0.839267370910999,"['RPL9', 'RPS12', 'PRR13']",0.999850373922071,0,0,3,"TFAP2D",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"JUN (mouse)",0.506386180299612,1.10077821011673,0.749030805982073,"['CLSTN2', 'ARNT', 'FAU', 'TOMM5']",0.999850373922071,0,0,4,"JUN",0.999850373922071,0.550621086863162,0.379405074105125,NA,NA,NA,0.97267103599385,0.985501378612174
"FOXA2 (mouse)",0.512708624983169,1.12156407278358,0.749258162017455,"['RPS4X', 'COPS6', 'TOMM7']",0.999850373922071,0,0,3,"FOXA2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"SAMD9L (human)",0.526942024955143,1.09680272968533,0.70268284229731,"['UNC50', 'TOMM7', 'PFDN5']",0.999850373922071,0,0,3,"SAMD9L",0.999850373922071,0.361427007764641,0.310701275504729,NA,NA,NA,0.749963235226969,0.356569251224789
"KLF5 (human)",0.540095234029032,1.05149253731343,0.647729703048748,"['MZT2A', 'SNRPD1', 'ARNT', 'RPL7']",0.999850373922071,0,0,4,"KLF5",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"E2F1 (mouse)",0.543558050826271,1.02209263205114,0.623086852028864,"['RPL30', 'CLSTN2', 'RPL36AL', 'CEP250', 'RPL26', 'PFDN5', 'PRR13']",0.999850373922071,0,0,7,"E2F1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"RARA (human)",0.544429538536252,1.06725794530673,0.648910708163567,"['RPL10A', 'RPL9', 'RPS12']",0.999850373922071,0,0,3,"RARA",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"MYC (mouse)",0.549104884693994,1.03874538745387,0.622692343950165,"['RPL30', 'GPD1L', 'TOMM5', 'RPS12']",0.999850373922071,0,0,4,"MYC",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"FOXO3A (human)",0.556352302938528,1.09154669619786,0.640032277050241,"['GFM2', 'RPL18']",0.999850373922071,0,0,2,"FOXO3A",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"MIR138 (human)",0.558165118086704,1.04467519922724,0.609150578589453,"['RPL36AL', 'TOMM5', 'RPL7']",0.999850373922071,0,0,3,"MIR138",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"CRX (human)",0.568313083838414,1.02831647828673,0.581083963245164,"['ARNT', 'FAU', 'P4HB']",0.999850373922071,0,0,3,"CRX",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"ETS1 (human)",0.568587451337389,0.991501416430595,0.55980184785881,"['RPS4X', 'DCTN2', 'GFM2', 'TOMM7', 'RPL26', 'P4HB', 'RPL10A', 'PPIB', 'RPL9', 'TOMM5']",0.999850373922071,0,0,10,"ETS1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"IRF8 (human)",0.578511721297467,0.998220640569395,0.546322633882539,"['RPL30', 'FILIP1L', 'RPL17', 'RPS12']",0.999850373922071,0,0,4,"IRF8",0.999850373922071,0.980359984858083,0.198676476317895,NA,NA,NA,0.935899262957014,1
"HNF4A (human)",0.585227454578156,0.98314606741573,0.526725122543752,"['GFM2', 'RPL34', 'SLC35F1', 'TMEM19', 'RPS12']",0.999850373922071,0,0,5,"HNF4A",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"CREB1 (human)",0.587043811545155,0.977916820022083,0.520893091113587,"['CLSTN2', 'RPL21', 'GFM2', 'RPL18', 'RPL9', 'PRR13']",0.999850373922071,0,0,6,"CREB1",0.999850373922071,0.421053696400565,0.0567551792830858,NA,NA,NA,0.931824274771687,1
"FOXF1 (human)",0.588200898530754,0.996994567102069,0.529091781926851,"['COPS6', 'FILIP1L', 'RPL18']",0.999850373922071,0,0,3,"FOXF1",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"TEAD2 (human)",0.592833161607727,0.979020979020979,0.511873547065375,"['MZT2A', 'NDUFS6', 'ATRNL1', 'RPL26']",0.999850373922071,0,0,4,"TEAD2",0.999850373922071,NA,NA,NA,NA,NA,NA,NA
"POU2F2 (mouse)",0.597935574269053,0.98199224982904,0.505011379682338,"['RPS4X', 'NDUFS6', 'TMEM19']",0.999850373922071,0,0,3,"POU2F2",0.999850373922071,0.000467163151566632,0.022474514952967,0.838615594695157,0.84605484600195,-0.0467969390593974,0.907721297885534,1
"RBPJ (human)",0.597935574269053,0.98199224982904,0.505011379682338,"['RPS15A', 'RPL36AL', 'TMEM19']",0.999850373922071,0,0,3,"RBPJ",0.999850373922071,5.80296086090077e-06,0.00138943367519454,0.984929066677863,0.983926712472533,0.00861448683610333,0.828529547737809,0.892157939767348
