Item ID	Item value	Change in Kuiper test statistic when item removed
RYR2	21.8985305998678	0.03357857903870254
UQCRB	-0.289417026831208	0.009090909090909371
UQCRQ	0.258094259766102	0.009090909090909371
COX4I1	0.536670916676362	0.009090909090909371
UQCRFS1	-0.886234678614836	0.009090909090909371
UQCR11	-0.327064899960123	0.009090909090909371
UQCR10	0.0163068308004416	0.009090909090909371
COX6C	-0.311977870481466	0.009090909090909371
COX5B	0.198652700533851	0.009090909090909371
COX7C	-0.43636955718191	0.009090909090909371
COX7A1	-0.331365396360379	0.009090909090909371
