pathway,pval,padj,log2err,ES,NES,size,leadingEdge
sleep_No_Change_wake_No Change,0.175025588536336,0.928839732888147,0.0317711239893025,-0.330865074619934,-1.16368880513451,153,ATP5IF1|NDUFB7|COMMD4|UQCR10|SEC62|DNAJC8|S100A1|SCAND1|BAG1|OSTC|TXN|NDUFA7|FAU|MRPL20|ITM2C|PPP2R2B|RPS19|XKR6|UQCR11|CD81|MICOS13|MDP1|RNF5|RPS18|HIGD2A|TMEM181|GADD45GIP1|RPLP0|RPL4|KALRN|SOD2|WDR1|AARSD1|UROD|NDUFA6|IMP3|RPL17|RPS7|LSM7|BTF3|REEP2|SBDS|RPL11|RNH1|ATOX1|C12orf57
sleep_UP_wake_No_Change,0.191572415173656,0.928839732888147,0.0296580889975364,-0.300911187603038,-1.10515719226293,402,BET1L|PIH1D1|TP53|TRIM28|MRPL57|PARK7|SHISA9|PPP1R14B|C15orf61|PSMB10|NDUFV2|NDUFB4|RPL19|C12orf43|COMMD5|NDUFAF8|UQCC3|ELOB|PHKA2|COX5B|RPL14|SELENOM|SH2D3C|KIF22|UBA52|PACSIN3|COPS6|FKRP|PSMB1|FIS1|COA8|MYH14|NDUFAF3|RPL18A|TMEM132A|RRAS2|TUBB4B|SAP18|CREB3|SERF2|PMPCA|RHBDD2|MRPL16|RNASEK|STUB1|CAMK2B|RPS18|BRI3|HMBS|PEX3|ITM2B|RPS15|PIK3IP1|GALK1|ZNF613|NCBP2AS2|ATP5MC1|RPL29|ACTG1|RPL18|ELAC2|BRK1|DGCR6|DCTN2|UFC1|RPS5|MZT2B|TCAIM|CNBP|DNAJC19|FBXL17|SLC52A2|MIF|TMEM141|MFSD4A|SNRNP25|FABP5|NT5C|ADRM1|RPL15|ADGRB3|CST3|NAPRT|RPL13|CRIP2|RPS9|RPS10|TECR|ADAM23|NME2|RPL3|KCNIP4|PPP1R2|RAB34|LSM10|AP2S1|ZYX|DPP10|ASTN2|RPL13A|GSTO1|SGCB|PTPMT1|YIF1B|VEGFB|NENF|NABP2|LDB1|TMSB10|ARHGEF4|MVD|SNX10|HMGB1|PRDX5|ATP6V1G1|SLC25A11|BEX3|MAP6D1|VPS25|NDUFB11|RPL28|TMED1|PMM1|PRORP|PRADC1|NHP2|EDF1|SDHAF1|ISCU|OLFM1|DPYSL3|PINK1|DBNDD2|CASP3|SRGAP2C|CDKN2D|ZSWIM7|POLR2E
sleep_No_Change_wake_UP,0.392539964476021,0.928839732888147,0.0185995925513025,-0.304644622069971,-1.04759210070241,113,WWOX|TRIM16|MRPL57|JDP2|DDA1|HINT1|LCORL|ZW10|EFNA5|MRPL51|TAFA1|ADGRL3|GBP7|MOBP|C14orf93|RBM41|RRM2B|NEDD8|PVT1|TMEM69|CEP170
sleep_No_Change_wake_DOWN,0.501151727591387,0.928839732888147,0.0144172159374839,-0.273003189330754,-1.00016335872157,363,MMUT|BET1L|WWOX|TRIM28|ATP8B2|ARSA|ZSCAN18|RNF181|LRP10|TSR3|MID1IP1|N6AMT1|TVP23A|TMEM248|COX5B|LGI4|PPIB|SLC43A2|KAT5|SLC6A11|SOD1|SOX12|PLEKHJ1|SNX32|PPP1R14A|RPA2|USE1|RSU1|FIS1|GCSH|ANTKMT|DUS1L|FUCA1|GABARAPL2|SAP18|BLOC1S1|CREB3|MDP1|RPP21|TSR2|PACRG|CYB5R3|SRP14|ELP5|MAP2K5|TMEM181|BAX|SLC25A18|TMEM259|KALRN|TMEM14C|NFE2L3|WDR1|PLEKHA7|SLC52A2|UROD|RDH14|MSRB1|FOXP4|NACAD|MAPK7|SLC22A17|ADAM23|DAP3|LYRM4|VDAC2|TRAPPC9|STOML1|BRINP3|SLC6A15|MFN2|MSMO1|PFDN6|SQLE|ACAT2|JPT1|DPP10|ZMAT4|HLA-A|GM2A|GLRX|SLC25A1|DDX54|DHCR7|FAM32A|SYPL1|SLC24A3|PODXL|S100A16|DENND1A|EHMT2|FIRRE|MRPS7|TEX264|TUBG1|UBE4B|PLTP|CTPS2|PXYLP1|TIAM1|ALKBH7|HNRNPAB|PHPT1|EIF3L|TMEM150A|SCAPER|SET|EXOC2|STX2|ATP5MC2|PINK1|GNB2|CBR1|LMO3|LXN
All_DE_sleep_wake_genes,0.598640135986401,0.928839732888147,0.0118131541613501,-0.262742959634202,-0.98318648073425,1359,MMUT|BET1L|ATRAID|WWOX|MVK|PIH1D1|TRIM16|ATP5IF1|TP53|NDUFB7|SERBP1|TRIM28|COMMD4|SBK1|MRPL57|UQCR10|SEC62|PARK7|ATP8B2|ZDBF2|ARSA|SDF2L1|UGP2|SHISA9|KLF10|JDP2|DNM3|ZSCAN18|PPP1R14B|DDA1|C15orf61|PSMB10|NDUFV2|DNAJC8|NDUFB4|S100A1|RNF181|RPL19|LRP10|TSR3|MMAB|MID1IP1|ZNF316|MYADM|C12orf43|SCAND1|COMMD5|NDUFAF8|GSTP1|N6AMT1|BAG1|HINT1|UQCC3|ELOB|PHKA2|WWP2|TVP23A|TMEM248|CETN3|COX5B|LGI4|RPL14|SELENOM|RBM8A|SH2D3C|ZBTB7A|PPIB|SETD1B|RND3|SLC43A2|KAT5|KIF22|SLC6A11|SOD1|UBA52|PACSIN3|OSTC|MED7|SEMA3E|ZNF846|SOX12|COPS6|RPL7A|PLEKHJ1|SGSM1|LCORL|FKRP|SNX32|ZW10|PPP1R14A|RPA2|TXN|NDUFA7|USE1|NDUFAB1|FAU|MRPL20|ITM2C|RSU1|PSMB1|PPP2R2B|ZBTB40|FGFRL1|RPS19|UBXN1|FIS1|GCSH|EFNA5|COA8|TUBA1A|MRPL51|ANTKMT|MYH14|NDUFAF3|CREB3L2|XKR6|RPL18A|DUS1L|TMEM132A|FUCA1|KCTD13|RAB21|RRAS2|CCDC117|GABARAPL2|UQCR11|TUBB4B|SAP18|TAFA1|DCXR|CD81|MICOS13|BLOC1S1|CREB3|SERF2|PMPCA|MDP1|RPP21|SH3RF3|RHBDD2|MRPL16|RNASEK|RNF5|STUB1|ADGRL3|CAMK2B|GBP7|RPS18|MOBP|BRI3|HMBS|TRPT1|TSR2|PEX3|ITM2B|RPS15|PIK3IP1|HIGD2A|C14orf93|GALK1|IWS1|PACRG|ZNF613|CYB5R3|SRP14|RBM41|NCBP2AS2|RPL6|DCTN6|ATP5MC1|RPL29|ELP5|MAP2K5|TMEM181|TNRC6A|BAX|GADD45GIP1|DIP2C|ACTG1|RPL18|GNA12|RPLP0|SLC25A18|RRM2B|TMEM259|ELAC2|RPL4|BCL7C|KALRN|BRK1|TMEM14C|BTRC|DGCR6|DCTN2|SOD2|NFE2L3|WDR1|HSD17B12|UFC1|RPS5|MZT2B|AARSD1|TCAIM|PLEKHA7|CNBP|NEDD8|HOMER2|DNAJC19|FBXL17|SLC52A2|MIF|UROD|SURF1|PCLO|PVT1|TMEM141|MFSD4A|SNRNP25|FABP5|TMEM69|CEP170|FAM3A|ZMYND8|NT5C|WWC2|ADRM1|RPL15|RDH14|NDUFA6|MSRB1|ADGRB3|CST3|IMP3|RPL17|NAPRT|RPS7|RPL13|CRIP2|FOXP4|RNASEL|LSM7|NACAD|RPS9|EXOC4|MAPK7|RPS10|SLC22A17|SH3BGRL3|SERGEF|TECR|ADAM23|TOX|SEMA6C|DAP3|LYRM4|NME2|BTF3|RPL3|C14orf119|VDAC2|DOCK1|FNDC4|TRAPPC9|REEP2|PIP4P1|STOML1|SBDS|LONRF3|GPCPD1|RPL11|BRINP3|SLC6A15|RNH1|KCNIP4|PPP1R2|MFN2|P4HA1|TMTC2|ATOX1|MSMO1|C12orf57|PFDN6|DLG2|RAB34|SQLE|ACAT2|JPT1|LSM10|AP2S1|ZYX|DPP10|CLIP4|CNTN1|ASTN2|RPL13A|GSTO1|CCS|ZMAT4|HLA-A|ANXA11|VPS37A|SGCB|GM2A|IGSF9B|GLRX|SLC25A1|UBE2F|PTPMT1|DDX54|YIF1B|CPM|VEGFB|NENF|DHCR7|CTSL|FAM32A|NABP2|EIF6|LDB1|GRAMD2B|SYPL1|TMSB10|SLC24A3|ARHGEF4|SNTB2|PODXL|S100A16|MVD|DENND1A|EHMT2|SNX10|FIRRE|PELI1|HMGB1|CDKN1A|PRDX5|MRPS7|TEX264|TUBG1|ATP6V1G1|TCF4|UBE4B|SLC25A11|PDXP|BEX3|ARL6IP4|MAP6D1|CCT4|LRCH1|DHCR24|PLTP|PPDPF|CTPS2|TM2D2|VPS25|MACROD2|NDUFB11|RPL28|BCAN|PXYLP1|TIAM1|TMED1|RPL35|PMM1|DDX19B|HAX1|TTC19|ALKBH7|PRORP|HNRNPAB|PHPT1|PRADC1|HMGCS1|EIF3L|TMEM150A|KIAA1549|NHP2|SCAPER|ST6GALNAC3|NRF1|SET|EXOC2|STX2|EDF1|CHMP3|SDHAF1|NUFIP2|ISCU|OLFM1|ATP5MC2|NUBP2|DPYSL3|PINK1|EZR|GNB2|DRAP1|PWWP2A|CBR1|DBNDD2|HINT3|LYVE1|SUPT20H|LMO3|CASP3|PRR5L|SRGAP2C|LXN
sleep_DOWN_wake_UP,0.708215297450425,0.928839732888147,0.012404926464497,-0.304342217232075,-0.840850561477807,25,KLF10|SGSM1|CCDC117|ZMYND8|ANXA11|CDKN1A|NRF1
sleep_UP_wake_DOWN,0.736192468619247,0.928839732888147,0.00936095813324512,-0.254542472442112,-0.873247055566232,110,ATRAID|MVK|MMAB|ZNF316|GSTP1|WWP2|CETN3|UBXN1|KCTD13|TRPT1|PEX3|PIK3IP1|DCTN6|MAP2K5|BCL7C|SURF1|TMEM141|FAM3A|WWC2
sleep_UP_wake_UP,0.863431151241535,0.928839732888147,0.0501437564723626,0.189082393832704,0.829791493050939,69,PATZ1|SETBP1|APOD|TIMM17B|PLBD2|VSTM2L|NUDT8|IQGAP1
sleep_DOWN_wake_No_Change,0.897240819638872,0.928839732888147,0.00521562015774638,-0.221782728821976,-0.791548628909235,190,SERBP1|SBK1|SEC62|SDF2L1|DNM3|MYADM|RBM8A|SETD1B|MED7|SEMA3E|SGSM1|NDUFAB1|CREB3L2|RAB21|SAP18|SH3RF3|ADGRL3|IWS1|NCBP2AS2|ATP5MC1|TNRC6A|DIP2C|KALRN|HSD17B12|PCLO|ZMYND8
sleep_DOWN_wake_DOWN,0.928839732888147,0.928839732888147,0.00506910082381465,-0.211370873299955,-0.727523658893518,114,ZDBF2|UGP2|ZBTB7A|RND3|SEMA3E|ZNF846|ZBTB40|FGFRL1|DIP2C|GNA12|KALRN|HOMER2|ZMYND8|EXOC4|SERGEF|ADAM23|FNDC4|P4HA1
