"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"Stat3 (mouse)",0.00801542006358867,6.58035714285714,31.7593573067872,"['PPP6C', 'SAP130', 'ADAMTS17', 'COMT']",0.548476746029193,0,0,4,"Stat3",0.548476746029193,1.25751558748003e-05,0.00164987817696805,0.901885121540135,0.907136432403251,0.21052860862789,0.984215435344917,1
"NKX3-1 (human)",0.0098417104703747,16.0666666666667,74.2460871260636,"['PSIP1', 'COMT']",0.548476746029193,0,0,2,"NKX3-1",0.548476746029193,NA,NA,NA,NA,NA,NA,NA
"KLF13 (human)",0.010480447376354,6.05371900826446,27.5943278169044,"['SGCE', 'EXOSC6', 'IRF3', 'ASTN2']",0.548476746029193,0,0,4,"KLF13",0.548476746029193,0.441687823251898,0.46767677259426,NA,NA,NA,0.982498227715656,1
"TEAD2 (human)",0.01873575508056,5.02613240418119,19.9905446958697,"['SGCE', 'SAP130', 'ASTN2', 'COMT']",0.568777614513143,0,0,4,"TEAD2",0.568777614513143,NA,NA,NA,NA,NA,NA,NA
"SOX2 (human)",0.0224183529426359,57.5818181818182,218.688566602057,"['PSIP1']",0.568777614513143,0,0,1,"SOX2",0.568777614513143,NA,NA,NA,NA,NA,NA,NA
"E2F1 (mouse)",0.028939642676392,3.84449554469675,13.6192904148019,"['SGCE', 'TMEM87A', 'EXOSC6', 'IRF3', 'ASTN2']",0.568777614513143,0,0,5,"E2F1",0.568777614513143,NA,NA,NA,NA,NA,NA,NA
"SMAD3 (human)",0.0334539400325405,35.9545454545455,122.158649868515,"['SAP130']",0.568777614513143,0,0,1,"SMAD3",0.568777614513143,0.144756738356305,0.623171646413718,NA,NA,NA,0.96912235183743,1
"JUND (mouse)",0.0394528409950304,4.79935275080906,15.5146239225686,"['EXOSC6', 'IRF3', 'COMT']",0.568777614513143,0,0,3,"JUND",0.568777614513143,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"NFAT2 (human)",0.0434232072684236,4.60747663551402,14.4525541756546,"['PPP6C', 'PSIP1', 'COMT']",0.568777614513143,0,0,3,"NFAT2",0.568777614513143,NA,NA,NA,NA,NA,NA,NA
"E2F1 (human)",0.0439211588470233,3.20689655172414,10.0227033101811,"['SGCE', 'PPP6C', 'POLR3A', 'SAP130', 'ADAMTS17', 'PSIP1']",0.568777614513143,0,0,6,"E2F1",0.568777614513143,NA,NA,NA,NA,NA,NA,NA
