"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"USF1 (mouse)",0.0427343548711421,1.29649480115768,4.0875267309851,"['TMEM151A', 'RAB3B', 'CHRM5', 'MRPS12', 'MAGT1', 'ADO', 'ZDHHC4', 'TOMM22', 'IQCJ-SCHIP1', 'LSM10', 'CRHBP', 'RPS6KA5', 'SALL1', 'B3GALT1', 'TMED2', 'SLC39A7', 'FAM81A', 'EPHB3', 'ATP6V1G1', 'VASH2', 'TMC7', 'DUSP28', 'MANEAL', 'BPGM', 'MRPL43', 'RUNX1', 'TGFBR3', 'MRPL50', 'PAPPA', 'CHDH', 'SGK1', 'IL6ST', 'RPP25', 'GRAMD1C', 'MAGEH1', 'GTF2A2', 'STOML1', 'DCUN1D3', 'VPS4A', 'COPS7A', 'A1BG', 'CKMT2', 'CYB5R1', 'BRIP1', 'CUX2', 'NEU1', 'RXRG', 'MOAP1', 'PRNP', 'SNAI3', 'NAP1L2', 'KLHDC8B', 'USH2A', 'YIF1A', 'NSG2', 'STK17B', 'CCDC65', 'SERINC3', 'FARSA']",0.999988302900483,0,0,59,"USF1",0.999988302900483,0.00967049291214358,0.0241340990657218,0.935531288678723,0.934557483315587,0.0148165035092992,0.263447983594246,0.282863055177108
"LEF1 (mouse)",0.0469102849283912,1.23632923368023,3.78257195572613,"['RAB3B', 'MRPS17', 'CDKN1B', 'ARL6IP1', 'MAML2', 'HHIP', 'CPNE7', 'DSCC1', 'PLAT', 'TMEM97', 'FGF1', 'ALKBH7', 'ARHGAP6', 'ASGR1', 'TOMM22', 'MYLK', 'KHK', 'SNAPC5', 'CALB2', 'HHAT', 'CD36', 'SULT4A1', 'PLEKHJ1', 'ATP6V1G1', 'HSP90AA1', 'NCBP2', 'DUSP28', 'VWDE', 'DEXI', 'TIRAP', 'CES4A', 'DCN', 'VGF', 'POLR1C', 'PPIF', 'COL6A6', 'PPEF1', 'TRIB2', 'ISCU', 'ANGPTL1', 'CFTR', 'NECAB2', 'ARL9', 'PRPS1', 'SET', 'DCUN1D3', 'MRPS34', 'HTRA2', 'NEDD9', 'AGPAT1', 'ASCL1', 'PLD1', 'ARHGAP15', 'RNF5', 'ART3', 'NEUROD2', 'BRIP1', 'EFNB3', 'NRIP2', 'ABI3BP', 'NEU1', 'ZBBX', 'APOD', 'IGF2BP3', 'GPC5', 'RPL15', 'ARSG', 'SNX8', 'RXRG', 'TRPM3', 'LINGO1', 'POLN', 'KLHDC8B', 'ARCN1', 'LSM2', 'GADD45G', 'ANLN', 'RPS27', 'ZBTB6', 'MC1R', 'SYT10', 'VIM', 'RNF141', 'SLC26A3']",0.999988302900483,0,0,84,"LEF1",0.999988302900483,NA,NA,NA,NA,NA,NA,NA
"JUN (human)",0.0678869536648266,1.15303274354781,3.10155592525732,"['RAB3B', 'PCDH11Y', 'WIPF1', 'PRDM6', 'TUSC1', 'C2ORF88', 'TMEM200C', 'UBE2L6', 'AQP4', 'GPATCH4', 'FGF1', 'ETS1', 'IFIT3', 'CCDC28B', 'CDC14B', 'RGS2', 'HTR7', 'ZXDB', 'SLC39A6', 'SLC16A6', 'PIM1', 'PLEKHJ1', 'EPHB3', 'TPTE2', 'STARD4', 'CXADR', 'DAPK2', 'CLEC11A', 'AIP', 'MUL1', 'ACYP1', 'GTPBP2', 'RUNX2', 'FNDC5', 'TMX4', 'RRAGA', 'SFRP1', 'PAPPA', 'RFX4', 'ERP29', 'MYADM', 'RPP21', 'ZNF436', 'LYG2', 'ROR2', 'TTPAL', 'ATF5', 'TRIB2', 'SCG2', 'CFTR', 'IQCA1', 'C11ORF95', 'SHC3', 'SET', 'NDUFB11', 'INSIG1', 'CHRNA6', 'SUPT4H1', 'A1BG', 'ADIPOR1', 'SLC5A3', 'ACMSD', 'DEDD2', 'C12ORF57', 'HRH1', 'ZNF706', 'NEU1', 'PNPO', 'KCNMB3', 'KCNN3', 'ARSG', 'TAC1', 'NTNG1', 'PRNP', 'TGFB1', 'GADD45A', 'NEK6', 'RARRES1', 'ARHGAP28', 'GFAP', 'EFNA3', 'ANKRD20A4', 'STAG3', 'PNOC', 'FXYD6', 'MRVI1', 'NIT1', 'MUC20', 'ZNF134', 'DOCK6', 'PIGS', 'GPAA1', 'HSPB1', 'RND3', 'ASGR1', 'GLI3', 'BBC3', 'C1QTNF7', 'IQUB', 'DGCR6L', 'CTSF', 'CD36', 'PLEKHG1', 'NCBP2', 'H2AFZ', 'SLC2A12', 'PPP2R5B', 'TMC7', 'ETV1', 'MANEAL', 'BPGM', 'DCN', 'KIF9', 'INF2', 'VGF', 'CDHR2', 'ALDOC', 'SGK1', 'CEBPB', 'MYCBP', 'AHNAK', 'SATB2', 'MRPS34', 'TMEM74', 'ZDHHC22', 'PAPSS2', 'TCEAL7', 'TMEM203', 'DDT', 'NRIP2', 'RAB24', 'ORMDL3', 'PTK2B', 'IGF2BP3', 'RPL15', 'ZNF622', 'CDIPT', 'FILIP1L', 'RPL18', 'POLR2I', 'GABRD', 'SAMD3', 'MARCKSL1', 'ANGPT2', 'USP9Y', 'SYVN1', 'CCK', 'RPL23A', 'LHFPL2', 'FMO5', 'MYO1E', 'KBTBD6', 'NMNAT1', 'VEPH1', 'RIMBP2']",0.999988302900483,0,0,155,"JUN",0.999988302900483,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"NR5A1 (human)",0.0706960317513226,1.21289625360231,3.21340589647187,"['EIF4A2', 'IFITM3', 'GPSM2', 'WDR1', 'SRXN1', 'GPATCH4', 'HTR4', 'HERPUD1', 'CALB2', 'LSM10', 'C6ORF226', 'C1QTNF7', 'CASP6', 'LRRTM1', 'UBXN8', 'SEPHS2', 'WNT5B', 'RIPK2', 'ATP6AP2', 'MRPL49', 'MUL1', 'TMC7', 'MANEAL', 'KMO', 'ZPBP', 'C1QL2', 'KIF9', 'TXLNB', 'POLR1C', 'ACOT2', 'STRAP', 'COL6A6', 'ZNF436', 'CDH18', 'PAPPA2', 'CEBPB', 'GPR85', 'HTRA2', 'MRPL17', 'ADIPOR1', 'SLC5A3', 'FSTL4', 'ACMSD', 'DEDD2', 'RHD', 'PURB', 'EFNB3', 'CAMK2N2', 'PES1', 'TAC3', 'LONRF3', 'PDE6B', 'KCNN3', 'APOE', 'NPTX2', 'LDLR', 'LEKR1', 'MARCKSL1', 'METAP1D', 'TOR1A', 'ANGPT2', 'GPR12', 'C9ORF153', 'PCDH20', 'NEK6', 'CCK', 'ARHGAP28', 'CORO2B', 'MEIS2', 'RPS27', 'UBE2S', 'MGAT4B', 'RCAN3', 'CYCS', 'KLRD1', 'FARSA', 'GRINA', 'PPIL6']",0.999988302900483,0,0,78,"NR5A1",0.999988302900483,NA,NA,NA,NA,NA,NA,NA
"ETS2 (human)",0.0743306835483944,1.2147414807282,3.15739425323,"['B4GALT3', 'CLIC5', 'CDKN1B', 'C12ORF40', 'RPL10A', 'HTR4', 'IFIT3', 'CNDP1', 'ADAMTS5', 'RGS2', 'CASP6', 'AP1S2', 'PIM1', 'SLC16A9', 'SOX4', 'HMGN1', 'TMPRSS11A', 'TRPC6', 'TRPC3', 'CLEC11A', 'F2R', 'GAB1', 'KCNAB1', 'PGM2L1', 'DCN', 'PDRG1', 'SCNN1G', 'MRPL50', 'DBF4', 'RFX4', 'SGK1', 'TTPAL', 'ATF5', 'ISCU', 'CFTR', 'PAPPA2', 'GRAMD1C', 'RNASEH2C', 'SHC3', 'DLX5', 'SATB2', 'KLHL17', 'HTRA2', 'ZDHHC22', 'TIMM10', 'AGPAT1', 'ARHGAP15', 'PCDH18', 'RNF5', 'CCDC144A', 'FSTL4', 'RHD', 'TMEM208', 'RPL15', 'CDIPT', 'SAMD3', 'RPRM', 'TOR1A', 'KCNJ10', 'CDKN2A', 'GAD1', 'PCDH20', 'NEK6', 'PCDH8', 'FN1', 'CCK', 'PARP14', 'NAP1L5', 'MYO1E', 'IL7', 'VEPH1', 'CBLN4', 'SCRG1', 'HSPA1B']",0.999988302900483,0,0,74,"ETS2",0.999988302900483,0.44585198642316,0.383108184826108,NA,NA,NA,0.338498973129538,0.576760118198673
"ESR2 (human)",0.0792946218044001,2.02064831871546,5.12150486538254,"['CRHBP', 'CCDC115', 'PTGES2', 'C2ORF88', 'NEU1', 'TSPAN2', 'LSM2']",0.999988302900483,0,0,7,"ESR2",0.999988302900483,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359
"SREBF1 (mouse)",0.0986168949750001,1.20195794053662,2.78435081419192,"['LGALS3BP', 'TESK2', 'RND3', 'IFIT3', 'TRIOBP', 'HERPUD1', 'NSDHL', 'RPS6KA5', 'OPA3', 'AP1S2', 'CDK20', 'SOX4', 'HMGN1', 'STARD4', 'HMGCS1', 'VBP1', 'CCDC113', 'ACTL6A', 'ACYP1', 'DEXI', 'DUSP7', 'PDIA4', 'MAK', 'HAT1', 'TRNP1', 'COL6A6', 'LCP2', 'SGK1', 'RBMS2', 'PDZRN4', 'FREM3', 'IDI1', 'LRTM1', 'CHRNA6', 'GPR85', 'PDXP', 'AGPAT1', 'ARHGAP15', 'PCDH18', 'RNF5', 'BRIP1', 'PNPO', 'PTK2B', 'ST8SIA6', 'IGFBP7', 'ATP6V0E2', 'CDIPT', 'POLR2K', 'FDFT1', 'PRNP', 'SLC14A1', 'XBP1', 'HSPA5', 'PTGES2', 'PRAF2', 'PCDH20', 'LRRC61', 'ATP2B4', 'RALYL', 'EFNA3', 'RPA3', 'DOLPP1', 'CENPQ', 'NFE2L1', 'ITM2C', 'RPS23']",0.999988302900483,0,0,66,"SREBF1",0.999988302900483,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"TBP (mouse)",0.102315203600223,1.15698838700292,2.63758295404554,"['RAB3B', 'RPL3', 'MAML2', 'TUSC1', 'AQP4', 'GPATCH4', 'CDC14B', 'SLC39A6', 'RPS13', 'RUNX2', 'NUP210L', 'LIX1', 'MAK', 'PAPPA', 'DNA2', 'TTPAL', 'SCG2', 'TSTA3', 'BEX2', 'RPS19BP1', 'GPR85', 'ATXN7L3B', 'PLD1', 'TCTEX1D1', 'TAC1', 'TRPM3', 'H3F3B', 'EAF1', 'FN1', 'ADCY10', 'ANLN', 'COL5A2', 'KLRD1', 'NOP10', 'SCN2B', 'RPS23', 'GPSM2', 'KDM5D', 'RPLP0', 'MAGT1', 'SLC7A11', 'ARHGAP6', 'KIF15', 'IQCJ-SCHIP1', 'TMEM47', 'C1QTNF7', 'SEC61G', 'LRRTM2', 'IQUB', 'CTSF', 'CD36', 'UTY', 'TRPC7', 'PLEKHG1', 'HMGCS1', 'VBP1', 'HSBP1', 'H2AFZ', 'SSR2', 'CCDC113', 'GAB1', 'KCNAB1', 'ETV1', 'TEX15', 'PGM2L1', 'DCN', 'TMPRSS11D', 'TGFBR3', 'GJD2', 'DBF4', 'B3GNT5', 'SGK1', 'CDH18', 'RBMS2', 'GTF2A2', 'SEMA3A', 'SLC3A1', 'PDHB', 'PURB', 'TCEAL8', 'NT5C', 'PNMA1', 'PES1', 'PRRG1', 'IGF2BP3', 'GPC5', 'GABRD', 'RPL17', 'POLR2K', 'CDKN2A', 'USP9Y', 'KLHL1', 'NAP1L2', 'ADAM32', 'NECAP1', 'CENPJ', 'POLE2', 'VEPH1', 'CCDC65', 'RPL22L1', 'SYCP3', 'VIP', 'CENPQ']",0.999988302900483,0,0,103,"TBP",0.999988302900483,3.44112368404817e-07,0.0103552053183747,0.480184673888866,0.482363053115068,-0.29364536463827,0.280167213983447,0.361734749306196
"SPI1 (mouse)",0.111106420793201,1.1843724364233,2.60238222283336,"['CLIC5', 'RNH1', 'KDM5D', 'CPNE7', 'PRDM6', 'CHRM5', 'ADRA1D', 'FGF1', 'MEA1', 'HTR4', 'TRIOBP', 'SPRED2', 'ADAMTS5', 'KRTCAP2', 'HTR7', 'TMED2', 'NUDT15', 'TMPRSS11A', 'ATP6AP2', 'VASH2', 'MUL1', 'ETV1', 'ETV4', 'ANO3', 'PLA2G15', 'PAPPA', 'MYADM', 'COL6A6', 'SGK1', 'SYNC', 'CFTR', 'GRAMD1C', 'ARL9', 'MAGEH1', 'DLX2', 'SLC1A3', 'THY1', 'CCDC106', 'CXXC4', 'COX7A1', 'PTHLH', 'RHD', 'NEUROD2', 'EFNB3', 'PTK2B', 'IGF2BP3', 'ARSG', 'SAMD3', 'KCNJ10', 'GALNT3', 'CDKN2A', 'SYVN1', 'TBCC', 'MEIS2', 'LRRC63', 'MYO1E', 'NSG2', 'NMNAT1', 'PAH', 'STK17B', 'PNOC', 'COL5A2', 'NFE2L3', 'PTPN9', 'BAX', 'SERINC1', 'SP8', 'VIM', 'MUC20', 'NFE2L1']",0.999988302900483,0,0,70,"SPI1",0.999988302900483,NA,NA,NA,NA,NA,NA,NA
"JUND (human)",0.1115188239771,1.18125298900048,2.59115152426526,"['TRAF3IP2', 'HHIP', 'DSCC1', 'TUSC1', 'C2ORF88', 'TESK2', 'SLC7A11', 'FGF1', 'HTR4', 'ETS1', 'ADAMTS5', 'CA1', 'RGS2', 'SALL1', 'HTR7', 'CA3', 'SLC22A17', 'LRRTM1', 'RFK', 'AP1S2', 'ACP2', 'NUDT15', 'RPS13', 'VBP1', 'AIP', 'KCNAB1', 'ETV1', 'DUSP28', 'OR2L2', 'ACYP1', 'BPGM', 'KMO', 'FOXP2', 'TMPRSS11D', 'ANO3', 'RCN1', 'B3GNT5', 'CRH', 'MNS1', 'LYG2', 'PPEF1', 'PDZRN4', 'SHC3', 'SEMA3C', 'CHRNA6', 'ARHGAP18', 'ARHGAP15', 'ACMSD', 'TCEAL8', 'HRH1', 'RPS15A', 'ZNF706', 'TSPAN2', 'CHML', 'ARSG', 'NPTX2', 'TRPM3', 'SLC14A1', 'CYP51A1', 'SYVN1', 'KLHL1', 'ARHGAP28', 'VWA3A', 'NMBR', 'ADCY10', 'ANLN', 'SQLE', 'NMNAT1', 'MRVI1', 'TRIM32', 'FGFR2', 'CBLN2']",0.999988302900483,0,0,72,"JUND",0.999988302900483,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"MZF1 1-4 (human)",0.117171148328924,1.13942161339422,2.44305622170511,"['PANK4', 'ARL6IP1', 'CD81', 'WIPF1', 'FRMPD1', 'FAM13A', 'C2ORF88', 'UBE2L6', 'TMEM97', 'BACH1', 'ACTG1', 'CDC14B', 'SALL2', 'PART1', 'ACYP1', 'FNDC5', 'FNDC4', 'PAPPA', 'MYADM', 'ACOT2', 'FKBP5', 'ZNF550', 'NDUFB11', 'DCUN1D3', 'TCF7', 'KLHL17', 'SLC1A3', 'ATXN7L3B', 'DEDD2', 'C12ORF57', 'HRH1', 'EFNB3', 'DPH2', 'NEU1', 'KCNMB3', 'ARSG', 'BCL2L14', 'PRNP', 'RARRES1', 'FN1', 'SNHG6', 'TDRD6', 'NR2F2', 'C12ORF75', 'CORO2B', 'C6ORF120', 'LSM2', 'GADD45G', 'MAFB', 'STAG3', 'PAH', 'FAT1', 'FXYD6', 'ANKRD18A', 'HAR1A', 'FGFR2', 'NOP10', 'DOCK6', 'PIGS', 'HRK', 'CITED2', 'ADRA1D', 'PPCDC', 'DUSP12', 'SLC22A17', 'RFK', 'CA4', 'TIMP2', 'CD36', 'GAL3ST3', 'DUSP4', 'TRPC3', 'DUSP28', 'BPGM', 'PDRG1', 'RCN1', 'DALRD3', 'VGF', 'NME6', 'CHDH', 'PDE5A', 'ZNF511', 'ANGPTL1', 'GRAMD1C', 'STOML1', 'MYCBP', 'ANKRD55', 'SATB2', 'TCEAL7', 'DUOX1', 'DDT', 'NRIP2', 'PES1', 'ORMDL3', 'PRRG1', 'PTK2B', 'TMEM208', 'PCBD1', 'CHML', 'CDIPT', 'POLR2I', 'LDLR', 'HES4', 'NLGN4Y', 'GAD1', 'P2RY14', 'PCDH8', 'VWA3A', 'HTR5A', 'SPATA2L', 'CACHD1', 'TRIM32', 'GRINA', 'FSIP2']",0.999988302900483,0,0,114,"MZF1 1-4",0.999988302900483,NA,NA,NA,NA,NA,NA,NA
"FOXA2 (human)",0.12440827991279,1.88342898134864,3.92541733594209,"['SPDYE1', 'NAP1L2', 'SPDYE5', 'CD247', 'GYG1', 'DCDC1']",0.999988302900483,0,0,6,"FOXA2",0.999988302900483,NA,NA,NA,NA,NA,NA,NA
"POU2F1 (mouse)",0.132054310235037,1.17905477570949,2.38704591353574,"['TRAF3IP2', 'FAM13A', 'SLC7A11', 'TRIOBP', 'RBM3', 'RGS2', 'C1QTNF7', 'SEC61G', 'IQUB', 'ACP2', 'SLC16A9', 'STRADB', 'SLC39A11', 'RPSA', 'ZBTB33', 'PGM2L1', 'RUNX2', 'DCN', 'TMX4', 'RCN1', 'B3GNT5', 'PDE5A', 'DNA2', 'SGK1', 'IL6ST', 'FKBP5', 'GTF2A2', 'AHCY', 'ARHGAP18', 'TM2D3', 'CXXC4', 'SNX31', 'SLC5A3', 'TCEAL7', 'DUOX1', 'DNAJB9', 'LEKR1', 'SAMD3', 'CBR3', 'IMPG2', 'H3F3B', 'PTGES2', 'GADD45A', 'PCDH8', 'NAP1L2', 'FMO5', 'MZT1', 'GADD45G', 'RALYL', 'ZBTB6', 'HIST3H2A', 'UBE2S', 'CROCC', 'COL5A2', 'ITGBL1', 'SERINC1', 'CCDC65', 'SP8', 'SYCP3', 'RNF141', 'CENPQ', 'ITM2C']",0.999988302900483,0,0,62,"POU2F1",0.999988302900483,1.11664933395144e-05,0.250398353312507,NA,NA,NA,0.0053442412037947,0.102416239676889
"EWSR1-FLI1 (human)",0.132419370205383,2.66565349544073,5.38936851074286,"['NEU1', 'F2R', 'LSM2']",0.999988302900483,0,0,3,"EWSR1-FLI1",0.999988302900483,NA,NA,NA,NA,NA,NA,NA
"NFYA (mouse)",0.132479679451765,1.17565487068727,2.37638176648775,"['ZCCHC12', 'FAM13A', 'MRPS12', 'TESK2', 'MAGT1', 'TMEM97', 'RND3', 'IFIT3', 'TRIOBP', 'HERPUD1', 'NSDHL', 'RPS6KA5', 'OPA3', 'AP1S2', 'STARD4', 'HMGCS1', 'VBP1', 'ACTL6A', 'ETV1', 'ACYP1', 'DEXI', 'DUSP7', 'PDIA4', 'LACTB2', 'MAK', 'TRNP1', 'COL6A6', 'SGK1', 'IL6ST', 'CDH18', 'RBMS2', 'IDI1', 'GPR85', 'PDXP', 'AGPAT1', 'ARHGAP15', 'PCDH18', 'RNF5', 'BRIP1', 'DDT', 'PNPO', 'TMEM208', 'ST8SIA6', 'IGFBP7', 'KCNN3', 'CDIPT', 'FDFT1', 'PRNP', 'SLC14A1', 'XBP1', 'HSPA5', 'PTGES2', 'PRAF2', 'LRRC61', 'ATP2B4', 'NR2F2', 'YIF1A', 'RALYL', 'EFNA3', 'RPA3', 'DOLPP1', 'CENPQ', 'NFE2L1', 'ITM2C']",0.999988302900483,0,0,64,"NFYA",0.999988302900483,0.775043217150689,0.678386797817695,NA,NA,NA,0.609052322024312,0.289852380605596
