"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"NR2F1 (mouse)",0.00912098030379731,2.56839111592633,12.0641902225767,"['CYLD', 'DYRK3', 'ARHGAP42', 'TOX2', 'DNPEP', 'TDG', 'TSPAN4', 'SNURF', 'SLC38A2', 'SYTL3']",0.999599359490077,0,0,10,"NR2F1",0.999599359490077,1.21514889704387e-05,0.00196235591591456,NA,NA,NA,0.609028519723188,0.199456625758899,0.891162856673555,0.73866648675633,NA,0.217321985134514
"RORB (mouse)",0.00912098030379731,2.56839111592633,12.0641902225767,"['CYLD', 'DYRK3', 'ARHGAP42', 'TOX2', 'DNPEP', 'TDG', 'TSPAN4', 'SNURF', 'SLC38A2', 'SYTL3']",0.999599359490077,0,0,10,"RORB",0.999599359490077,6.32323323573412e-07,9.32086484735858e-06,0.763816713476008,0.759733809241521,0.350158717911662,0.00210585782286219,0.186266069321273,NA,NA,NA,NA
"Nkx3-2 (mouse)",0.0171430378945479,2.31381675649192,9.40835641134542,"['DNPEP', 'ERICH1', 'CHPF2', 'KLHL15', 'POLR1B', 'DCAKD', 'RSU1', 'NID2', 'SYTL3', 'GABPA']",0.999599359490077,0,0,10,"Nkx3-2",0.999599359490077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMGA1 (human)",0.0186385899505292,2.04504313092253,8.14442745819936,"['POPDC2', 'DBR1', 'ATP8B4', 'NPY1R', 'RGMB', 'AXDND1', 'KCTD6', 'CRKL', 'TTC30B', 'POLR1B', 'C12ORF29', 'PIR', 'RPRML']",0.999599359490077,0,0,13,"HMGA1",0.999599359490077,2.77951412786877e-10,0.00473888828225887,0.697498499430236,0.695062611736334,-0.363338741059646,0.182726605031992,0.124223740961524,0.831562797502859,0.788519588188116,NA,0.794334781303155
"SP1 (mouse)",0.0490613854503732,1.58002642489407,4.76327880367848,"['KCNH2', 'CPT1A', 'IGFBP5', 'CHKA', 'EPHX2', 'TPM2', 'ROM1', 'KCNA4', 'SAMD4B', 'NR2F2', 'RGMB', 'XKR8', 'CYTH2', 'DNPEP', 'POLR1B', 'MMRN2', 'RPRML', 'PLXNC1', 'SLC38A2', 'BEND6']",0.999599359490077,0,0,20,"SP1",0.999599359490077,1.89385903187207e-13,5.21948349402696e-05,0.715210205630728,0.712082065104014,-0.301860768447438,0.0514164193064915,0.66167174480926,NA,NA,NA,NA
"Nkx2-5 (mouse)",0.0509462211647745,2.60860766324879,7.76578507462717,"['DNPEP', 'KLHL15', 'POLR1B', 'ZBBX', 'NID2']",0.999599359490077,0,0,5,"Nkx2-5",0.999599359490077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MZF1 1-4 (human)",0.0551172991410357,1.59036144578313,4.60933130371833,"['DYRK3', 'CDKL4', 'KLHL15', 'DCUN1D3', 'ROM1', 'AMPD2', 'NR2F2', 'AK7', 'CYTH2', 'ARHGAP42', 'IQCK', 'DNPEP', 'ERICH1', 'NRIP2', 'MMRN2', 'TNKS1BP1', 'ZNF511', 'C16ORF87']",0.999599359490077,0,0,18,"MZF1 1-4",0.999599359490077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETS1 (mouse)",0.0560150736109971,1.71977307219773,4.95661722245139,"['POPDC2', 'ANXA2', 'ROM1', 'CISD2', 'NR2F2', 'BRCA1', 'SYTL3', 'XKR8', 'ERICH1', 'POLR1B', 'CDHR2', 'WASF1', 'BEND6']",0.999599359490077,0,0,13,"ETS1",0.999599359490077,7.52655523894193e-32,1.40157225470557e-15,0.682663721438024,0.681210519176397,0.188092591936517,0.9696468600399,0.700385427876603,NA,NA,NA,NA
"NFYA (human)",0.0591392537820107,1.54060376517768,4.35661235261365,"['SYT4', 'DBR1', 'CHPF2', 'EPHX2', 'DCAKD', 'KCNA4', 'NR2F2', 'BRCA1', 'CYLD', 'TMEM234', 'CYP2C8', 'ARHGAP42', 'TOX2', 'CYP20A1', 'C18ORF54', 'HLA-DRA', 'HORMAD1', 'RSU1', 'TMEM19', 'RBMS2']",0.999599359490077,0,0,20,"NFYA",0.999599359490077,0.194526035321628,0.130699494498916,NA,NA,NA,0.69144419066606,0.550230295108719,NA,NA,NA,NA
"Stat3 (mouse)",0.0626809336306739,1.7692874479889,4.90039184669425,"['ZBTB39', 'TTC30B', 'ANXA2', 'POLR1B', 'NRIP2', 'CYP20A1', 'CAMK2A', 'NPY1R', 'PIR', 'AMPD2', 'NR2F2']",0.999599359490077,0,0,11,"Stat3",0.999599359490077,0.441453679406482,0.0201074548783882,NA,NA,NA,0.688616974964121,0.0885014448596439,0.485221182377541,0.760418850715161,NA,0.796954504789944
