Item ID	Item value	Change in Kuiper test statistic when item removed
CDKN1A	15.9667595714192	-0.005494505494505364
IL1R1	16.9396769872812	-0.005494505494505364
RGS16	16.0222696343789	-0.005494505494505364
HPN	15.6290215120091	-0.005494505494505364
IL18	9.75105340216958	0.07142857142857162
OSMR	16.5709226704187	-0.005494505494505364
F3	12.814946599316	0.029112492695188563
ICAM1	17.2306152548206	-0.005494505494505364
KLF6	17.5997072808737	0.009884328924373853
NAMPT	15.4353041260777	-0.005494505494505364
PDPN	16.0944393142678	-0.005494505494505364
IRF7	16.7438160672647	-0.005494505494505364
SLC28A2	11.9064579581842	0.03235918788598635
LDLR	14.5831797608907	-0.005494505494505364
