"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"NRF1 (mouse)",2.28494123171678e-07,2.42846454401862,37.1354856738209,"['IFITM3', 'RPL30', 'NDUFA13', 'COX7B', 'LEAP2', 'GPAA1', 'CD81', 'COX4I1', 'GMNN', 'SAT2', 'MEA1', 'RPL8', 'COX6A1', 'COX7C', 'TMEM220', 'RPS15', 'GCSH', 'RPS14', 'HINT1', 'RPS16', 'RPS19', 'RPL35', 'RPL38', 'ARL16', 'PIM3', 'RPS10', 'CHCHD1', 'COX8A', 'RPS9', 'RPL21', 'RPS8', 'MARS2', 'PCDHGA1', 'RPSA', 'IL17RE', 'COX6B1', 'RPL27', 'SRSF9', 'PLIN5', 'POMP', 'COX7A2', 'CCDC106', 'COX5B', 'FUT2', 'SLC5A3', 'PSMB6', 'LDHA', 'BAG1', 'RPS3', 'RPS2', 'PCK2', 'BTF3', 'TIMM8B', 'NPM1', 'NDUFA6', 'NDUFA5', 'RPL23A', 'COX6C', 'RPS25', 'LSM7', 'RPS28', 'SPCS1', 'UBE2S', 'RPS21', 'RPS24', 'TOMM5', 'RPS23']",6.87767310746752e-05,0,0,67,"NRF1",6.87767310746752e-05,1.51812735740264e-13,0.000781724180531524,NA,NA,NA,0.00259669227582591,0.271091848012478,NA,NA,NA,NA
"ATF4 (human)",0.000369573576561824,1.80934868534112,14.2995734456336,"['POP5', 'RPL3', 'CCNI', 'RPL34', 'CHD7', 'ALKBH7', 'SGSH', 'LSM10', 'RPS14', 'TMEM147', 'MAP1LC3A', 'RPLP2', 'RPL35', 'RPS12', 'COX8A', 'RPL21', 'RPS8', 'AMPD2', 'SHISA2', 'HAX1', 'FNDC4', 'VGF', 'ASPHD1', 'B3GNT4', 'CRH', 'RPP25', 'ZNF511', 'CUTA', 'FKBP2', 'BEX1', 'DCUN1D3', 'RPL11', 'NDUFB2', 'TMEM160', 'SEZ6L2', 'AXDND1', 'USP19', 'TCEAL6', 'LDHA', 'TCEAL2', 'RPL18', 'HES4', 'SLC38A4', 'KCNF1', 'NDUFA5', 'PDAP1', 'PEX10', 'CCK', 'OCEL1', 'RPS25', 'RPS27', 'RPS29', 'SST', 'UBE2S', 'IMPDH2', 'C18ORF32', 'MAFF', 'PSMG3', 'CYCS', 'RPS21', 'RSL24D1']",0.0485698474113395,0,0,61,"ATF4",0.0485698474113395,2.04954514139667e-12,4.65921412439463e-09,0.9096491931346,0.907629394174513,-0.0807284456319834,0.00453568630753409,0.0257789211477421,NA,NA,NA,NA
"RARA (human)",0.000484084857920327,1.84304846324309,14.068450309302,"['POP5', 'RPL3', 'TRADD', 'MYL6B', 'RPL10A', 'MEA1', 'RPL8', 'COX6A1', 'RPL9', 'RPS15', 'GCSH', 'RPL18A', 'RPS19', 'KAT5', 'MED10', 'ACP2', 'MDP1', 'RPS10', 'RPS12', 'GPX4', 'COX6B1', 'C12ORF10', 'GCHFR', 'CORT', 'B3GNT4', 'SNRPE', 'NUPR1', 'LTB', 'RBMS2', 'SET', 'LXN', 'TIMM10', 'FUT2', 'AXDND1', 'NT5C', 'RPS3', 'RPL13', 'SERF2', 'RPL19', 'OST4', 'NDUFA6', 'VEGFB', 'LSM2', 'DLK2', 'RPS26', 'RPS25', 'LSM7', 'RPS27', 'TMEM98', 'IMPDH2', 'CYCS', 'LRP10', 'RPS21', 'RPS24', 'FERMT3']",0.0485698474113395,0,0,55,"RARA",0.0485698474113395,0.105400024295046,0.0320540632243249,0.791082006631051,0.788151961830166,0.734769972380136,0.492292015860037,0.338782370207313,NA,NA,NA,NA
"CRX (human)",0.000931446601314519,1.7644449292753,12.3136583298952,"['MRPS17', 'RPL3', 'UBXN1', 'TRIAP1', 'RND2', 'COX6A1', 'RPL6', 'TMEM221', 'MAP1LC3A', 'RPL18A', 'KAT5', 'C19ORF53', 'SPDYE2', 'TMED2', 'HORMAD1', 'RPS10', 'GPX4', 'RPS8', 'NME2', 'RPS3A', 'COX6B1', 'NME1', 'MZT2B', 'DPM3', 'B3GNT4', 'UFC1', 'RPL24', 'NUPR1', 'RPL29', 'SET', 'RPL10', 'FUT2', 'LAGE3', 'AXDND1', 'MCHR1', 'DNAJC28', 'RPL13', 'SAC3D1', 'GADD45GIP1', 'FIS1', 'RPL41', 'NPM1', 'SNAPIN', 'PMM1', 'TAF13', 'OCEL1', 'LSM2', 'DLK2', 'RPS27', 'RAB13', 'PSMG3', 'HLA-DRA', 'BAX', 'FAU', 'ZNF257', 'RPS24']",0.0700913567489176,0,0,56,"CRX",0.0700913567489176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIF1A (human)",0.00213068045840124,1.64822513591302,10.1387501661923,"['MRPS17', 'POP5', 'COX7B', 'RPL3', 'ZNF174', 'UBXN1', 'PPCDC', 'RPS15', 'RPS4X', 'EEF1B2', 'TMEM221', 'MAP1LC3A', 'KAT5', 'IDH3B', 'TMED2', 'RPS10', 'RPL39', 'RPS13', 'RPS6', 'RPSA', 'COX6B1', 'MED7', 'GCHFR', 'CORT', 'NDUFS5', 'RPL24', 'SNRPE', 'KPTN', 'RPL29', 'RPP25', 'DCTPP1', 'BEX4', 'RPL10', 'RPS19BP1', 'GMPR2', 'NDUFB3', 'C5AR1', 'COX7A2', 'COX7A1', 'PSMB10', 'DNAJC28', 'C12ORF57', 'RPS15A', 'DDT', 'UCP3', 'RAB24', 'RPS3', 'RPL13', 'RPL17', 'CMTM7', 'TAF13', 'RPS26', 'FABP6', 'MAFF', 'RAB13', 'FAU', 'PFKM', 'ZNF257', 'RPS23', 'BEX5']",0.11664352670468,0,0,60,"HIF1A",0.11664352670468,0.0226958074300909,0.000640439153293866,NA,NA,NA,0.27743904174495,0.934538556782921,NA,NA,NA,NA
"NR1H3 (human)",0.00232512013364811,1.67783459707283,10.1743614313228,"['POP5', 'RPL3', 'TRADD', 'COX6A1', 'ALKBH7', 'RPL9', 'RPL6', 'RPS15', 'GCSH', 'RPL18A', 'RPS19', 'SPDYE2', 'TMED2', 'MDP1', 'HRAS', 'NUDT12', 'DCAKD', 'NDUFC1', 'NME1', 'B3GNT4', 'TMEM126A', 'UFC1', 'NUPR1', 'LTB', 'CARD14', 'RBMS2', 'SRSF9', 'SET', 'LXN', 'RPL11', 'TMEM160', 'TIMM10', 'FUT2', 'LAGE3', 'EXOSC4', 'RPS3', 'RPL13', 'FADD', 'SAC3D1', 'SERF2', 'RPL19', 'VEGFB', 'LSM2', 'DLK2', 'RPS25', 'MAVS', 'RPS27', 'TMEM98', 'IMPDH2', 'BAX', 'LRP10', 'RPS21', 'ZNF257', 'RPS24', 'FERMT3']",0.11664352670468,0,0,55,"NR1H3",0.11664352670468,0.056792120446961,1.01472905826976e-05,0.377184393064147,0.377535503489745,1.0064649568558,0.592464782233154,0.575433775860056,NA,NA,NA,NA
"APEX1 (human)",0.00293446411138106,1.69688109161793,9.8949046540266,"['MRPS17', 'RPL30', 'TRADD', 'POP4', 'GMNN', 'RND2', 'ALKBH7', 'RPS4X', 'RPS14', 'RPL18A', 'HORMAD1', 'RPL37', 'RPS10', 'GAL3ST3', 'CCDC51', 'RPS9', 'IL17RE', 'MRPL46', 'COX6B1', 'SCO2', 'NDUFS5', 'RPL37A', 'UFC1', 'RPL27', 'NUPR1', 'LTB', 'CARD14', 'NDUFB7', 'UQCR10', 'AK7', 'C1ORF53', 'LDHA', 'RPS3', 'POLR2I', 'RPL17', 'FIS1', 'OST4', 'TIMM8A', 'RPL41', 'SNAPIN', 'PMM1', 'PDAP1', 'RPL23A', 'CCK', 'FAM71E1', 'TMEM98', 'MAFF', 'BAX', 'ZNF257', 'RPS23']",0.126181956789386,0,0,50,"APEX1",0.126181956789386,1.11379821598764e-26,1.16365157926889e-12,0.273201249643343,0.272624862680876,-0.268659267983988,9.99616524670976e-05,0.0192482058956893,0.436232230715194,0.820482235125876,NA,0.761374898788087
"IKZF1 (human)",0.00345365298206438,1.66034819095292,9.41138946143734,"['RPL30', 'UBXN1', 'TRADD', 'TRIAP1', 'COX6A1', 'TMEM141', 'RPS15', 'RPS14', 'RPS16', 'MAP1LC3A', 'RPL18A', 'TMED2', 'HORMAD1', 'RPS10', 'CCDC51', 'COX8A', 'MRPS26', 'ENDOG', 'RPS7', 'DCAKD', 'NME2', 'IL17RE', 'CORT', 'FNDC4', 'SDHAF1', 'SNRPE', 'RPL27', 'SRSF9', 'PLIN5', 'C1QB', 'NDUFB8', 'SET', 'RPL10', 'RPL11', 'C5AR1', 'FITM2', 'CCDC106', 'FUT2', 'C12ORF57', 'NT5C', 'RPL13', 'RPS2', 'SERF2', 'SNAPIN', 'OCEL1', 'MAVS', 'RPS27', 'FABP6', 'APEX1', 'FAU', 'SLC26A6', 'TOMM6']",0.129943693450172,0,0,52,"IKZF1",0.129943693450172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITX1 (human)",0.00571705520135883,1.5824432576769,8.17221398024834,"['IFITM3', 'COX7B', 'RPL3', 'UBXN1', 'GMNN', 'COX6A1', 'ALKBH7', 'RPL6', 'KAT5', 'SPDYE2', 'RPL35', 'TMED2', 'ACP2', 'HORMAD1', 'RPS10', 'RPL39', 'SEPHS2', 'CCDC51', 'COX8A', 'GPX4', 'DCAKD', 'MARS2', 'NME2', 'IL17RE', 'COX6B1', 'GCHFR', 'UFC1', 'RPL24', 'RPL27', 'NUPR1', 'RPL29', 'SET', 'RPL11', 'COX7A2', 'TMEM160', 'RASAL1', 'FUT2', 'NT5C', 'RPS15A', 'RPL14', 'RPL13', 'RPL17', 'GADD45GIP1', 'SNAPIN', 'PMM1', 'TAF13', 'OCEL1', 'RPS26', 'SVOPL', 'RPS27', 'RAB13', 'FAU', 'LRP10', 'ZNF257', 'RPS24']",0.156055783632718,0,0,55,"PITX1",0.156055783632718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXA1 (mouse)",0.00571705520135883,1.5824432576769,8.17221398024834,"['MYL6B', 'SAT2', 'RPL9', 'TMEM220', 'LSM10', 'TMEM221', 'UBL5', 'CHEK2', 'RPLP2', 'UQCRFS1', 'HORMAD1', 'CUBN', 'RPS9', 'MRPS24', 'RPS8', 'RPL23', 'RPS5', 'MARS2', 'NDUFC1', 'COX6B1', 'TGFBR2', 'NME1', 'CDHR2', 'UFC1', 'LTB', 'SLC25A5', 'PLIN5', 'BEX2', 'ENPEP', 'NDUFB10', 'RPS19BP1', 'UQCRB', 'COL11A1', 'RPL11', 'C5AR1', 'KCNA4', 'TIMM10', 'NID2', 'EXOSC4', 'VPS11', 'ROMO1', 'RPL17', 'POLR2K', 'BTF3', 'PMM1', 'RPL23A', 'NR2F2', 'ATOX1', 'RPS28', 'FABP6', 'RAB13', 'RNF181', 'VIP', 'TOMM5', 'RPS23']",0.156055783632718,0,0,55,"FOXA1",0.156055783632718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
