"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"STAT6",0.0287955013366109,2.39259259259259,8.48780861307314,"['CEBPB', 'IL4R', 'STAT3', 'DSTN', 'PFN1', 'LITAF', 'JAK3', 'PTPN2']",0.999967943061064,0,0,8,"STAT6",0.999967943061064,0.000802094477689615,0.0140949114207365,0.876778285676784,0.882899171190837,0.0735303585953799,0.59207735063741,0.906271658729581
"STAT4",0.038530120744576,3.57488986784141,11.6409674519826,"['IFNAR2', 'STAT3', 'JAK3', 'MAP2K6']",0.999967943061064,0,0,4,"STAT4",0.999967943061064,NA,NA,NA,NA,NA,NA,NA
"SPI1",0.0447242802362644,2.52758979698074,7.85382494311798,"['CEBPB', 'CEBPD', 'BCL6', 'PIM1', 'CSF2RA', 'RUNX1']",0.999967943061064,0,0,6,"SPI1",0.999967943061064,0.113612884367349,0.569181732892748,NA,NA,NA,0.984215435344917,1
"BATF",0.0726593872500352,5.70438596491228,14.9567441866214,"['HLF', 'TEF']",0.999967943061064,0,0,2,"BATF",0.999967943061064,NA,NA,NA,NA,NA,NA,NA
"HCFC1",0.092681128391435,2.04361567635904,4.86092463798301,"['NOTCH1', 'HCFC1R1', 'E2F3', 'HSPA1B', 'RUNX1', 'HSPA1A']",0.999967943061064,0,0,6,"HCFC1",0.999967943061064,NA,NA,NA,NA,NA,NA,NA
"CLOCK",0.0966156574731636,3.05839874411303,7.14752210550868,"['DBP', 'PER3', 'ARNTL']",0.999967943061064,0,0,3,"CLOCK",0.999967943061064,0.252082832100264,0.0984799092653004,NA,NA,NA,0.642389498531967,0.918631063890852
"BHLHE40",0.125182670751801,2.67527472527473,5.55917069744545,"['CEBPB', 'STAT3', 'ARNTL']",0.999967943061064,0,0,3,"BHLHE40",0.999967943061064,6.94317966908574e-05,0.306045469613208,0.614319462360272,0.621026107361106,-0.772917349683657,0.979564985713494,0.960285388875351
"CEBPA",0.157507652330072,1.64039838610011,3.03191755605881,"['CEBPB', 'DBP', 'CEBPD', 'PGAM1', 'ITGAX', 'E2F3', 'RUNX1']",0.999967943061064,0,0,7,"CEBPA",0.999967943061064,0.095210391575564,0.128137370439723,0.710804652961764,0.722015162730796,0.259513012100828,0.983744787855001,1
"STAT5B",0.160221680599343,1.83081451293372,3.35258189521125,"['PTPN1', 'IL15', 'STAT3', 'JAK3', 'PTPN2']",0.999967943061064,0,0,5,"STAT5B",0.999967943061064,0.00932168928192519,0.0018857161028781,0.665227301400385,0.676210121770699,0.50547876843514,0.922030771616177,1
"PHF8",0.160271202074231,3.16715399610136,5.79870388360075,"['NOTCH1', 'RBPJ']",0.999967943061064,0,0,2,"PHF8",0.999967943061064,0.369092367592828,0.292173001154679,NA,NA,NA,0.946393888482019,1
