"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"SMAD4 (human)",0.0298752581715004,2.17359667359667,7.63089937125663,"['CTDNEP1', 'LYNX1', 'NRIP2', 'OR9Q1', 'ZNF502', 'ZBTB33', 'SLC5A3', 'PDZRN4', 'EPHB3', 'CYB5D1']",0.99296303303838,0,0,10,"SMAD4",0.99296303303838,1.94554072914142e-11,8.85755138270248e-09,0.787533504463605,0.787374581503896,0.196713553990633,0.269974084972642,0.718479866478671
"POU3F1 (human)",0.0326274038303949,8.3962962962963,28.7371866711713,"['TSC22D3', 'CTXN2']",0.99296303303838,0,0,2,"POU3F1",0.99296303303838,5.43036681078902e-21,3.84002134668774e-15,0.88381540922631,0.883601213438397,-0.00932589026257592,7.38752971719823e-09,0.000667447107499979
"TCFAP2A (human)",0.0396104501523829,2.14450344593831,6.92387743412213,"['PRDM8', 'TMEM47', 'CCNA1', 'SUN2', 'RRM2', 'LENG9', 'NPTX1', 'SLC16A3', 'SLC5A3']",0.99296303303838,0,0,9,"TCFAP2A",0.99296303303838,NA,NA,NA,NA,NA,NA,NA
"E2F6 (human)",0.047558499177997,2.06423819391428,6.28724588277501,"['CCNA1', 'SUN2', 'RRM2', 'UCK1', 'LENG9', 'NPTX1', 'FOXO4', 'PLCXD2', 'SLC16A3']",0.99296303303838,0,0,9,"E2F6",0.99296303303838,0.00341885990492273,0.215533721569975,NA,NA,NA,0.299064355607077,0.963019310512442
"SREBF1 (mouse)",0.0480973387528728,2.28666666666667,6.9389550117264,"['PRDM8', 'SUN2', 'SLC24A3', 'ILVBL', 'WDR64', 'SLC16A3', 'PDZRN4']",0.99296303303838,0,0,7,"SREBF1",0.99296303303838,1.11092046160666e-09,0.000665052669653175,0.694072735950746,0.694013065239297,-0.0355155355693743,0.149350754460139,0.970416977892136
"BRCA1 (human)",0.0575401678788333,2.07017543859649,5.91091397166259,"['CTDNEP1', 'HINT3', 'ARMCX6', 'SLC10A3', 'SLC5A3', 'PDZRN4', 'EPHB3', 'TMEM220']",0.99296303303838,0,0,8,"BRCA1",0.99296303303838,0.868406009435612,0.369039423383267,NA,NA,NA,0.599244460879765,0.898272785296645
"TP53 (mouse)",0.0591548935612848,2.17171717171717,6.14073870230689,"['SUN2', 'NRIP2', 'DCXR', 'DCDC2B', 'NINJ1', 'SLC10A3', 'ANKRD40']",0.99296303303838,0,0,7,"TP53",0.99296303303838,0.0856611584776267,0.206280298465481,NA,0.932887607650947,NA,0.169939845342364,0.217697839327482
"GATA2 (human)",0.0692718782468757,1.51508620689655,4.04485027041101,"['TMEM185B', 'LENG9', 'WDR64', 'OR9Q1', 'ACCS', 'PLCXD2', 'CYB5D1', 'TMEM47', 'FAM171A2', 'KLC2', 'NRIP2', 'DCDC2B', 'CHAC1', 'SLC16A3', 'NEFH', 'CHGA', 'SUN2', 'RRM2', 'SLC10A3', 'LSR', 'ZBTB33', 'GJD2', 'CTDNEP1', 'CCNA1', 'ILVBL', 'NINJ1', 'EVI2B', 'CCDC150', 'PDZRN4', 'GZF1']",0.99296303303838,0,0,30,"GATA2",0.99296303303838,NA,NA,NA,NA,NA,NA,NA
"CREB1 (mouse)",0.0758532552126249,2.1718958611482,5.6012209470604,"['WDR1', 'SLC10A3', 'LENG9', 'PLCXD2', 'LARP6', 'EPHB3']",0.99296303303838,0,0,6,"CREB1",0.99296303303838,0.203842840058736,0.164067012684051,NA,NA,NA,0.438563819938428,0.694495446885467
"MYC (mouse)",0.0815822531900611,1.83273047218692,4.59308560792331,"['TMEM185B', 'CCNA1', 'UCK1', 'HSDL1', 'WDR64', 'CHAC1', 'PLCXD2', 'SLC16A3', 'TMEM220']",0.99296303303838,0,0,9,"MYC",0.99296303303838,NA,NA,NA,NA,NA,NA,0.0496718448560886
"NFE2 (human)",0.0858103572138844,1.64556962025316,4.04088637496514,"['PRDM8', 'SUN2', 'LYNX1', 'RRM2', 'SLC24A3', 'TSC22D3', 'LSR', 'SLC5A3', 'KLC2', 'NINJ1', 'ARMCX6', 'SLC16A3', 'NEFH']",0.99296303303838,0,0,13,"NFE2",0.99296303303838,NA,NA,NA,NA,NA,NA,NA
"GATA1 (human)",0.0940486802479233,1.6796880914528,3.9706864957685,"['CHGA', 'TMEM47', 'PLCXD3', 'SPOCK2', 'TSC22D3', 'OR9Q1', 'ANKRD40', 'FOXO4', 'CTXN2', 'PLCXD2', 'NEFH']",0.99296303303838,0,0,11,"GATA1",0.99296303303838,NA,NA,NA,NA,NA,NA,NA
"MYOG (human)",0.101243829000965,1.88434343434343,4.31556765872796,"['CTDNEP1', 'LYNX1', 'TTC30A', 'FOXO4', 'ZBTB33', 'SLC16A3', 'PDZRN4']",0.99296303303838,0,0,7,"MYOG",0.99296303303838,NA,NA,NA,NA,NA,NA,NA
"TCF4 (human)",0.121459874834242,1.4968085106383,3.15552877219772,"['PRDM8', 'CHGA', 'HSDL1', 'WDR1', 'RASL10B', 'DCXR', 'CCNA1', 'PLCXD3', 'ILVBL', 'SPOCK2', 'NRIP2', 'TTC30A', 'ANKRD40', 'CTXN2', 'PDZRN4']",0.99296303303838,0,0,15,"TCF4",0.99296303303838,8.69975689992977e-24,4.12823011915509e-13,0.839774834906972,0.839286757914495,-0.167472857101405,0.00311919274044853,0.410565729578502
"YY1 (mouse)",0.131204046678187,1.68438003220612,3.42097847197232,"['TMEM185B', 'KLC2', 'SPOCK2', 'DCDC2B', 'NINJ1', 'LENG9', 'FOXO4', 'CYB5D1']",0.99296303303838,0,0,8,"YY1",0.99296303303838,6.27493191586787e-13,4.002006464613e-10,0.824313896732824,0.823775918171581,0.220349345966686,0.0535324945781881,0.259891340440779
"SP1 (human)",0.134075721580971,1.67447447447447,3.36460620994229,"['PRDM8', 'SUN2', 'LYNX1', 'SPOCK2', 'LENG9', 'NPTX1', 'SLC16A3', 'SLC5A3']",0.99296303303838,0,0,8,"SP1",0.99296303303838,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
"NFAT2 (human)",0.140915724675064,1.79799107142857,3.52333119344746,"['TMEM47', 'ARMCX6', 'OR9Q1', 'ZNF502', 'ZBTB33', 'CCDC150']",0.99296303303838,0,0,6,"NFAT2",0.99296303303838,NA,NA,NA,NA,NA,NA,NA
