Item ID	Item value	Change in Kuiper test statistic when item removed
CEBPB	14.7967877583785	-0.0065359477124186105
C1S	15.994544017241	-0.0065359477124186105
C1R	16.6365636471315	-0.0065359477124186105
ACTN2	13.8847016149626	-0.0065359477124186105
FN1	13.8412789004534	-0.0065359477124186105
F3	12.814946599316	0.036227898168306405
CP	16.6217310131921	-0.0065359477124186105
PSMB9	15.5475845285318	-0.0065359477124186105
LGALS3	16.871859227412	-0.0065359477124186105
PLSCR1	16.0297388790465	-0.0065359477124186105
AKAP10	18.3574229969376	-0.0065359477124186105
PCLO	17.8600281936976	-0.0065359477124186105
MMP15	6.50867927776788	0.05228758169934611
APOC1	9.18770522533848	0.05228758169934611
PIM1	16.3089218996595	-0.0065359477124186105
IRF7	16.7438160672647	-0.0065359477124186105
SERPING1	15.6045458451278	-0.0065359477124186105
HSPA1A	18.3881423291993	-0.005255975534847801
