GENE_SYMBOLS,refseq_ids
CYCS,NM_018947
TMA7,NM_001329417
IGSF10,NM_001178145
RPS15A,NM_001019
RPS25,NM_001028
H3F3B,NA
RPL10A,NM_007104
DDIT3,NM_001195053
RPL18,NM_000979
RPL7A,NM_000972
TUBGCP4,NM_001286414
RPS23,NM_001025
BACH1,NM_001011545
GRINA,NM_000837
BEX3,NM_001282674
RPL3,NM_000967
FAU,NM_001997
RPL17,NM_000985
FARSA,NM_004461
ABRACL,NM_021243
FAT1,NM_005245
ACTG1,NM_001199954
NAP1L5,NM_153757
SCG2,NM_003469
RPL11,NM_000975
RPL35A,NM_000996
SNHG6,NR_002599
RPL23,NM_000978
TRAF3IP2,NM_001164281
SLC10A4,NM_152679
RPS13,NM_001017
RPL9,NM_000661
CYB5R1,NM_016243
SLC25A5,NM_001152
RPSA,NM_001304288
ATP5MD,NA
UBE2L6,NM_004223
RND3,NM_001254738
HAX1,NM_001018837
RPL36AL,NM_001001
RPLP0,NM_001002
SPDYE21P,NA
PAPSS2,NM_001015880
RPS27A,NM_001135592
MRPS24,NM_032014
RPL34,NM_000995
SNHG8,NR_003584
SSR2,NM_003145
APEX1,NM_001244249
RPL38,NM_000999
FILIP1L,NM_001042459
HLA-A,NM_001242758
C8orf33,NM_023080
SALL2,NM_001291446
RNASEK,NM_001004333
RPLP1,NM_001003
RPL30,NM_000989
ATP5PF,NM_001003696
CCDC85B,NM_006848
PNMA2,NM_007257
LBH,NM_030915
DEXI,NM_014015
MARCKSL1,NM_023009
RPL21,NM_000982
PDE5A,NM_001083
SCRG1,NM_001329597
DCLRE1C,NM_001033855
RPS7,NM_001011
TMEM208,NM_001318217
H2AFZ,NA
RRAGA,NM_006570
TOMM7,NM_019059
SST,NM_001048
SMDT1,NM_033318
SEC61G,NM_001012456
EMC6,NM_001014764
RSL24D1,NM_016304
BOLA3,NM_001035505
POLR2I,NM_006233
RPLP2,NM_001004
BCL2L14,NM_001370268
RPS19,NM_001022
NDUFB9,NM_001278645
NDUFS6,NM_004553
CCDC65,NM_001286957
CCDC144A,NM_001382000
METAP1D,NM_001322278
RPL19,NM_000981
RPL18A,NM_000980
CHCHD2,NM_001320327
P2RY14,NM_001081455
CYSTM1,NM_032412
EEF1B2,NM_001037663
RPL23A,NM_000984
FDX2,NM_001031734
EEF1G,NM_001404
MCRIP2,NM_001331229
FGF1,NM_000800
DBNDD2,NM_001048221
RPS15,NM_001018
ARHGAP18,NM_033515
RPL26,NM_000987
CBARP,NM_001393918
COX7C,NM_001867
NPIPB5,NM_001135865
DDT,NM_001084392
RPL37A,NM_000998
ZFAS1,NR_003604
RPS29,NM_001030001
ZPBP,NM_001159878
PIGS,NM_033198
REX1BD,NM_001100418
MCHR1,NM_005297
GAB1,NM_002039
RPL39,NM_001000
RPS3A,NM_001006
NDUFB10,NM_004548
RPL36A,NM_001199972
RPS10,NM_001014
ATP5IF1,NM_016311
RPL27A,NM_000990
TIMM13,NM_012458
RPS9,NM_001013
VIP,NM_003381
SYCE1L,NM_001129979
BEX1,NM_018476
UQCRFS1,NM_006003
RPS12,NM_001016
HDDC3,NM_001286451
UQCR10,NM_001003684
BEX5,NM_001012978
SLIRP,NM_001267863
EIF4A2,NM_001967
RPL10,NM_001256577
LSM3,NM_014463
DCTN3,NM_001281425
ARL4D,NM_001661
KAT5,NM_001206833
NDUFAF8,NM_001086521
RPS16,NM_001020
DNAJB9,NM_012328
ANTKMT,NM_001271285
RPL6,NM_000970
ATOX1,NM_004045
SNHG19,NR_132114
MRPL51,NM_016497
NDN,NM_002487
RPS21,NM_001024
VEGFB,NM_001243733
SMIM19,NM_001135674
FLRT1,NM_001384466
RPL24,NM_000986
C12orf57,NM_001301834
UBE2S,NM_014501
TIMP2,NM_003255
RPP25,NM_017793
MRPS7,NM_015971
TIMM10B,NM_012192
LAMTOR5,NM_001382293
FITM2,NM_001080472
FAM32A,NM_014077
HEIH,NR_045680
GLRX5,NM_016417
SEPHS2,NM_012248
COX14,NM_001257133
MAGEF1,NM_022149
RPL32,NM_000994
POLR2K,NM_005034
TIMM10,NM_012456
CPLX3,NM_001030005
RPL7,NM_000971
ZNF213,NM_001134655
ASCL1,NM_004316
TH2LCRR,NR_132124
RPL29,NM_000992
RPS18,NM_022551
TXLNB,NM_153235
SNHG15,NR_003697
PRKD3,NM_005813
SMIM26,NM_001348957
NDUFB11,NM_001135998
MRPS34,NM_001300900
SLC39A7,NM_001077516
AGBL5,NM_001035507
C6orf226,NM_001008739
C12orf40,NM_001031748
COX17,NM_001382002
SDHAF1,NM_001042631
MRFAP1,NM_001272053
PKD2L2,NM_001258448
SFRP1,NM_003012
BAX,NM_001291428
ADGRV1,NM_032119
OST4,NM_001134693
RPS26,NM_001029
NDUFA7,NM_005001
NEU1,NM_000434
POLR1C,NM_001318876
ANGPT2,NM_001118887
MYCBP,NM_012333
SPDYE5,NM_001099435
CENPJ,NM_018451
PTPN13,NM_006264
IQCA1,NM_001270584
PMM1,NM_002676
SPDYE2,NM_001031618
COX7B,NM_001866
SLC3A1,NM_000341
C1orf56,NM_017860
C16orf91,NA
RPL35,NM_007209
LGI2,NM_018176
LRRC8C-DT,NR_033981
RPA3,NM_002947
ATP5MC1,NM_001002027
DNA2,NM_001080449
PSMG3,NM_001134340
IQCJ-SCHIP1,NM_001197113
ANKUB1,NM_001144960
GMPR2,NM_001002000
OXLD1,NM_001039842
CD302,NM_001198763
RPL12,NM_000976
PTP4A3,NM_007079
CFTR,NM_000492
DNPH1,NM_006443
DOCK6,NM_001367830
RBIS,NM_001099670
POLE4,NM_019896
TIMM8B,NM_012459
CXXC4,NM_025212
IER2,NM_004907
NEK5,NM_001365552
SPDYE3,NM_001004351
NDUFB3,NM_001257102
RNF5,NM_006913
GTF3C6,NM_138408
ELOB,NM_007108
RGS16,NM_002928
C1QTNF7,NM_001135170
TINF2,NM_001099274
SPATA2L,NM_152339
NDUFA4,NM_002489
RARRES1,NM_002888
CRLF3,NM_015986
TGFB1,NM_000660
TAF9B,NM_015975
TBCC,NM_003192
MKRN2OS,NM_001195279
PARD6A,NM_001037281
TMEM258,NM_014206
PLEKHG3,NM_001308147
TMEM126A,NM_001244735
UQCRQ,NM_014402
AIMP2,NM_001326606
R3HCC1,NM_001136108
SLC39A3,NM_144564
ENDOG,NM_004435
P4HA3,NM_001288748
PCDH18,NM_001300828
PNOC,NM_001284244
HRH1,NM_000861
IFI27L2,NM_032036
MAK,NM_001242385
BCKDK,NM_001122957
FN1,NM_001306129
NDUFB2,NM_004546
CCDC115,NM_001321118
TP53TG5,NM_014477
COX7A2,NM_001366292
RALYL,NM_001100391
HHIP,NM_022475
GGCX,NM_000821
SLC26A5,NM_001167962
GPAA1,NM_003801
CCDC192,NM_001317938
SNHG7,NM_032887
RTL9,NM_001385449
CHRM5,NM_001320917
CA1,NM_001128829
STAG3,NM_001282716
MRPL17,NM_022061
HCRTR2,NM_001384272
ZNF622,NM_033414
AIP,NM_001302959
MANEAL,NM_001031740
APOLD1,NM_001130415
FAM174C,NM_017914
DALRD3,NM_001009996
SNRNP25,NM_024571
NT5C,NM_001252377
XBP1,NM_001079539
CCDC28B,NM_001301011
SQLE,NM_003129
PHKG1,NM_001258459
TRPC7,NM_001167576
HIST3H2A,NA
AHCY,NM_000687
HSPA5,NM_005347
SMIM27,NM_001349118
TMEM203,NM_053045
HAR1A,NR_003244
ELP5,NM_015362
IFIT3,NM_001031683
ST8SIA2,NM_001330416
TRAPPC2L,NM_001318524
RPL22L1,NM_001099645
SPDYE1,NM_001378423
PSMB10,NM_002801
LYG2,NM_175735
TOM1L1,NM_001321173
COX7A1,NM_001864
ACMSD,NM_001307983
MSMO1,NM_001017369
TMEM155,NA
MRPL40,NM_001318151
PTK2B,NM_004103
MED11,NM_001001683
TMEM141,NM_032928
CCK,NM_000729
PET100,NM_001171155
TEX15,NM_001350162
RHBDL2,NM_001304746
IQUB,NM_001282855
ANAPC15,NM_001278485
TMEM255A,NM_001104544
MIEF2,NM_001144900
DPH2,NM_001039589
NDUFA1,NM_004541
TIMP3,NM_000362
LEPR,NM_001003679
SNX31,NM_001363720
FUCA2,NM_032020
MRPL46,NM_022163
ETV4,NM_001079675
SHOC1,NM_001080551
ARHGAP6,NM_001174
FAM227B,NM_001330293
USHBP1,NM_001297703
C6orf120,NM_001029863
FDFT1,NM_001287742
MRPS17,NM_015969
MMD2,NM_001100600
GADD45A,NM_001199741
MUC20,NM_001098516
DOCK5,NM_001322810
CD247,NM_000734
TUSC1,NM_001004125
NPTN-IT1,NR_103844
HMGCR,NM_000859
MAFB,NM_005461
TRPM3,NM_001007470
BICC1,NM_001080512
NFE2L3,NM_004289
TARID,NR_109982
HLA-B,NM_005514
B3GNT5,NM_032047
POLE2,NM_001197330
CXCL14,NM_004887
CFAP46,NM_001200049
TMEM256,NM_152766
SURF1,NM_001280787
TMEM179B,NM_001363599
CACHD1,NM_001293274
MYH11,NM_001040113
PEX10,NM_001374425
LINGO1,NM_001301186
HIPK4,NM_144685
YIF1A,NM_001300861
HMGCS1,NM_001098272
SURF2,NM_001278928
FKBP5,NM_001145775
PRSS51,XM_047422509
TSEN34,NM_001077446
ADAMTS5,NM_007038
LIPI,NM_001302998
PEG13,NR_144431
UQCC3,NM_001085372
CHDH,NM_018397
PET117,NM_001164811
RFX4,NM_001206691
PAPPA,NM_002581
MRPL36,NM_032479
DPM3,NM_018973
ACSM6,NM_207321
CC2D2B,NM_001001732
MEIS2,NM_001220482
OPRK1,NM_000912
SP9,NM_001145250
MRPL21,NM_181512
TTLL9,NM_001008409
ADGRG2,NM_001079858
DUOX1,NM_017434
KLRD1,NM_001114396
TRPC4,NM_001135955
YRDC,NM_024640
C17orf58,NM_001382359
MRPS12,NM_021107
ARF5,NM_001662
INSIG1,NM_001346590
NUDT15,NM_001304745
GPATCH4,NM_001396855
OCEL1,NM_024578
ANLN,NM_001284301
SYCP3,NM_001177948
IGFBP5,NM_000599
ETFBKMT,NM_001135863
NMBR,NM_001324307
TCF7,NM_001134851
IL7,NM_000880
CRIM1-DT,NR_037631
TMPRSS11D,NM_004262
ADAM32,NM_001313994
DHCR7,NM_001163817
CBR3,NM_001236
STARD4,NM_001308056
SUPT4H1,NM_003168
SNAI3,NM_178310
CALB2,NM_001740
EFCAB13,NM_001195192
NCK1-DT,NR_110175
DRC3,NM_001130090
TMPRSS11A,NM_001114387
PPEF1,NM_001377986
LHFPL2,NM_005779
SLC16A6,NM_001174166
HLA-F,NM_001098478
KIF15,NM_020242
TNFSF13B,NM_001145645
BRINP3,NM_001317188
ACAT2,NM_001303253
CLIC5,NM_001114086
CCDC59,NM_014167
ECT2L,NM_001077706
MESP1,NM_018670
LDLR,NM_000527
PDZRN4,NM_001164595
FOXP2,NM_001172766
MLIP,NM_001281746
ABRAXAS1,NM_001345962
RELN,NM_005045
CCDC178,NM_001105528
SFRP4,NM_003014
ASGR1,NM_001197216
FMO5,NM_001144829
LRRC63,NM_001024609
ADCY10,NM_001167749
NPPC,NM_024409
FSIP2,NM_173651
LRTM1,NM_001304389
ITGBL1,NM_001271754
PBX3,NM_001134778
ABCB1,NM_000927
DPH6-DT,NR_038251
C10orf90,NM_001004298
DOCK8,NM_001190458
ANO3,NM_001313726
MYLK,NM_001321309
ART3,NM_001130016
SMCR5,NM_144774
CUX2,NM_001370598
MANF,NM_006010
DAPK2,NM_001363730
TNNT2,NM_000364
PRDM6,NM_001136239
TAC3,NM_001006667
SCIMP,NM_001271842
TMEM191B,NM_001242313
TMEM97,NM_014573
SEMA3A,NM_006080
AMPD3,NM_000480
GLI3,NM_000168
SLC26A3,NM_000111
PVALB,NM_001315532
OLMALINC,NR_026762
C9orf153,NM_001010907
TSTD1,NM_001113205
HTR4,NM_000870
GPC5,NM_004466
ANKRD18A,NM_001331100
HRK,NM_003806
COL6A6,NM_001102608
COL5A1,NM_000093
KCNQ5-IT1,NR_120503
CORIN,NM_001278585
POLQ,NM_006596
HLA-C,NM_001243042
C8orf88,NM_001190972
MCMDC2,NM_001136160
LRMDA,NM_001305581
SCNN1G,NM_001039
RHD,NM_001127691
CARD18,NM_021571
CCDC81,NM_001156474
SLCO1C1,NM_001145944
HSPB1,NM_001540
KCNH8,NM_144633
NDNF,NM_024574
TLL1,NM_001204760
CFAP47,NM_001304548
IGFBP7,NM_001253835
PRKCH,NM_006255
FREM2,NM_207361
MEPE,NM_001184694
TSIX,NR_003255
TBL1Y,NM_033284
