GENE_SYMBOLS,refseq_ids
PHKG1,NM_001258459
ATP5PD,NM_001003785
TXN2,NM_012473
ARL4C,NM_001282431
ATG7,NM_001136031
LYRM2,NM_020466
ATP5MC1,NM_001002027
TCEAL9,NM_001006612
MAPRE1,NM_012325
VBP1,NM_001303543
HES4,NM_001142467
COX6A1,NM_004373
OS9,NM_001017956
KSR2,NM_173598
ZNF562,NM_001130031
TCEAL4,NM_001006935
COMMD6,NM_001287392
PARD6A,NM_001037281
NCR3LG1,NM_001009913
SNRPG,NM_001317165
ARPC3,NM_001278556
LAMTOR4,NM_001008395
CLEC2L,NM_001080511
SLC35B1,NM_001278784
ZNF236-DT,NR_040024
GSTO1,NM_001191002
ERH,NM_004450
PCYOX1,NM_016297
SURF1,NM_001280787
TPT1,NM_001286272
DBR1,NM_016216
CEP70,NM_001288964
C7orf50,NM_001134395
GSTP1,NM_000852
ACVR1B,NM_001412774
ADAMTSL3,NM_001301110
ZNF134,NM_003435
MC1R,NM_002386
RABAC1,NM_006423
TIMM10,NM_012456
SH3YL1,NM_001159597
TMEM258,NM_014206
RPS3,NM_001005
PDIA6,NM_001282704
GPATCH11,NM_001278505
STK3,NM_001256312
NACA,NM_001113201
NDUFA12,NM_001258338
ACAD10,NM_001136538
POMP,NM_015932
MAP1LC3A,NM_032514
NOL7,NM_001317724
IGDCC4,NM_020962
TMEM198,NM_001005209
CFAP97,NM_001292033
MRPL14,NM_001318767
TMEM9B,NM_001286094
NDUFS3,NM_004551
RPL6,NM_000970
NOP56,NM_006392
CDK5RAP1,NM_001278167
GABARAPL1,NM_001363598
TBCC,NM_003192
ANKRD16,NM_001009941
RPS7,NM_001011
AP4M1,NM_001363671
ATP5F1B,NM_001686
SCG5,NM_001144757
SELENOK,NM_021237
MROH7,NM_001039464
URM1,NM_001135947
RND2,NM_005440
CCDC148,NM_001171637
MAMDC2,NM_001347990
NAA16,NM_001110798
CUL7,NM_001168370
PSMB10,NM_002801
PCDH10,NM_020815
TMEM184C,NM_018241
EPHX2,NM_001256482
RPL5,NM_000969
CELSR2,NM_001408
SYT6,NM_001253772
ATP6V1F,NM_001198909
EIF3D,NM_003753
UXT,NM_004182
PALLD,NM_001166108
AARS,NA
CLCN3,NM_001243372
FER,NM_001308028
MDGA1,NM_153487
NDUFA5,NM_001282419
CYLD,NM_001042355
RPL15,NM_001253379
XKR4,NM_052898
ALDH5A1,NM_001080
ADAT1,NM_001324444
BEX3,NM_001282674
MANBAL,NM_001003897
FAM149A,NM_001006655
MYO19,NM_001033579
ILF3-DT,NM_203300
FAM210B,NM_080821
SST,NM_001048
RFX3,NM_001282116
SPACA9,NM_001316897
C12orf57,NM_001301834
TMED2,NM_001321445
RBM25,NM_021239
GSS,NM_000178
GAS5,NR_002578
SLU7,NM_001364517
PDS5B,NM_015032
SRP14,NM_001309434
REX1BD,NM_001100418
ZNF91,NM_001300951
KIAA0825,NM_001145678
CTSF,NM_003793
SLC38A2,NM_001307936
TRPC3,NM_001130698
RPS6,NM_001010
UBASH3B,NM_001363365
CDH11,NM_001308392
EIF2AK1,NM_001134335
HTR5A,NM_024012
CASP6,NM_001226
COX7A1,NM_001864
MRPL20,NM_001318485
TCEA3,NM_003196
LAP3,NM_015907
RPL37,NM_000997
BACH2,NM_001170794
EYA4,NM_001301012
DAZAP2,NM_001136264
MYL6,NM_021019
CPSF6,NM_001300947
COX5A,NM_004255
SYT4,NM_020783
LSM4,NM_001252129
POP4,NM_006627
NHS,NM_001136024
TCEAL3,NM_001006933
OPA3,NM_001017989
ARMT1,NM_001286562
SLC25A3,NM_002635
FRY,NM_001411012
AP1B1,NM_001127
FAAP20,NM_001146310
ODC1,NM_001287188
PTMA,NM_001099285
DUSP28,NM_001033575
OCIAD2,NM_001014446
NAP1L5,NM_153757
NAMPT,NM_005746
SLC35B4,NM_032826
HELLPAR,NA
SEC14L2,NM_001204204
URB2,NM_001314021
TMEM115,NM_007024
SCRG1,NM_001329597
DAB2IP,NM_001395010
PRDX5,NM_001358511
COA8,NM_001302652
ATP5F1A,NM_001001935
SELENOW,NM_003009
SNRPB2,NM_003092
CYP4X1,NM_001320289
LIX1L,NM_153713
RAB4A,NM_001271998
PFDN6,NM_001185181
IRF3,NM_001197122
CAMK2N2,NM_033259
H2AFZ,NA
CD59,NM_000611
BAD,NM_004322
SETDB2,NM_001160308
DEPTOR,NM_001283012
RBM8A,NM_005105
SPCS2,NM_014752
USE1,NM_018467
UBA52,NM_001033930
DHFR2,NM_001195643
PPT1,NM_000310
COL4A4,NM_000092
EDF1,NM_001281297
SLC47A1,NM_018242
ATP5F1D,NM_001001975
PPP1R3F,NM_001184745
SF3A1,NM_001005409
ABCF3,NM_001351298
NF2,NM_000268
