GENE_SYMBOLS,refseq_ids
C1QTNF7,NM_001135170
NDUFS6,NM_004553
UBE2S,NM_014501
ANGPT2,NM_001118887
GPR12,NM_005288
ZNF213,NM_001134655
WDR1,NM_005112
RALYL,NM_001100391
RNF5,NM_006913
ADGRV1,NM_032119
MKRN2OS,NM_001195279
RPL10,NM_001256577
KMO,NM_001410944
C6orf226,NM_001008739
POLR2K,NM_005034
IQCJ-SCHIP1,NM_001197113
RPS26,NM_001029
P4HA3,NM_001288748
APOLD1,NM_001130415
FSTL4,NM_015082
CRLF3,NM_015986
PTP4A3,NM_007079
GGCX,NM_000821
DNA2,NM_001080449
RGS16,NM_002928
RPS16,NM_001020
OST4,NM_001134693
ATP5IF1,NM_016311
MYCBP,NM_012333
NDUFAF8,NM_001086521
C16orf91,NA
RPP25,NM_017793
GPAA1,NM_003801
ADAMTS5,NM_007038
RPL36A,NM_001199972
MAK,NM_001242385
RPL27A,NM_000990
RARRES1,NM_002888
NDUFA7,NM_005001
DBNDD2,NM_001048221
NEK5,NM_001365552
HSPA5,NM_005347
CCDC115,NM_001321118
HHIP,NM_022475
LSM3,NM_014463
RPS3A,NM_001006
SNHG15,NR_003697
TINF2,NM_001099274
PMM1,NM_002676
RPS9,NM_001013
SLIRP,NM_001267863
IQCA1,NM_001270584
RPS12,NM_001016
CITED2,NM_001168388
RPA3,NM_002947
CFTR,NM_000492
RPS18,NM_022551
TXLNB,NM_153235
RPL24,NM_000986
CCDC192,NM_001317938
COX17,NM_001382002
GMPR2,NM_001002000
RBIS,NM_001099670
RPS10,NM_001014
RPS21,NM_001024
IRF2BPL,NM_024496
TEX15,NM_001350162
SMIM26,NM_001348957
ENDOG,NM_004435
SLC39A7,NM_001077516
AIMP2,NM_001326606
CHRM5,NM_001320917
RPL32,NM_000994
CA1,NM_001128829
KBTBD4,NM_001318716
MANEAL,NM_001031740
DUSP7,NM_001947
MRPL51,NM_016497
SPDYE2,NM_001031618
GPR27,NM_018971
COX7B,NM_001866
ATP5MC1,NM_001002027
RPL29,NM_000992
TGFB1,NM_000660
BICC1,NM_001080512
FN1,NM_001306129
BAX,NM_001291428
AHCY,NM_000687
STAG3,NM_001282716
DCTN3,NM_001281425
TAF9B,NM_015975
SLC26A5,NM_001167962
TIMP3,NM_000362
IFIT3,NM_001031683
TBCC,NM_003192
UBXN8,NM_001282189
HDDC3,NM_001286451
RPL7,NM_000971
SLC39A3,NM_144564
POLE4,NM_019896
RTL9,NM_001385449
IGFBP5,NM_000599
RPL12,NM_000976
DALRD3,NM_001009996
SNRNP25,NM_024571
TMEM258,NM_014206
IQUB,NM_001282855
RBMS2,NM_001414459
OXLD1,NM_001039842
CCK,NM_000729
NDUFA4,NM_002489
LRRC24,NM_001024678
MUC20,NM_001098516
SNX31,NM_001363720
IFI27L2,NM_032036
ACMSD,NM_001307983
CXCL14,NM_004887
GTF3C6,NM_138408
NFE2L3,NM_004289
TRPC7,NM_001167576
R3HCC1,NM_001136108
LYG2,NM_175735
SHOC1,NM_001080551
RPL35,NM_007209
CD302,NM_001198763
SQLE,NM_003129
RPL22L1,NM_001099645
RHBDL2,NM_001304746
DNPH1,NM_006443
DPH2,NM_001039589
KIF9,NM_001134878
ELOB,NM_007108
TIMM8B,NM_012459
GADD45A,NM_001199741
SNHG7,NM_032887
TMEM255A,NM_001104544
CCDC28B,NM_001301011
TUSC1,NM_001004125
NT5C,NM_001252377
PLEKHG3,NM_001308147
TP53TG5,NM_014477
ARF6,NM_001663
ZNF622,NM_033414
MRPL17,NM_022061
MAFB,NM_005461
DOCK5,NM_001322810
USHBP1,NM_001297703
NPTN-IT1,NR_103844
ETV4,NM_001079675
FDFT1,NM_001287742
ACSM6,NM_207321
NDUFB3,NM_001257102
NDUFB2,NM_004546
PSMG3,NM_001134340
TOM1L1,NM_001321173
GJD2,NM_020660
MSMO1,NM_001017369
HIST3H2A,NA
PTK2B,NM_004103
HAR1A,NR_003244
ZDHHC4,NM_001134387
SMIM27,NM_001349118
ENO4,NM_001242699
PARD6A,NM_001037281
TARID,NR_109982
SHISA8,NM_001207020
PEX10,NM_001374425
NMBR,NM_001324307
C6orf120,NM_001029863
FAM174C,NM_017914
CD247,NM_000734
PRSS51,XM_047422509
IER2,NM_004907
MEG9,NR_047664
UQCRQ,NM_014402
GON7,NM_032490
TCTEX1D1,NA
TMEM126A,NM_001244735
PEG10,NM_001040152
ERI2,NM_001142725
TUNAR,NM_001416131
POLE2,NM_001197330
MMD2,NM_001100600
LEPR,NM_001003679
COX7A2,NM_001366292
TMEM203,NM_053045
PHKG1,NM_001258459
HMGCR,NM_000859
YIF1A,NM_001300861
RELN,NM_005045
FUCA2,NM_032020
ANAPC15,NM_001278485
MYADM,NM_001020818
DUOX1,NM_017434
FAM227B,NM_001330293
MEA1,NM_001318942
LIPI,NM_001302998
TMEM155,NA
MYH11,NM_001040113
CC2D2B,NM_001001732
CNPPD1,NM_001321389
BCKDK,NM_001122957
STARD4,NM_001308056
AIP,NM_001302959
CFAP46,NM_001200049
ADGRG2,NM_001079858
MRPS17,NM_015969
MED11,NM_001001683
MRPL40,NM_001318151
CLEC11A,NM_002975
H1F0,NA
ZXDB,NM_007157
HIPK4,NM_144685
B3GNT5,NM_032047
ANLN,NM_001284301
HMGCS1,NM_001098272
CACHD1,NM_001293274
TRPM3,NM_001007470
TRAPPC2L,NM_001318524
TSTA3,NA
SLC16A6,NM_001174166
CALB2,NM_001740
PAPPA,NM_002581
TMEM141,NM_032928
PEG13,NR_144431
HLA-F,NM_001098478
CBR3,NM_001236
PSMB10,NM_002801
IL7,NM_000880
ARF5,NM_001662
COX7A1,NM_001864
RFX4,NM_001206691
NDUFA1,NM_004541
CKMT2,NM_001099735
TCF7,NM_001134851
NCK1-DT,NR_110175
FKBP5,NM_001145775
MRPL36,NM_032479
TMPRSS11A,NM_001114387
POLE3,NM_001278255
MIEF2,NM_001144900
UQCC3,NM_001085372
SAC3D1,NM_001367485
SYCP3,NM_001177948
EFCAB13,NM_001195192
PPEF1,NM_001377986
HLA-B,NM_005514
ADAM32,NM_001313994
OPRK1,NM_000912
CHDH,NM_018397
KIAA1211L,NA
LRRC63,NM_001024609
RTL6,NM_032287
LHFPL2,NM_005779
JAKMIP1,NM_001099433
KLRG1,NM_001329099
NMNAT1,NM_001297778
MRPS12,NM_021107
PET117,NM_001164811
TMEM115,NM_007024
MEIS2,NM_001220482
PBX3,NM_001134778
TMPRSS11D,NM_004262
LINGO1,NM_001301186
ORMDL3,NM_001320801
SFRP4,NM_003014
INSIG1,NM_001346590
GPATCH4,NM_001396855
ADCY10,NM_001167749
CBLN2,NM_182511
ATF5,NM_001193646
ARHGAP6,NM_001174
SNAI3,NM_178310
SURF1,NM_001280787
KRTCAP2,NM_173852
MRPL46,NM_022163
TRPC4,NM_001135955
NUDT15,NM_001304745
SP9,NM_001145250
TIRAP,NM_001039661
TMEM179B,NM_001363599
SUPT4H1,NM_003168
ETFBKMT,NM_001135863
SLC16A9,NM_001323977
MRPL21,NM_181512
CCDC178,NM_001105528
NR2F2,NM_001145155
FMO5,NM_001144829
PET100,NM_001171155
DPM3,NM_018973
DLX2,NM_004405
ZDHHC22,NM_001364172
ZCCHC12,NM_001312891
KIF15,NM_020242
KLRD1,NM_001114396
ABCB1,NM_000927
TAC3,NM_001006667
LRTM1,NM_001304389
TMEM256,NM_152766
CLGN,NM_001130675
DEDD2,NM_001270614
LSM10,NM_032881
C17orf58,NM_001382359
ABRAXAS1,NM_001345962
CRYBG1,NM_001371242
DAPK2,NM_001363730
TSEN34,NM_001077446
SCNN1G,NM_001039
GMNN,NM_001251989
PHF23,NM_001284517
ASGR1,NM_001197216
DPH6-DT,NR_038251
SDE2,NM_152608
HHAT,NM_001122834
SCIMP,NM_001271842
TTLL9,NM_001008409
BBC3,NM_001127240
FOXP2,NM_001172766
ITGBL1,NM_001271754
HTR5A,NM_024012
YRDC,NM_024640
PDRG1,NM_030815
DRC3,NM_001130090
ADRA1D,NM_000678
MESP1,NM_018670
FSIP2,NM_173651
CLIC5,NM_001114086
FREM3,NM_001168235
SURF2,NM_001278928
IFITM3,NM_021034
CRIM1-DT,NR_037631
MLIP,NM_001281746
SLC2A12,NM_145176
OCEL1,NM_024578
MYLK,NM_001321309
C9orf153,NM_001010907
SMCR5,NM_144774
PDZRN4,NM_001164595
POLQ,NM_006596
SLC26A3,NM_000111
CUX2,NM_001370598
LDLR,NM_000527
PCBD1,NM_000281
BRINP3,NM_001317188
DHCR7,NM_001163817
ANO3,NM_001313726
CCDC59,NM_014167
APOD,NM_001647
ECT2L,NM_001077706
SERHL2,NM_001284334
LRRC29,NA
ACAT2,NM_001303253
GFAP,NM_001131019
C8orf88,NM_001190972
CORIN,NM_001278585
PRDM6,NM_001136239
COL5A2,NM_000393
RAB24,NM_001031677
OLMALINC,NR_026762
DOLPP1,NM_001135917
ANKRD18A,NM_001331100
ART3,NM_001130016
SNHG16,NR_038108
LACTB2,NM_016027
PAPPA2,NM_020318
KCNA4,NM_002233
TNNT2,NM_000364
FAM43A,NM_153690
GLI3,NM_000168
CDK20,NM_001039803
TMEM97,NM_014573
NFIL3,NM_001289999
SEMA3A,NM_006080
TMEM191B,NM_001242313
MCMDC2,NM_001136160
NPPC,NM_024409
COL6A6,NM_001102608
RCAN3,NM_001251977
PDE6B,NM_000283
COL5A1,NM_000093
MANF,NM_006010
KCNQ5-IT1,NR_120503
GADD45G,NM_006705
NDNF,NM_024574
HLA-C,NM_001243042
C3orf67,NA
ZBBX,NM_001199201
RBPMS,NM_001008710
PVALB,NM_001315532
GPC5,NM_004466
C10orf90,NM_001004298
RUNX1,NM_001001890
ST8SIA6,NM_001004470
HTR4,NM_000870
HRK,NM_003806
ANKRD20A4,NA
PANK4,NM_018216
CDKN2A,NM_000077
HSPB1,NM_001540
NRIP2,NM_031474
ASIC4,NM_018674
ADAMTS20,NM_025003
DCUN1D3,NM_173475
ENTPD7,NM_001349962
NRAD1,NR_026955
RHD,NM_001127691
NUP210L,NM_001159484
DOCK8,NM_001190458
C11orf95,NA
MROH7,NM_001039464
SALL1,NM_001127892
NSDHL,NM_001129765
AGT,NM_000029
CFAP54,NM_001306084
OR2L2,NM_001004686
LRMDA,NM_001305581
GALNT3,NM_004482
TSTD1,NM_001113205
DCN,NM_001920
TAC1,NM_003182
IER5,NM_016545
CARD18,NM_021571
AMPD3,NM_000480
MRVI1,NA
TENT5A,NM_017633
IGFBP7,NM_001253835
SEMA3C,NM_001350120
GRIK3,NM_000831
VEPH1,NM_001167911
CCDC81,NM_001156474
OR2L5,NM_001258284
HTR7,NM_000872
NR2E1,NM_001286102
SCART1,NM_001033584
ARMCX6,NM_001009584
CD36,NM_000072
TBL1Y,NM_033284
ARL9,NM_001363794
SMOC1,NM_001034852
PRKCH,NM_006255
KCNH8,NM_144633
XIST,NR_001564
TLL1,NM_001204760
RBM20,NM_001134363
SAMD3,NM_001017373
ACKR1,NM_001122951
CFAP47,NM_001304548
C12orf75,NM_001145199
FREM2,NM_207361
SLCO1C1,NM_001145944
CENPQ,NM_018132
TSIX,NR_003255
PRKY,NM_002760
ABI3BP,NM_001349329
RPS4Y1,NM_001008
NLGN4Y,NM_001164238
KCNG1,NM_002237
HSPA1B,NM_005346
ZFY,NM_001145275
PCDH11Y,NM_001278619
KDM5D,NM_001146705
DDX11,NM_001257144
MEPE,NM_001184694
TTTY10,NM_139210
USP9Y,NM_004654
