"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"NR5A2 (mouse)",0.0232789049935597,1.82774907749077,6.87271614312235,"['NECAB2', 'COX7B', 'SET', 'MRPS34', 'NDUFB2', 'RPL10A', 'COX7A1', 'RPL7A', 'MED11', 'KRTCAP2', 'RPL18A', 'RPL36AL', 'TMED2', 'UQCRFS1', 'POLR2I', 'TAF9B', 'SLC39A3', 'MRPS24', 'SURF2', 'ST8SIA2', 'TPD52L1', 'MRPL21', 'MRPL51', 'FNDC4', 'VGF', 'RPP25', 'RSL24D1', 'TOMM5', 'RBMS2']",0.54577644964554,0,0,29,"NR5A2",0.54577644964554,NA,NA,NA,NA,NA,NA,NA
"IKZF1 (human)",0.0246214939689717,1.83578431372549,6.7999938081798,"['NECAB2', 'RPL30', 'SET', 'RPL10', 'RPL11', 'RPLP0', 'TMEM141', 'RPS15', 'C12ORF57', 'MED11', 'RPS16', 'MAP1LC3A', 'RPL18A', 'PHKG1', 'ZNF428', 'TMED2', 'RPS10', 'ENDOG', 'RPS7', 'TBCC', 'ATP1B2', 'CORT', 'RPS27', 'FNDC4', 'APEX1', 'FAU', 'GRINA', 'SCN2B']",0.54577644964554,0,0,28,"IKZF1",0.54577644964554,NA,NA,NA,NA,NA,NA,NA
"CREM (human)",0.0283978594874591,2.15548281505728,7.67662596477218,"['SET', 'RPL21', 'RPL34', 'DCUN1D3', 'ST8SIA2', 'PRDM6', 'RPL11', 'TIMM10', 'RPL9', 'TSPAN31', 'RPS28', 'DBNDD2', 'RPS27', 'PARD6A', 'CCDC85B', 'ACP2', 'VIP', 'HES4']",0.578999438738951,0,0,18,"CREM",0.578999438738951,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522
"YY1 (mouse)",0.0304736546704711,1.67763157894737,5.8564319160158,"['PANK4', 'RPL3', 'RPL32', 'NDUFB11', 'NDUFB2', 'COPS7A', 'RPL10A', 'HDDC3', 'TSPAN31', 'RPL7', 'RPS15', 'RPL7A', 'RPL14', 'TMEM208', 'PCBD1', 'RPL15', 'HMGN2', 'RPS10', 'PLEKHG3', 'SURF1', 'ENDOG', 'H3F3B', 'ATP6AP1', 'LRRC29', 'ST8SIA2', 'RPL35A', 'TPD52L1', 'MRPL46', 'RPS25', 'RPS28', 'RPL27A', 'PSMG3', 'FAU', 'RPL26']",0.578999438738951,0,0,34,"YY1",0.578999438738951,0.0472173512656153,0.109903419665039,NA,NA,NA,0.927367548052344,0.443098219003713
"MYC (human)",0.0377345389048181,1.94642857142857,6.3787957202728,"['PANK4', 'RNASEK', 'SET', 'H2AFZ', 'CD81', 'COPS7A', 'NR2F2', 'HTR5A', 'MRPS7', 'CPLX3', 'LDHA', 'DPM3', 'RPS27', 'VGF', 'KAT5', 'NDUFS6', 'APEX1', 'BAX', 'ALDOC', 'ARF6']",0.64659321419016,0,0,20,"MYC",0.64659321419016,NA,NA,NA,NA,NA,NA,NA
"PITX1 (human)",0.0388928249136939,1.68253968253968,5.46311464219601,"['IFITM3', 'COX7B', 'RPL3', 'SET', 'RPL11', 'COX7A2', 'RPL6', 'MED11', 'RPS15A', 'PHKG1', 'KAT5', 'SPDYE2', 'RPL14', 'RPL35', 'TMED2', 'ACP2', 'RPS10', 'RPL17', 'RPL39', 'SEPHS2', 'ATP6AP1', 'TINF2', 'BCKDK', 'RPS26', 'RPS27', 'NMNAT1', 'RPL24', 'FAU', 'RPL29', 'GRINA']",0.64659321419016,0,0,30,"PITX1",0.64659321419016,NA,NA,NA,NA,NA,NA,NA
"HIF1A (human)",0.0469196296979873,1.57358490566038,4.81409843199011,"['BEX4', 'COX7B', 'RPL3', 'RPS19BP1', 'RPL10', 'GMPR2', 'NDUFB3', 'COX7A2', 'COX7A1', 'PSMB10', 'RPS15', 'EEF1B2', 'C12ORF57', 'RPS15A', 'MAP1LC3A', 'KAT5', 'DDT', 'ERI2', 'RAB24', 'TMED2', 'RPS10', 'RPL17', 'RPL39', 'RPS13', 'TBCC', 'RPSA', 'RPS26', 'CORT', 'TXLNB', 'RPL24', 'FAU', 'RPL29', 'RPP25', 'RPS23', 'BEX5']",0.699304371329503,0,0,35,"HIF1A",0.699304371329503,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805
"ATF4 (human)",0.047321348435831,1.62106567534077,4.94553702121825,"['BEX1', 'RPL3', 'RPL34', 'DCUN1D3', 'RPL11', 'NDUFB2', 'SEZ6L2', 'LDHA', 'PARD6A', 'MAP1LC3A', 'RPLP2', 'RPL35', 'RPL18', 'RPS12', 'HES4', 'RPL21', 'RPS25', 'RPS27', 'HAX1', 'FNDC4', 'VGF', 'NMNAT1', 'RPS29', 'UBE2S', 'SST', 'CRH', 'PSMG3', 'CYCS', 'RPP25', 'RPS21', 'RSL24D1']",0.699304371329503,0,0,31,"ATF4",0.699304371329503,5.75879369963604e-09,8.28179199313266e-05,0.854815879401149,0.855486273502113,-0.0310148141915295,0.0224666890199597,0.195004696727288
"TFAP2D (human)",0.0526374876590585,1.69565217391304,4.99255400338607,"['SET', 'FGF1', 'RPL9', 'COX7A1', 'TMEM141', 'SNAPC5', 'MED11', 'RPL18A', 'SEC61G', 'RPL38', 'SEPHS2', 'RPS12', 'RPS7', 'RPL23', 'SSR2', 'NDUFA1', 'AMPD3', 'RPS25', 'DBNDD2', 'RPS27', 'NMNAT1', 'TMEM126A', 'BAX', 'CENPQ', 'GRINA']",0.700078585865478,0,0,25,"TFAP2D",0.700078585865478,NA,NA,NA,NA,NA,NA,NA
"SMAD4 (human)",0.0526374876590585,1.69565217391304,4.99255400338607,"['IFI27L2', 'DCLRE1C', 'BEX1', 'NDUFB11', 'RPLP1', 'GMPR2', 'DCTN3', 'FGF1', 'MRPL40', 'DDT', 'NRIP2', 'RPL15', 'RPL39', 'SEPHS2', 'RPS13', 'RPS9', 'SURF1', 'MRPS24', 'ATP6AP2', 'ENTPD7', 'AMPD3', 'MRPL46', 'RPS26', 'APEX1', 'BAX']",0.700078585865478,0,0,25,"SMAD4",0.700078585865478,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229
"NR1I2 (human)",0.0630718360368884,1.70935251798561,4.72376311624222,"['NECAB2', 'RPS9', 'RPL3', 'PGAM1', 'COX17', 'RPL10A', 'RPS15', 'RPS26', 'MED11', 'RPS27', 'RPL18A', 'PHKG1', 'DDT', 'DDIT3', 'SPDYE2', 'RPL24', 'RPL35', 'TMED2', 'BAX', 'RPS10', 'RBMS2', 'RPL19']",0.79890992313392,0,0,22,"NR1I2",0.79890992313392,NA,NA,NA,NA,NA,NA,NA
"CREB1 (mouse)",0.0905281990384059,1.7625754527163,4.23387171721968,"['SLC32A1', 'RPLP1', 'RPLP0', 'NDUFB2', 'VEGFB', 'RPL9', 'MRPL21', 'TCEAL8', 'POLE4', 'RPL7A', 'PARD6A', 'RPL37A', 'RPL35', 'TMED2', 'RPP25', 'CHGB']",0.986446887789974,0,0,16,"CREB1",0.986446887789974,0.176459503872099,0.00182583329249674,NA,NA,NA,0.222946314484912,0.739674091175694
"ETS1 (mouse)",0.0910006212598789,1.50152129817444,3.5989798009625,"['HDDC2', 'RNASEK', 'RPL32', 'RPL12', 'NDUFB3', 'COPS7A', 'MEA1', 'COX7A1', 'CPLX3', 'RPL18A', 'RPL35', 'DNAJB9', 'PCBD1', 'RPS13', 'POLR2K', 'OST4', 'SLC32A1', 'TSTD1', 'SSR2', 'TBCC', 'NR2F2', 'DEXI', 'MRPL21', 'VGF', 'PSMG3', 'RPP25', 'RPS21', 'GRINA']",0.986446887789974,0,0,28,"ETS1",0.986446887789974,0.0277094862463311,0.00364508157153728,0.645169618814241,0.646783083282732,0.586921721259125,0.92349159644547,0.756565992420676
"HIVEP1 (human)",0.0942000395589957,3.8135593220339,9.00890343096495,"['NLGN4Y', 'COL5A1', 'FGF1', 'MCHR1', 'TSPAN31']",0.986446887789974,0,0,5,"HIVEP1",0.986446887789974,0.000236317664614441,0.376828005227385,NA,NA,NA,0.0588948750141347,0.397801202303981
"AHR (mouse)",0.0943584691027826,2.44931506849315,5.78198602255033,"['RPS15', 'POLE4', 'CHCHD2', 'RPL37A', 'BAX', 'POLR2I', 'COX7A1', 'TOMM5']",0.986446887789974,0,0,8,"AHR",0.986446887789974,1.5596867764787e-10,0.00575697917429244,0.715139405512206,0.716153926596011,-0.317537630122562,0.508364865099555,0.66163177394438
"HNF4A (mouse)",0.0964196206110501,2.67576791808874,6.25874308114883,"['RPS26', 'ENDOG', 'SEC61G', 'RGS16', 'NR2F2', 'RPL10A', 'SCN2B']",0.986446887789974,0,0,7,"HNF4A",0.986446887789974,NA,NA,NA,NA,NA,NA,NA
"JUN (mouse)",0.103182044414266,1.49364693160314,3.39246117110489,"['DCUN1D3', 'DCTN3', 'NDUFB2', 'MCHR1', 'SNAPC5', 'RPL7A', 'CHCHD2', 'LDHA', 'PARD6A', 'MAP1LC3A', 'CCDC85B', 'ABI3BP', 'TMED2', 'RPL39', 'POLR2K', 'CHGB', 'RPL41', 'RPS9', 'TBCC', 'VGF', 'RPS29', 'RPL27A', 'R3HCC1', 'CRH', 'FAU', 'TOMM5']",0.999931397966228,0,0,26,"JUN",0.999931397966228,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"RBPJ (human)",0.11227484835432,1.44803921568627,3.16657999172824,"['NDUFB9', 'RNASEK', 'RGS16', 'RPL12', 'DCTN3', 'FGF1', 'COX7C', 'TMEM141', 'EEF1B2', 'RPL7A', 'RPS15A', 'RPL36AL', 'ABI3BP', 'RPL14', 'RPL38', 'RPL15', 'RPL39', 'RPL41', 'PCP4L1', 'SSR2', 'NDUFA1', 'RPS28', 'DPM3', 'TXLNB', 'VGF', 'RPS29', 'SLC25A5', 'RBMS2']",0.999931397966228,0,0,28,"RBPJ",0.999931397966228,0.00170316832345895,0.00760002696602911,NA,NA,NA,0.746111701961842,0.661112022042052
"IRF2 (mouse)",0.112945585767792,1.54480286738351,3.36898197101226,"['DCLRE1C', 'NXPH2', 'RPL9', 'COX7A1', 'LSM3', 'RPL6', 'CLGN', 'KBTBD4', 'MED11', 'RPS27', 'SEC61G', 'RPL37A', 'RPL24', 'RPL26', 'POLR2I', 'TAF9B', 'RPL17', 'CENPQ', 'RPS13', 'POLR2K', 'CHGB']",0.999931397966228,0,0,21,"IRF2",0.999931397966228,0.0240420500308635,0.0265805091123409,NA,NA,NA,0.890950545907066,0.537686030515806
"CRX (human)",0.127223113884991,1.43691345151199,2.96264673599154,"['RPL3', 'SET', 'RPL10', 'RPLP0', 'MCHR1', 'RPL6', 'MAP1LC3A', 'RPL18A', 'KAT5', 'SPDYE2', 'TMED2', 'RPS10', 'SLC39A3', 'RPL41', 'RPS3A', 'ATP1B2', 'BCKDK', 'DPM3', 'RPS27', 'NMNAT1', 'PSMG3', 'RPL24', 'BAX', 'FAU', 'RPL29', 'SCN2B']",0.999931397966228,0,0,26,"CRX",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"FOXA1 (mouse)",0.13647807342992,1.39800759013283,2.78425976988215,"['BEX2', 'NDUFB10', 'RPS19BP1', 'RPL11', 'TIMM10', 'RPL9', 'CLGN', 'RPLP2', 'UQCRFS1', 'TAF9B', 'RPL17', 'POLR2K', 'BTF3', 'RPS9', 'MRPS24', 'TRPC3', 'ATP6AP1', 'RPL23', 'ENTPD7', 'RPL23A', 'NR2F2', 'ATOX1', 'RPS28', 'NMNAT1', 'SLC25A5', 'VIP', 'TOMM5', 'RPS23']",0.999931397966228,0,0,28,"FOXA1",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"FOXO3A (mouse)",0.13773235902694,1.96612665684831,3.89773383980501,"['CHCHD2', 'RRAGA', 'RPS15A', 'MRPL51', 'NDUFB10', 'NMNAT1', 'PHF23', 'POLR2K', 'CLGN']",0.999931397966228,0,0,9,"FOXO3A",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"ELK1 (human)",0.145160307130493,1.39120879120879,2.68491691355429,"['BEX4', 'PANK4', 'PHF23', 'COX7C', 'CLGN', 'RPS15', 'RPL7A', 'LDHA', 'MRPL40', 'CCDC85B', 'SEPHS2', 'RPS12', 'RPS9', 'RPS7', 'TRPC3', 'NR2F2', 'AMPD3', 'MRPL46', 'LSM3', 'ATOX1', 'BCKDK', 'RPS26', 'RPS27', 'MRPL51', 'UQCRQ', 'DDIT3', 'APEX1']",0.999931397966228,0,0,27,"ELK1",0.999931397966228,0.00158906358864242,0.00303798375119974,0.574064472595197,0.575660380656649,0.486387404755736,0.879801610123535,0.852046911199861
"E2F1 (mouse)",0.145966152438817,1.30194626112993,2.50544001878955,"['NDUFB9', 'RPL30', 'RPL3', 'SET', 'RPL32', 'RPS19BP1', 'MRPS34', 'COX17', 'COX7A2', 'MEA1', 'FGF1', 'PSMB10', 'SNAPC5', 'MRPL40', 'PARD6A', 'KAT5', 'RPL36AL', 'CCDC85B', 'ERI2', 'RPLP2', 'RPL35', 'SLC39A7', 'RPS10', 'POLR2K', 'PLEKHG3', 'ATP1B2', 'NAP1L5', 'MRPL21', 'POLE4', 'RPS28', 'DBNDD2', 'RPS27', 'MRPL51', 'FNDC4', 'FXYD6', 'RPL26', 'TUBGCP4', 'SLC25A5', 'RPP25', 'RSL24D1', 'CENPQ']",0.999931397966228,0,0,41,"E2F1",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"CRTC3 (human)",0.146482183831728,1.53710247349823,2.95254554574508,"['NLGN4Y', 'NDUFB10', 'RPL32', 'TRPC3', 'RPL34', 'RGS16', 'RPL9', 'WDR77', 'TCEAL7', 'RPS29', 'SST', 'R3HCC1', 'CRH', 'RPL14', 'FAU', 'RSL24D1', 'CENPQ']",0.999931397966228,0,0,17,"CRTC3",0.999931397966228,0.000220932284590159,0.213003246103856,NA,NA,NA,0.114616509229391,0.823718554902973
"CACYBP (mouse)",0.153700615584684,1.41819494584838,2.65592263246573,"['IFITM3', 'SLC10A4', 'PANK4', 'SLC32A1', 'TSTD1', 'RPLP1', 'ENTPD7', 'MRPL46', 'RPL6', 'CPLX3', 'MED11', 'LDHA', 'MRPL51', 'PARD6A', 'VGF', 'BOLA3', 'RPL35', 'RPL38', 'PCBD1', 'FAU', 'SLC39A7', 'RPS27A', 'CBLN4']",0.999931397966228,0,0,23,"CACYBP",0.999931397966228,7.7547725257515e-06,0.00271695286473013,0.564364014326812,0.5652313273611,-0.00920974536848081,0.339316943354164,0.729355686693431
"MAX (human)",0.15398422114884,1.35871631443587,2.54202933904841,"['NECAB2', 'PANK4', 'NDUFB9', 'RNASEK', 'SET', 'CD81', 'TIMM13', 'COPS7A', 'SEZ6L2', 'CPLX3', 'LDHA', 'MRPL40', 'KAT5', 'SLC39A7', 'HES4', 'BTF3', 'SURF1', 'NDUFA7', 'H2AFZ', 'PGAM1', 'NR2F2', 'AMPD3', 'POLE4', 'DPM3', 'RPS27', 'VGF', 'NDUFS6', 'BAX', 'ARF6']",0.999931397966228,0,0,29,"MAX",0.999931397966228,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388
"IRF8 (human)",0.15398422114884,1.35871631443587,2.54202933904841,"['NDUFB9', 'RPL30', 'DCUN1D3', 'PHF23', 'COX7A2', 'UQCR10', 'COX7C', 'RPS15', 'LDHA', 'PHKG1', 'RPL35', 'ACP2', 'HMGN2', 'RPL17', 'SEPHS2', 'RPS12', 'CHGB', 'RPL41', 'MRPS24', 'RPS7', 'PRKCD', 'DPM3', 'RPS27', 'MRPL51', 'UQCRQ', 'SST', 'RPL24', 'RPL29', 'RPS21']",0.999931397966228,0,0,29,"IRF8",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"FOXO3A (human)",0.157354304962023,1.67045454545455,3.08909691607412,"['BTF3', 'BEX4', 'DPM3', 'TXLNB', 'RPL12', 'RPL11', 'HLA-B', 'NDUFA1', 'RPL23A', 'RPL18', 'RPL39', 'GRINA']",0.999931397966228,0,0,12,"FOXO3A",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"FOXF2 (human)",0.163587746221931,1.35110294117647,2.44604454498169,"['SET', 'GMPR2', 'RPL11', 'RPLP0', 'RPL6', 'RPS15', 'RPS15A', 'RPS16', 'MAP1LC3A', 'PHKG1', 'SPDYE2', 'ZNF428', 'RPS10', 'RPS13', 'SLC39A3', 'RPL41', 'RPS9', 'RPS7', 'H3F3B', 'BCKDK', 'RPS27', 'TMEM115', 'NMNAT1', 'BAX', 'FAU', 'RPL29', 'GRINA', 'SCN2B']",0.999931397966228,0,0,28,"FOXF2",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"USF2 (human)",0.169331294126299,1.24171686746988,2.20516270354019,"['PANK4', 'HDDC2', 'RPL32', 'CD81', 'FGF1', 'MAP1LC3A', 'KAT5', 'SPDYE2', 'HMGN2', 'PLEKHG3', 'TRAPPC2L', 'TRPC3', 'ATP6AP1', 'H2AFZ', 'AMPD3', 'MRPS7', 'CORT', 'DPM3', 'FNDC4', 'VGF', 'NDUFS6', 'TMEM126A', 'ARF6', 'BEX2', 'RNASEK', 'SET', 'NDUFB10', 'MRPS34', 'RPL36A', 'COPS7A', 'SEZ6L2', 'CPLX3', 'TCEAL8', 'C12ORF57', 'LDHA', 'PHKG1', 'DDT', 'DNAJB9', 'TIMM8B', 'SURF1', 'PCP4L1', 'VEGFB', 'NR2F2', 'TPD52L1', 'ATOX1', 'RPS27', 'NMNAT1', 'TOMM7', 'BAX', 'RPS23', 'SCN2B']",0.999931397966228,0,0,51,"USF2",0.999931397966228,0.121568046032251,0.615736950995144,NA,NA,NA,0.89362144057582,0.572688468922477
"THRA (human)",0.170783216714357,2.53672316384181,4.48330372371906,"['TSTD1', 'PHF23', 'TOMM7', 'RPL26', 'ATP1B2']",0.999931397966228,0,0,5,"THRA",0.999931397966228,6.96804545303265e-10,0.000755066582574572,0.587630090378858,0.588958741894793,-0.104864034542485,0.0404674010620617,0.148542090758014
"CEBPE (human)",0.177361323719678,4.55555555555556,7.87913513998043,"['VGF', 'MAGEF1', 'CLGN']",0.999931397966228,0,0,3,"CEBPE",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
"RELA (mouse)",0.184672147505538,1.33479318734793,2.25469688189389,"['NECAB2', 'DCTN3', 'SEZ6L2', 'FGF1', 'RPL10A', 'PARD6A', 'MAP1LC3A', 'TMEM203', 'KAT5', 'RPL36AL', 'RPS18', 'ERI2', 'RPL15', 'NDUFA7', 'RPL21', 'TINF2', 'NAP1L5', 'BCKDK', 'HIST3H2A', 'VGF', 'COL5A1', 'RPL27A', 'TOMM7', 'CYCS', 'CBLN4', 'RBMS2']",0.999931397966228,0,0,26,"RELA",0.999931397966228,0.316465272781695,0.858330496127523,NA,NA,NA,0.435719451263477,0.77821031152388
"NRF1 (human)",0.186090182111448,1.36045542904749,2.28763828170019,"['C11ORF95', 'ENDOG', 'SET', 'NDUFB11', 'RPLP1', 'PGAM1', 'PHF23', 'COX17', 'RPL10A', 'MED11', 'LDHA', 'HIST3H2A', 'RPS16', 'PARD6A', 'TMEM115', 'VGF', 'NDUFS6', 'SEC61G', 'DDIT3', 'TOMM7', 'DNAJB9', 'TUBGCP4', 'GRINA']",0.999931397966228,0,0,23,"NRF1",0.999931397966228,3.27021819603819e-06,0.151681117684159,NA,NA,NA,0.291124951068865,0.910530018183984
"PITX2 (human)",0.215291726706726,1.18573292735972,1.82100274454209,"['IFITM3', 'COX7B', 'RPL3', 'RPL34', 'MAGEF1', 'RPLP0', 'RPL6', 'SNAPC5', 'MED11', 'RPS16', 'MAP1LC3A', 'SPDYE2', 'RPL35', 'TMED2', 'ACP2', 'RPS10', 'RPL39', 'SEPHS2', 'RPS13', 'SLC39A3', 'DUSP4', 'RPS9', 'TRPC3', 'ATP6AP1', 'RPL23', 'SSR2', 'RPS3A', 'ATP1B2', 'AMPD3', 'CORT', 'DPM3', 'RPL37A', 'RPL24', 'RPL29', 'BEX4', 'NDUFB9', 'RNASEK', 'SET', 'RPL10', 'GMPR2', 'RPL11', 'LDHA', 'RPS15A', 'PHKG1', 'RPL14', 'PCBD1', 'RPL15', 'ATP6V0E2', 'RPL17', 'MRPL21', 'BCKDK', 'RPS27', 'NMNAT1', 'RPL27A', 'PSMG3', 'BAX', 'FAU', 'SCN2B']",0.999931397966228,0,0,58,"PITX2",0.999931397966228,NA,NA,NA,NA,NA,NA,NA
