Item ID	Item value	Change in Kuiper test statistic when item removed
SLBP	12.4665912760244	-0.003030303030303827
PRPS1	11.0222490935587	-0.003030303030303827
JPT1	10.9927618241079	-0.003030303030303827
CDKN1A	12.8069592037962	-0.003030303030303827
CDKN1B	12.5835050612764	-0.003030303030303827
POP7	11.2616946561016	-0.003030303030303827
CDCA3	10.4241108367724	-0.003030303030303827
SUV39H1	9.99955275847878	0.011124394097817847
BUB1B	10.5386566206928	-0.003030303030303827
CDCA8	11.208558135102	-0.003030303030303827
NOLC1	11.4543203094267	-0.003030303030303827
HMGB3	11.0348143796665	-0.003030303030303827
CKS1B	11.9466498296301	-0.003030303030303827
PSMC3IP	14.6226868618419	0.015332098239794312
CCNB2	6.79928372973488	0.01969696969696888
PTTG1	12.535022176029	-0.003030303030303827
POLD1	21.340896405488	0.01969696969696888
MYC	13.3996959636921	0.0056231712426196845
STMN1	11.0274137783166	-0.003030303030303827
POLD2	11.7389731187801	-0.003030303030303827
USP1	12.4050419540648	-0.003030303030303827
TK1	11.1962087072055	-0.003030303030303827
POLE	21.6380954895916	0.01969696969696888
PLK4	13.6648540467731	0.0056231712426196845
RANBP1	11.0061836203175	-0.003030303030303827
RRM2	2.28109373980501	0.01969696969696888
CDKN2C	14.65100622271	0.015332098239794312
SPAG5	21.2306416954815	0.01969696969696888
TUBB	11.3124377794191	-0.003030303030303827
HMGA1	10.6527590326238	-0.003030303030303827
RPA2	11.9764544775383	-0.003030303030303827
PA2G4	11.0092233605588	-0.003030303030303827
TUBG1	10.8174839670036	-0.003030303030303827
NME1	10.3392654895537	-0.003030303030303827
POLE4	11.0710449931512	-0.003030303030303827
STAG1	23.3262252694045	0.01969696969696888
UBE2S	10.9566337216364	-0.003030303030303827
RPA3	10.6540152367884	-0.003030303030303827
CDK1	11.6731278357081	-0.003030303030303827
MCM3	12.403772849822	-0.003030303030303827
MCM4	11.9474441149411	-0.003030303030303827
NAA38	10.9948280366524	-0.003030303030303827
DCTPP1	10.7997712035523	-0.003030303030303827
RAN	11.4477180199335	-0.003030303030303827
MAD2L1	12.5389050887002	-0.003030303030303827
