Item ID	Item value	Change in Kuiper test statistic when item removed
IDI1	10.5985305998654	-0.0063349039672067065
HPGD	16.5281785082789	0.020692123059820267
ACSM3	10.6114908149834	-0.0063349039672067065
ODC1	10.7622706492458	-0.0063349039672067065
HCCS	11.0543714972286	-0.0063349039672067065
UBE2L6	12.1096108889349	-0.0063349039672067065
PDHB	10.932351074494	-0.0063349039672067065
ENO2	11.5141251876127	-0.0063349039672067065
LDHA	10.8679893745541	-0.0063349039672067065
LGALS1	10.5631673991085	-0.0063349039672067065
ACADL	15.9147173556885	0.020692123059820267
CPT2	10.6457454589553	-0.0063349039672067065
UROD	11.0929239627496	-0.0063349039672067065
IDH3B	11.2171730745529	-0.0063349039672067065
PCBD1	12.700222750018	0.016230898878305755
ACSS1	0.744837204943092	0.020692123059820378
HAO2	11.4262789416389	-0.0063349039672067065
HIBCH	21.5570093217682	0.020692123059820267
YWHAH	11.7465715868309	-0.0063349039672067065
CBR3	9.88370127163654	0.020625889046941737
AOC3	20.7054117749558	0.020692123059820267
HSP90AA1	12.1108218666454	-0.0063349039672067065
GABARAPL1	11.1627437368603	-0.0063349039672067065
HMGCS1	11.1893272897262	-0.0063349039672067065
MDH2	11.5943982961324	-0.0063349039672067065
G0S2	11.2474549387644	-0.0063349039672067065
ACSL5	11.0663598060135	-0.0063349039672067065
DHCR24	11.3253642356383	-0.0063349039672067065
MIF	11.59852278602	-0.0063349039672067065
CEL	23.0976701173185	0.020692123059820267
GRHPR	12.1586434817257	-0.0063349039672067065
APEX1	10.9153970699353	-0.0063349039672067065
ALDH1A1	21.1499625326502	0.020692123059820267
ERP29	11.0118513653733	-0.0063349039672067065
GAPDHS	10.5307603039761	-0.005050842349568541
SERINC1	12.0659711189752	-0.0063349039672067065
XIST	23.4057234613374	0.020692123059820267
ALDOA	11.5504036049514	-0.0063349039672067065
