TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
TFAP2B,TFAP2B,MA0811.1,14.0583,1.27319e-49,0.867578,0.857551,0.0420915,5071.0,False,1.6848547666666665e-48
TFAP2C,TFAP2C,MA0524.2,13.6225,9.15656e-47,0.863329,0.853662,0.0420828,5071.0,False,1.191853875409836e-45
KLF13,KLF13,MA0657.1,13.3663,2.09785e-46,0.748059,0.739248,0.0442903,5071.0,False,2.686601451612903e-45
FLI1,FLI1,MA0475.2,13.0431,5.00434e-45,0.839807,0.82927,0.0575874,5071.0,False,6.307057079365079e-44
Ahr,Ahr::Arnt,MA0006.1,13.0973,1.7932e-44,0.926015,0.913397,0.0638043,5071.0,False,2.190462769230769e-43
Arnt,Ahr::Arnt,MA0006.1,13.0973,1.7932e-44,0.926015,0.913397,0.0638043,5071.0,False,2.190462769230769e-43
PAX5,PAX5,MA0014.3,12.9975,1.50217e-43,0.822753,0.813171,0.0475748,5071.0,False,1.8071560303030305e-42
FEV,FEV,MA0156.2,12.789,2.17919e-43,0.850761,0.840666,0.0563457,5071.0,False,2.5825027761194028e-42
TFAP2C,TFAP2C,MA0814.2,13.0354,5.29107e-43,0.836602,0.825276,0.0515777,5071.0,False,6.178102323529411e-42
TFAP2B,TFAP2B,MA0812.1,12.9481,1.49449e-42,0.863918,0.853532,0.0481566,5071.0,False,1.7197464637681158e-41
ELF2,ELF2,MA1483.1,12.647,1.5341000000000002e-42,0.80004,0.790052,0.0566652,5071.0,False,1.7401077142857146e-41
E2F2,E2F2,MA0864.2,12.7849,3.6458099999999996e-42,0.763899,0.755513,0.0421667,5071.0,False,4.0771452676056335e-41
SOHLH2,SOHLH2,MA1560.1,12.7058,3.80059e-42,0.813657,0.802357,0.0598441,5071.0,True,4.191206194444445e-41
ZNF682,ZNF682,MA1599.1,12.6704,4.76794e-41,0.776769,0.766683,0.0490081,5071.0,False,5.185951178082191e-40
ZNF263,ZNF263,MA0528.2,12.6098,7.35679e-41,0.868462,0.856546,0.0593881,5071.0,False,7.893636837837838e-40
ETV6,ETV6,MA0645.1,12.3552,3.31024e-40,0.861297,0.851358,0.055367,5071.0,True,3.504440746666667e-39
NHLH2,NHLH2,MA1529.1,12.4249,5.11422e-40,0.745255,0.736319,0.0466284,5071.0,False,5.3430140526315794e-39
HIF1A,HIF1A,MA1106.1,12.357,1.22124e-39,0.844835,0.833935,0.0574028,5071.0,False,1.2593046233766233e-38
VEZF1,VEZF1,MA1578.1,12.4745,1.2677699999999999e-39,0.878673,0.867548,0.0534133,5071.0,False,1.290524846153846e-38
PLAG1,PLAG1,MA0163.1,12.2985,1.21928e-38,0.8097,0.800424,0.0455759,5071.0,False,1.225453569620253e-37
CENPB,CENPB,MA0637.1,12.1683,1.58593e-38,0.789437,0.78272,0.0360244,5071.0,True,1.574035525e-37
KLF9,KLF9,MA1107.2,12.2208,3.1733999999999997e-38,0.805321,0.794726,0.0526955,5071.0,True,3.110715555555555e-37
PLAGL2,PLAGL2,MA1548.1,12.1831,8.31543e-38,0.858859,0.846444,0.06038,5071.0,False,8.051770024390244e-37
ERG,ERG,MA0474.2,11.8439,1.9205e-37,0.857622,0.84857,0.0542696,5071.0,False,1.8372012048192772e-36
ETS1,ETS1,MA0098.3,11.8231,2.89502e-37,0.855455,0.846278,0.0548421,5071.0,False,2.7364831904761904e-36
ERF,ERF,MA0760.1,11.7438,7.3807899999999995e-37,0.840182,0.83128,0.0538818,5071.0,True,6.894526188235294e-36
GLIS1,GLIS1,MA0735.1,11.9239,9.52088e-37,0.709468,0.701599,0.0414644,5071.0,True,8.790207813953488e-36
CREB3L4,CREB3L4,MA1474.1,11.7071,5.29332e-36,0.803237,0.795119,0.0462324,5071.0,False,4.830915034482758e-35
ELF4,ELF4,MA0641.1,11.5031,1.74421e-35,0.789167,0.779983,0.0569743,5071.0,False,1.5737531136363636e-34
E2F4,E2F4,MA0470.2,11.588,4.2665599999999997e-35,0.755089,0.747338,0.0434948,5071.0,True,3.8063467865168537e-34
CTCF,CTCF,MA0139.1,11.5388,7.7401e-35,0.786923,0.779428,0.0423485,5071.0,False,6.828488222222223e-34
HEY2,HEY2,MA0649.1,11.5341,1.24421e-34,0.824168,0.814695,0.0523868,5071.0,False,1.0856074065934068e-33
HES7,HES7,MA0822.1,11.2578,4.3306e-33,0.739569,0.730391,0.052025,5071.0,False,3.7374960869565217e-32
Klf1,Klf1,MA0493.1,11.1643,2.93709e-32,0.8741,0.865753,0.0456158,5071.0,False,2.507580064516129e-31
ZNF460,ZNF460,MA1596.1,10.819,3.02583e-30,0.789411,0.777914,0.0630615,5071.0,False,2.555860659574468e-29
KLF17,KLF17,MA1514.1,10.7139,6.71316e-30,0.790585,0.782544,0.0460517,5071.0,False,5.610788463157895e-29
SPDEF,SPDEF,MA0686.1,10.4259,2.8742600000000004e-29,0.809149,0.801715,0.0494585,5071.0,False,2.3772525416666673e-28
ETV3,ETV3,MA0763.1,10.2793,7.18894e-29,0.843357,0.835857,0.0528832,5071.0,True,5.884555010309279e-28
Plagl1,Plagl1,MA1615.1,10.4679,1.42933e-28,0.835358,0.825969,0.0544779,5071.0,False,1.158049e-27
ZBTB7B,ZBTB7B,MA0694.1,10.1434,3.25283e-27,0.803416,0.796231,0.0450592,5071.0,False,2.6088353737373737e-26
Znf281,Znf281,MA1630.1,10.1729,3.68399e-27,0.829244,0.819408,0.0594463,5071.0,True,2.92508806e-26
Arnt,Arnt,MA0004.1,9.97388,6.87422e-27,0.871309,0.86117,0.0699236,5071.0,False,5.404089782178217e-26
INSM1,INSM1,MA0155.1,9.85517,7.369330000000001e-26,0.863176,0.857047,0.0399699,5071.0,True,5.736517666666668e-25
MYCN,MYCN,MA0104.4,9.69556,2.9881399999999997e-25,0.796541,0.788166,0.0570379,5071.0,False,2.3034787961165045e-24
HES5,HES5,MA0821.1,9.69422,4.61414e-25,0.755881,0.748255,0.0503742,5071.0,False,3.522718423076924e-24
MYC,MYC,MA0147.3,9.28531,2.4465900000000002e-23,0.81575,0.807524,0.0587024,5071.0,False,1.8500880571428573e-22
ZBTB7C,ZBTB7C,MA0695.1,9.09438,2.57879e-22,0.828183,0.822194,0.0424107,5071.0,False,1.931659679245283e-21
ARNT2,ARNT2,MA1464.1,8.98717,3.34397e-22,0.812288,0.803892,0.0643596,5071.0,False,2.4814132523364484e-21
BHLHE40,BHLHE40,MA0464.2,8.89743,9.34166e-22,0.817835,0.809721,0.0623531,5071.0,True,6.867850037037036e-21
Atf1,Atf1,MA0604.1,7.8913,1.15016e-17,0.845966,0.839285,0.0598129,5071.0,True,8.378229724770643e-17
TCF12,TCF12,MA1648.1,7.9738,1.86956e-17,0.878151,0.871576,0.0512502,5071.0,False,1.3494824e-16
Creb3l2,Creb3l2,MA0608.1,7.7313,7.24164e-17,0.83741,0.831136,0.0552632,5071.0,True,5.180056e-16
CREB3L4,CREB3L4,MA1475.1,7.69633,7.3559e-17,0.786394,0.780213,0.0563287,5071.0,False,5.214807678571429e-16
ETV2,ETV2,MA0762.1,7.59316,1.65361e-16,0.810807,0.805106,0.0532303,5071.0,False,1.1619171150442479e-15
ZNF449,ZNF449,MA1656.1,7.61993,3.67252e-16,0.806631,0.800995,0.0468315,5071.0,False,2.5578779649122807e-15
GLIS3,GLIS3,MA0737.1,7.59586,4.43985e-16,0.747342,0.742723,0.0385906,5071.0,True,3.0654268695652173e-15
TCF3,TCF3,MA0522.3,7.43648,1.92928e-15,0.877802,0.871721,0.0511675,5071.0,False,1.3205588965517243e-14
TFAP2A,TFAP2A,MA0003.4,7.38981,3.41715e-15,0.82484,0.81862,0.0513445,5071.0,False,2.318988974358974e-14
Arntl,Arntl,MA0603.1,7.12545,1.08328e-14,0.823828,0.817467,0.06229,5071.0,False,7.289189152542373e-14
MZF1,MZF1,MA0057.1,7.14625,1.67835e-14,0.91408,0.909997,0.0369754,5071.0,False,1.1198402521008403e-13
NHLH1,NHLH1,MA0048.2,6.97182,6.23468e-14,0.834575,0.828809,0.0542675,5071.0,False,4.1252799333333333e-13
MTF1,MTF1,MA0863.1,6.71247,4.6039e-13,0.732928,0.728912,0.0395082,5071.0,False,3.021071570247934e-12
NFKB2,NFKB2,MA0778.1,6.6818,7.26377e-13,0.761309,0.755761,0.0530099,5071.0,False,4.727404409836065e-12
TCF4,TCF4,MA0830.2,6.6342,1.24502e-12,0.844274,0.838917,0.0500521,5071.0,False,8.03695837398374e-12
THAP11,THAP11,MA1573.1,6.40219,1.4409e-12,0.719367,0.713794,0.0672254,5071.0,True,9.226408064516129e-12
Znf423,Znf423,MA0116.1,6.54424,1.82549e-12,0.830453,0.826226,0.0420455,5071.0,True,1.1595512480000002e-11
NR2C2,NR2C2,MA0504.1,6.47568,3.22357e-12,0.82741,0.823751,0.0364552,5071.0,False,2.0313607777777777e-11
FERD3L,FERD3L,MA1485.1,6.32965,8.41532e-12,0.774529,0.770135,0.0456672,5071.0,False,5.261231559055117e-11
BHLHE41,BHLHE41,MA0636.1,6.23565,1.23191e-11,0.780907,0.775543,0.059376,5071.0,True,7.64169171875e-11
CREB3,CREB3,MA0638.1,6.09452,3.47599e-11,0.764515,0.760337,0.0471869,5071.0,True,2.1394853178294571e-10
GLI3,GLI3,MA1491.1,6.16653,3.76739e-11,0.786733,0.782675,0.0407647,5071.0,False,2.3010058923076923e-10
ATF6,ATF6,MA1466.1,6.06735,5.01789e-11,0.739819,0.735722,0.0451553,5071.0,False,3.041377603053435e-10
ASCL1,ASCL1,MA1631.1,6.1136,5.16222e-11,0.845282,0.840361,0.0504242,5071.0,False,3.105153545454546e-10
ELF5,ELF5,MA0136.2,5.91883,1.03995e-10,0.868411,0.864397,0.0477582,5071.0,False,6.208423308270676e-10
TFEC,TFEC,MA0871.2,5.9068,1.17631e-10,0.800758,0.79543,0.06312,5071.0,False,6.970075671641791e-10
NFKB1,NFKB1,MA0105.4,5.9603,1.34656e-10,0.726933,0.722064,0.0522204,5071.0,True,7.919767703703704e-10
GLI2,GLI2,MA0734.2,5.95043,1.6292e-10,0.768677,0.764694,0.041715,5071.0,False,9.51165294117647e-10
ZBTB6,ZBTB6,MA1581.1,5.82187,3.48124e-10,0.830554,0.826086,0.0489393,5071.0,True,2.0175945693430657e-09
Mlxip,Mlxip,MA0622.1,5.70457,5.30831e-10,0.830122,0.823892,0.074771,5071.0,False,3.0542015507246377e-09
RFX7,RFX7,MA1554.1,5.60556,1.15598e-09,0.887601,0.884452,0.0375594,5071.0,True,6.603223884892085e-09
CREB3L1,CREB3L1,MA0839.1,5.40014,4.2444e-09,0.740678,0.73715,0.0438658,5071.0,False,2.407181142857143e-08
GCM2,GCM2,MA0767.1,5.37595,5.9537e-09,0.838625,0.835222,0.0407394,5071.0,False,3.3526509219858154e-08
THAP1,THAP1,MA0597.1,5.24184,1.48055e-08,0.924023,0.921664,0.0283204,5071.0,True,8.278568309859155e-08
GCM1,GCM1,MA0646.1,5.16143,2.18997e-08,0.80797,0.804757,0.0401324,5071.0,False,1.2159693566433567e-07
MAX,MAX,MA0058.3,5.09178,2.57898e-08,0.828194,0.823549,0.0625508,5071.0,False,1.4220209166666668e-07
PAX1,PAX1,MA0779.1,4.79742,1.75702e-07,0.750932,0.74848,0.0332096,5071.0,False,9.621199172413792e-07
ZSCAN29,ZSCAN29,MA1602.1,4.74294,2.19195e-07,0.787592,0.784442,0.0441886,5071.0,False,1.1920604794520548e-06
Zic1,Zic1::Zic2,MA1628.1,4.69235,3.73261e-07,0.873318,0.869542,0.0494368,5071.0,False,2.0024948243243244e-06
Zic2,Zic1::Zic2,MA1628.1,4.69235,3.73261e-07,0.873318,0.869542,0.0494368,5071.0,False,2.0024948243243244e-06
NFIX,NFIX,MA1528.1,4.66493,3.88135e-07,0.760204,0.756761,0.0470495,5071.0,False,2.068316711409396e-06
RREB1,RREB1,MA0073.1,4.58723,5.58733e-07,0.798772,0.795519,0.0460277,5071.0,False,2.9575600133333333e-06
REST,REST,MA0138.2,4.55705,6.13122e-07,0.692929,0.690243,0.0390939,5071.0,True,3.2239660132450333e-06
NFYB,NFYB,MA0502.2,4.49904,6.71554e-07,0.807097,0.803189,0.0613656,5071.0,False,3.507986026315789e-06
ZNF135,ZNF135,MA1587.1,4.49325,1.0408e-06,0.788912,0.785202,0.0513405,5071.0,False,5.401275816993464e-06
PAX9,PAX9,MA0781.1,4.41188,1.39148e-06,0.725001,0.722568,0.0359483,5071.0,False,7.1742540259740265e-06
MNT,MNT,MA0825.1,4.33244,1.76083e-06,0.83882,0.83503,0.0603623,5071.0,False,9.019993677419354e-06
EBF3,EBF3,MA1637.1,4.35473,2.00064e-06,0.803314,0.799623,0.0539069,5071.0,True,1.0182744615384617e-05
GMEB2,GMEB2,MA0862.1,4.27374,2.36105e-06,0.816466,0.813104,0.0544167,5071.0,False,1.1940596815286625e-05
RXRG,RXRG,MA1556.1,4.24985,3.08517e-06,0.763066,0.760278,0.0432333,5071.0,False,1.5503955569620254e-05
EWSR1-FLI1,EWSR1-FLI1,MA0149.1,3.86402,2.06646e-05,0.6919,0.688734,0.0529564,5071.0,False,0.00010319303396226414
ZKSCAN5,ZKSCAN5,MA1652.1,3.7808,2.85631e-05,0.82428,0.821351,0.0513125,5071.0,False,0.00014174438375
HES6,HES6,MA1493.1,3.76712,3.11173e-05,0.80376,0.801229,0.0440254,5071.0,False,0.00015346047329192547
OVOL2,OVOL2,MA1545.1,3.70841,3.83726e-05,0.789488,0.786856,0.0476364,5071.0,True,0.0001880731135802469
BHLHE22,BHLHE22,MA1635.1,3.67977,4.70829e-05,0.862289,0.85853,0.066134,5071.0,True,0.00022934860490797548
MAX,MAX::MYC,MA0059.1,3.64443,5.03071e-05,0.800338,0.797632,0.050121,5071.0,False,0.00024208386303030302
MYC,MAX::MYC,MA0059.1,3.64443,5.03071e-05,0.800338,0.797632,0.050121,5071.0,False,0.00024208386303030302
RELA,RELA,MA0107.1,3.42783,0.000128897,0.828939,0.826197,0.0536123,5071.0,False,0.0006165314337349398
MYOG,MYOG,MA0500.2,3.3816,0.00016513,0.83096,0.827764,0.0613905,5071.0,False,0.0007851091017964072
NFYA,NFYA,MA0060.3,3.33775,0.000167581,0.822102,0.818924,0.0673672,5071.0,False,0.0007920197261904763
ZFP42,ZFP42,MA1651.1,3.30906,0.000184394,0.735612,0.732999,0.0564456,5071.0,False,0.000866324473372781
XBP1,XBP1,MA0844.1,3.26357,0.000243736,0.756287,0.754141,0.044828,5071.0,True,0.0011383904941176472
Ebf2,Ebf2,MA1604.1,3.25686,0.000279666,0.802164,0.799487,0.0524934,5071.0,False,0.0012985661052631577
NR1I2,NR1I2,MA1533.1,3.24763,0.000283055,0.787072,0.785427,0.0328464,5071.0,False,0.001306660872093023
RARA,RARA::RXRG,MA1149.1,3.21263,0.000325648,0.792569,0.790771,0.036228,5071.0,False,0.0014860029425287356
RXRG,RARA::RXRG,MA1149.1,3.21263,0.000325648,0.792569,0.790771,0.036228,5071.0,False,0.0014860029425287356
EBF1,EBF1,MA0154.4,3.19688,0.000354588,0.784585,0.782074,0.050054,5071.0,False,0.0016088164114285714
TFE3,TFE3,MA0831.2,2.68717,0.00200069,0.854579,0.852278,0.0592902,5071.0,False,0.009025840113636363
MLX,MLX,MA0663.1,2.45237,0.00429942,0.775296,0.77323,0.0585023,5071.0,True,0.019286663728813557
OSR1,OSR1,MA1542.1,2.46178,0.00444251,0.835447,0.833809,0.043587,5071.0,False,0.0198165895505618
REL,REL,MA0101.1,2.3589,0.00586322,0.8713,0.869717,0.0456807,5071.0,False,0.026007802681564243
SMAD5,SMAD5,MA1557.1,2.26315,0.00826177,0.783245,0.781728,0.0427229,5071.0,False,0.03644358544444445
ASCL1,ASCL1,MA1100.2,2.24358,0.00854576,0.876469,0.874797,0.0488409,5071.0,False,0.03748803005524862
RXRB,RXRB,MA1555.1,2.12683,0.0117255,0.765086,0.763751,0.0418914,5071.0,True,0.051154104395604395
ZBED1,ZBED1,MA0749.1,2.06117,0.0136031,0.702095,0.700738,0.0457236,5071.0,True,0.05902110054644809
ZEB1,ZEB1,MA0103.3,1.89917,0.0221047,0.875344,0.87369,0.0556145,5071.0,True,0.09538658586956522
THRB,THRB,MA1575.1,1.76189,0.0306465,0.740145,0.739063,0.0400197,5071.0,True,0.13153146486486486
Tcf12,Tcf12,MA0521.1,1.69751,0.035769,0.865023,0.863658,0.0521916,5071.0,False,0.15269132258064516
NFYC,NFYC,MA1644.1,1.56081,0.0467366,0.819227,0.817713,0.0686992,5071.0,False,0.19844310374331553
CREM,CREM,MA0609.2,1.55192,0.0478337,0.728411,0.727025,0.0628648,5071.0,False,0.20202105212765958
TFEB,TFEB,MA0692.1,1.54229,0.0493136,0.822969,0.821723,0.0558571,5071.0,True,0.2071693037037037
NFIC,NFIC,MA1527.1,1.55449,0.0495894,0.744487,0.743314,0.0486454,5071.0,False,0.20723149263157895
ELF1,ELF1,MA0473.3,1.53138,0.0510619,0.808361,0.80716,0.0530302,5071.0,False,0.21226779371727747
E2F8,E2F8,MA0865.1,1.49789,0.055343,0.73365,0.732586,0.0472079,5071.0,False,0.22886636458333334
RELB,RELB,MA1117.1,1.426,0.0644489,0.825487,0.824403,0.0505152,5071.0,True,0.2651421067357513
IRF6,IRF6,MA1509.1,1.27034,0.0869877,0.793202,0.792275,0.0502754,5071.0,False,0.3560218237113402
MAFA,MAFA,MA1521.1,1.2699,0.0888497,0.76122,0.760444,0.0396048,5071.0,False,0.36177775282051283
YY1,YY1,MA0095.2,1.22842,0.0924609,0.797919,0.796807,0.0658012,5071.0,False,0.37456099285714284
ZNF684,ZNF684,MA1600.1,1.23021,0.0954124,0.727876,0.727197,0.0362821,5071.0,False,0.3845555614213198
ZNF341,ZNF341,MA1655.1,0.9254,0.162314,0.822792,0.822091,0.0501389,5071.0,False,0.6508955353535354
NFIB,NFIB,MA1643.1,0.889742,0.173027,0.712347,0.711735,0.0437706,5071.0,False,0.6903690351758793
MLXIPL,MLXIPL,MA0664.1,0.799584,0.195672,0.795999,0.795318,0.0593667,5071.0,True,0.7768178400000001
Zic2,Zic2,MA1629.1,0.760382,0.210769,0.805458,0.804892,0.0466338,5071.0,False,0.8325899800995026
ZNF16,ZNF16,MA1654.1,0.744932,0.214206,0.700722,0.700343,0.0333495,5071.0,False,0.8419780396039603
SREBF2,SREBF2,MA0828.1,0.634038,0.248483,0.78148,0.780952,0.0577548,5071.0,False,0.9718990246305419
RARB,RARB,MA1552.1,0.604801,0.259491,0.754964,0.754601,0.0402743,5071.0,True,1.0
IRF5,IRF5,MA1420.1,0.473992,0.306428,0.746846,0.74655,0.0422648,5071.0,False,1.0
GABPA,GABPA,MA0062.3,0.315985,0.367858,0.806526,0.806282,0.0525888,5071.0,False,1.0
HIC2,HIC2,MA0738.1,0.195712,0.417642,0.905012,0.90489,0.0406623,5071.0,True,1.0
Npas2,Npas2,MA0626.1,0.168945,0.428245,0.840666,0.840522,0.0587846,5071.0,True,1.0
Ascl2,Ascl2,MA0816.1,0.150354,0.436418,0.837508,0.83739,0.0520609,5071.0,False,1.0
NR4A2,NR4A2::RXRA,MA1147.1,0.115454,0.451106,0.773601,0.773537,0.0365126,5071.0,True,1.0
RXRA,NR4A2::RXRA,MA1147.1,0.115454,0.451106,0.773601,0.773537,0.0365126,5071.0,False,1.0
EHF,EHF,MA0598.3,0.00462631,0.498023,0.803088,0.803084,0.0539419,5071.0,False,1.0
MYBL1,MYBL1,MA0776.1,-0.0368723,0.515714,0.742945,0.74297,0.046699,5071.0,False,1.0
RFX5,RFX5,MA0510.2,-0.0632307,0.527093,0.710883,0.710932,0.0545549,5071.0,True,1.0
