TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
ETV5,ETV5,MA0765.2,15.1748,1.50355e-60,0.864982,0.853063,0.0570138,5727.0,True,2.3876374e-59
Wt1,Wt1,MA1627.1,15.3626,7.41384e-60,0.842164,0.828844,0.0553434,5727.0,False,1.1542331294117646e-58
GLIS2,GLIS2,MA0736.1,15.2755,1.4644499999999999e-59,0.798017,0.7882,0.042054,5727.0,False,2.2361025e-58
HEY1,HEY1,MA0823.1,15.1885,2.68809e-59,0.819059,0.805772,0.0587262,5727.0,True,4.027063132075472e-58
Zfx,Zfx,MA0146.2,15.2607,3.54896e-59,0.86914,0.855406,0.0577866,5727.0,False,5.2182856296296286e-58
ZIC4,ZIC4,MA0751.1,15.0869,5.3158999999999996e-58,0.815821,0.806296,0.040878,5727.0,False,7.674226545454544e-57
E2F1,E2F1,MA0024.3,14.9395,1.72601e-57,0.779604,0.7698,0.0442033,5727.0,True,2.447235607142857e-56
ZIC1,ZIC1,MA0696.1,14.92,6.772169999999999e-57,0.784411,0.774242,0.0445274,5727.0,False,9.433514e-56
ETS2,ETS2,MA1484.1,14.4819,1.3567000000000001e-55,0.859133,0.848397,0.0546036,5727.0,True,1.8572755172413795e-54
Klf12,Klf12,MA0742.1,14.6386,1.59667e-55,0.82016,0.809666,0.0490724,5727.0,True,2.1487389491525426e-54
TFAP2B,TFAP2B,MA0811.1,14.1948,3.41541e-51,0.867141,0.857551,0.0423361,5727.0,False,4.5197259e-50
FLI1,FLI1,MA0475.2,13.6592,5.70508e-50,0.83974,0.82927,0.0574296,5727.0,False,7.425956590163933e-49
FEV,FEV,MA0156.2,13.5979,1.4585e-49,0.85085,0.840666,0.0561822,5727.0,False,1.8678209677419354e-48
KLF13,KLF13,MA0657.1,13.5717,1.50778e-48,0.747737,0.739248,0.0444918,5727.0,False,1.9002814603174604e-47
TFAP2C,TFAP2C,MA0524.2,13.7157,5.47869e-48,0.862882,0.853662,0.0423378,5727.0,False,6.79699978125e-47
E2F2,E2F2,MA0864.2,13.4223,6.61016e-47,0.763858,0.755513,0.0422067,5727.0,False,8.074564676923079e-46
Ahr,Ahr::Arnt,MA0006.1,13.2949,1.82796e-46,0.925546,0.913397,0.0640202,5727.0,False,2.1662690149253728e-45
Arnt,Ahr::Arnt,MA0006.1,13.2949,1.82796e-46,0.925546,0.913397,0.0640202,5727.0,False,2.1662690149253728e-45
ELF2,ELF2,MA1483.1,13.0435,7.41927e-46,0.799828,0.790052,0.0565399,5727.0,False,8.663088794117648e-45
PAX5,PAX5,MA0014.3,13.2376,9.8621e-46,0.822422,0.813171,0.0476404,5727.0,False,1.1348561449275363e-44
ZNF263,ZNF263,MA0528.2,13.2031,3.5861299999999995e-45,0.868365,0.856546,0.0593429,5727.0,False,4.0676960285714283e-44
SOHLH2,SOHLH2,MA1560.1,13.0346,7.001589999999999e-45,0.813347,0.802357,0.0596985,5727.0,True,7.829947126760562e-44
TFAP2B,TFAP2B,MA0812.1,13.1847,1.19967e-44,0.863555,0.853532,0.0485648,5727.0,False,1.3229694166666668e-43
TFAP2C,TFAP2C,MA0814.2,13.1437,2.9972900000000004e-44,0.836094,0.825276,0.0519004,5727.0,False,3.2600661095890415e-43
ETV6,ETV6,MA0645.1,12.8583,4.87585e-44,0.861169,0.851358,0.0552871,5727.0,True,5.231655270270271e-43
ZNF682,ZNF682,MA1599.1,12.8763,6.7532799999999994e-43,0.776396,0.766683,0.0492329,5727.0,False,7.149472426666666e-42
HIF1A,HIF1A,MA1106.1,12.7729,8.826e-43,0.844611,0.833935,0.057284,5727.0,False,9.220847368421052e-42
CENPB,CENPB,MA0637.1,12.7116,1.65808e-42,0.789377,0.78272,0.0362446,5727.0,True,1.7097604155844158e-41
ETS1,ETS1,MA0098.3,12.4016,1.9465e-41,0.85541,0.846278,0.0547035,5727.0,False,1.9814371794871798e-40
KLF9,KLF9,MA1107.2,12.657,2.42743e-41,0.805116,0.794726,0.0526372,5727.0,True,2.4397207848101265e-40
ERF,ERF,MA0760.1,12.3639,2.92306e-41,0.84017,0.83128,0.0536587,5727.0,True,2.90113705e-40
PLAG1,PLAG1,MA0163.1,12.6253,3.55302e-41,0.809449,0.800424,0.0459866,5727.0,False,3.482836888888889e-40
ERG,ERG,MA0474.2,12.3432,3.9243e-41,0.85752,0.84857,0.0541268,5727.0,False,3.799870975609756e-40
NHLH2,NHLH2,MA1529.1,12.5129,4.39752e-41,0.744845,0.736319,0.0464633,5727.0,False,4.206784192771085e-40
VEZF1,VEZF1,MA1578.1,12.407,1.1478e-39,0.878023,0.867548,0.0533312,5727.0,False,1.0849442857142858e-38
PLAGL2,PLAGL2,MA1548.1,12.4045,1.2242199999999999e-39,0.858422,0.846444,0.0609064,5727.0,False,1.1435655058823529e-38
ELF4,ELF4,MA0641.1,12.0048,4.463289999999999e-39,0.789077,0.779983,0.0568021,5727.0,False,4.120758441860464e-38
E2F4,E2F4,MA0470.2,12.046,2.60415e-38,0.754978,0.747338,0.0436139,5727.0,True,2.3766610344827587e-37
CTCF,CTCF,MA0139.1,12.0293,3.35327e-38,0.786833,0.779428,0.0422964,5727.0,False,3.025564068181818e-37
HEY2,HEY2,MA0649.1,11.9957,8.53411e-38,0.824032,0.814695,0.05241,5727.0,False,7.613576786516853e-37
CREB3L4,CREB3L4,MA1474.1,11.7672,7.2642e-37,0.802854,0.795119,0.0461559,5727.0,False,6.408638666666667e-36
HES7,HES7,MA0822.1,11.7134,3.48556e-36,0.739447,0.730391,0.0523525,5727.0,False,3.041246857142857e-35
GLIS1,GLIS1,MA0735.1,11.7265,4.33776e-36,0.708934,0.701599,0.0415848,5727.0,True,3.7436754782608694e-35
Klf1,Klf1,MA0493.1,11.5998,4.02335e-35,0.87397,0.865753,0.0458374,5727.0,False,3.4349891397849463e-34
ETV3,ETV3,MA0763.1,11.2488,9.78985e-35,0.843646,0.835857,0.0527225,5727.0,True,8.269298829787234e-34
KLF17,KLF17,MA1514.1,11.2852,1.91799e-33,0.790576,0.782544,0.0465938,5727.0,False,1.603035852631579e-32
SPDEF,SPDEF,MA0686.1,10.8189,6.9955e-32,0.809037,0.801715,0.0496184,5727.0,False,5.785861458333333e-31
ZNF460,ZNF460,MA1596.1,10.8514,9.57075e-31,0.788827,0.777914,0.0628908,5727.0,False,7.834201546391753e-30
ZBTB7B,ZBTB7B,MA0694.1,10.4963,1.99407e-29,0.803282,0.796231,0.0453712,5727.0,False,1.6156036530612244e-28
Plagl1,Plagl1,MA1615.1,10.5252,3.14511e-29,0.834912,0.825969,0.0546784,5727.0,False,2.5224417575757575e-28
HES5,HES5,MA0821.1,10.2332,4.2242999999999995e-28,0.755888,0.748255,0.0506147,5727.0,False,3.3540942e-27
Znf281,Znf281,MA1630.1,10.2002,1.1926399999999999e-27,0.828753,0.819408,0.0596766,5727.0,True,9.375803564356433e-27
Arnt,Arnt,MA0004.1,10.0157,1.70848e-27,0.870825,0.86117,0.0697598,5727.0,False,1.329934431372549e-26
MYCN,MYCN,MA0104.4,9.70542,1.24539e-25,0.796111,0.788166,0.0568527,5727.0,False,9.600385048543688e-25
ZBTB7C,ZBTB7C,MA0695.1,9.4864,1.8597200000000002e-24,0.828118,0.822194,0.0426123,5727.0,False,1.4198246923076926e-23
MYC,MYC,MA0147.3,9.30765,9.40032e-24,0.81534,0.807524,0.0585493,5727.0,False,7.108432457142857e-23
INSM1,INSM1,MA0155.1,9.25674,2.35391e-23,0.862504,0.857047,0.0400636,5727.0,True,1.7632118301886795e-22
ARNT2,ARNT2,MA1464.1,9.03096,1.04833e-22,0.81189,0.803892,0.0640179,5727.0,False,7.779196448598131e-22
BHLHE40,BHLHE40,MA0464.2,8.96446,2.3868899999999997e-22,0.817469,0.809721,0.0619812,5727.0,True,1.7548061666666664e-21
Atf1,Atf1,MA0604.1,8.62625,4.5038399999999996e-21,0.846216,0.839285,0.0598279,5727.0,True,3.280778862385321e-20
CREB3L4,CREB3L4,MA1475.1,7.77347,1.99909e-17,0.786138,0.780213,0.0563588,5727.0,False,1.442979509090909e-16
TCF12,TCF12,MA1648.1,7.75313,8.11903e-17,0.877635,0.871576,0.0515046,5727.0,True,5.807666504504505e-16
ETV2,ETV2,MA0762.1,7.58182,1.06305e-16,0.810506,0.805106,0.0530049,5727.0,False,7.536265178571428e-16
NHLH1,NHLH1,MA0048.2,7.52643,3.75771e-16,0.834711,0.828809,0.0543281,5727.0,False,2.640373221238938e-15
Creb3l2,Creb3l2,MA0608.1,7.2987,1.91101e-15,0.836754,0.831136,0.0552545,5727.0,True,1.3310017017543859e-14
Arntl,Arntl,MA0603.1,7.20173,3.6383e-15,0.823562,0.817467,0.0618835,5727.0,False,2.5120088695652172e-14
NFKB2,NFKB2,MA0778.1,7.17856,8.86049e-15,0.761414,0.755761,0.0534359,5727.0,False,6.064852637931035e-14
TCF3,TCF3,MA0522.3,7.14586,1.41884e-14,0.877258,0.871721,0.0512963,5727.0,False,9.62870905982906e-14
ZNF449,ZNF449,MA1656.1,7.07242,2.43505e-14,0.80595,0.800995,0.0467495,5727.0,False,1.638499745762712e-13
GLIS3,GLIS3,MA0737.1,7.05822,2.57624e-14,0.746792,0.742723,0.0387553,5727.0,True,1.7189366050420168e-13
TFAP2A,TFAP2A,MA0003.4,7.0716,3.07572e-14,0.824261,0.81862,0.0516415,5727.0,False,2.0351013999999998e-13
MZF1,MZF1,MA0057.1,6.9502,5.41678e-14,0.913761,0.909997,0.0370292,5727.0,False,3.554482082644628e-13
NR2C2,NR2C2,MA0504.1,6.90509,8.03985e-14,0.827449,0.823751,0.036472,5727.0,False,5.232492540983606e-13
FERD3L,FERD3L,MA1485.1,6.86932,9.13726e-14,0.774657,0.770135,0.0457295,5727.0,False,5.898361333333334e-13
MTF1,MTF1,MA0863.1,6.81344,1.40452e-13,0.732777,0.728912,0.0394863,5727.0,False,8.993458709677418e-13
THAP11,THAP11,MA1573.1,6.5454,2.7291e-13,0.719211,0.713794,0.0672522,5727.0,True,1.73352432e-12
NFKB1,NFKB1,MA0105.4,6.71172,3.74898e-13,0.727265,0.722064,0.0527124,5727.0,True,2.362452476190476e-12
Znf423,Znf423,MA0116.1,6.65917,5.31843e-13,0.830301,0.826226,0.0419611,5727.0,True,3.32506568503937e-12
TCF4,TCF4,MA0830.2,6.67576,6.25603e-13,0.844027,0.838917,0.050369,5727.0,False,3.880693609375e-12
ASCL1,ASCL1,MA1631.1,6.28737,1.0806e-11,0.845159,0.840361,0.0506768,5727.0,False,6.65113488372093e-11
ATF6,ATF6,MA1466.1,6.15437,1.89571e-11,0.739664,0.735722,0.0452738,5727.0,False,1.1578413384615386e-10
CREB3,CREB3,MA0638.1,5.9783,5.66159e-11,0.764225,0.760337,0.047114,5727.0,True,3.4315285954198474e-10
ELF5,ELF5,MA0136.2,5.90911,8.16207e-11,0.868196,0.864397,0.0474212,5727.0,False,4.909608772727273e-10
TFEC,TFEC,MA0871.2,5.90555,8.76826e-11,0.800479,0.79543,0.0626452,5727.0,False,5.234585293233083e-10
BHLHE41,BHLHE41,MA0636.1,5.81335,1.80127e-10,0.780284,0.775543,0.0590966,5727.0,True,1.0673196865671641e-09
ZBTB6,ZBTB6,MA1581.1,5.73536,4.67478e-10,0.830258,0.826086,0.0490872,5727.0,True,2.7494632000000003e-09
RFX7,RFX7,MA1554.1,5.60925,8.50189e-10,0.88744,0.884452,0.0375546,5727.0,True,4.9636034264705885e-09
Mlxip,Mlxip,MA0622.1,5.5589,1.04188e-09,0.829649,0.823892,0.0746836,5727.0,False,6.0383410218978105e-09
GLI3,GLI3,MA1491.1,5.56189,1.70102e-09,0.786143,0.782675,0.04081,5727.0,False,9.78702811594203e-09
GLI2,GLI2,MA0734.2,5.43354,3.75141e-09,0.76814,0.764694,0.0417708,5727.0,False,2.1428917553956834e-08
GCM2,GCM2,MA0767.1,5.4019,3.90194e-09,0.838464,0.835222,0.0409205,5727.0,False,2.2129574e-08
CREB3L1,CREB3L1,MA0839.1,5.34212,4.75696e-09,0.740459,0.73715,0.0437709,5727.0,False,2.6787420141843967e-08
THAP1,THAP1,MA0597.1,5.36641,5.43697e-09,0.923953,0.921664,0.0284158,5727.0,True,3.0401085774647887e-08
GCM1,GCM1,MA0646.1,5.29546,7.59784e-09,0.807882,0.804757,0.0402529,5727.0,False,4.218660811188811e-08
MAX,MAX,MA0058.3,5.06589,2.39594e-08,0.82793,0.823549,0.0622943,5727.0,False,1.3210946944444445e-07
NFYB,NFYB,MA0502.2,4.95959,3.87046e-08,0.807277,0.803189,0.0613054,5727.0,False,2.1194105103448277e-07
Zic1,Zic1::Zic2,MA1628.1,4.82473,1.51817e-07,0.873219,0.869542,0.0494007,5727.0,False,8.200183537414965e-07
Zic2,Zic1::Zic2,MA1628.1,4.82473,1.51817e-07,0.873219,0.869542,0.0494007,5727.0,False,8.200183537414965e-07
ZSCAN29,ZSCAN29,MA1602.1,4.5736,4.62425e-07,0.787321,0.784442,0.0440986,5727.0,False,2.480847635135135e-06
EBF3,EBF3,MA1637.1,4.5691,5.50968e-07,0.803293,0.799623,0.0539481,5727.0,True,2.9360308187919463e-06
NFIX,NFIX,MA1528.1,4.51256,7.46082e-07,0.759916,0.756761,0.0469649,5727.0,False,3.949260719999999e-06
GMEB2,GMEB2,MA0862.1,4.4424,7.97119e-07,0.816421,0.813104,0.0546099,5727.0,False,4.191473417218543e-06
REST,REST,MA0138.2,4.42735,1.02575e-06,0.692717,0.690243,0.0390484,5727.0,True,5.358194078947369e-06
MNT,MNT,MA0825.1,4.39591,1.0533e-06,0.838677,0.83503,0.0602351,5727.0,False,5.466145098039215e-06
ZNF135,ZNF135,MA1587.1,4.42902,1.24034e-06,0.788667,0.785202,0.0514361,5727.0,False,6.394999740259741e-06
PAX1,PAX1,MA0779.1,4.40006,1.27004e-06,0.750612,0.74848,0.033166,5727.0,False,6.505882322580644e-06
RXRG,RXRG,MA1556.1,4.22386,2.96458e-06,0.762907,0.760278,0.0434143,5727.0,False,1.508895205128205e-05
ZKSCAN5,ZKSCAN5,MA1652.1,4.1806,3.69014e-06,0.82442,0.821351,0.0512091,5727.0,False,1.866223668789809e-05
RREB1,RREB1,MA0073.1,4.15658,4.40585e-06,0.798313,0.795519,0.0460153,5727.0,True,2.2140790506329115e-05
MYOG,MYOG,MA0500.2,4.14022,4.71102e-06,0.831474,0.827764,0.0616406,5727.0,False,2.3525470943396228e-05
BHLHE22,BHLHE22,MA1635.1,4.00693,9.1966e-06,0.86241,0.85853,0.0661936,5727.0,True,4.56381275e-05
HES6,HES6,MA1493.1,3.95591,1.1397e-05,0.803748,0.801229,0.0439941,5727.0,False,5.620632298136646e-05
PAX9,PAX9,MA0781.1,3.94977,1.19494e-05,0.724632,0.722568,0.0358712,5727.0,False,5.856681234567901e-05
EWSR1-FLI1,EWSR1-FLI1,MA0149.1,3.86513,1.7838e-05,0.691738,0.688734,0.0532851,5727.0,False,8.68918527607362e-05
NFYA,NFYA,MA0060.3,3.70499,2.95118e-05,0.822273,0.818924,0.0675078,5727.0,False,0.0001428803
RELA,RELA,MA0107.1,3.6899,3.65784e-05,0.828997,0.826197,0.0537675,5727.0,False,0.00017601969454545454
OVOL2,OVOL2,MA1545.1,3.64039,4.57682e-05,0.789306,0.786856,0.0476408,5727.0,True,0.00021891536626506025
Ebf2,Ebf2,MA1604.1,3.44421,0.000118876,0.802169,0.799487,0.0525329,5727.0,False,0.000565194874251497
MAX,MAX::MYC,MA0059.1,3.3914,0.000134007,0.800018,0.797632,0.0498061,5727.0,False,0.0006295950177514793
MYC,MAX::MYC,MA0059.1,3.3914,0.000134007,0.800018,0.797632,0.0498061,5727.0,False,0.0006295950177514793
EBF1,EBF1,MA0154.4,3.34732,0.000177464,0.784567,0.782074,0.05021,5727.0,False,0.0008288612705882354
RARA,RARA::RXRG,MA1149.1,3.27598,0.000228311,0.792511,0.790771,0.036505,5727.0,False,0.0010539472906976744
RXRG,RARA::RXRG,MA1149.1,3.27598,0.000228311,0.792511,0.790771,0.036505,5727.0,False,0.0010539472906976744
XBP1,XBP1,MA0844.1,3.23985,0.000240985,0.756162,0.754141,0.0448889,5727.0,True,0.0011060236416184973
ZFP42,ZFP42,MA1651.1,3.06425,0.000440342,0.735295,0.732999,0.0563431,5727.0,False,0.0020093767126436782
NR1I2,NR1I2,MA1533.1,2.96421,0.00076118,0.78685,0.785427,0.0329351,5727.0,False,0.0034535824
ASCL1,ASCL1,MA1100.2,2.91501,0.00089491,0.876858,0.874797,0.0490506,5727.0,False,0.0040372644318181815
SMAD5,SMAD5,MA1557.1,2.82207,0.00128273,0.783524,0.781728,0.0433545,5727.0,False,0.005754167344632768
REL,REL,MA0101.1,2.74258,0.00157022,0.871463,0.869717,0.0456861,5727.0,False,0.007004239775280899
TFE3,TFE3,MA0831.2,2.64695,0.00214515,0.854427,0.852278,0.0589395,5727.0,False,0.00951535810055866
OSR1,OSR1,MA1542.1,2.47573,0.00403115,0.83537,0.833809,0.0434219,5727.0,False,0.017781850555555555
Tcf12,Tcf12,MA0521.1,2.24469,0.0081493,0.86537,0.863658,0.0525266,5727.0,True,0.03574886298342542
MLX,MLX,MA0663.1,2.10708,0.0114568,0.774914,0.77323,0.0582289,5727.0,True,0.04998186373626374
RXRB,RXRB,MA1555.1,2.0861,0.0125462,0.764993,0.763751,0.0419347,5727.0,True,0.05443542513661202
THRB,THRB,MA1575.1,2.00464,0.0160038,0.74023,0.739063,0.0399493,5727.0,True,0.06905987608695652
ZBED1,ZBED1,MA0749.1,1.97789,0.0163662,0.701973,0.700738,0.0454884,5727.0,True,0.07024196108108109
RELB,RELB,MA1117.1,1.98309,0.0166053,0.825834,0.824403,0.050838,5727.0,True,0.07088499032258064
NFYC,NFYC,MA1644.1,1.90844,0.0192642,0.819471,0.817713,0.0688166,5727.0,False,0.0817955871657754
E2F8,E2F8,MA0865.1,1.84515,0.0238447,0.733829,0.732586,0.0472513,5727.0,False,0.10070580744680852
IRF6,IRF6,MA1509.1,1.70956,0.0325659,0.793459,0.792275,0.0502347,5727.0,False,0.1368112412698413
CREM,CREM,MA0609.2,1.65151,0.0368725,0.728425,0.727025,0.0628421,5727.0,False,0.15408823684210526
NFIC,NFIC,MA1527.1,1.6616,0.0379923,0.744502,0.743314,0.0485094,5727.0,False,0.15793657696335078
MAFA,MAFA,MA1521.1,1.40713,0.0661951,0.761259,0.760444,0.039688,5727.0,False,0.2737443197916667
ZEB1,ZEB1,MA0103.3,1.33086,0.0778372,0.874788,0.87369,0.0555695,5727.0,True,0.32022143419689114
Ascl2,Ascl2,MA0816.1,1.23685,0.0921965,0.838311,0.83739,0.0522672,5727.0,False,0.3773403144329897
TFEB,TFEB,MA0692.1,1.19507,0.0986571,0.822638,0.821723,0.0555421,5727.0,True,0.40171147384615385
YY1,YY1,MA0095.2,1.16156,0.102878,0.797805,0.796807,0.0659057,5727.0,False,0.41676087755102037
ELF1,ELF1,MA0473.3,1.17238,0.103642,0.808032,0.80716,0.0529566,5727.0,False,0.41772460913705584
ZNF684,ZNF684,MA1600.1,1.03435,0.133699,0.727739,0.727197,0.0365356,5727.0,False,0.536146494949495
Zic2,Zic2,MA1629.1,0.965638,0.152038,0.805573,0.804892,0.0466732,5727.0,False,0.6066239798994975
ZNF341,ZNF341,MA1655.1,0.896845,0.16817,0.822734,0.822091,0.0499796,5727.0,False,0.6676348999999999
NFIB,NFIB,MA1643.1,0.870127,0.176658,0.712302,0.711735,0.0438642,5727.0,False,0.6978430447761195
ZNF16,ZNF16,MA1654.1,0.614311,0.255279,0.700639,0.700343,0.0333774,5727.0,False,1.0
IRF5,IRF5,MA1420.1,0.565303,0.271443,0.746885,0.74655,0.0423738,5727.0,False,1.0
MLXIPL,MLXIPL,MA0664.1,0.545063,0.277956,0.795758,0.795318,0.0591642,5727.0,True,1.0
RARB,RARB,MA1552.1,0.297438,0.37463,0.75477,0.754601,0.0402614,5727.0,True,1.0
NR4A2,NR4A2::RXRA,MA1147.1,0.231671,0.401914,0.773658,0.773537,0.0365003,5727.0,True,1.0
RXRA,NR4A2::RXRA,MA1147.1,0.231671,0.401914,0.773658,0.773537,0.0365003,5727.0,False,1.0
SREBF2,SREBF2,MA0828.1,0.152584,0.434597,0.781072,0.780952,0.0574053,5727.0,False,1.0
HIC2,HIC2,MA0738.1,0.134214,0.442924,0.904969,0.90489,0.0404849,5727.0,True,1.0
RUNX2,RUNX2,MA0511.2,0.120466,0.448592,0.830865,0.830783,0.0476164,5727.0,False,1.0
THRB,THRB,MA1574.1,0.0909888,0.461125,0.798655,0.798607,0.0372326,5727.0,True,1.0
RFX5,RFX5,MA0510.2,0.0667504,0.471144,0.710981,0.710932,0.0546809,5727.0,True,1.0
MYBL1,MYBL1,MA0776.1,0.0479519,0.479409,0.743001,0.74297,0.0466282,5727.0,False,1.0
MYOD1,MYOD1,MA0499.2,-0.13856,0.558907,0.825353,0.825451,0.0483144,5727.0,False,1.0
