TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
KLF13,KLF13,MA0657.1,9.33163,5.35993e-22,0.748844,0.739248,0.0440736,1927.0,False,7.737789854545454e-21
ERG,ERG,MA0474.2,9.24391,8.55802e-22,0.859549,0.84857,0.055022,1927.0,False,1.2134049785714284e-20
TFAP2A,TFAP2A,MA0810.1,9.2658,1.94188e-21,0.88421,0.873406,0.0425849,1927.0,False,2.7050047719298247e-20
TFAP2C,TFAP2C,MA0815.1,9.15277,4.47687e-21,0.822364,0.809526,0.0550991,1927.0,False,6.128680655172414e-20
ELF2,ELF2,MA1483.1,8.97616,1.16542e-20,0.801052,0.790052,0.0568243,1927.0,False,1.568378779661017e-19
PAX5,PAX5,MA0014.3,9.01495,1.38177e-20,0.823574,0.813171,0.047639,1927.0,False,1.8285422999999998e-19
ETS1,ETS1,MA0098.3,8.95667,1.4160000000000002e-20,0.85709,0.846278,0.0558991,1927.0,False,1.8431213114754102e-19
HEY1,HEY1,MA0823.1,9.01853,1.4782499999999998e-20,0.818812,0.805772,0.0581948,1927.0,True,1.893113709677419e-19
TFAP2A,TFAP2A,MA0872.1,8.96919,2.5362299999999997e-20,0.817189,0.804318,0.0566842,1927.0,False,3.196454952380952e-19
ZNF740,ZNF740,MA0753.2,8.93557,3.95572e-20,0.817129,0.803708,0.0572412,1927.0,False,4.907565125e-19
CREB3L4,CREB3L4,MA1474.1,8.76646,1.16707e-19,0.804618,0.795119,0.0470536,1927.0,False,1.4256208923076924e-18
Zfx,Zfx,MA0146.2,8.78437,1.57563e-19,0.868523,0.855406,0.0573935,1927.0,False,1.8955306363636364e-18
ZIC4,ZIC4,MA0751.1,8.75381,1.9437e-19,0.815464,0.806296,0.0411243,1927.0,False,2.3034295522388058e-18
TFAP2B,TFAP2B,MA0813.1,8.72888,2.4127000000000003e-19,0.827831,0.816155,0.0527326,1927.0,False,2.8171820588235295e-18
E2F4,E2F4,MA0470.2,8.66968,3.21901e-19,0.756416,0.747338,0.0442228,1927.0,False,3.7041941159420286e-18
ELF4,ELF4,MA0641.1,8.57049,5.39694e-19,0.790608,0.779983,0.0573201,1927.0,False,6.121671942857143e-18
HIF1A,HIF1A,MA1106.1,8.49802,1.7004700000000001e-18,0.845654,0.833935,0.0567376,1927.0,False,1.9016523661971834e-17
ETV3,ETV3,MA0763.1,8.42066,1.76033e-18,0.845396,0.835857,0.0544262,1927.0,False,1.941252805555556e-17
CTCF,CTCF,MA0139.1,8.44204,2.54461e-18,0.78801,0.779428,0.0429743,1927.0,False,2.7676990958904108e-17
Ahr,Ahr::Arnt,MA0006.1,8.38853,4.13659e-18,0.926018,0.913397,0.0634873,1927.0,False,4.3792699466666666e-17
Arnt,Ahr::Arnt,MA0006.1,8.38853,4.13659e-18,0.926018,0.913397,0.0634873,1927.0,False,4.3792699466666666e-17
Klf1,Klf1,MA0493.1,8.39549,4.8608800000000006e-18,0.875624,0.865753,0.0465412,1927.0,False,5.078340421052632e-17
ZIC1,ZIC1,MA0696.1,8.35685,6.743130000000001e-18,0.783686,0.774242,0.0449414,1927.0,False,6.953305480519482e-17
TFAP2B,TFAP2B,MA0811.1,8.24783,2.17812e-17,0.866809,0.857551,0.0414985,1927.0,False,2.2172144615384616e-16
VEZF1,VEZF1,MA1578.1,8.18226,3.42184e-17,0.879034,0.867548,0.0540791,1927.0,False,3.4391657721518986e-16
Atf1,Atf1,MA0604.1,8.06846,4.86649e-17,0.849906,0.839285,0.0606777,1927.0,False,4.829991324999999e-16
PLAGL2,PLAGL2,MA1548.1,8.10631,6.88348e-17,0.859452,0.846444,0.0608245,1927.0,False,6.747510024691358e-16
Wt1,Wt1,MA1627.1,8.0863,7.76063e-17,0.840488,0.828844,0.0555775,1927.0,False,7.514561243902439e-16
TFAP2C,TFAP2C,MA0524.2,8.00767,1.69185e-16,0.862602,0.853662,0.0413503,1927.0,False,1.6184685542168675e-15
GLIS1,GLIS1,MA0735.1,7.76842,9.90899e-16,0.709641,0.701599,0.0416718,1927.0,False,9.366354833333334e-15
CENPB,CENPB,MA0637.1,7.54123,5.52008e-15,0.789233,0.78272,0.036364,1927.0,True,5.156404141176471e-14
ZNF263,ZNF263,MA0528.2,7.54953,5.92918e-15,0.867734,0.856546,0.0594626,1927.0,False,5.4741499069767436e-14
HEY2,HEY2,MA0649.1,7.53288,6.71381e-15,0.824382,0.814695,0.0517709,1927.0,False,6.127316252873564e-14
TFAP2C,TFAP2C,MA0814.2,7.37346,2.73928e-14,0.835363,0.825276,0.0519543,1927.0,False,2.4715776363636365e-13
SOHLH2,SOHLH2,MA1560.1,7.31791,3.14155e-14,0.812504,0.802357,0.059034,1927.0,False,2.802686179775281e-13
KLF9,KLF9,MA1107.2,7.23456,7.56428e-14,0.804587,0.794726,0.0530942,1927.0,False,6.673375911111111e-13
SPDEF,SPDEF,MA0686.1,7.1101,1.33365e-13,0.809607,0.801715,0.0498727,1927.0,False,1.1636462637362639e-12
CREB3L4,CREB3L4,MA1475.1,7.01692,2.54261e-13,0.788983,0.780213,0.057312,1927.0,False,2.1943829782608695e-12
ZNF682,ZNF682,MA1599.1,7.03175,3.60281e-13,0.775466,0.766683,0.0480919,1927.0,False,3.0601182340425533e-12
TFAP2B,TFAP2B,MA0812.1,7.03363,3.62281e-13,0.862407,0.853532,0.04814,1927.0,False,3.0601182340425533e-12
HES7,HES7,MA0822.1,6.8719,1.0366e-12,0.739167,0.730391,0.0519853,1927.0,False,8.663793684210528e-12
NHLH2,NHLH2,MA1529.1,6.81994,1.49152e-12,0.74399,0.736319,0.0460957,1927.0,False,1.2336113333333335e-11
Creb3l2,Creb3l2,MA0608.1,6.6819,3.50591e-12,0.839584,0.831136,0.0549554,1927.0,False,2.86978612371134e-11
PLAG1,PLAG1,MA0163.1,6.69857,4.04453e-12,0.80837,0.800424,0.0459095,1927.0,False,3.276894714285714e-11
ARNT2,ARNT2,MA1464.1,6.64003,4.29649e-12,0.813562,0.803892,0.0656621,1927.0,False,3.445871777777777e-11
MYCN,MYCN,MA0104.4,6.60962,6.26718e-12,0.797087,0.788166,0.057125,1927.0,False,4.9761409200000004e-11
ZBTB7B,ZBTB7B,MA0694.1,6.56474,9.17662e-12,0.803522,0.796231,0.0456826,1927.0,False,7.214095326732673e-11
Arnt,Arnt,MA0004.1,6.27904,5.5237e-11,0.871113,0.86117,0.0703945,1927.0,False,4.29982137254902e-10
ETV2,ETV2,MA0762.1,6.15129,1.18893e-10,0.812285,0.805106,0.0539062,1927.0,False,9.165149708737862e-10
ZNF460,ZNF460,MA1596.1,6.16581,1.62344e-10,0.788228,0.777914,0.0630669,1927.0,False,1.239434e-09
BHLHE40,BHLHE40,MA0464.2,5.96255,4.43319e-10,0.818201,0.809721,0.0635757,1927.0,True,3.3523360571428572e-09
HES5,HES5,MA0821.1,5.93107,6.47185e-10,0.755562,0.748255,0.0503339,1927.0,False,4.847781981132075e-09
ZBTB7C,ZBTB7C,MA0695.1,5.83192,1.19736e-09,0.828206,0.822194,0.0423954,1927.0,False,8.885082616822431e-09
Plagl1,Plagl1,MA1615.1,5.75785,2.14194e-09,0.834081,0.825969,0.0536388,1927.0,False,1.5747225555555554e-08
Arntl,Arntl,MA0603.1,5.57061,4.86518e-09,0.825213,0.817467,0.0639787,1927.0,False,3.5439935045871566e-08
CREB3,CREB3,MA0638.1,5.54842,5.77347e-09,0.766268,0.760337,0.0482783,1927.0,True,4.155259513513514e-08
Znf281,Znf281,MA1630.1,5.58113,5.80899e-09,0.827892,0.819408,0.0609663,1927.0,False,4.155259513513514e-08
NFYB,NFYB,MA0502.2,5.53201,6.23013e-09,0.810656,0.803189,0.0616843,1927.0,False,4.416717160714286e-08
BHLHE41,BHLHE41,MA0636.1,5.32714,2.11655e-08,0.782687,0.775543,0.0609785,1927.0,True,1.4872041592920355e-07
GLIS3,GLIS3,MA0737.1,5.18295,5.77429e-08,0.747662,0.742723,0.0385846,1927.0,False,4.021742333333333e-07
INSM1,INSM1,MA0155.1,5.1113,8.37172e-08,0.862025,0.857047,0.0402598,1927.0,True,5.78012667826087e-07
MTF1,MTF1,MA0863.1,5.08915,9.22612e-08,0.733669,0.728912,0.0393546,1927.0,False,6.29342723076923e-07
KLF17,KLF17,MA1514.1,5.10477,9.27369e-08,0.788563,0.782544,0.0462779,1927.0,False,6.29342723076923e-07
MYC,MYC,MA0147.3,5.08119,9.50406e-08,0.814557,0.807524,0.0588682,1927.0,False,6.395104779661017e-07
TFEC,TFEC,MA0871.2,5.0049,1.27505e-07,0.80246,0.79543,0.0648517,1927.0,False,8.507476470588236e-07
Znf423,Znf423,MA0116.1,4.83674,3.64334e-07,0.831113,0.826226,0.0421732,1927.0,False,2.410676633333333e-06
ZNF449,ZNF449,MA1656.1,4.81014,4.30725e-07,0.806574,0.800995,0.0473082,1927.0,False,2.8264103305785126e-06
ELF5,ELF5,MA0136.2,4.68964,6.96413e-07,0.869342,0.864397,0.0481271,1927.0,False,4.532392803278688e-06
ZSCAN29,ZSCAN29,MA1602.1,4.68786,7.39193e-07,0.789312,0.784442,0.0456999,1927.0,False,4.771701154471545e-06
CREB3L1,CREB3L1,MA0839.1,4.67261,7.99764e-07,0.741919,0.73715,0.0448887,1927.0,False,5.121069483870968e-06
TCF12,TCF12,MA1648.1,4.65929,9.79626e-07,0.877602,0.871576,0.0505648,1927.0,False,6.222584352e-06
RFX7,RFX7,MA1554.1,4.46735,2.27347e-06,0.888372,0.884452,0.0381328,1927.0,False,1.4326469682539682e-05
ATF6,ATF6,MA1466.1,4.45633,2.40094e-06,0.740423,0.735722,0.0458224,1927.0,False,1.501060125984252e-05
GMEB2,GMEB2,MA0862.1,4.43799,2.59431e-06,0.818534,0.813104,0.0537088,1927.0,False,1.609282921875e-05
TFAP2A,TFAP2A,MA0003.4,4.12115,1.28812e-05,0.824073,0.81862,0.0517063,1927.0,False,7.928428527131782e-05
TCF3,TCF3,MA0522.3,3.87554,3.76297e-05,0.87669,0.871721,0.0506371,1927.0,False,0.00022983062923076926
MZF1,MZF1,MA0057.1,3.76978,5.68125e-05,0.913368,0.909997,0.0370537,1927.0,False,0.00034434446564885493
NR2C2,NR2C2,MA0504.1,3.69873,7.79687e-05,0.827018,0.823751,0.0355235,1927.0,False,0.00046899354393939403
Mlxip,Mlxip,MA0622.1,3.64852,8.85263e-05,0.830104,0.823892,0.0759559,1927.0,False,0.0005284953548872181
NHLH1,NHLH1,MA0048.2,3.57114,0.000126818,0.833426,0.828809,0.0543198,1927.0,False,0.0007514439701492538
RXRG,RXRG,MA1556.1,3.55724,0.000135306,0.763922,0.760278,0.0424657,1927.0,False,0.0007957997333333333
GCM1,GCM1,MA0646.1,3.5432,0.000143664,0.808209,0.804757,0.0401361,1927.0,False,0.0008387442352941176
PAX1,PAX1,MA0779.1,3.52352,0.000154396,0.751298,0.74848,0.0332286,1927.0,False,0.0008948206131386863
XBP1,XBP1,MA0844.1,3.4801,0.000174045,0.757711,0.754141,0.0457653,1927.0,True,0.001001389347826087
GCM2,GCM2,MA0767.1,3.41944,0.000232181,0.838612,0.835222,0.0410108,1927.0,False,0.001326271323741007
FERD3L,FERD3L,MA1485.1,3.36849,0.000277142,0.773792,0.770135,0.0461692,1927.0,False,0.0015717910571428574
NFKB2,NFKB2,MA0778.1,3.34485,0.000309683,0.760113,0.755761,0.0534365,1927.0,False,0.0017438886666666666
CREM,CREM,MA0609.2,3.3196,0.000316651,0.731636,0.727025,0.0636523,1927.0,False,0.0017705696760563381
MLX,MLX,MA0663.1,3.30282,0.000339903,0.777565,0.77323,0.0595182,1927.0,False,0.0018654345517241377
Zic1,Zic1::Zic2,MA1628.1,3.32369,0.000340665,0.873746,0.869542,0.0505301,1927.0,False,0.0018654345517241377
Zic2,Zic1::Zic2,MA1628.1,3.32369,0.000340665,0.873746,0.869542,0.0505301,1927.0,False,0.0018654345517241377
TCF4,TCF4,MA0830.2,3.32041,0.000348238,0.843125,0.838917,0.0497156,1927.0,False,0.0018938422739726026
ZBTB6,ZBTB6,MA1581.1,3.27938,0.00039512,0.830031,0.826086,0.049471,1927.0,False,0.0021341855782312925
EBF3,EBF3,MA1637.1,3.18581,0.000561282,0.803854,0.799623,0.0536949,1927.0,True,0.003011202081081081
REST,REST,MA0138.2,3.16115,0.000593166,0.693155,0.690243,0.0395684,1927.0,False,0.003160898013422819
NFKB1,NFKB1,MA0105.4,3.14901,0.000636488,0.726094,0.722064,0.0523655,1927.0,False,0.003369143146666667
TFE3,TFE3,MA0831.2,3.09696,0.000715999,0.856413,0.852278,0.0612904,1927.0,False,0.0037649218940397355
PAX9,PAX9,MA0781.1,3.08054,0.000804617,0.725225,0.722568,0.0358312,1927.0,False,0.004203065118421052
MAX,MAX,MA0058.3,3.05612,0.000842923,0.827894,0.823549,0.0633456,1927.0,False,0.004374384718954248
THAP11,THAP11,MA1573.1,3.03843,0.000857148,0.717854,0.713794,0.0638533,1927.0,False,0.004419321506493506
ASCL1,ASCL1,MA1631.1,3.03469,0.000966956,0.844191,0.840361,0.0498965,1927.0,False,0.004953310090322581
HES6,HES6,MA1493.1,2.93424,0.00131765,0.804312,0.801229,0.0445267,1927.0,False,0.006706500641025642
NFYA,NFYA,MA0060.3,2.90672,0.00139161,0.823223,0.818924,0.0672999,1927.0,False,0.007037823821656051
ELF1,ELF1,MA0473.3,2.90682,0.00142595,0.810715,0.80716,0.0531854,1927.0,False,0.00716585
ZKSCAN5,ZKSCAN5,MA1652.1,2.8334,0.00182148,0.824783,0.821351,0.0525532,1927.0,False,0.009095944150943397
NFIX,NFIX,MA1528.1,2.80492,0.00206956,0.760002,0.756761,0.0463679,1927.0,False,0.0102701915
ZBED1,ZBED1,MA0749.1,2.73983,0.00243607,0.703544,0.700738,0.0455683,1927.0,False,0.012013910434782608
TFEB,TFEB,MA0692.1,2.70283,0.00271075,0.825126,0.821723,0.0572589,1927.0,False,0.013286021604938272
RARA,RARA::RXRG,MA1149.1,2.67332,0.00308727,0.793114,0.790771,0.0367171,1927.0,False,0.014946904756097562
RXRG,RARA::RXRG,MA1149.1,2.67332,0.00308727,0.793114,0.790771,0.0367171,1927.0,False,0.014946904756097562
Ebf2,Ebf2,MA1604.1,2.64338,0.00342896,0.802889,0.799487,0.0522525,1927.0,False,0.01650057115151515
GLI3,GLI3,MA1491.1,2.59651,0.00395481,0.785361,0.782675,0.0420609,1927.0,False,0.018916380361445783
MNT,MNT,MA0825.1,2.56854,0.00413619,0.838531,0.83503,0.0612054,1927.0,False,0.019665478203592813
OSR1,OSR1,MA1542.1,2.52684,0.00482603,0.836438,0.833809,0.0434936,1927.0,False,0.022808737023809526
OVOL2,OVOL2,MA1545.1,2.39636,0.00700217,0.789509,0.786856,0.0473197,1927.0,False,0.032897769112426034
ZFP42,ZFP42,MA1651.1,2.381,0.00713302,0.735915,0.732999,0.0559969,1927.0,False,0.03331539929411765
GLI2,GLI2,MA0734.2,2.39249,0.00719465,0.76721,0.764694,0.0428163,1927.0,False,0.03340673742690059
RXRB,RXRB,MA1555.1,2.23938,0.0108489,0.765946,0.763751,0.0416832,1927.0,False,0.050081549999999996
GABPA,GABPA,MA0062.3,2.15598,0.0134548,0.808882,0.806282,0.0525091,1927.0,False,0.061752087861271676
SREBF2,SREBF2,MA0828.1,2.09512,0.0155656,0.783669,0.780952,0.0588797,1927.0,False,0.07102923218390805
RELA,RELA,MA0107.1,2.05489,0.0175872,0.828761,0.826197,0.0529973,1927.0,False,0.07979563885714286
NR1I2,NR1I2,MA1533.1,2.02639,0.018918,0.787034,0.785427,0.0335295,1927.0,False,0.08534597727272727
IRF6,IRF6,MA1509.1,2.01106,0.0194524,0.79456,0.792275,0.0499644,1927.0,False,0.08726104858757062
YY1,YY1,MA0095.2,1.98186,0.0206232,0.799583,0.796807,0.0647513,1927.0,False,0.09199337528089889
THAP1,THAP1,MA0597.1,1.9945,0.0208378,0.92307,0.921664,0.0276129,1927.0,False,0.09243135865921788
EWSR1-FLI1,EWSR1-FLI1,MA0149.1,1.95754,0.0225621,0.691244,0.688734,0.0527829,1927.0,False,0.09952393000000001
MYOG,MYOG,MA0500.2,1.9511,0.0228664,0.830649,0.827764,0.0614788,1927.0,False,0.1003089591160221
EHF,EHF,MA0598.3,1.92602,0.0238514,0.80542,0.803084,0.0543847,1927.0,False,0.10405500879120878
JUNB,JUNB,MA1140.2,1.90157,0.0252677,0.721729,0.719098,0.0623331,1927.0,False,0.10963144153005465
MAX,MAX::MYC,MA0059.1,1.87884,0.0269699,0.799808,0.797632,0.0498974,1927.0,False,0.11575189513513515
MYC,MAX::MYC,MA0059.1,1.87884,0.0269699,0.799808,0.797632,0.0498974,1927.0,False,0.11575189513513515
EBF1,EBF1,MA0154.4,1.87198,0.0277674,0.784378,0.782074,0.0499613,1927.0,False,0.11853395483870968
Pax2,Pax2,MA0067.1,1.85615,0.0283306,0.9282,0.926513,0.0398915,1927.0,False,0.1202914245989305
MLXIPL,MLXIPL,MA0664.1,1.80926,0.031342,0.797718,0.795318,0.0602895,1927.0,False,0.13236993617021278
E2F3,E2F3,MA0469.3,1.79004,0.0329155,0.695141,0.69333,0.0450925,1927.0,False,0.13827993121693122
ZNF135,ZNF135,MA1587.1,1.78306,0.0343094,0.787511,0.785202,0.0507966,1927.0,False,0.14337717684210524
THRB,THRB,MA1575.1,1.67275,0.0433393,0.74067,0.739063,0.0401137,1927.0,False,0.18016441989528795
NFYC,NFYC,MA1644.1,1.656,0.0442075,0.820208,0.817713,0.0685391,1927.0,False,0.18281643229166666
RREB1,RREB1,MA0073.1,1.65509,0.0450883,0.797355,0.795519,0.0459818,1927.0,False,0.18549279896373055
REL,REL,MA0101.1,1.53626,0.0575392,0.871323,0.869717,0.0449655,1927.0,False,0.2354954886597938
ELF3,ELF3,MA0640.2,1.39566,0.0760487,0.821654,0.820002,0.0513329,1927.0,False,0.30965470666666667
BHLHE22,BHLHE22,MA1635.1,1.31289,0.0895314,0.860628,0.85853,0.0657377,1927.0,True,0.36269352857142856
RARB,RARB,MA1552.1,1.30211,0.0909225,0.75582,0.754601,0.039976,1927.0,False,0.36645921319796954
ETV1,ETV1,MA0761.2,1.26932,0.096267,0.815114,0.813569,0.0532446,1927.0,True,0.38604039393939393
SREBF1,SREBF1,MA0595.1,1.14147,0.121039,0.853713,0.852476,0.0458362,1927.0,False,0.48293952763819087
ATF3,ATF3,MA0605.2,1.11302,0.126018,0.739281,0.737623,0.0680203,1927.0,False,0.5002914599999999
SMAD5,SMAD5,MA1557.1,1.09041,0.132469,0.782872,0.781728,0.0422087,1927.0,False,0.5232855024875622
SPIB,SPIB,MA0081.2,0.861901,0.187983,0.778873,0.777921,0.0488513,1927.0,False,0.7389034752475248
NR2C1,NR2C1,MA1535.1,0.850705,0.191965,0.911306,0.9102,0.0535156,1927.0,False,0.7508384729064039
ASCL1,ASCL1,MA1100.2,0.787231,0.209913,0.875715,0.874797,0.049242,1927.0,False,0.8170143235294117
RFX5,RFX5,MA0510.2,0.741468,0.222745,0.711818,0.710932,0.0544444,1927.0,False,0.8627294146341464
ATF7,ATF7,MA0834.1,0.729768,0.226567,0.728777,0.727749,0.0631316,1927.0,False,0.8732728058252426
RARA,RARA,MA0730.1,0.70094,0.236039,0.71148,0.710809,0.0413604,1927.0,False,0.905386309178744
RUNX2,RUNX2,MA0511.2,0.64746,0.253652,0.831508,0.830783,0.0466851,1927.0,False,0.9682677307692308
E2F8,E2F8,MA0865.1,0.63914,0.256192,0.733295,0.732586,0.04708,1927.0,False,0.9732844401913874
NFIC,NFIC,MA1527.1,0.622387,0.262223,0.744049,0.743314,0.0477918,1927.0,False,0.9914526761904761
Tcf12,Tcf12,MA0521.1,0.59372,0.271641,0.864405,0.863658,0.0521613,1927.0,False,1.0
ZNF684,ZNF684,MA1600.1,0.574654,0.277864,0.727693,0.727197,0.0368599,1927.0,False,1.0
NR2F6,NR2F6,MA1539.1,0.570695,0.279357,0.722628,0.722049,0.0427722,1927.0,True,1.0
IRF5,IRF5,MA1420.1,0.545411,0.287952,0.747081,0.74655,0.0417887,1927.0,False,1.0
NR2F1,NR2F1,MA1538.1,0.54085,0.289759,0.737273,0.736735,0.0417542,1927.0,False,1.0
MYBL1,MYBL1,MA0776.1,0.517531,0.297957,0.743522,0.74297,0.0449476,1927.0,False,1.0
IRF4,IRF4,MA1419.1,0.514905,0.298565,0.701202,0.700638,0.0477768,1927.0,False,1.0
