"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ"
"SP4","SP4","MA0685.1","9.7729",3.14198e-23,0.814191,0.791926,0.0579945,748,"False",7.796037875e-22,0.00091696099579803,0.0899023015098918,NA,NA,NA,0.553031319078968,0.985242068935939,0.553031319078968
"EGR2","EGR2","MA0472.2","9.54453",3.5692e-22,0.82744,0.808129,0.0461409,748,"False",8.58771151515152e-21,NA,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","9.48077",6.73165e-22,0.875488,0.852593,0.054526,748,"False",1.57203826470588e-20,0.0670760985687042,0.00945206584004817,NA,NA,NA,0.0785093885259795,0.190497264315216,0.0785093885259795
"ARNT","ARNT::HIF1A","MA0259.1","9.41205",1.20269e-21,0.911422,0.890666,0.053055,748,"False",2.65259961111111e-20,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009,0.652439793633765
"HIF1A","ARNT::HIF1A","MA0259.1","9.41205",1.20269e-21,0.911422,0.890666,0.053055,748,"False",2.65259961111111e-20,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805,0.484306763894514
"E2F2","E2F2","MA0864.2","9.3232",2.59161e-21,0.770663,0.755513,0.0414427,748,"False",5.56145497297297e-20,NA,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","9.25061",5.66917e-21,0.83812,0.818128,0.0518657,748,"False",1.18455815263158e-19,NA,NA,NA,NA,NA,NA,NA,NA
"KLF3","KLF3","MA1516.1","9.24413",6.36697e-21,0.866972,0.846119,0.051938,748,"False",1.29624978974359e-19,0.104388823672148,0.103764143197439,NA,NA,NA,0.0832397723623701,0.265883519067963,0.0832397723623701
"HIF1A","HIF1A","MA1106.1","9.15619",1.25157e-20,0.853915,0.833935,0.0561399,748,"False",2.48436645e-19,0.000302344691196479,0.00121092221392744,0.61652393386657,0.617317541563475,0.423643696333801,0.484306763894514,0.564965483098805,0.484306763894514
"ZFP57","ZFP57","MA1583.1","9.16307",1.32576e-20,0.840892,0.822293,0.0479229,748,"False",2.56744741463415e-19,NA,NA,NA,NA,NA,NA,NA,NA
"E2F4","E2F4","MA0470.2","9.12604",1.64213e-20,0.762443,0.747338,0.0429182,748,"False",3.10440766666667e-19,0.0117361814400315,0.0144022076630948,0.421846293035785,0.423099506217322,0.313543270381471,0.362763337930231,0.474596970455689,0.362763337930231
"E2F1","E2F1","MA0024.3","9.03058",4.15046e-20,0.785304,0.7698,0.0435075,748,"False",7.66387265116279e-19,NA,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","8.94905",1.08604e-19,0.914734,0.894352,0.0486512,748,"False",1.95980854545455e-18,NA,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","8.93223",1.20677e-19,0.801303,0.780667,0.0516737,748,"False",2.12927862222222e-18,0.931899948885277,0.332811309569395,NA,NA,NA,0.453960487135005,NA,0.453960487135005
"HES2","HES2","MA0616.2","8.84951",2.31803e-19,0.828314,0.807232,0.0580435,748,"False",4.00112134782609e-18,NA,NA,NA,NA,NA,NA,NA,NA
"SP2","SP2","MA0516.2","8.82",2.87008e-19,0.807132,0.78945,0.050864,748,"False",4.84860323404255e-18,0.14624771027964,0.303469038840229,NA,NA,NA,0.985075302460173,0.936367154571206,0.985075302460173
"SOHLH2","SOHLH2","MA1560.1","8.53324",3.52624e-18,0.821058,0.802357,0.0579,748,"False",5.83298866666667e-17,NA,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","8.53073",4.44776e-18,0.946813,0.92756,0.0500323,748,"False",7.2071866122449e-17,NA,NA,NA,NA,NA,NA,NA,NA
"YY1","YY1","MA0095.2","8.23776",2.99842e-17,0.81507,0.796807,0.0745765,748,"False",4.76149096e-16,0.0472173512656153,0.109903419665039,NA,NA,NA,0.927367548052344,0.443098219003713,0.927367548052344
"ARNT2","ARNT2","MA1464.1","8.1223",1.0225e-16,0.822574,0.803892,0.06817,748,"False",1.59189215686275e-15,0.00354610784125982,1.38599278767853e-05,NA,NA,NA,0.670408312825888,0.208167241223543,0.670408312825888
"KLF11","KLF11","MA1512.1","8.00105",3.93319e-16,0.883315,0.865068,0.0515188,748,"False",6.00567857692308e-15,NA,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","7.95262",6.17148e-16,0.832979,0.812172,0.0555144,748,"False",9.24557569811321e-15,NA,NA,NA,NA,NA,NA,NA,NA
"GMEB2","GMEB2","MA0862.1","7.76407",2.09759e-15,0.828114,0.813104,0.0548293,748,"False",3.08423418518518e-14,0.523133859433627,0.60552972961011,NA,NA,NA,0.839814097126083,0.61220407766448,0.839814097126083
"BHLHE40","BHLHE40","MA0464.2","7.72463",2.74587e-15,0.827078,0.809721,0.0659211,748,"False",3.95526846428571e-14,0.669000201118665,0.742857268372954,NA,NA,NA,0.454747857318843,0.690151744369153,0.454747857318843
"CREB3L4","CREB3L4","MA1475.1","7.71565",2.78961e-15,0.795439,0.780213,0.0600869,748,"False",3.95526846428571e-14,NA,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","7.69932",4.4244e-15,0.896713,0.880258,0.0493235,748,"False",6.16311157894737e-14,0.734701345634589,0.68767627238193,NA,NA,NA,0.509268360060863,0.667488138803003,0.509268360060863
"HEY1","HEY1","MA0823.1","7.66902",5.19423e-15,0.823329,0.805772,0.0574295,748,"False",7.11072175862069e-14,NA,NA,NA,NA,NA,NA,NA,NA
"Klf12","Klf12","MA0742.1","7.59486",9.25969e-15,0.823877,0.809666,0.047255,748,"False",1.24613455254237e-13,0.00935045075252866,0.0517126788555227,NA,NA,NA,0.631603016957751,0.894700653714394,0.631603016957751
"GLIS1","GLIS1","MA0735.1","7.57168",1.11961e-14,0.714009,0.701599,0.0410666,748,"False",1.48161723333333e-13,4.39140704024171e-11,0.0065917324773616,0.753734695321017,0.755329782792218,-0.290234292067122,0.872841695034211,0.649807073238282,0.872841695034211
"EGR4","EGR4","MA0733.1","7.55913",1.35492e-14,0.794243,0.780201,0.0420389,748,"False",1.76361718032787e-13,NA,NA,NA,NA,NA,NA,NA,NA
"SP8","SP8","MA0747.1","7.52267",1.75616e-14,0.88495,0.870403,0.0450429,748,"False",2.24901780645161e-13,0.0738561260032527,0.0233201675346577,0.489674303021828,0.491509014189112,0.610156461538826,0.254434911662061,0.3759277822583,0.254434911662061
"KLF16","KLF16","MA0741.1","7.51787",1.82633e-14,0.88923,0.870747,0.0571367,748,"False",2.30175558730159e-13,0.669556299344003,0.106800470575565,NA,NA,NA,0.457423030253991,0.928963320862248,0.457423030253991
"Arnt","Arnt","MA0004.1","7.41497",3.26983e-14,0.879714,0.86117,0.0712508,748,"False",4.05663284375e-13,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009,0.652439793633765
"CTCFL","CTCFL","MA1102.2","7.40645",4.29649e-14,0.85796,0.839568,0.0578905,748,"False",5.24832778461538e-13,NA,NA,NA,NA,NA,NA,NA,NA
"CREB3L4","CREB3L4","MA1474.1","7.34586",6.10292e-14,0.807684,0.795119,0.0449048,748,"False",7.3419976969697e-13,NA,NA,NA,NA,NA,NA,NA,NA
"ZIC5","ZIC5","MA1584.1","7.31931",8.39959e-14,0.787414,0.774101,0.0419915,748,"False",9.95414098507463e-13,NA,NA,NA,NA,NA,NA,NA,NA
"GLIS2","GLIS2","MA0736.1","7.14774",2.99198e-13,0.80025,0.7882,0.0395072,748,"False",3.49357664705882e-12,0.0818894312497024,0.617361657347814,0.987229232062437,NA,-0.19636386581106,0.758648691210538,0.552538839505653,0.758648691210538
"Arntl","Arntl","MA0603.1","7.07734",3.85883e-13,0.833001,0.817467,0.066586,748,"False",4.44045075362319e-12,0.694379640861019,0.000823368228762307,NA,NA,NA,0.214997476352131,0.841664983265933,0.214997476352131
"E2F6","E2F6","MA0471.2","7.10517",4.25697e-13,0.867311,0.852237,0.0471547,748,"False",4.82862025714286e-12,0.0254386621253323,0.0057825017508549,NA,0.647651659585844,NA,0.544844919818492,0.533628725817631,0.544844919818492
"BHLHE41","BHLHE41","MA0636.1","7.031",5.26633e-13,0.790447,0.775543,0.0657943,748,"False",5.88938876056338e-12,5.30306451292405e-10,0.0022397771615651,0.605175147219752,0.606225733753681,-0.4256828106044,0.0395055375912522,0.170885971903098,0.0395055375912522
"ZFP42","ZFP42","MA1651.1","6.8922",1.31573e-12,0.746362,0.732999,0.0643847,748,"False",1.45095780555556e-11,NA,NA,NA,NA,NA,NA,NA,NA
"ZIC3","ZIC3","MA0697.1","6.91616",1.58177e-12,0.798308,0.786209,0.0420541,748,"False",1.7204457260274e-11,NA,NA,NA,NA,NA,NA,NA,NA
"TFEC","TFEC","MA0871.2","6.798",2.87611e-12,0.810505,0.79543,0.0682068,748,"False",3.0859882972973e-11,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0815.1","6.65908",9.87821e-12,0.824313,0.809526,0.0516443,748,"False",1.04577316533333e-10,NA,NA,NA,NA,NA,NA,NA,NA
"ZIC4","ZIC4","MA0751.1","6.61123",1.33934e-11,0.817264,0.806296,0.0399904,748,"False",1.39925784210526e-10,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0813.1","6.55517",1.98371e-11,0.830038,0.816155,0.0503388,748,"False",2.04553992207792e-10,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","6.54059",2.22541e-11,0.819172,0.804318,0.0527017,748,"False",2.26535325641026e-10,NA,NA,NA,NA,NA,NA,NA,NA
"Ahr","Ahr::Arnt","MA0006.1","6.31952",8.84652e-11,0.928433,0.913397,0.063262,748,"False",8.7801711e-10,1.5596867764787e-10,0.00575697917429244,0.715139405512206,0.716153926596011,-0.317537630122562,0.508364865099555,0.66163177394438,0.508364865099555
"Arnt","Ahr::Arnt","MA0006.1","6.31952",8.84652e-11,0.928433,0.913397,0.063262,748,"False",8.7801711e-10,0.0174937797992605,0.116806791524892,NA,NA,NA,0.652439793633765,0.744383070556009,0.652439793633765
"HEY2","HEY2","MA0649.1","6.28476",1.17502e-10,0.827487,0.814695,0.0501966,748,"False",1.15180972839506e-09,NA,NA,NA,NA,NA,NA,NA,NA
"Zfx","Zfx","MA0146.2","6.27332",1.32487e-10,0.870246,0.855406,0.0542829,748,"False",1.28286192682927e-09,0.556800751944705,0.168063249296086,NA,NA,NA,0.0522166574196875,0.257445501097556,0.0522166574196875
"ZBTB7B","ZBTB7B","MA0694.1","6.22977",1.63578e-10,0.807178,0.796231,0.0450707,748,"False",1.5648305060241e-09,NA,NA,NA,NA,NA,NA,NA,NA
"PAX5","PAX5","MA0014.3","6.18769",2.18542e-10,0.824462,0.813171,0.0456581,748,"False",2.06574223809524e-09,NA,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","6.1165",3.50848e-10,0.785187,0.774242,0.0436144,748,"False",3.27733308235294e-09,NA,NA,NA,NA,NA,NA,NA,NA
"KLF13","KLF13","MA0657.1","6.04347",5.18897e-10,0.749071,0.739248,0.0439647,748,"False",4.79074672093023e-09,0.480951922188092,0.402985200935648,NA,NA,NA,0.803034632545519,0.850080875160929,0.803034632545519
"ZNF148","ZNF148","MA1653.1","6.0377",6.27814e-10,0.868035,0.850645,0.0599086,748,"False",5.7297047816092e-09,2.44981491718035e-09,0.053941903498311,NA,NA,NA,0.0698440925145701,0.653738983977228,0.0698440925145701
"CENPB","CENPB","MA0637.1","6.00446",6.79171e-10,0.790919,0.78272,0.0357702,748,"False",6.12797470454545e-09,3.27157912855731e-09,0.000564328840066553,0.883148430496944,0.883273393265773,-0.137749813406483,0.00307062785573352,0.190008692966558,0.00307062785573352
"KLF4","KLF4","MA0039.4","5.87711",1.63826e-09,0.894526,0.879556,0.0571472,748,"False",1.46154880898876e-08,NA,NA,NA,NA,NA,NA,NA,NA
"ZBED1","ZBED1","MA0749.1","5.82689",1.87555e-09,0.710169,0.700738,0.0473725,748,"False",1.65465188888889e-08,0.239401141128395,0.0933487363721544,0.270211112837619,0.2703561607753,0.655501603491035,0.513704163324767,0.425912131217035,0.513704163324767
"MYCN","MYCN","MA0104.4","5.83666",1.90178e-09,0.800622,0.788166,0.0566757,748,"False",1.6593552967033e-08,NA,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","5.78565",2.75766e-09,0.873263,0.861439,0.0490872,748,"False",2.37998047826087e-08,NA,NA,NA,NA,NA,NA,NA,NA
"MLX","MLX","MA0663.1","5.74591",2.95691e-09,0.785146,0.77323,0.0634362,748,"False",2.52450165591398e-08,4.03519585761193e-09,0.000107010699210604,0.689313640510985,0.689910191553051,-0.0876032774033511,0.477332045124646,0.524765679705527,0.477332045124646
"ZNF460","ZNF460","MA1596.1","5.68897",4.94394e-09,0.79301,0.777914,0.0631916,748,"False",4.17605144680851e-08,0.154296583740618,0.0170821400572209,0.285385838258403,0.285933651772624,1.04771434825597,0.974452230221434,0.545485029429376,0.974452230221434
"ZNF740","ZNF740","MA0753.2","5.68871",5.07561e-09,0.817247,0.803708,0.0539106,748,"False",4.24214141052632e-08,0.0968876275054715,0.730481077452253,NA,NA,NA,0.548268878590269,0.542212727547952,0.548268878590269
"MAZ","MAZ","MA1522.1","5.65111",6.46463e-09,0.893774,0.877914,0.0608395,748,"False",5.34678772916667e-08,0.0980598580763489,0.378813150782559,NA,NA,NA,0.468938457619758,0.4359137964672,0.468938457619758
"THAP11","THAP11","MA1573.1","5.58489",7.03376e-09,0.725581,0.713794,0.0714853,748,"False",5.7575313814433e-08,0.153699636289666,0.0318758558656622,0.24533647959175,0.246751349953081,0.84212135827332,0.696745192032705,0.662535428630224,0.696745192032705
"ZBTB7C","ZBTB7C","MA0695.1","5.58148",8.88352e-09,0.831301,0.822194,0.0423408,748,"False",7.19746416326531e-08,0.000146387311627334,0.0615306436003341,0.841730009710151,0.842052380969885,-0.111113598555839,0.114819001187304,0.5207126601296,0.114819001187304
"Creb3l2","Creb3l2","MA0608.1","5.56252",9.34579e-09,0.842257,0.831136,0.0568622,748,"False",7.49551238383838e-08,0.0158723034126972,0.206091571611561,NA,0.882434270648127,NA,0.898829011622573,0.705887891545886,0.898829011622573
"CTCF","CTCF","MA0139.1","5.45678",1.85409e-08,0.788192,0.779428,0.0406767,748,"False",1.47214746e-07,4.84807928799479e-10,0.000677365593218238,0.980178453189282,0.97919213546869,0.035084249109359,0.224347289636522,0.0880201141891233,0.224347289636522
"CREB3","CREB3","MA0638.1","5.4027",2.35565e-08,0.769449,0.760337,0.047871,748,"False",1.85186742574257e-07,5.45979393466241e-06,0.000337225825875713,0.997721109956083,0.997485546894885,-0.0104583215646815,0.0136105509309793,0.201241788735542,0.0136105509309793
"TFAP2E","TFAP2E","MA1569.1","5.42234",2.40023e-08,0.88895,0.876258,0.0520228,748,"False",1.86841433333333e-07,0.957860088784154,0.843546397076076,NA,NA,NA,0.383299289705684,0.249405103683996,0.383299289705684
"GLIS3","GLIS3","MA0737.1","5.34119",3.61436e-08,0.750777,0.742723,0.0372695,748,"False",2.78621537864078e-07,0.00113076176103921,0.0990147522308275,NA,NA,NA,0.00843655978975234,0.170323349455618,0.00843655978975234
"EHF","EHF","MA0598.3","5.31985",3.84112e-08,0.813261,0.803084,0.0525817,748,"False",2.93254738461539e-07,NA,NA,NA,NA,NA,NA,NA,NA
"Klf1","Klf1","MA0493.1","5.29005",4.84523e-08,0.875603,0.865753,0.0452909,748,"False",3.66391678095238e-07,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0810.1","5.24819",6.42717e-08,0.883111,0.873406,0.0397232,748,"False",4.81431413207547e-07,NA,NA,NA,NA,NA,NA,NA,NA
"HES7","HES7","MA0822.1","5.17344",9.16995e-08,0.740842,0.730391,0.0494499,748,"False",6.80461710280374e-07,NA,NA,NA,NA,NA,NA,NA,NA
"MYC","MYC","MA0147.3","5.15857",9.56577e-08,0.818809,0.807524,0.057895,748,"False",7.03261238888889e-07,NA,NA,NA,NA,NA,NA,NA,NA
"ELF1","ELF1","MA0473.3","5.13204",1.08032e-07,0.817077,0.80716,0.0532418,748,"False",7.86948697247706e-07,0.614585429976922,0.949404139237116,NA,NA,NA,0.658742593458731,0.781952476166463,0.658742593458731
"TFE3","TFE3","MA0831.2","4.96588",2.47885e-07,0.862745,0.852278,0.0638418,748,"False",1.789279e-06,0.00448441506441203,0.233903059540924,NA,NA,NA,0.260251566412858,0.261297092948775,0.260251566412858
"RFX7","RFX7","MA1554.1","4.94095",3.01967e-07,0.8913,0.884452,0.0374598,748,"False",2.1600161981982e-06,4.75428112184119e-16,8.69397897961777e-09,0.987787918336598,0.987147288608958,-0.0398052936003031,0.00633310070347821,0.182611734768356,0.00633310070347821
"SREBF2","SREBF2","MA0828.1","4.86386",4.15869e-07,0.790922,0.780952,0.063631,748,"False",2.94821416071429e-06,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795,0.669729197103397
"Mlxip","Mlxip","MA0622.1","4.85",4.71878e-07,0.83693,0.823892,0.0762345,748,"False",3.31567373451327e-06,0.01567056010237,0.0412464270132939,NA,NA,NA,0.919820957818775,0.584368247130429,0.919820957818775
"ZNF682","ZNF682","MA1599.1","4.79982",6.62753e-07,0.776184,0.766683,0.0466479,748,"False",4.61601650877193e-06,0.555883102535779,0.759378967239156,NA,NA,NA,0.7832203763163,0.57005578236662,0.7832203763163
"NHLH2","NHLH2","MA1529.1","4.75497",7.97605e-07,0.744786,0.736319,0.0464855,748,"False",5.50694234782609e-06,NA,NA,NA,NA,NA,NA,NA,NA
"MNT","MNT","MA0825.1","4.7036",9.91954e-07,0.845148,0.83503,0.061028,748,"False",6.78975410344828e-06,0.111237042478379,0.0321321526844429,0.679008224708813,0.679372112688405,0.695300161812896,0.115317917569863,0.155605586567154,0.115317917569863
"CREB3L1","CREB3L1","MA0839.1","4.68399",1.11656e-06,0.744698,0.73715,0.0438533,748,"False",7.5773388034188e-06,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0814.2","4.65799",1.36022e-06,0.835375,0.825276,0.0495304,748,"False",9.15266677966102e-06,NA,NA,NA,NA,NA,NA,NA,NA
"OSR1","OSR1","MA1542.1","4.54673",2.23162e-06,0.841291,0.833809,0.0428552,748,"False",1.48899687394958e-05,NA,NA,NA,NA,NA,NA,NA,NA
"KLF17","KLF17","MA1514.1","4.46985",3.29296e-06,0.790895,0.782544,0.046065,748,"False",2.17346672727273e-05,NA,NA,NA,NA,NA,NA,NA,NA
"OVOL2","OVOL2","MA1545.1","4.45716",3.31221e-06,0.794664,0.786856,0.0494396,748,"False",2.17346672727273e-05,NA,NA,NA,NA,NA,NA,NA,NA
"ZSCAN29","ZSCAN29","MA1602.1","4.40172",4.32404e-06,0.791664,0.784442,0.0458764,748,"False",2.81417029508197e-05,0.679582845430388,0.665206009667339,NA,NA,NA,0.896394098685314,0.632310236549938,0.896394098685314
"TFAP2B","TFAP2B","MA0812.1","4.41157",4.43454e-06,0.862353,0.853532,0.0459302,748,"False",2.86262175609756e-05,NA,NA,NA,NA,NA,NA,NA,NA
"MAX","MAX","MA0058.3","4.39195",4.4773e-06,0.833411,0.823549,0.0643454,748,"False",2.86691629032258e-05,3.3880737270915e-07,0.0516050647101421,0.415007841632972,0.416317096203809,-0.737430374128988,0.684850696471875,0.748818357339388,0.684850696471875
"ZNF135","ZNF135","MA1587.1","4.23313",9.63842e-06,0.793901,0.785202,0.054216,748,"False",6.122324384e-05,4.83295979234228e-08,0.000390708730525244,0.324643644253904,0.32577731887921,0.312909894701788,0.91593241932755,0.535246587661357,0.91593241932755
"TFAP2B","TFAP2B","MA0811.1","4.24242",9.77467e-06,0.865102,0.857551,0.0390235,748,"False",6.15959363492064e-05,NA,NA,NA,NA,NA,NA,NA,NA
