"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ"
"FOSL1","FOSL1::JUN","MA1129.1","0.62788",0.264999,0.773632,0.765238,0.0523816,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1129.1","0.62788",0.264999,0.773632,0.765238,0.0523816,20,"False",0.966644603626943,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"ZNF135","ZNF135","MA1587.1","0.623116",0.266551,0.792961,0.785202,0.0549115,20,"False",0.966644603626943,4.83295979234228e-08,0.000390708730525244,0.324643644253904,0.32577731887921,0.312909894701788,0.91593241932755,0.535246587661357,0.91593241932755
"Arntl","Arntl","MA0603.1","0.619061",0.267849,0.825677,0.817467,0.0764164,20,"False",0.966644603626943,0.694379640861019,0.000823368228762307,NA,NA,NA,0.214997476352131,0.841664983265933,0.214997476352131
"BHLHA15","BHLHA15","MA1472.1","0.608791",0.271286,0.880519,0.87435,0.0411357,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"OLIG2","OLIG2","MA0678.1","0.608027",0.271547,0.800248,0.793193,0.0430711,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Rhox11","Rhox11","MA0629.1","0.604641",0.272644,0.799303,0.793401,0.0480157,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HES1","HES1","MA1099.2","0.600801",0.273914,0.861231,0.85239,0.0768748,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"MGA","MGA","MA0801.1","0.597637",0.274999,0.863503,0.856725,0.0448932,20,"False",0.966644603626943,0.00984206072700095,0.0524448838150645,NA,NA,NA,0.670517219578413,0.24069694744422,0.670517219578413
"E2F1","E2F1","MA0024.3","0.596479",0.275378,0.77601,0.7698,0.0445933,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Nr2e1","Nr2e1","MA0676.1","0.589448",0.277717,0.84206,0.834504,0.0631946,20,"False",0.966644603626943,0.00595130434023984,0.00674708313959292,0.736860557125073,0.738670308999973,0.475968421595242,0.204590293704758,0.420626115760923,0.204590293704758
"NR1D2","NR1D2","MA1532.1","0.572133",0.283554,0.805456,0.800923,0.0389194,20,"False",0.966644603626943,1.85680143196785e-05,0.000155603302945599,0.675407062570333,0.675694142288592,0.389387357683264,0.359098768401555,0.323073653497842,0.359098768401555
"MLXIPL","MLXIPL","MA0664.1","0.569996",0.284274,0.802534,0.795318,0.0644553,20,"False",0.966644603626943,8.52669430946701e-06,0.391019237794169,0.423612183895433,0.424889074919165,-1.0165372475596,0.407724549068799,0.848003937486497,0.407724549068799
"THAP11","THAP11","MA1573.1","0.569605",0.284401,0.721035,0.713794,0.0673475,20,"False",0.966644603626943,0.153699636289666,0.0318758558656622,0.24533647959175,0.246751349953081,0.84212135827332,0.696745192032705,0.662535428630224,0.696745192032705
"SP8","SP8","MA0747.1","0.568297",0.284873,0.877076,0.870403,0.0483383,20,"False",0.966644603626943,0.0738561260032527,0.0233201675346577,0.489674303021828,0.491509014189112,0.610156461538826,0.254434911662061,0.3759277822583,0.254434911662061
"Creb5","Creb5","MA0840.1","0.563301",0.286562,0.764233,0.756349,0.0634669,20,"False",0.966644603626943,0.0795366954827995,0.896597822729986,0.643085230294129,NA,-1.26782812785518,0.0459051989238392,0.0630219064864964,0.0459051989238392
"CREB3L1","CREB3L1","MA0839.1","0.56283",0.286712,0.742643,0.73715,0.0486951,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"BHLHE23","BHLHE23","MA0817.1","0.562799",0.286762,0.767696,0.760671,0.0368554,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NFIX","NFIX","MA1528.1","0.55792",0.288406,0.762953,0.756761,0.0457365,20,"False",0.966644603626943,0.00349890485800597,0.0807929562479081,NA,NA,NA,0.00212255099815035,0.00936829406664611,0.00212255099815035
"NFKB2","NFKB2","MA0778.1","0.555996",0.289033,0.762702,0.755761,0.0678985,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SCRT2","SCRT2","MA0744.2","0.556002",0.289069,0.768522,0.762723,0.0385605,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB7C","ZBTB7C","MA0695.1","0.553321",0.28999,0.827666,0.822194,0.0346167,20,"False",0.966644603626943,0.000146387311627334,0.0615306436003341,0.841730009710151,0.842052380969885,-0.111113598555839,0.114819001187304,0.5207126601296,0.114819001187304
"ZNF682","ZNF682","MA1599.1","0.549555",0.291281,0.773287,0.766683,0.0418485,20,"False",0.966644603626943,0.555883102535779,0.759378967239156,NA,NA,NA,0.7832203763163,0.57005578236662,0.7832203763163
"SCRT1","SCRT1","MA0743.2","0.547674",0.291922,0.764863,0.759067,0.0395616,20,"False",0.966644603626943,0.0107515103311588,0.369488155152999,NA,NA,NA,0.51203110412509,0.367409343647761,0.51203110412509
"ZNF684","ZNF684","MA1600.1","0.543335",0.293413,0.731688,0.727197,0.0314631,20,"False",0.966644603626943,0.053133511385432,0.176806029430019,0.950297511481761,0.94953937608788,-0.0808636497981262,0.197157063728518,0.307059286521669,0.197157063728518
"RHOXF1","RHOXF1","MA0719.1","0.529205",0.298289,0.950959,0.946755,0.0327642,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SPI1","SPI1","MA0080.5","0.528812",0.298431,0.757061,0.751331,0.0415786,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"RUNX3","RUNX3","MA0684.2","0.527766",0.298773,0.830444,0.823821,0.0615253,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","0.522161",0.300741,0.787996,0.780667,0.0553948,20,"False",0.966644603626943,0.931899948885277,0.332811309569395,NA,NA,NA,0.453960487135005,NA,0.453960487135005
"OSR1","OSR1","MA1542.1","0.518185",0.302113,0.838977,0.833809,0.0461081,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PITX2","PITX2","MA1547.1","0.51703",0.302513,0.8576,0.849285,0.0764222,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"BHLHE22","BHLHE22","MA0818.1","0.510405",0.304863,0.798948,0.793098,0.0322922,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NFKB1","NFKB1","MA0105.4","0.502944",0.307435,0.72824,0.722064,0.0660143,20,"False",0.966644603626943,1.32526612606581e-06,4.00762710655951e-06,NA,NA,NA,0.000115027406030369,0.0168182834819852,0.000115027406030369
"JUNB","JUNB","MA1140.2","0.501933",0.307814,0.725728,0.719098,0.056345,20,"False",0.966644603626943,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"TFEC","TFEC","MA0871.2","0.496754",0.309593,0.802084,0.79543,0.0829208,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUNB","MA1136.1","0.495304",0.31015,0.786592,0.780211,0.0550545,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1136.1","0.495304",0.31015,0.786592,0.780211,0.0550545,20,"False",0.966644603626943,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"ZIC3","ZIC3","MA0697.1","0.494363",0.310496,0.791458,0.786209,0.036831,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","0.492481",0.311152,0.769664,0.764694,0.0404721,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZSCAN4","ZSCAN4","MA1155.1","0.489163",0.31232,0.735914,0.730937,0.0436436,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"LBX1","LBX1","MA0618.1","0.486781",0.313142,0.852906,0.845877,0.0769746,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TBX4","TBX4","MA0806.1","0.486306",0.313331,0.867726,0.862423,0.047896,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"GSX1","GSX1","MA0892.1","0.485231",0.31371,0.871486,0.865483,0.0550389,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NEUROG2","NEUROG2","MA0669.1","0.478979",0.315945,0.797998,0.792675,0.0409212,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"RFX1","RFX1","MA0509.2","0.465223",0.320862,0.778948,0.773599,0.0369387,20,"False",0.966644603626943,5.39457318909646e-05,0.00636064888515162,0.952249933620807,0.951556748852627,0.155190321529214,0.124276385439525,0.683628889607599,0.124276385439525
"ZNF136","ZNF136","MA1588.1","0.4611",0.322334,0.732404,0.727715,0.0368733,20,"False",0.966644603626943,0.120896200486787,0.484852948681258,NA,NA,NA,0.379091362377811,0.205489660724178,0.379091362377811
"ZNF16","ZNF16","MA1654.1","0.460377",0.322558,0.70385,0.700343,0.0416866,20,"False",0.966644603626943,0.201702727962293,0.28546741139018,NA,NA,NA,0.901145206047967,0.980528949474632,0.901145206047967
"MYF6","MYF6","MA0667.1","0.459411",0.322935,0.795746,0.790362,0.0463506,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ESR1","ESR1","MA0112.3","0.4515",0.325787,0.719551,0.715143,0.0344157,20,"False",0.966644603626943,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632,0.987122331527676
"NFATC1","NFATC1","MA0624.1","0.451342",0.325829,0.884954,0.879874,0.0497729,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","0.448546",0.32683,0.825957,0.819408,0.0703074,20,"False",0.966644603626943,0.587137396195582,0.244259840558605,NA,NA,NA,0.784717812709589,0.64818497221539,0.784717812709589
"MZF1","MZF1","MA0056.2","0.43357",0.332274,0.82414,0.819369,0.0380856,20,"False",0.966644603626943,3.19730234362617e-07,0.309330485981304,0.233837622423147,0.235339862494739,-0.844672610786633,0.254434911662061,0.224199455645028,0.254434911662061
"CEBPA","CEBPA","MA0102.4","0.425635",0.33515,0.768401,0.762792,0.0555328,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF282","ZNF282","MA1154.1","0.425388",0.335235,0.743923,0.7402,0.0392289,20,"False",0.966644603626943,0.00572447674796739,9.56396325494025e-05,0.501817767553551,0.504465761590049,0.606309935070548,0.31331106567371,0.319432965105513,0.31331106567371
"ATF3","ATF3","MA0605.2","0.423156",0.336049,0.743637,0.737623,0.0637519,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"BHLHE40","BHLHE40","MA0464.2","0.419959",0.337187,0.815428,0.809721,0.0803167,20,"False",0.966644603626943,0.669000201118665,0.742857268372954,NA,NA,NA,0.454747857318843,0.690151744369153,0.454747857318843
"E2F4","E2F4","MA0470.2","0.416829",0.338359,0.75152,0.747338,0.0458902,20,"False",0.966644603626943,0.0117361814400315,0.0144022076630948,0.421846293035785,0.423099506217322,0.313543270381471,0.362763337930231,0.474596970455689,0.362763337930231
"EGR4","EGR4","MA0733.1","0.414746",0.339142,0.784881,0.780201,0.0366041,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Klf12","Klf12","MA0742.1","0.41445",0.339232,0.814369,0.809666,0.0505848,20,"False",0.966644603626943,0.00935045075252866,0.0517126788555227,NA,NA,NA,0.631603016957751,0.894700653714394,0.631603016957751
"MLX","MLX","MA0663.1","0.413081",0.339719,0.778405,0.77323,0.065532,20,"False",0.966644603626943,4.03519585761193e-09,0.000107010699210604,0.689313640510985,0.689910191553051,-0.0876032774033511,0.477332045124646,0.524765679705527,0.477332045124646
"BCL6","BCL6","MA0463.2","0.407574",0.341773,0.742969,0.738985,0.0300036,20,"False",0.966644603626943,0.000159376049082881,0.147928095142832,0.252329545320972,0.252609888004045,-0.72223602850482,0.302899985763813,0.100793973842025,0.302899985763813
"ELK4","ELK4","MA0076.2","0.402807",0.343485,0.85786,0.852902,0.0682847,20,"False",0.966644603626943,0.379764053330191,0.180806311354717,NA,NA,NA,0.648036873391849,0.597582024855895,0.648036873391849
"ZBTB7B","ZBTB7B","MA0694.1","0.393164",0.347061,0.80042,0.796231,0.0473436,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"MAFA","MAFA","MA1521.1","0.388962",0.348604,0.764011,0.760444,0.0462039,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","0.388128",0.348916,0.833618,0.828809,0.0598161,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","0.387023",0.349312,0.834955,0.829929,0.0719672,20,"False",0.966644603626943,1.02652146461004e-08,4.29478012571766e-07,0.496541238105794,0.499031780348777,0.401455401368414,0.0134068361578396,0.404503886701976,0.0134068361578396
"SIX2","SIX2","MA1119.1","0.380735",0.351667,0.741596,0.737451,0.0454856,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZEB1","ZEB1","MA0103.3","0.380227",0.351847,0.878668,0.87369,0.0617921,20,"False",0.966644603626943,1.79698331262843e-09,6.45979674897398e-06,0.602421351824945,0.603618847845221,0.116195760464834,0.0216071761095987,0.144116064137094,0.0216071761095987
"mix-a","mix-a","MA0621.1","0.37953",0.352113,0.770162,0.762142,0.0898963,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","0.373246",0.354449,0.843464,0.838917,0.0516997,20,"False",0.966644603626943,3.39495475495189e-10,4.44452075126362e-06,0.642612736584311,0.643784942052899,-0.0975693214872631,0.00152396825101363,0.0349135910955244,0.00152396825101363
"MTF1","MTF1","MA0863.1","0.371125",0.355234,0.732236,0.728912,0.0409846,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1131.1","0.367216",0.356695,0.782448,0.777587,0.0568626,20,"False",0.966644603626943,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUN","FOSL2::JUN","MA1131.1","0.367216",0.356695,0.782448,0.777587,0.0568626,20,"False",0.966644603626943,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"RELB","RELB","MA1117.1","0.366178",0.35709,0.828567,0.824403,0.0422855,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"HOXB5","HOXB5","MA0904.2","0.364615",0.357661,0.858667,0.853491,0.0650645,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Bhlha15","Bhlha15","MA0607.1","0.362237",0.358554,0.8619,0.857561,0.0515015,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","0.362133",0.358599,0.884958,0.880258,0.0497735,20,"False",0.966644603626943,0.734701345634589,0.68767627238193,NA,NA,NA,0.509268360060863,0.667488138803003,0.509268360060863
"OLIG1","OLIG1","MA0826.1","0.352581",0.362181,0.778278,0.773932,0.0410304,20,"False",0.966644603626943,0.281018236919553,0.293370480017823,NA,NA,NA,0.746483416727827,0.97567800077431,0.746483416727827
"TFEB","TFEB","MA0692.1","0.341466",0.366316,0.825826,0.821723,0.0722648,20,"False",0.966644603626943,0.00156723814897942,0.0385875525233122,0.880354343599455,0.880771143360916,-0.215674637439368,0.317299706015958,0.642770330445658,0.317299706015958
"NKX6-1","NKX6-1","MA0674.1","0.340287",0.366776,0.868342,0.863258,0.0763058,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NKX2-3","NKX2-3","MA0672.1","0.327999",0.37142,0.86607,0.862678,0.0486415,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Atoh1","Atoh1","MA0461.2","0.326618",0.371954,0.827091,0.823517,0.0416084,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ELF3","ELF3","MA0640.2","0.325899",0.372224,0.823692,0.820002,0.0447015,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1143.1","0.307239",0.379304,0.813457,0.80978,0.0494612,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1143.1","0.307239",0.379304,0.813457,0.80978,0.0494612,20,"False",0.966644603626943,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.939359027733481
"LMX1B","LMX1B","MA0703.2","0.306111",0.379733,0.752499,0.746153,0.0864235,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"MYBL1","MYBL1","MA0776.1","0.306005",0.379781,0.746097,0.74297,0.0356888,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"CEBPD","CEBPD","MA0836.2","0.305197",0.38008,0.780792,0.776794,0.0552914,20,"False",0.966644603626943,0.10110278929104,0.316887461151997,NA,NA,NA,0.494139213549341,0.493316185961682,0.494139213549341
"EBF1","EBF1","MA0154.4","0.305016",0.380142,0.785678,0.782074,0.0564008,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Zfx","Zfx","MA0146.2","0.303853",0.380601,0.859771,0.855406,0.0500655,20,"False",0.966644603626943,0.556800751944705,0.168063249296086,NA,NA,NA,0.0522166574196875,0.257445501097556,0.0522166574196875
"SP3","SP3","MA0746.2","0.30315",0.380859,0.85704,0.852593,0.0630696,20,"False",0.966644603626943,0.0670760985687042,0.00945206584004817,NA,NA,NA,0.0785093885259795,0.190497264315216,0.0785093885259795
"KLF14","KLF14","MA0740.1","0.299469",0.382251,0.822057,0.818128,0.0674212,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"SOX12","SOX12","MA1561.1","0.298707",0.382562,0.768371,0.765074,0.039207,20,"False",0.966644603626943,0.0753060163871539,0.000785141050018269,0.574064472595197,0.575657571585104,0.701006578574832,0.0721244585632637,0.356841635927266,0.0721244585632637
"ATOH1","ATOH1","MA1467.1","0.294596",0.384131,0.833191,0.83003,0.0392435,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"CREB3L4","CREB3L4","MA1474.1","0.289191",0.386178,0.798117,0.795119,0.0540663,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"NEUROD1","NEUROD1","MA1109.1","0.286062",0.387384,0.827298,0.824118,0.0516507,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PRDM4","PRDM4","MA1647.1","0.286029",0.387405,0.845756,0.842234,0.047987,20,"False",0.966644603626943,0.475257399200947,0.872287864311243,NA,NA,NA,0.962655784281998,0.652157082383402,0.962655784281998
"NFATC3","NFATC3","MA0625.1","0.284226",0.388093,0.865257,0.861871,0.0497259,20,"False",0.966644603626943,7.16423109446104e-15,1.07359945495437e-05,0.590522936233871,0.591767936803424,-0.299708718261053,0.202735189047955,0.961471064499038,0.202735189047955
"TFAP2C","TFAP2C","MA0814.2","0.279822",0.389793,0.828961,0.825276,0.0394127,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB12","ZBTB12","MA1649.1","0.277402",0.390703,0.844011,0.840757,0.0560306,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TEAD3","TEAD3","MA0808.1","0.274267",0.391908,0.873593,0.870246,0.0581891,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","0.273776",0.392111,0.816527,0.812172,0.0555572,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ATF7","ATF7","MA0834.1","0.258393",0.398026,0.731225,0.727749,0.0590937,20,"False",0.966644603626943,1.42935485121592e-07,0.000178705957551815,0.602301477944029,0.603589821901222,0.107713300067256,0.0486211119826962,0.299346349362899,0.0486211119826962
"ARGFX","ARGFX","MA1463.1","0.253557",0.399891,0.779713,0.775068,0.0847807,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"LHX9","LHX9","MA0701.2","0.253063",0.400084,0.834382,0.830304,0.071755,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"E2F3","E2F3","MA0469.3","0.251259",0.400783,0.695759,0.69333,0.0414194,20,"False",0.966644603626943,1.4999515945196e-05,1.17473406944892e-06,0.337387901876841,0.338404887695003,0.466033556357607,0.811462319587237,0.844428903712221,0.811462319587237
"REST","REST","MA0138.2","0.250359",0.401133,0.692451,0.690243,0.0357961,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ALX3","ALX3","MA0634.1","0.248453",0.401871,0.836348,0.8326,0.0613786,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Plagl1","Plagl1","MA1615.1","0.246759",0.402526,0.829315,0.825969,0.0555252,20,"False",0.966644603626943,0.00222497960109377,0.00256330808393796,0.366239923260334,0.36805733692327,0.476358653359398,0.574059391728259,0.323317315338056,0.574059391728259
"IRF8","IRF8","MA0652.1","0.245602",0.402949,0.718811,0.716154,0.0662429,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","0.245076",0.403183,0.824381,0.820331,0.0585357,20,"False",0.966644603626943,7.75786510956457e-05,0.55090117228194,0.560525784570717,0.561534407478836,-0.888922123687766,0.736621036426304,0.612394195387746,0.736621036426304
"CTCF","CTCF","MA0139.1","0.243315",0.40386,0.781798,0.779428,0.038952,20,"False",0.966644603626943,4.84807928799479e-10,0.000677365593218238,0.980178453189282,0.97919213546869,0.035084249109359,0.224347289636522,0.0880201141891233,0.224347289636522
"THRB","THRB","MA1575.1","0.241852",0.404418,0.74129,0.739063,0.0449781,20,"False",0.966644603626943,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514
"PROP1","PROP1","MA0715.1","0.24037",0.404997,0.746268,0.741717,0.084977,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Zic2","Zic2","MA1629.1","0.237791",0.406,0.807559,0.804892,0.047148,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"CREM","CREM","MA0609.2","0.237611",0.406067,0.730173,0.727025,0.0585434,20,"False",0.966644603626943,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522,0.529559804063605
"TGIF1","TGIF1","MA0796.1","0.23489",0.407127,0.699878,0.696999,0.0493877,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Dmrt1","Dmrt1","MA1603.1","0.234834",0.407143,0.759798,0.756716,0.0610646,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"TP53","TP53","MA0106.3","0.234174",0.407396,0.709948,0.707924,0.0421276,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"FOSB","FOSB::JUN","MA1127.1","0.23004",0.409005,0.756727,0.753617,0.0621918,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSB::JUN","MA1127.1","0.23004",0.409005,0.756727,0.753617,0.0621918,20,"False",0.966644603626943,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"NFATC4","NFATC4","MA1525.1","0.226781",0.410272,0.864622,0.861923,0.0543204,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"EHF","EHF","MA0598.3","0.225111",0.410926,0.805691,0.803084,0.0484644,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"MYOG","MYOG","MA0500.2","0.221333",0.412393,0.830902,0.827764,0.0638863,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"PPARG","PPARG","MA0066.1","0.218168",0.41363,0.742621,0.740964,0.031257,20,"False",0.966644603626943,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678,0.00614568995147202
"KLF2","KLF2","MA1515.1","0.215605",0.414631,0.897337,0.894352,0.0525639,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"DRGX","DRGX","MA1481.1","0.212755",0.415736,0.862651,0.859175,0.0745307,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"UNCX","UNCX","MA0721.1","0.212635",0.415789,0.858742,0.855265,0.0622426,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"ZFP42","ZFP42","MA1651.1","0.210931",0.416432,0.735464,0.732999,0.0699482,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"MXI1","MXI1","MA1108.2","0.208606",0.417368,0.866806,0.863902,0.0395615,20,"False",0.966644603626943,0.00802302470838388,0.0127205403924085,NA,NA,NA,0.164547328679354,0.615564963022979,0.164547328679354
"IRF2","IRF2","MA0051.1","0.199839",0.420787,0.755266,0.753151,0.0419959,20,"False",0.966644603626943,0.0240420500308635,0.0265805091123409,NA,NA,NA,0.890950545907066,0.537686030515806,0.890950545907066
"BHLHE41","BHLHE41","MA0636.1","0.199077",0.42107,0.778091,0.775543,0.0710658,20,"False",0.966644603626943,5.30306451292405e-10,0.0022397771615651,0.605175147219752,0.606225733753681,-0.4256828106044,0.0395055375912522,0.170885971903098,0.0395055375912522
"ETV5","ETV5","MA0765.2","0.192667",0.423582,0.855437,0.853063,0.0646843,20,"False",0.966644603626943,1.55710763469331e-65,3.92862471590314e-30,0.566279651364164,0.567394843946028,-0.0991789326619443,0.522678906783712,0.403126347872561,0.522678906783712
"HOXA2","HOXA2","MA0900.2","0.185409",0.42643,0.836187,0.833052,0.0852849,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUN","MA1126.1","0.184061",0.426964,0.75068,0.74861,0.0489884,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOS::JUN","MA1126.1","0.184061",0.426964,0.75068,0.74861,0.0489884,20,"False",0.966644603626943,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"ATF6","ATF6","MA1466.1","0.183612",0.427139,0.737575,0.735722,0.0458133,20,"False",0.966644603626943,5.47741182731884e-06,0.14029541483375,NA,NA,NA,0.846407300257457,0.928787360696086,0.846407300257457
"Hand1","Hand1::Tcf3","MA0092.1","0.177067",0.429717,0.882224,0.880692,0.0293043,20,"False",0.966644603626943,NA,NA,NA,NA,NA,NA,NA,NA
"Tcf3","Hand1::Tcf3","MA0092.1","0.177067",0.429717,0.882224,0.880692,0.0293043,20,"False",0.966644603626943,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182,0.728503548244294
