TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
Gmeb1,Gmeb1,MA0615.1,8.43182,1.21883e-17,0.83479,0.817285,0.0384413,445.0,False,4.8387551e-16
YY2,YY2,MA0748.2,8.05071,2.75735e-16,0.845855,0.821895,0.0631215,445.0,False,1.0425409047619047e-14
ZBTB14,ZBTB14,MA1650.1,7.79112,2.70254e-15,0.847714,0.820331,0.0553128,445.0,False,9.753712545454545e-14
ZFP57,ZFP57,MA1583.1,7.73575,3.81792e-15,0.842596,0.822293,0.0499241,445.0,False,1.3180123826086958e-13
E2F1,E2F1,MA0024.3,7.55806,1.49173e-14,0.786569,0.7698,0.0444856,445.0,False,4.935140083333334e-13
TCFL5,TCFL5,MA0632.2,7.37418,6.37763e-14,0.859052,0.835763,0.0588474,445.0,False,2.025535288e-12
KLF15,KLF15,MA1513.1,7.29701,1.20404e-13,0.894761,0.860109,0.0786067,445.0,False,3.676952923076924e-12
E2F2,E2F2,MA0864.2,7.27759,1.25621e-13,0.770796,0.755513,0.0427338,445.0,False,3.694187925925926e-12
Atf1,Atf1,MA0604.1,7.21723,1.7652e-13,0.858632,0.839285,0.0637616,445.0,False,5.005602857142857e-12
EGR3,EGR3,MA0732.1,7.12113,4.29912e-13,0.801943,0.780667,0.0529474,445.0,False,1.1770694068965516e-11
ELF5,ELF5,MA0136.2,6.85141,2.55015e-12,0.879115,0.864397,0.0505763,445.0,False,6.749397e-11
SPDEF,SPDEF,MA0686.1,6.79191,4.0639e-12,0.817074,0.801715,0.0497356,445.0,False,1.0408827741935484e-10
TFDP1,TFDP1,MA1122.1,6.79361,4.53177e-12,0.871031,0.849665,0.0540498,445.0,False,1.1244454312500001e-10
EGR2,EGR2,MA0472.2,6.74987,6.03708e-12,0.825788,0.808129,0.047076,445.0,False,1.4525580363636365e-10
E2F4,E2F4,MA0470.2,6.57169,1.92352e-11,0.761394,0.747338,0.0443741,445.0,False,4.491984941176471e-10
SP9,SP9,MA1564.1,6.54336,2.53472e-11,0.885661,0.865208,0.0531983,445.0,False,5.750193371428572e-10
HES1,HES1,MA1099.2,6.49727,3.29227e-11,0.872753,0.85239,0.0604239,445.0,False,7.26128438888889e-10
KLF14,KLF14,MA0740.1,6.34298,9.35676e-11,0.835843,0.818128,0.051054,445.0,False,2.007910118918919e-09
EGR1,EGR1,MA0162.4,6.1893,2.58991e-10,0.833122,0.812172,0.0577407,445.0,True,5.411548789473684e-09
KLF3,KLF3,MA1516.1,6.14164,3.42608e-10,0.864034,0.846119,0.0534853,445.0,False,6.9751474871794874e-09
EGR4,EGR4,MA0733.1,6.07715,5.17948e-10,0.7948,0.780201,0.0433262,445.0,False,1.02812678e-08
GLIS2,GLIS2,MA0736.1,6.0289,6.83299e-10,0.801346,0.7882,0.0422151,445.0,False,1.323266843902439e-08
SP3,SP3,MA0746.2,5.92397,1.34482e-09,0.871093,0.852593,0.055851,445.0,False,2.5423501904761905e-08
SP2,SP2,MA0516.2,5.91509,1.39612e-09,0.804764,0.78945,0.0487582,445.0,False,2.5779518139534882e-08
ARNT,ARNT::HIF1A,MA0259.1,5.88114,1.7243e-09,0.907428,0.890666,0.0531252,445.0,False,3.0424315555555556e-08
HIF1A,ARNT::HIF1A,MA0259.1,5.88114,1.7243e-09,0.907428,0.890666,0.0531252,445.0,False,3.0424315555555556e-08
SP1,SP1,MA0079.4,5.83508,2.23429e-09,0.830336,0.812589,0.0601424,445.0,False,3.8565788260869566e-08
SP4,SP4,MA0685.1,5.7886,2.9705e-09,0.808963,0.791926,0.0575192,445.0,False,5.0182489361702126e-08
KLF2,KLF2,MA1515.1,5.77969,3.26116e-09,0.911381,0.894352,0.0507512,445.0,False,5.3945021666666666e-08
GLIS1,GLIS1,MA0735.1,5.65604,6.47251e-09,0.713581,0.701599,0.0425335,445.0,False,1.0488108040816326e-07
ZIC3,ZIC3,MA0697.1,5.64705,6.93091e-09,0.798981,0.786209,0.0434024,445.0,False,1.100628508e-07
ZIC5,ZIC5,MA1584.1,5.60235,9.08452e-09,0.787279,0.774101,0.043854,445.0,False,1.414335074509804e-07
ZIC4,ZIC4,MA0751.1,5.48305,1.78398e-08,0.818057,0.806296,0.041711,445.0,False,2.724000230769231e-07
Ahr,Ahr::Arnt,MA0006.1,5.43398,2.33142e-08,0.930091,0.913397,0.0618802,445.0,False,3.428050888888889e-07
Arnt,Ahr::Arnt,MA0006.1,5.43398,2.33142e-08,0.930091,0.913397,0.0618802,445.0,False,3.428050888888889e-07
HES2,HES2,MA0616.2,5.4278,2.44852e-08,0.823946,0.807232,0.0593766,445.0,False,3.534772509090909e-07
TFAP2E,TFAP2E,MA1569.1,5.25402,6.65314e-08,0.892159,0.876258,0.051582,445.0,False,9.43320207142857e-07
KLF6,KLF6,MA1517.1,5.16336,1.07606e-07,0.894524,0.880258,0.0495044,445.0,False,1.498932701754386e-06
CTCF,CTCF,MA0139.1,5.12454,1.2742e-07,0.790068,0.779428,0.0429366,445.0,False,1.7443358620689657e-06
PAX5,PAX5,MA0014.3,5.0922,1.53313e-07,0.825181,0.813171,0.046872,445.0,False,2.063229186440678e-06
KLF5,KLF5,MA0599.1,5.04447,2.02916e-07,0.942286,0.92756,0.052203,445.0,False,2.6852550666666664e-06
CREB3L4,CREB3L4,MA1474.1,5.02245,2.19875e-07,0.806216,0.795119,0.0452735,445.0,False,2.8619795081967214e-06
HIF1A,HIF1A,MA1106.1,4.99561,2.55566e-07,0.848017,0.833935,0.0558817,445.0,False,3.2728936129032257e-06
ZIC1,ZIC1,MA0696.1,4.93438,3.5211e-07,0.785657,0.774242,0.0455692,445.0,False,4.43770380952381e-06
KLF11,KLF11,MA1512.1,4.88195,4.74233e-07,0.879463,0.865068,0.0515343,445.0,False,5.8834531562500005e-06
ARNT2,ARNT2,MA1464.1,4.81715,6.18172e-07,0.818183,0.803892,0.0663838,445.0,False,7.544888757575758e-06
Zfx,Zfx,MA0146.2,4.82542,6.27157e-07,0.870166,0.855406,0.055545,445.0,False,7.544888757575758e-06
TFAP2A,TFAP2A,MA0810.1,4.73937,9.80659e-07,0.884741,0.873406,0.0401584,445.0,False,1.1621540985074625e-05
Arnt,Arnt,MA0004.1,4.65994,1.37063e-06,0.876209,0.86117,0.0697337,445.0,False,1.600412088235294e-05
YY1,YY1,MA0095.2,4.62043,1.60986e-06,0.809986,0.796807,0.0683202,445.0,False,1.8525055652173912e-05
BHLHE40,BHLHE40,MA0464.2,4.60808,1.75852e-06,0.823076,0.809721,0.0636135,445.0,False,1.9946641142857143e-05
GMEB2,GMEB2,MA0862.1,4.60069,1.82334e-06,0.824585,0.813104,0.0547291,445.0,False,2.0390590985915495e-05
ZBTB7B,ZBTB7B,MA0694.1,4.59699,1.9133e-06,0.806665,0.796231,0.0442834,445.0,False,2.1099447222222223e-05
ZBED1,ZBED1,MA0749.1,4.55158,2.26259e-06,0.71025,0.700738,0.0491912,445.0,False,2.4609540547945202e-05
HEY1,HEY1,MA0823.1,4.51536,2.83794e-06,0.819128,0.805772,0.0571848,445.0,True,3.0309414933333333e-05
CENPB,CENPB,MA0637.1,4.51169,2.86298e-06,0.790677,0.78272,0.0354439,445.0,False,3.0309414933333333e-05
SOHLH2,SOHLH2,MA1560.1,4.47356,3.41649e-06,0.815019,0.802357,0.0579189,445.0,False,3.5693329736842104e-05
CREB3L4,CREB3L4,MA1475.1,4.41554,4.29987e-06,0.791455,0.780213,0.0608857,445.0,False,4.433891922077922e-05
SP8,SP8,MA0747.1,4.41407,4.62506e-06,0.881439,0.870403,0.0457567,445.0,False,4.7080738974358976e-05
TFAP2C,TFAP2C,MA0815.1,4.33261,6.79271e-06,0.82196,0.809526,0.0501873,445.0,False,6.82710346835443e-05
Klf12,Klf12,MA0742.1,4.30772,7.44029e-06,0.820081,0.809666,0.04782,445.0,False,7.384487825e-05
KLF16,KLF16,MA0741.1,4.258,9.47731e-06,0.884281,0.870747,0.0576266,445.0,False,9.29010387654321e-05
TFAP2B,TFAP2B,MA0813.1,4.21941,1.13112e-05,0.827702,0.816155,0.0485498,445.0,False,0.0001095255219512195
TFAP2B,TFAP2B,MA0812.1,4.17122,1.39767e-05,0.864316,0.853532,0.0466603,445.0,False,0.00013370481686746989
ZNF460,ZNF460,MA1596.1,4.14675,1.5552e-05,0.792134,0.777914,0.0623694,445.0,False,0.00014700342857142858
Arntl,Arntl,MA0603.1,4.08666,1.932e-05,0.829033,0.817467,0.0646373,445.0,False,0.00018047152941176473
BHLHE41,BHLHE41,MA0636.1,4.07795,2.00132e-05,0.786684,0.775543,0.0630832,445.0,False,0.00018477303255813954
ZSCAN29,ZSCAN29,MA1602.1,4.06558,2.13135e-05,0.793057,0.784442,0.0471424,445.0,False,0.00019451631034482757
TFAP2A,TFAP2A,MA0872.1,4.04636,2.42114e-05,0.816195,0.804318,0.0514644,445.0,False,0.0002184528590909091
IRF6,IRF6,MA1509.1,3.99615,2.86116e-05,0.801539,0.792275,0.0526315,445.0,False,0.00025525404943820224
EHF,EHF,MA0598.3,3.98352,3.02723e-05,0.81293,0.803084,0.0555282,445.0,False,0.0002670689577777778
CTCFL,CTCFL,MA1102.2,3.99072,3.06701e-05,0.852376,0.839568,0.0568554,445.0,False,0.0002676050483516484
Creb3l2,Creb3l2,MA0608.1,3.96993,3.25219e-05,0.841375,0.831136,0.0543482,445.0,False,0.0002793522516129032
TFEC,TFEC,MA0871.2,3.9634,3.27201e-05,0.806762,0.79543,0.0663875,445.0,False,0.0002793522516129032
E2F6,E2F6,MA0471.2,3.96532,3.42662e-05,0.863116,0.852237,0.0474883,445.0,False,0.00028944002978723406
KLF13,KLF13,MA0657.1,3.94865,3.59202e-05,0.747532,0.739248,0.0421141,445.0,False,0.0003002172505263158
HEY2,HEY2,MA0649.1,3.92677,3.98975e-05,0.825021,0.814695,0.0488243,445.0,False,0.00032998557291666667
ZNF148,ZNF148,MA1653.1,3.91827,4.1985e-05,0.865246,0.850645,0.0617853,445.0,False,0.00034367103092783504
THAP11,THAP11,MA1573.1,3.87765,4.55064e-05,0.724337,0.713794,0.0709078,445.0,False,0.0003686947102040816
TFAP2B,TFAP2B,MA0811.1,3.88975,4.7139e-05,0.866504,0.857551,0.0391001,445.0,False,0.000378064303030303
CREB3,CREB3,MA0638.1,3.84832,5.34734e-05,0.768716,0.760337,0.0486473,445.0,False,0.000424578796
GLIS3,GLIS3,MA0737.1,3.84023,5.61993e-05,0.750211,0.742723,0.0401031,445.0,False,0.00044180439801980197
TFAP2C,TFAP2C,MA0524.2,3.80886,6.57197e-05,0.862381,0.853662,0.0389852,445.0,False,0.000511582762745098
ZBTB7C,ZBTB7C,MA0695.1,3.79663,6.72842e-05,0.830197,0.822194,0.0430047,445.0,False,0.0005186762601941747
ELF1,ELF1,MA0473.3,3.76269,7.62824e-05,0.81655,0.80716,0.0544293,445.0,False,0.0005823867846153847
ZFP42,ZFP42,MA1651.1,3.74069,8.1646e-05,0.742335,0.732999,0.0599982,445.0,False,0.0006173992761904761
NHLH2,NHLH2,MA1529.1,3.74209,8.42416e-05,0.744924,0.736319,0.0458031,445.0,False,0.0006310172679245284
MLX,MLX,MA0663.1,3.58475,0.000153508,0.782812,0.77323,0.0601957,445.0,False,0.0011391154392523365
OVOL2,OVOL2,MA1545.1,3.56487,0.00016759,0.794914,0.786856,0.0478975,445.0,False,0.0012320968518518519
ZBTB6,ZBTB6,MA1581.1,3.52645,0.000196094,0.834757,0.826086,0.0489391,445.0,False,0.0014284278532110093
KLF10,KLF10,MA1511.1,3.51984,0.00020323,0.870735,0.861439,0.0485314,445.0,False,0.0014669510909090908
MAZ,MAZ,MA1522.1,3.48483,0.00023443,0.890561,0.877914,0.0606578,445.0,False,0.0016769136936936938
ETV1,ETV1,MA0761.2,3.43149,0.000276604,0.822089,0.813569,0.0542071,445.0,False,0.001960924785714286
GABPA,GABPA,MA0062.3,3.36204,0.000356571,0.814557,0.806282,0.054706,445.0,False,0.002505463486725664
Klf1,Klf1,MA0493.1,3.3342,0.000403094,0.873777,0.865753,0.0460598,445.0,False,0.002807514350877193
ZNF449,ZNF449,MA1656.1,3.30789,0.00044013,0.808842,0.800995,0.0481106,445.0,False,0.003038810608695652
PLAGL2,PLAGL2,MA1548.1,3.30803,0.000449048,0.857317,0.846444,0.0553067,445.0,False,0.0030736561379310348
Plagl1,Plagl1,MA1615.1,3.28629,0.000482459,0.835456,0.825969,0.0518244,445.0,False,0.00327412347008547
KLF4,KLF4,MA0039.4,3.23611,0.000577831,0.890215,0.879556,0.0579396,445.0,False,0.0038881170677966103
HES7,HES7,MA0822.1,3.17415,0.000713554,0.738676,0.730391,0.0488223,445.0,False,0.004761024168067227
TFAP2C,TFAP2C,MA0814.2,3.01831,0.00121622,0.833738,0.825276,0.0507242,445.0,False,0.008047322333333332
ZNF740,ZNF740,MA0753.2,2.91917,0.00167939,0.812695,0.803708,0.057381,445.0,False,0.011020129421487604
XBP1,XBP1,MA0844.1,2.91039,0.00169351,0.760228,0.754141,0.0469951,445.0,False,0.011021696229508196
Znf423,Znf423,MA0116.1,2.89723,0.00178865,0.832206,0.826226,0.041741,445.0,False,0.011546244715447155
PLAG1,PLAG1,MA0163.1,2.87009,0.00197085,0.807396,0.800424,0.0440241,445.0,False,0.012619797580645162
SREBF2,SREBF2,MA0828.1,2.82792,0.00219378,0.788425,0.780952,0.0618502,445.0,False,0.013934890560000003
GLI3,GLI3,MA1491.1,2.77483,0.00263877,0.788546,0.782675,0.0420128,445.0,False,0.016628439523809522
MTF1,MTF1,MA0863.1,2.77147,0.00266743,0.734201,0.728912,0.0377462,445.0,False,0.016676688346456692
MYCN,MYCN,MA0104.4,2.76618,0.002709,0.795788,0.788166,0.0550557,445.0,False,0.016804265625000002
IRF8,IRF8,MA0652.1,2.72674,0.00302199,0.722447,0.716154,0.0519161,445.0,False,0.01860046558139535
VEZF1,VEZF1,MA1578.1,2.70483,0.00329077,0.875327,0.867548,0.0532148,445.0,False,0.02009901061538462
GLI2,GLI2,MA0734.2,2.69941,0.0033224,0.770499,0.764694,0.0432643,445.0,False,0.02013729465648855
CREB3L1,CREB3L1,MA0839.1,2.60354,0.0044137,0.742566,0.73715,0.0431709,445.0,False,0.026549074242424243
NFYB,NFYB,MA0502.2,2.58197,0.00467031,0.810283,0.803189,0.0613025,445.0,False,0.027881399548872185
TFE3,TFE3,MA0831.2,2.47999,0.00625234,0.859019,0.852278,0.0622502,445.0,False,0.03704744746268657
ZNF263,ZNF263,MA0528.2,2.46919,0.00656572,0.864028,0.856546,0.0550824,445.0,False,0.03861616059259259
ELF3,ELF3,MA0640.2,2.46261,0.00661708,0.825948,0.820002,0.0509432,445.0,False,0.03863207
HES5,HES5,MA0821.1,2.45335,0.00684818,0.754432,0.748255,0.0475285,445.0,False,0.03968945197080292
MYBL1,MYBL1,MA0776.1,2.39848,0.00791545,0.748196,0.74297,0.0458047,445.0,False,0.045542516666666664
E2F3,E2F3,MA0469.3,2.34378,0.00914612,0.698164,0.69333,0.0461795,445.0,False,0.05224474302158273
SPIB,SPIB,MA0081.2,2.31526,0.00985937,0.783141,0.777921,0.0516078,445.0,False,0.055916712714285714
TFCP2,TFCP2,MA0145.3,2.24285,0.0120404,0.807882,0.802875,0.0462496,445.0,False,0.06780196879432623
ZNF682,ZNF682,MA1599.1,2.2223,0.0128244,0.772367,0.766683,0.0448111,445.0,False,0.07170826478873239
Mlxip,Mlxip,MA0622.1,2.18951,0.013796,0.831487,0.823892,0.0742083,445.0,False,0.07660156643356643
Pax2,Pax2,MA0067.1,2.17611,0.0142744,0.930546,0.926513,0.0398019,445.0,False,0.07870745555555556
ZNF135,ZNF135,MA1587.1,2.15825,0.0149791,0.790931,0.785202,0.0547505,445.0,False,0.08202348551724138
RUNX2,RUNX2,MA0511.2,2.14197,0.0156096,0.835687,0.830783,0.0472356,445.0,False,0.08489056438356164
IRF5,IRF5,MA1420.1,2.11629,0.0166056,0.750755,0.74655,0.042759,445.0,False,0.08969283265306123
JUNB,JUNB,MA1140.2,2.07903,0.0181109,0.724961,0.719098,0.0660119,445.0,False,0.09716253108108107
SPIC,SPIC,MA0687.1,2.07047,0.0185582,0.808248,0.803793,0.0481713,445.0,False,0.0988940322147651
NR2C2,NR2C2,MA0504.1,2.0617,0.0190732,0.827479,0.823751,0.0368976,445.0,False,0.10096080533333332
IRF4,IRF4,MA1419.1,2.03283,0.0203385,0.705183,0.700638,0.0504292,445.0,False,0.10694549006622517
ATF6,ATF6,MA1466.1,2.02093,0.0210518,0.740069,0.735722,0.0442961,445.0,False,0.10996795526315789
Wt1,Wt1,MA1627.1,1.97489,0.0236687,0.834667,0.828844,0.0523175,445.0,False,0.12282972418300653
FOSL1,FOSL1::JUND,MA1143.1,1.96265,0.0239977,0.814796,0.80978,0.0602852,445.0,False,0.1229301535483871
JUND,FOSL1::JUND,MA1143.1,1.96265,0.0239977,0.814796,0.80978,0.0602852,445.0,False,0.1229301535483871
KLF9,KLF9,MA1107.2,1.96549,0.0241687,0.800211,0.794726,0.0511534,445.0,False,0.12301248589743591
MNT,MNT,MA0825.1,1.91738,0.0268431,0.840353,0.83503,0.0597246,445.0,False,0.13575427643312102
IRF9,IRF9,MA0653.1,1.90281,0.0277492,0.694021,0.68948,0.0518879,445.0,False,0.13944851139240505
Zic1,Zic1::Zic2,MA1628.1,1.83557,0.0325127,0.874294,0.869542,0.0507571,445.0,False,0.1608037403726708
Zic2,Zic1::Zic2,MA1628.1,1.83557,0.0325127,0.874294,0.869542,0.0507571,445.0,False,0.1608037403726708
KLF17,KLF17,MA1514.1,1.83531,0.0326063,0.786974,0.782544,0.0447001,445.0,False,0.1608037403726708
TFEB,TFEB,MA0692.1,1.81293,0.0339296,0.826372,0.821723,0.0591046,445.0,False,0.16629692839506172
SMAD5,SMAD5,MA1557.1,1.66502,0.0470685,0.785304,0.781728,0.0428816,445.0,False,0.2292784601226994
RXRG,RXRG,MA1556.1,1.65935,0.0476474,0.763751,0.760278,0.0414132,445.0,False,0.23068314390243902
NFYA,NFYA,MA0060.3,1.62784,0.05067,0.823825,0.818924,0.0659634,445.0,False,0.2438301818181818
MLXIPL,MLXIPL,MA0664.1,1.61095,0.0523596,0.799671,0.795318,0.0619368,445.0,False,0.2504429060240964
IKZF1,IKZF1,MA1508.1,1.59203,0.0545909,0.835143,0.831165,0.0534944,445.0,False,0.25955194371257484
ZKSCAN5,ZKSCAN5,MA1652.1,1.57062,0.0569859,0.825234,0.821351,0.0535993,445.0,False,0.26828837159763314
REST,REST,MA0138.2,1.56953,0.0571042,0.693196,0.690243,0.0409244,445.0,False,0.26828837159763314
CREM,CREM,MA0609.2,1.50556,0.0645942,0.731286,0.727025,0.067988,445.0,False,0.30169291058823533
MYC,MYC,MA0147.3,1.50499,0.0651399,0.811775,0.807524,0.0561223,445.0,False,0.30246245964912283
MAX,MAX,MA0058.3,1.49195,0.0666469,0.827871,0.823549,0.062212,445.0,False,0.3076606895348837
OSR1,OSR1,MA1542.1,1.46888,0.0698361,0.836931,0.833809,0.0430613,445.0,False,0.3205194416184971
NFKB2,NFKB2,MA0778.1,1.43453,0.0747132,0.759575,0.755761,0.0506864,445.0,False,0.340932648275862
E2F8,E2F8,MA0865.1,1.39145,0.0808749,0.735736,0.732586,0.0460258,445.0,False,0.3669409748571429
MYBL2,MYBL2,MA0777.1,1.29935,0.095583,0.714488,0.71184,0.0429403,445.0,False,0.43120967045454545
ATF7,ATF7,MA0834.1,1.29188,0.09654,0.73146,0.727749,0.0674852,445.0,False,0.43306644067796607
NR2C1,NR2C1,MA1535.1,1.27963,0.0990292,0.913601,0.9102,0.055303,445.0,False,0.44173699325842697
HOXA9,HOXA9,MA0594.2,1.25776,0.102872,0.86198,0.859193,0.0468583,445.0,False,0.456314905027933
TFAP2A,TFAP2A,MA0003.4,1.22641,0.108949,0.821942,0.81862,0.0504234,445.0,False,0.4804708950276243
TCF12,TCF12,MA1648.1,1.22382,0.109528,0.874815,0.871576,0.0471296,445.0,False,0.4804708950276243
NFKB1,NFKB1,MA0105.4,1.18058,0.117858,0.72515,0.722064,0.0471716,445.0,False,0.5141717142857143
Rarg,Rarg,MA0860.1,1.12928,0.12795,0.697759,0.695376,0.044756,445.0,False,0.5550866737967914
MAX,MAX::MYC,MA0059.1,1.11985,0.12994,0.800279,0.797632,0.0502032,445.0,False,0.5550866737967914
MYC,MAX::MYC,MA0059.1,1.11985,0.12994,0.800279,0.797632,0.0502032,445.0,False,0.5550866737967914
FOSL1,FOSL1::JUN,MA1129.1,1.11471,0.130732,0.76842,0.765238,0.0666933,445.0,False,0.5550866737967914
JUN,FOSL1::JUN,MA1129.1,1.11471,0.130732,0.76842,0.765238,0.0666933,445.0,False,0.5550866737967914
ETV4,ETV4,MA0764.2,1.09857,0.134624,0.887039,0.883767,0.0610653,445.0,False,0.568571574468085
NFYC,NFYC,MA1644.1,1.06848,0.141076,0.82099,0.817713,0.0676574,445.0,False,0.5926684867724868
EBF3,EBF3,MA1637.1,1.05997,0.143257,0.802503,0.799623,0.054856,445.0,False,0.5984972460732984
NR2F1,NR2F1,MA1538.1,1.05597,0.143971,0.73888,0.736735,0.0439754,445.0,False,0.5984972460732984
Smad4,Smad4,MA1153.1,1.04696,0.146146,0.858753,0.855839,0.0580635,445.0,False,0.6043746041666667
RFX7,RFX7,MA1554.1,1.04299,0.147121,0.886318,0.884452,0.0365353,445.0,False,0.6052542694300518
NR5A1,NR5A1,MA1540.1,1.01089,0.154712,0.847854,0.845569,0.0455806,445.0,False,0.6332027216494845
IRF7,IRF7,MA0772.1,0.988981,0.160008,0.762994,0.760339,0.0542336,445.0,False,0.6515197538461539
CEBPG,CEBPG,MA0838.1,0.934744,0.173488,0.777651,0.775369,0.0520129,445.0,False,0.7028034285714285
PAX3,PAX3,MA1546.1,0.909263,0.180201,0.750632,0.749015,0.037086,445.0,False,0.7262573636363636
ATF3,ATF3,MA0605.2,0.904008,0.181107,0.740368,0.737623,0.0733978,445.0,False,0.7262573636363636
PAX9,PAX9,MA0781.1,0.840901,0.198862,0.72405,0.722568,0.0362367,445.0,False,0.7864510746268657
FOSB,FOSB::JUN,MA1127.1,0.838808,0.199089,0.756038,0.753617,0.0667802,445.0,False,0.7864510746268657
JUN,FOSB::JUN,MA1127.1,0.838808,0.199089,0.756038,0.753617,0.0667802,445.0,False,0.7864510746268657
NR2F1,NR2F1,MA0017.2,0.825347,0.203213,0.811732,0.809668,0.0522176,445.0,False,0.7959830443349754
EWSR1-FLI1,EWSR1-FLI1,MA0149.1,0.824945,0.203507,0.690895,0.688734,0.0509977,445.0,False,0.7959830443349754
Znf281,Znf281,MA1630.1,0.815787,0.206203,0.821944,0.819408,0.0584149,445.0,False,0.8025744215686275
HES6,HES6,MA1493.1,0.803347,0.209623,0.802952,0.801229,0.0431402,445.0,False,0.811905668292683
FOSB,FOSB::JUNB,MA1136.1,0.786647,0.214009,0.782375,0.780211,0.0650163,445.0,False,0.8208847632850241
JUNB,FOSB::JUNB,MA1136.1,0.786647,0.214009,0.782375,0.780211,0.0650163,445.0,False,0.8208847632850241
RARB,RARB,MA1552.1,0.774981,0.217891,0.756081,0.754601,0.0389817,445.0,False,0.8242313644859813
NR2C2,NR2C2,MA1536.1,0.769596,0.219455,0.948316,0.947009,0.0351282,445.0,False,0.8242313644859813
FOSL2,FOSL2::JUND,MA1145.1,0.767918,0.219607,0.758536,0.756443,0.0633473,445.0,True,0.8242313644859813
JUND,FOSL2::JUND,MA1145.1,0.767918,0.219607,0.758536,0.756443,0.0633473,445.0,False,0.8242313644859813
HSF4,HSF4,MA0771.1,0.761832,0.221785,0.783593,0.781862,0.046723,445.0,False,0.8242313644859813
GCM2,GCM2,MA0767.1,0.762018,0.221893,0.836765,0.835222,0.0389303,445.0,False,0.8242313644859813
NHLH1,NHLH1,MA0048.2,0.760543,0.222148,0.830818,0.828809,0.0547908,445.0,False,0.8242313644859813
JDP2,JDP2,MA0656.1,0.752292,0.224259,0.740723,0.738511,0.0689873,445.0,False,0.8281937023255814
THRB,THRB,MA1576.1,0.743156,0.227374,0.739342,0.738049,0.0363107,445.0,False,0.8358099814814813
NFIX,NFIX,MA1528.1,0.734167,0.230339,0.758496,0.756761,0.0448617,445.0,False,0.8428072165898617
THRB,THRB,MA1575.1,0.714995,0.236081,0.740466,0.739063,0.0398202,445.0,False,0.8598546513761469
Spz1,Spz1,MA0111.1,0.711377,0.237167,0.867591,0.866532,0.0306443,445.0,False,0.8598657442922375
SPI1,SPI1,MA0080.5,0.698919,0.240854,0.752947,0.751331,0.0512548,445.0,False,0.8692639818181818
FERD3L,FERD3L,MA1485.1,0.65804,0.254056,0.771593,0.770135,0.0454966,445.0,False,0.9127622805429865
ESR1,ESR1,MA0112.3,0.647448,0.257453,0.716491,0.715143,0.0432312,445.0,False,0.9208003693693694
Ebf2,Ebf2,MA1604.1,0.637465,0.260754,0.801165,0.799487,0.0535444,445.0,False,0.9284245560538116
