"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ILF3",6.28177273720204e-09,3.08042739193783,58.175761487984,"['NDUFB9', 'RPL3', 'RPL32', 'RPL10', 'RPL12', 'RPL11', 'MRPL17', 'RPL10A', 'RPL9', 'RPL6', 'IFIT3', 'RPL7', 'ACTG1', 'RPL7A', 'PGRMC1', 'RPS16', 'MAP1LC3A', 'MRPL40', 'RPS15A', 'RPL18A', 'RPL14', 'RPL15', 'RPL18', 'RPL17', 'RPS13', 'RPL19', 'RPL21', 'HSPA5', 'RPL23', 'FN1', 'RPS3A', 'RPL23A', 'RAB11A', 'RPS26', 'RPS25', 'RPS28', 'RPL37A', 'RPL24', 'SERINC1', 'SLIRP', 'RPL29', 'RPS23']",1.10559200174756e-06,0,0,42,"ILF3",1.10559200174756e-06,8.34596668775493e-12,8.99414741624542e-09,0.955212820399178,0.954440404750361,0.014271138041382,0.149703660334499,0.187562771411261
"ILF2",1.08327260742876e-06,3.16651083722907,43.4936853050874,"['RPL10', 'RPLP0', 'RPL11', 'MRPS34', 'TIMM13', 'MRPL17', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'RPL7A', 'RPS16', 'MAP1LC3A', 'RPS15A', 'RPL14', 'RPL18', 'RPL17', 'RPS13', 'RPL19', 'RPL21', 'HSPA5', 'RPL23', 'FN1', 'RPL23A', 'MRPL21', 'RPS26', 'EEF1G', 'RPS23']",9.53279894537307e-05,0,0,28,"ILF2",9.53279894537307e-05,1.56877630572739e-07,2.08245898596945e-05,0.979548924310056,0.978559889391117,0.0345800206400066,0.00159106397745079,0.0373373765200316
"RAD21",0.00134625468919269,2.19380746856821,14.5020081735575,"['RPL30', 'RPL10', 'RPS7', 'RPL23', 'RPL11', 'RPL35A', 'UBE2L6', 'RPS3A', 'RPL23A', 'AMPD3', 'MEA1', 'RPL6', 'RPS25', 'RPS16', 'RPS15A', 'RPS19', 'RPS18', 'RPL22L1', 'RPS27A', 'RPS10', 'RPL17', 'RPS13']",0.0789802750993045,0,0,22,"RAD21",0.0789802750993045,3.43510504429041e-08,0.00211333341251407,0.554465216526275,0.556364550203254,-0.104934269134778,0.587365411151445,0.595021688055369
"BATF",0.0172652678574568,7.18825100133511,29.1775308511175,"['SNAPC5', 'NFIL3', 'DDIT3']",0.759671785728098,0,0,3,"BATF",0.759671785728098,NA,NA,NA,NA,NA,NA,NA
"EED",0.0506633557582439,1.99567242985816,5.95219758693728,"['RPS15', 'RPL7A', 'RPL3', 'RPLP0', 'RPS3A', 'RPL15', 'RPS10', 'ACTG1', 'RPL19']",0.999893269577997,0,0,9,"EED",0.999893269577997,0.0935950077882892,0.692067290322283,NA,NA,NA,0.641517996127061,0.8766692244704
"ESR1",0.0537270120902836,1.27377692266581,3.72431913482829,"['MRPS17', 'RPL3', 'WDR1', 'RPLP0', 'HSPB1', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'RPL7A', 'NSDHL', 'RPS16', 'RPS19', 'RPL18A', 'KAT5', 'RPL36AL', 'RPS18', 'TMED2', 'RPS10', 'RPS13', 'RPS12', 'RPS9', 'RPS7', 'RPL21', 'RPSA', 'RPS3A', 'EEF1G', 'HAX1', 'RFX4', 'RPL37A', 'RPL24', 'ALDOC', 'SLC25A5', 'RPL29', 'FKBP5', 'RPL10', 'RPL12', 'RPL11', 'RPL36A', 'LDHA', 'RPS15A', 'RPL14', 'APOD', 'RPL15', 'RPL18', 'RPL17', 'RPL19', 'BTF3', 'XBP1', 'HSPA5', 'GADD45A', 'RPL23A', 'GADD45G', 'RPS26', 'RPS25', 'APEX1', 'RPL27A', 'HSPA1B', 'RPS23']",0.999893269577997,0,0,59,"ESR1",0.999893269577997,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632
"RFX5",0.0586913100678944,3.91904357324918,11.1123054098775,"['NDUFA7', 'RPS19', 'SLIRP']",0.999893269577997,0,0,3,"RFX5",0.999893269577997,4.15551034719877e-09,0.00747666847822857,0.425759426742115,0.427090480893383,-0.372086362036401,0.111405516183654,0.151856168009871
"POLE",0.0699270106779303,3.59212283044059,9.55613616784267,"['POLE4', 'POLE2', 'POLE3']",0.999893269577997,0,0,3,"POLE",0.999893269577997,0.00548656678317199,0.00501929423100944,0.454117763419313,0.455681597865065,0.52919108405477,0.189373799175248,0.432289356747683
"SOX17",0.183253323121541,7.17177097203728,12.1696763521286,"['TCF7']",0.999893269577997,0,0,1,"SOX17",0.999893269577997,NA,NA,NA,NA,NA,NA,NA
"TCF3",0.202818943834121,1.3006163051119,2.07505735909583,"['EIF4A2', 'RPL36A', 'COX7A2', 'RPL23A', 'ASCL1', 'MEIS2', 'RUNX1', 'EEF1B2', 'RPL7A', 'HIST3H2A', 'RFX4', 'RPL27A', 'RPL14', 'RPL24', 'RPS13']",0.999893269577997,0,0,15,"TCF3",0.999893269577997,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182
"ERG",0.219675850799277,1.74056068708475,2.63799764942624,"['RPL7A', 'RPS18', 'RPLP0', 'HSPA1B']",0.999893269577997,0,0,4,"ERG",0.999893269577997,NA,NA,NA,NA,NA,NA,NA
"HNF1B",0.236554779870086,4.78073679538393,6.89179289520902,"['PCBD1']",0.999893269577997,0,0,1,"HNF1B",0.999893269577997,NA,NA,NA,NA,NA,NA,NA
"ESR2",0.243672693155724,1.19118532334626,1.68186954992705,"['RPS9', 'RPL32', 'RPS7', 'RPL23', 'RPLP0', 'RPL23A', 'RPS4Y1', 'RPL10A', 'RPL7', 'GFAP', 'RPS26', 'RPS25', 'RPL7A', 'RPS16', 'KAT5', 'RPL18A', 'RPL36AL', 'RPS18', 'RPL29', 'RPS27A', 'RPL17', 'RPS13', 'HSPA1B']",0.999893269577997,0,0,23,"ESR2",0.999893269577997,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359
"CTCF",0.250221025432619,1.52767096755818,2.116451628116,"['H2AFZ', 'CDKN2A', 'RPL36A', 'FAU', 'RPL17']",0.999893269577997,0,0,5,"CTCF",0.999893269577997,4.84807928799479e-10,0.000677365593218238,0.980178453189282,0.97919213546869,0.035084249109359,0.224347289636522,0.0880201141891233
"CBFB",0.256720427382283,1.79405874499332,2.43950298515892,"['RPL35', 'CHGB', 'RUNX1']",0.999893269577997,0,0,3,"CBFB",0.999893269577997,0.336395728400923,0.0843165895772951,NA,NA,NA,0.705646777174372,0.673322010895091
"NFE2L2",0.262793574425469,1.49570504239179,1.99883994153828,"['PRKCH', 'DDIT3', 'PRKCD', 'COPS7A', 'BACH1']",0.999893269577997,0,0,5,"NFE2L2",0.999893269577997,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"KLF4",0.274783878774336,1.72213618157543,2.22460451943149,"['KAT5', 'PRKCD', 'TSIX']",0.999893269577997,0,0,3,"KLF4",0.999893269577997,NA,NA,NA,NA,NA,NA,NA
"HDAC8",0.275507039637457,1.46504384886485,1.88864970170922,"['RPS28', 'KAT5', 'FN1', 'TPD52L1', 'RPS10']",0.999893269577997,0,0,5,"HDAC8",0.999893269577997,4.8454337043983e-12,4.86826995539711e-06,NA,0.25888270355716,NA,0.486332445256896,0.626092944577498
"USF2",0.280799999353847,2.04952380952381,2.60312603319162,"['RPL3', 'MYLK']",0.999893269577997,0,0,2,"USF2",0.999893269577997,0.121568046032251,0.615736950995144,NA,NA,NA,0.89362144057582,0.572688468922477
"TCF12",0.305573524820333,1.91271111111111,2.26764307853027,"['ASCL1', 'RUNX1']",0.999893269577997,0,0,2,"TCF12",0.999893269577997,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937
"KLF5",0.311229955125578,1.5942738466103,1.86087347588738,"['SET', 'PRKCD', 'RPS27A']",0.999893269577997,0,0,3,"KLF5",0.999893269577997,NA,NA,NA,NA,NA,NA,NA
"FLI1",0.330180094695188,1.793,1.98685383816761,"['PRKCD', 'RUNX1']",0.999893269577997,0,0,2,"FLI1",0.999893269577997,NA,NA,NA,NA,NA,NA,NA
