Item ID	Item value	Change in Kuiper test statistic when item removed
DCTN6	11.0291077164527	-0.016483516483516203
NSF	11.7825623970093	-0.016483516483516203
DCTN2	10.9601666155977	-0.016483516483516203
DCTN1	11.5616262887026	-0.016483516483516203
DYNLL1	11.617873642276	-0.016483516483516203
DYNLL2	11.4466179227789	-0.016483516483516203
AQP3	14.5439740787934	0.06043956043956067
RAB11A	11.8134882071849	-0.015194941059532896
CREB3	11.0048328218165	-0.016483516483516203
ADCY9	23.4396496108146	0.06043956043956067
CREB3L1	5.26228691061594	0.06043956043956067
ARHGDIA	10.2602820274174	-0.016483516483516203
ARHGDIB	8.35801589234721	0.005158754028185442
AVP	8.87743038462805	-0.014145504445335244
