"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"GLIS1","GLIS1","MA0735.1","3.4947",0.000233269,0.716361,0.701599,0.0417092,111,"False",0.135306598666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ascl2","Ascl2","MA0816.1","3.30995",0.000456968,0.853921,0.83739,0.0571928,111,"False",0.135306598666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tcf12","Tcf12","MA0521.1","3.27924",0.000511234,0.880476,0.863658,0.0548544,111,"False",0.135306598666667,0.173173167362228,0.661521396665666,NA,NA,NA,0.997172562065135,0.999790090091945,NA,NA,NA,NA
"ZIC5","ZIC5","MA1584.1","3.08406",0.001006,0.788579,0.774101,0.0483747,111,"False",0.168894122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","2.95981",0.0015204,0.868451,0.852237,0.0533868,111,"False",0.168894122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","2.94969",0.00157002,0.798262,0.780667,0.0599313,111,"False",0.168894122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wt1","Wt1","MA1627.1","2.92407",0.00170826,0.846054,0.828844,0.0553338,111,"False",0.168894122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHLH1","NHLH1","MA0048.2","2.90602",0.00179822,0.844118,0.828809,0.0628065,111,"False",0.168894122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYOG","MYOG","MA0500.2","2.87526",0.00198842,0.84509,0.827764,0.0668201,111,"False",0.168894122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLIS3","GLIS3","MA0737.1","2.85488",0.00212713,0.753821,0.742723,0.0386471,111,"False",0.168894122,0.386460611583888,0.976477402440786,NA,NA,NA,0.811921302564796,0.755757618907836,NA,NA,NA,NA
"SMAD2","SMAD2::SMAD3::SMAD4","MA0513.1","2.65816",0.00387715,0.81779,0.806328,0.0480563,111,"False",0.236804392307692,0.522996321300242,0.0700945872661748,NA,NA,NA,0.636005914040456,0.621720645714376,0.830051986107653,0.884565743562638,NA,0.522059167688065
"SMAD3","SMAD2::SMAD3::SMAD4","MA0513.1","2.65816",0.00387715,0.81779,0.806328,0.0480563,111,"False",0.236804392307692,0.133502431327497,0.222082388030501,NA,0.921291134200943,NA,0.959827373540818,0.978522953831165,NA,NA,NA,NA
"SMAD4","SMAD2::SMAD3::SMAD4","MA0513.1","2.65816",0.00387715,0.81779,0.806328,0.0480563,111,"False",0.236804392307692,0.376925352164113,0.816133814234988,NA,NA,NA,0.978758252982259,0.999790090091945,0.000285580676067794,0.720856604656473,0.106149133666663,0.004162226266235
"TFAP2C","TFAP2C","MA0815.1","2.57308",0.00498265,0.824273,0.809526,0.0613369,111,"False",0.257838399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHLHA15","BHLHA15","MA1472.1","2.57079",0.0050191,0.885421,0.87435,0.0447343,111,"False",0.257838399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THAP1","THAP1","MA0597.1","2.55504",0.00526183,0.929021,0.921664,0.0273516,111,"False",0.257838399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0813.1","2.5337",0.00558248,0.83,0.816155,0.0577206,111,"False",0.257838399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASCL1","ASCL1","MA1100.2","2.49191",0.00628146,0.886626,0.874797,0.0520286,111,"False",0.257838399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF263","ZNF263","MA0528.2","2.48436",0.00641301,0.871578,0.856546,0.0679893,111,"False",0.257838399,0.00251943457456909,0.0653080199350354,0.956402131486422,0.957455266121772,-0.0829114120475537,0.637916554442893,0.748644080846673,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","2.48069",0.00649467,0.883641,0.860109,0.0954913,111,"False",0.257838399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INSM1","INSM1","MA0155.1","2.45517",0.00697617,0.866793,0.857047,0.0398647,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","2.43392",0.00739113,0.785475,0.774242,0.0495033,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETV4","ETV4","MA0764.2","2.42028",0.00768019,0.898142,0.883767,0.0615883,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZIC3","ZIC3","MA0697.1","2.37716",0.00863836,0.796937,0.786209,0.0480228,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZIC4","ZIC4","MA0751.1","2.37724",0.00864523,0.816467,0.806296,0.0431115,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","2.37618",0.00867427,0.881185,0.867548,0.0561504,111,"False",0.262741605882353,0.120433823298164,0.716468602630155,NA,NA,NA,0.322796652340227,0.388786449762738,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","2.35922",0.0090702,0.831986,0.819262,0.0568719,111,"False",0.262741605882353,0.780500587815775,0.376726293521525,NA,NA,NA,0.989382421150606,0.999790090091945,NA,NA,NA,NA
"MYF5","MYF5","MA1641.1","2.32215",0.0100191,0.831168,0.818577,0.0573151,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","2.30225",0.0105725,0.827735,0.812172,0.0681047,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","2.3022",0.0105794,0.77844,0.766683,0.0497722,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHLHE22","BHLHE22","MA1635.1","2.30026",0.0106177,0.87352,0.85853,0.0695952,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFIB","NFIB","MA1643.1","2.28424",0.0110545,0.721778,0.711735,0.0518237,111,"False",0.262741605882353,0.820321891632144,0.00959922639660335,0.415241110404923,0.385769822214902,1.97056581691311,0.980364086242303,0.938075186450093,0.908132165249959,0.861195071289877,NA,0.301201396076113
"GLIS2","GLIS2","MA0736.1","2.28279",0.0111199,0.798132,0.7882,0.0462852,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR4","EGR4","MA0733.1","2.27866",0.0112509,0.791129,0.780201,0.0484965,111,"False",0.262741605882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF740","ZNF740","MA0753.2","2.26368",0.0117164,0.817613,0.803708,0.0570285,111,"False",0.265794902857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","2.23176",0.0127029,0.8174,0.804318,0.0626354,111,"False",0.278681124324324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Znf423","Znf423","MA0116.1","2.22305",0.0129864,0.835378,0.826226,0.0450529,111,"False",0.278681124324324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF148","ZNF148","MA1653.1","2.20971",0.0134636,0.867092,0.850645,0.0731211,111,"False",0.281318378947368,0.0196821580172619,0.64655507491473,NA,NA,NA,0.949477070773216,0.965290925807518,0.668050366211779,0.899312151220191,NA,0.846014702740339
"ATOH1","ATOH1","MA1467.1","2.14766",0.0157238,0.839826,0.83003,0.0517197,111,"False",0.320120441025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0810.1","2.12125",0.0168279,0.88354,0.873406,0.0484153,111,"False",0.332297270833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","2.10796",0.0173901,0.835137,0.820331,0.0717033,111,"False",0.332297270833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1619.1","2.1001",0.0177256,0.839185,0.827653,0.0573411,111,"False",0.332297270833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HES1","HES1","MA1099.2","2.09372",0.0180028,0.865483,0.85239,0.0662192,111,"False",0.332297270833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF75D","ZNF75D","MA1601.1","2.07604",0.0187915,0.848319,0.837522,0.0569136,111,"False",0.332297270833333,0.0189026968524151,0.0158509275158281,0.689548631271369,0.692526510652092,0.44626682611232,0.952233355368394,0.974124635675007,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","2.0744",0.0188587,0.787235,0.777921,0.0504627,111,"False",0.332297270833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI1","SPI1","MA0080.5","2.06238",0.0194228,0.76083,0.751331,0.0513553,111,"False",0.332297270833333,0.165157911404724,0.257177521343041,NA,NA,NA,0.997172562065135,0.999790090091945,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","2.05289",0.0198969,0.893058,0.879556,0.0686209,111,"False",0.332297270833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","2.04943",0.0200885,0.862535,0.849665,0.0598511,111,"False",0.332297270833333,0.0759037338027918,0.256292258822506,0.477951899073293,0.453969319341837,-0.223976996320377,0.634587825140955,0.613195471585893,NA,NA,NA,NA
"SOHLH2","SOHLH2","MA1560.1","1.97993",0.0236858,0.813532,0.802357,0.0602888,111,"False",0.381583696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","1.97384",0.0240292,0.834803,0.825451,0.0505599,111,"False",0.381583696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAX9","PAX9","MA0781.1","1.93313",0.0263564,0.729367,0.722568,0.0444635,111,"False",0.41033297254902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RREB1","RREB1","MA0073.1","1.92512",0.0269057,0.804227,0.795519,0.050637,111,"False",0.410829342307692,9.80902673700699e-05,0.000568712993599244,0.820791429416508,0.824729108462806,0.251842037610939,0.983026794541759,0.999790090091945,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0524.2","1.8772",0.0300848,0.862243,0.853662,0.0441065,111,"False",0.450704362264151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF684","ZNF684","MA1600.1","1.86678",0.0307522,0.733757,0.727197,0.0389297,111,"False",0.452171237037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAX1","PAX1","MA0779.1","1.83302",0.033137,0.754457,0.74848,0.0392015,111,"False",0.47708995862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HES2","HES2","MA0616.2","1.82288",0.0339743,0.81843,0.807232,0.0616864,111,"False",0.47708995862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIF1A","HIF1A","MA1106.1","1.81352",0.0346607,0.844132,0.833935,0.0603825,111,"False",0.47708995862069,0.0395870095917021,0.00864889409515689,0.811070089044073,0.816934549730475,0.516675912508548,0.99691389836903,0.947257052015615,NA,NA,NA,NA
"ZBTB7C","ZBTB7C","MA0695.1","1.81107",0.0348504,0.829807,0.822194,0.0450008,111,"False",0.47708995862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAZ","MAZ","MA1522.1","1.80352",0.0354748,0.890987,0.877914,0.070367,111,"False",0.477406630508475,0.803860488140302,0.181102200624462,NA,NA,NA,0.979985551511785,0.978522953831165,NA,NA,NA,NA
"SP9","SP9","MA1564.1","1.78274",0.0371258,0.876337,0.865208,0.0614097,111,"False",0.491298086666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
