"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"Ar","Ar","MA0007.3","2.61838",0.00441577,0.805775,0.725172,0.070729,2,"False",0.841733046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR3C1","NR3C1","MA0113.3","2.48567",0.00646427,0.806959,0.724725,0.0435947,2,"False",0.841733046875,0.00329783357146318,0.402021402438296,NA,NA,NA,0.882209571821663,0.855344711431877,0.4966454817253,0.787964983501911,NA,0.978612109332399
"MEIS2","MEIS2","MA0774.1","2.33699",0.00971815,0.954007,0.861224,0.0614274,2,"False",0.841733046875,0.137204270883638,0.575561989758722,NA,NA,NA,0.978758252982259,0.996926631576978,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","2.32824",0.00994887,0.855669,0.777921,0.0111909,2,"False",0.841733046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR3C2","NR3C2","MA0727.1","2.31366",0.0103419,0.797936,0.7212,0.037334,2,"False",0.841733046875,0.00153347803360689,0.0102916765813981,0.805336537902353,0.812168081666488,0.00428548490029214,0.970799174916035,0.999790090091945,NA,NA,NA,NA
"MEIS3","MEIS3","MA0775.1","2.27041",0.0115898,0.968985,0.886699,0.0438621,2,"False",0.841733046875,0.965735488967681,0.263281344506444,NA,NA,NA,0.893743582189829,0.999790090091945,NA,NA,NA,NA
"KLF17","KLF17","MA1514.1","2.20909",0.0135797,0.861713,0.782544,0.0905661,2,"False",0.841733046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN","MA0489.1","2.16259",0.01528,0.883988,0.800788,0.117784,2,"False",0.841733046875,0.822919478447995,0.363831433991768,NA,NA,NA,0.923243762725215,0.90535306862315,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","2.13959",0.016192,0.936414,0.853063,0.0418971,2,"False",0.841733046875,0.000352992075801605,0.0444782877037754,0.844731592552812,0.849462278643381,-0.0267475415069369,0.859640614910508,0.95587158650014,NA,NA,NA,NA
"RUNX2","RUNX2","MA0511.2","2.1393",0.0162013,0.903435,0.830783,0.082723,2,"False",0.841733046875,0.00920465126815971,0.00140803739693193,0.619765140257841,0.618109310643841,0.515488446229196,0.75519887718274,0.70860944251086,NA,NA,NA,NA
