"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"TFAP2B","TFAP2B","MA0813.1","4.56422",2.49835e-06,0.876356,0.816155,0.0439774,19,"False",0.0019836899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0815.1","4.3476",6.86208e-06,0.869668,0.809526,0.0444987,19,"False",0.00272424576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","4.18397",1.42762e-05,0.863518,0.804318,0.0508691,19,"False",0.00377843426666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0811.1","3.72428",9.76484e-05,0.898885,0.857551,0.0424776,19,"False",0.0177265264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0524.2","3.69031",0.000111628,0.894393,0.853662,0.0450731,19,"False",0.0177265264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0810.1","3.5145",0.000219823,0.913939,0.873406,0.0392067,19,"False",0.0290899103333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","3.14579",0.000825823,0.895216,0.844252,0.0725791,19,"False",0.0936719231428571,1.74930317265553e-05,0.0145843511041578,NA,NA,NA,0.804086977012358,0.863855289393902,NA,NA,NA,NA
"E2F2","E2F2","MA0864.2","2.92754",0.00170306,0.78511,0.755513,0.0500871,19,"False",0.169028705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF16","KLF16","MA0741.1","2.86518",0.00208139,0.914631,0.870747,0.046759,19,"False",0.183624851111111,0.902355786288141,0.150565369797298,NA,NA,NA,0.88269621061998,0.926983681444852,NA,NA,NA,NA
"KLF11","KLF11","MA1512.1","2.7655",0.00283814,0.904376,0.865068,0.0467063,19,"False",0.225348316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E2F1","E2F1","MA0024.3","2.68847",0.00358128,0.798519,0.7698,0.0477333,19,"False",0.229742765714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZFP57","ZFP57","MA1583.1","2.68089",0.00366515,0.856187,0.822293,0.0499372,19,"False",0.229742765714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","2.65932",0.00390834,0.889988,0.849665,0.0601316,19,"False",0.229742765714286,0.0759037338027918,0.256292258822506,0.477951899073293,0.453969319341837,-0.223976996320377,0.634587825140955,0.613195471585893,NA,NA,NA,NA
"E2F6","E2F6","MA0471.2","2.6474",0.00405088,0.887251,0.852237,0.0433605,19,"False",0.229742765714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","2.52993",0.00569442,0.852202,0.819262,0.0549212,19,"False",0.27721716,0.780500587815775,0.376726293521525,NA,NA,NA,0.989382421150606,0.999790090091945,NA,NA,NA,NA
"THAP11","THAP11","MA1573.1","2.46712",0.00679277,0.745972,0.713794,0.0694357,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0814.2","2.45891",0.00695893,0.858498,0.825276,0.0502929,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","2.44889",0.00715524,0.839005,0.808129,0.0479031,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E2F4","E2F4","MA0470.2","2.43796",0.00736626,0.772437,0.747338,0.0554993,19,"False",0.27721716,2.88262975669539e-05,0.0316609692151078,0.415241110404923,0.385769822214902,-0.131849236090215,0.981466127790838,0.881192562767297,NA,NA,NA,NA
"ZNF682","ZNF682","MA1599.1","2.4359",0.00741426,0.796719,0.766683,0.0546946,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP9","SP9","MA1564.1","2.4233",0.00768376,0.901729,0.865208,0.0448612,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","2.41655",0.00782851,0.851607,0.812172,0.0450965,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF528","ZNF528","MA1597.1","2.37899",0.00865756,0.72918,0.70641,0.0529838,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BCL6","BCL6","MA0463.2","2.36552",0.00897666,0.762713,0.738985,0.0587824,19,"False",0.27721716,2.98479899255724e-06,0.0116587037138196,0.99048654568331,0.991721701010294,0.0476721949721829,0.99691389836903,0.966892876150432,NA,NA,NA,NA
"Znf281","Znf281","MA1630.1","2.3248",0.010031,0.854229,0.819408,0.0523681,19,"False",0.27721716,0.439171848575815,0.134324388145139,NA,0.658971252824312,NA,0.841137975259111,0.771240652372539,NA,NA,NA,NA
"TFAP2E","TFAP2E","MA1569.1","2.32118",0.0101313,0.910126,0.876258,0.0412206,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","2.31779",0.0102198,0.887478,0.852593,0.0528654,19,"False",0.27721716,0.0552306503950041,0.00733160661200699,NA,NA,NA,0.58817433612586,0.373120422239371,NA,NA,NA,NA
"Ahr","Ahr::Arnt","MA0006.1","2.31707",0.010237,0.947667,0.913397,0.0575935,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arnt","Ahr::Arnt","MA0006.1","2.31707",0.010237,0.947667,0.913397,0.0575935,19,"False",0.27721716,0.000534392928539111,0.349252829214488,NA,NA,NA,0.978758252982259,0.955136952695074,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","2.30862",0.0104742,0.912977,0.860109,0.0691085,19,"False",0.27721716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
