"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"MYOG (human)",0.0099790021705846,2.48854166666667,11.4653887810554,"['CTDNEP1', 'ABCG8', 'ZNF440', 'LYNX1', 'BGLAP', 'MMP15', 'ANKRD55', 'FOXO4', 'ZBTB33', 'MID1', 'PDZRN4']",0.99698134539262,0,0,11,"MYOG",0.99698134539262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCFAP2A (human)",0.0259517546730013,2.12639070680628,7.76454980340376,"['PRDM8', 'TMEM47', 'SUN2', 'RRM2', 'HEY1', 'GPR12', 'LENG9', 'NPTX1', 'ADRA2C', 'SLC5A3', 'FOSL2']",0.99698134539262,0,0,11,"TCFAP2A",0.99698134539262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBPJ (human)",0.0316263299424051,2.13059033989267,7.35855894034156,"['CTDNEP1', 'CD74', 'SUN2', 'PLCXD3', 'RRM2', 'ZBTB33', 'PLCXD2', 'MID1', 'HS3ST1', 'PDZRN4']",0.99698134539262,0,0,10,"RBPJ",0.99698134539262,7.81373417194809e-08,8.72445346240476e-05,0.945818588251997,0.946213376503448,-0.0415446114253811,0.366803150489733,0.960118369359984,NA,NA,NA,NA
"E2F6 (human)",0.0334182682541762,2.03399811557789,6.91285293265995,"['SUN2', 'RRM2', 'UCK1', 'HEY1', 'ORAI3', 'LENG9', 'NPTX1', 'FOXO4', 'PLCXD2', 'FOSL2', 'ZFP36L1']",0.99698134539262,0,0,11,"E2F6",0.99698134539262,0.00860309891637775,0.82440727534046,NA,NA,NA,0.17784257236608,0.939184755019697,NA,NA,NA,NA
"SMAD4 (human)",0.0334182682541762,2.03399811557789,6.91285293265995,"['CTDNEP1', 'LYNX1', 'NRIP2', 'OR9Q1', 'ZNF502', 'ZBTB33', 'SLC28A2', 'SLC5A3', 'PDZRN4', 'EPHB3', 'CYB5D1']",0.99698134539262,0,0,11,"SMAD4",0.99698134539262,1.09069711370551e-09,1.48139861347345e-05,0.8788693373339,0.879091826459044,0.157345906002074,0.531268491140462,0.878792747885594,0.000285580676067794,0.720856604656473,0.106149133666663,0.004162226266235
"SREBF1 (mouse)",0.0334716775688936,2.32023880597015,7.88198032996462,"['PRDM8', 'SUN2', 'HEY1', 'ILVBL', 'WDR64', 'SLC28A2', 'MID1', 'PDZRN4']",0.99698134539262,0,0,8,"SREBF1",0.99698134539262,8.44536606367014e-08,0.0165870291414667,0.698149792459351,0.694591579773877,-0.201740663002619,0.215171519501592,0.587915237982949,NA,NA,NA,NA
"ATF2 (human)",0.0384033931418242,2.05358686257563,6.69389116464304,"['PRDM8', 'FBXW5', 'WDR1', 'ANKRD55', 'ORAI3', 'KIAA1211', 'CTXN2', 'EVI2B', 'MID1', 'HCRTR2']",0.99698134539262,0,0,10,"ATF2",0.99698134539262,2.58728703331804e-09,7.59502373548956e-06,0.821424610296388,0.820560505829127,0.287109735745864,0.422714026873363,0.38711764182311,0.714286281885988,0.821802083389357,NA,0.378891360649935
"Sox5 (mouse)",0.0426310467638766,2.82426303854875,8.91103705470105,"['CD74', 'GPR12', 'ANKRD55', 'WDR64', 'ACCS']",0.99698134539262,0,0,5,"Sox5",0.99698134539262,6.63479805060045e-24,1.80917830219664e-14,0.982086407200159,0.982169831630178,-0.00965077673100442,0.000126760140795942,0.0450600688551715,0.262341424885119,0.921377633342381,NA,0.360466251183587
"POU2F1 (human)",0.0590628247072082,2.04340002117074,5.78109247720629,"['ZNF440', 'KLC2', 'MMP15', 'ANKRD55', 'THEMIS', 'LENG9', 'EVI2B', 'MID1']",0.99698134539262,0,0,8,"POU2F1",0.99698134539262,1.04320163313709e-31,6.56754190426492e-15,0.953110329184461,0.953573419151973,-0.0733103567648351,0.000340202932084583,0.179227079550805,NA,NA,NA,NA
"MEF2A (human)",0.0631079535082664,1.69234076861059,4.67578264590077,"['SUN2', 'LYNX1', 'SEH1L', 'THEMIS', 'FOXO4', 'ZBTB33', 'SLC5A3', 'MID1', 'HINT3', 'BGLAP', 'SPOCK2', 'ZNF502', 'EFHB', 'EVI2B']",0.99698134539262,0,0,14,"MEF2A",0.99698134539262,0.00152770421503015,0.220705530144536,NA,NA,NA,0.447028371293111,0.925116008866831,NA,NA,NA,NA
