Item ID	Item value	Change in Kuiper test statistic when item removed
ACSM3	10.9196267352502	-0.00733752620545014
HCCS	11.2243958181084	-0.00733752620545014
UBE2L6	12.0394331154606	-4.224282415618008E-4
ENO2	11.4976175470726	-0.00733752620545014
PTPRG	0.796843592228755	0.011530398322851798
NSDHL	11.5333885712871	-0.00733752620545014
LGALS1	10.5071672795197	0.011530398322851798
CPT2	10.9701696275609	-0.00733752620545014
AUH	22.244555090544	0.011530398322851743
TDO2	22.5773090397316	0.011530398322851743
UROD	11.1421361768208	-0.00733752620545014
CA4	12.0055220271185	-0.00718893133305909
ME1	23.3198569384336	0.011530398322851743
IDH3B	11.0256108741198	-0.00733752620545014
CD36	22.2734283470706	0.011530398322851743
HIBCH	21.6803422461864	0.011530398322851743
YWHAH	11.4941256996569	-0.00733752620545014
CBR1	11.6193670269767	-0.00733752620545014
HSP90AA1	11.7112747847331	-0.00733752620545014
GABARAPL1	11.0767832082714	-0.00733752620545014
HMGCS1	11.7519053200861	-0.00733752620545014
ELOVL5	23.2100175399816	0.011530398322851743
BCKDHB	22.4033177617805	0.011530398322851743
ACSL5	11.2702039794131	-0.00733752620545014
MIF	11.3558510456903	-0.00733752620545014
CEL	22.0891869602833	0.011530398322851743
ALDH1A1	20.875901442408	0.011530398322851743
PSME1	11.20886103794	-0.00733752620545014
ERP29	10.8521851209903	0.004571809176802
SUCLG2	0.226297852744833	0.011530398322851798
XIST	23.0526392945946	0.011530398322851743
PPARA	22.8665729572603	0.011530398322851743
ALDOA	11.5830240508528	-0.00733752620545014
DLD	10.9545243176693	-0.00733752620545014
IDI1	11.0842204995551	-0.00733752620545014
ECHS1	11.4458892808952	-0.00733752620545014
RETSAT	9.64525132842363	0.011530398322851798
ODC1	10.8959417955621	-0.00733752620545014
PDHB	11.0803009751599	-0.00733752620545014
HSD17B10	9.96482126337373	0.011530398322851798
LDHA	10.7630134495215	0.011530398322851798
HSPH1	13.6406975383181	0.011530398322851743
PCBD1	12.307959874236	0.011530398322851743
MDH1	11.7636827357226	-0.00733752620545014
MDH2	11.5025473539406	-0.00733752620545014
IDH3G	11.342143567149	-0.00733752620545014
CIDEA	12.9122547228468	0.011530398322851743
DHCR24	11.4665750394136	-0.00733752620545014
GRHPR	11.624134743077	-0.00733752620545014
FASN	11.103928946467	-0.00733752620545014
APEX1	10.5859791101562	0.011530398322851798
OSTC	11.0533559552083	-0.00733752620545014
SERINC1	11.9313343042806	-0.00733752620545014
BMPR1B	11.8387548252578	-0.00733752620545014
