Item ID	Item value	Change in Kuiper test statistic when item removed
NRP1	-0.230703163500851	-2.220446049250313E-16
TLE3	-1.21640506651366	-2.220446049250313E-16
ACHE	3.39687208738648	-2.220446049250313E-16
PTCH1	-0.0220416968891731	-2.220446049250313E-16
UNC5C	-0.193920675795503	-2.220446049250313E-16
THY1	0.685425814184135	-2.220446049250313E-16
L1CAM	0.435340368103261	-2.220446049250313E-16
ETS2	0.777592579820162	-2.220446049250313E-16
VEGFA	2.10648674533968	-2.220446049250313E-16
ADGRG1	-1.12131043264053	-2.220446049250313E-16
CDK6	0.179631571655242	-2.220446049250313E-16
HEY1	0.899948925782154	-2.220446049250313E-16
OPHN1	0.741786325829755	-2.220446049250313E-16
SCG2	0.517713742465484	-2.220446049250313E-16
CDK5R1	0.0471588859751722	-2.220446049250313E-16
