"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ILF3",1.35675891129219e-25,7.893,451.949459419719,"['RPL5', 'RPL3', 'RPL32', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'TXN2', 'RPS4X', 'RPS14', 'RPL7A', 'RPS16', 'MAP1LC3A', 'MRPL40', 'RPL18A', 'SUMO1', 'SUMO2', 'RPS13', 'GABARAPL1', 'RPL21', 'RPS8', 'RPL23', 'RPL22', 'RPS6', 'RPS3A', 'RPL37A', 'RPL24', 'RPL27', 'RPL29', 'NDUFB9', 'RPL10', 'RPL11', 'RPS27L', 'NEDD8', 'UQCRH', 'MRPL20', 'RPS15A', 'RPL14', 'RPS3', 'RPL13', 'RPL15', 'RPS2', 'RPL18', 'RPL17', 'RPL19', 'NOP56', 'RPL23A', 'RPS26', 'RPS25', 'RPS28', 'SPCS2', 'OCIAD2', 'SLIRP', 'KIAA0825', 'RPS24', 'RPS23']",2.61854469879393e-23,0,0,57,"ILF3",2.61854469879393e-23,8.34596668775493e-12,8.99414741624542e-09,0.955212820399178,0.954440404750361,0.014271138041382,0.149703660334499,0.187562771411261
"ILF2",1.78318592644648e-16,7.54916864608076,273.755199718655,"['RPL10', 'RPL11', 'MRPS34', 'TIMM13', 'NEDD8', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'TXN2', 'RPL7', 'RPS4X', 'RPL7A', 'RPS16', 'MAP1LC3A', 'RPS15A', 'SUMO1', 'SUMO2', 'RPL14', 'RPS3', 'RPS2', 'RPL18', 'RPL17', 'RPS13', 'RPL19', 'NOP56', 'GABARAPL1', 'MRPS26', 'RPL21', 'RPS8', 'RPL23', 'RPS6', 'RPL23A', 'RPS26', 'RPS24', 'RPS23']",1.72077441902085e-14,0,0,36,"ILF2",1.72077441902085e-14,1.56877630572739e-07,2.08245898596945e-05,0.979548924310056,0.978559889391117,0.0345800206400066,0.00159106397745079,0.0373373765200316
"RAD21",4.18472061558879e-16,7.57742278150025,268.315946204044,"['RPL5', 'RPL30', 'RPL10', 'RPL11', 'RPL6', 'RPS4X', 'RPS14', 'RPS16', 'RPS15A', 'RPS19', 'SUMO1', 'RPS18', 'SUMO2', 'RPS3', 'RPL13', 'RPS2', 'RPS27A', 'CCT7', 'RPS10', 'RPL17', 'RPS13', 'RPS7', 'RPL23', 'RPS5', 'RPL22', 'RPS6', 'RPL35A', 'RPS3A', 'RPL23A', 'EIF2S1', 'RPS25', 'NACA', 'EIF3I', 'UBA52', 'EIF3D']",2.69217026269545e-14,0,0,35,"RAD21",2.69217026269545e-14,3.43510504429041e-08,0.00211333341251407,0.554465216526275,0.556364550203254,-0.104934269134778,0.587365411151445,0.595021688055369
"ESR1",6.42471037996798e-14,3.197542997543,97.1286931931395,"['RPL5', 'RPL3', 'MPG', 'MYL6B', 'RPL10A', 'RPL8', 'RPL9', 'RPL6', 'RPL7', 'RPS4X', 'RPS14', 'RPL7A', 'RPS16', 'SUMO1', 'RPL18A', 'RPS19', 'RPS18', 'RPL36AL', 'TMED2', 'RPS10', 'AP2M1', 'RPS13', 'RPS12', 'RPS9', 'RPS7', 'RPL21', 'RPS8', 'RPL22', 'RPS6', 'RPS3A', 'EDF1', 'GTPBP4', 'MYL6', 'HAX1', 'RPL37A', 'RPL24', 'RPL29', 'RBM23', 'SLC25A5', 'PTMA', 'RPL28', 'OTUB1', 'RPL10', 'RPL11', 'RPL36A', 'NEDD8', 'RPS15A', 'BLOC1S1', 'TDG', 'RPL14', 'RPS3', 'RPL13', 'RPL15', 'RPS2', 'CCT7', 'RPL18', 'RPL17', 'RPL19', 'BTF3', 'NOP56', 'IDH1', 'RPL23A', 'RPS26', 'RPS25', 'SPCS2', 'PSMC5', 'NACA', 'EIF3I', 'RPL27A', 'RPS24', 'RPS23', 'AARS']",3.09992275833455e-12,0,0,72,"ESR1",3.09992275833455e-12,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632
"ESR2",1.70147369644782e-08,3.69433754810335,66.0886915010286,"['RBM25', 'RPL32', 'RPS27L', 'RPL10A', 'RPL7', 'RPS4X', 'RPL7A', 'RPS16', 'RPL18A', 'RPL36AL', 'RPS18', 'CNTRL', 'RPS3', 'RPS27A', 'RPL17', 'RPS13', 'NOP56', 'SF3A1', 'RPS9', 'CPSF6', 'RPS7', 'RPL23', 'RPS6', 'RPL23A', 'CWC15', 'GTPBP4', 'RPS26', 'RPS25', 'MYL6', 'EIF3I', 'RPL29', 'RPS24']",6.56768846828857e-07,0,0,32,"ESR2",6.56768846828857e-07,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359
"NFE2L2",0.000255052284615864,5.36082589285714,44.355698571355,"['PRKCG', 'GADD45GIP1', 'PSMB5', 'SUMO1', 'DDIT3', 'SUMO2', 'COPS7A', 'PTMA', 'SQSTM1']",0.0082041818218103,0,0,9,"NFE2L2",0.0082041818218103,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"CHD2",0.000482702344380673,Inf,Inf,"['SUMO1', 'SUMO2', 'PARK7']",0.0133087932093528,0,0,3,"CHD2",0.0133087932093528,4.89409872942413e-05,0.249790987696149,NA,NA,NA,0.0162792967702461,0.620964164495196
"TAF1",0.000859243439604433,3.17172274315131,22.3906443724049,"['RPL5', 'RPL30', 'TAF13', 'BUD31', 'RPL36A', 'RPL35A', 'EDF1', 'COX5A', 'RPL7A', 'LSM7', 'RPL37A', 'PPT1', 'RPS3']",0.020729247980457,0,0,13,"TAF1",0.020729247980457,0.80393819795035,0.0264758102879235,NA,NA,NA,0.639133219708745,0.248765881092912
"TCF3",0.00242063862175869,2.45549159834874,14.791203378944,"['TCF12', 'RPL36A', 'MYL6B', 'COX7A2', 'RPL23A', 'PARK7', 'EEF1B2', 'RPL7A', 'HIST3H2A', 'RPL27A', 'RPL14', 'RPS3', 'RPL24', 'RPL13', 'RPL37', 'RPS13']",0.0519092504443808,0,0,16,"TCF3",0.0519092504443808,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182
"HTT",0.0028737090086219,2.21274992241876,12.9493483220794,"['NDUFB9', 'NDUFA13', 'SLC25A3', 'NDUFB10', 'SYP', 'COX5B', 'COX6C', 'COX6A1', 'COX5A', 'UQCRH', 'COX6B1', 'PSMC5', 'CHCHD2', 'MAP1LC3A', 'SUMO1', 'NDUFS5', 'NDUFS3', 'CD59', 'SQSTM1']",0.0554625838664027,0,0,19,"HTT",0.0554625838664027,0.477126655313532,0.236738686558207,NA,NA,NA,0.628885857284959,0.730390365467703
