Item ID	Item value	Change in Kuiper test statistic when item removed
PTPN1	16.0492702541638	-0.022727272727272596
IL4R	17.0329286606341	-0.022727272727272596
IL10RB	16.5758747132108	-0.022727272727272596
STAT3	18.2449100222796	-0.0030766177054389887
PIM1	16.2707663655589	-0.022727272727272596
MAP3K8	18.011880710227	-0.022727272727272596
LTBR	19.2389733667479	0.06818181818181823
A2M	6.52390401913934	0.06818181818181823
TNFRSF1B	15.7503299640054	-0.016177054386661394
CSF2RA	6.55215912078899	0.06818181818181823
PTPN2	17.0509747389219	-0.022727272727272596
TLR2	18.0486027406304	-0.022727272727272596
