Item ID	Item value	Change in Kuiper test statistic when item removed
NRP1	23.864161953216	0.010831586303285012
CD83	11.7507543782219	-0.00803633822501687
RNH1	11.6125931153837	-0.00803633822501687
CD81	11.705242630763	-0.00803633822501687
CTSZ	11.2392102674731	-0.00803633822501687
SLC2A3	11.3301494977194	-0.00803633822501687
RORA	22.6814433801501	0.010831586303285012
PTH1R	0.408897536296079	0.010831586303285012
IKZF2	21.2137297041805	0.010831586303285012
IGF1R	22.5234259043359	0.010831586303285012
SPRED2	4.63073537881489	0.010831586303285012
SCN9A	18.245413360358	0.010831586303285012
PIM1	14.1247095118859	0.010831586303285012
ENPP1	22.796598074676	0.010831586303285012
MAP3K8	23.0803560186791	0.010831586303285012
PHLDA1	11.0098530524189	-0.00803633822501687
BATF3	10.403961213195	-0.002366761434976994
GABARAPL1	11.0767832082714	-0.00803633822501687
PRKCH	17.1698724543019	0.010831586303285012
GPX4	10.9843291206924	-0.00803633822501687
GSTO1	11.0698808740062	-0.00803633822501687
NCOA3	0.155894561896041	0.010831586303285012
ANXA4	23.8135595533091	0.010831586303285012
APLP1	11.5343808187443	-0.00803633822501687
ETV4	10.5845462491269	-0.00803633822501687
RHOB	11.7011183168389	-0.00803633822501687
ARL4A	12.9877196514691	0.010831586303285012
CDCP1	23.7844419337367	0.010831586303285012
PTRH2	10.8786622104817	-0.00803633822501687
ABCB1	11.0071706827686	-0.00803633822501687
AHCY	11.1527163794323	-0.00803633822501687
ODC1	10.8959417955621	-0.00803633822501687
GPR83	13.4590010760633	0.010831586303285012
FURIN	11.6946319591827	-0.00803633822501687
NDRG1	12.0342998423935	-0.00803633822501687
COCH	11.0383723735663	-0.00803633822501687
SOCS2	21.196675556196	0.010831586303285012
NT5E	11.4377339712701	-0.00803633822501687
PRNP	12.429231998202	-0.0077760593685293755
XBP1	11.3583005723716	-0.00803633822501687
RABGAP1L	23.7093789486801	0.010831586303285012
POU2F1	23.3778582687056	0.010831586303285012
GADD45B	12.3038851263087	-0.00803633822501687
PTCH1	7.47207385153563	0.010831586303285012
PRAF2	10.964507672128	-0.00803633822501687
SPRY4	5.80698276966501	0.010831586303285012
HOPX	10.7204860096793	-0.00803633822501687
SELP	9.54281602880745	0.008976786596162467
AMACR	12.4229853056463	-0.00803633822501687
P4HA1	23.4188387354459	0.010831586303285012
SYT11	11.2823457381033	-0.00803633822501687
BHLHE40	9.93175455099509	0.008976786596162467
BCL2	3.46414235560488	0.010831586303285012
ETFBKMT	11.3343136264061	-0.00803633822501687
