Item ID	Item value	Change in Kuiper test statistic when item removed
SERPINA3	23.0196638426343	-0.007400555041627566
NRP1	23.9904691255188	-0.007400555041627566
PTPRR	0.70150325644442	-0.007400555041627566
TPH1	8.75698620067468	-0.007400555041627566
ABCB1	9.57110759230691	-0.007400555041627566
CFH	23.9080431462494	-0.007400555041627566
USH1C	22.686766036581	-0.007400555041627566
GLRX	13.3083382159912	0.014338575393155029
PLAT	9.90539446586099	-0.007400555041627566
PRDM1	9.70914370554647	-0.007400555041627566
TFPI	22.0508980865438	-0.004483450293860047
HSD11B1	10.740546821243	0.014338575393155029
PCSK1N	12.971817140794	0.014338575393155029
GPNMB	22.9842838312849	-0.007400555041627566
EPHB2	0.804706835179656	-0.007400555041627566
SCN1B	11.2194477209667	0.014338575393155029
CBX8	11.5480011968388	0.014338575393155029
IL33	22.3504608493387	-0.007400555041627566
ST6GAL1	2.17040587501152	-0.007400555041627566
PRRX1	23.3419018773595	-0.007400555041627566
TMEM176A	23.0583623480589	-0.007400555041627566
G0S2	11.2474549387644	0.014338575393155029
NAP1L2	12.5612205059501	0.014338575393155029
ETV1	6.29997091143102	-0.007400555041627566
PDCD1LG2	11.9827365370336	0.014338575393155029
BPGM	10.4237517035908	0.014338575393155029
TNFRSF1B	21.7239865485384	0.00848375031636145
ETV4	9.99633212420699	-0.006689317488284774
GNG11	0.643881222412105	-0.007400555041627566
DUSP6	6.28157891741377	-0.007400555041627566
ETV5	5.70926826949137	-0.007400555041627566
ALDH1A3	11.0116976619687	0.014338575393155029
ANO1	0.0945823727252698	-0.007400555041627566
YRDC	11.5191289613534	0.014338575393155029
RBP4	11.7992848144238	0.014338575393155029
PCP4	9.99151713066488	-0.007400555041627566
TMEM158	9.68484071968524	-0.007400555041627566
MALL	11.9144274173082	0.014338575393155029
SCG5	11.7162138746942	0.014338575393155029
PECAM1	22.2146073405429	-0.007400555041627566
SPRY2	8.01631761979448	-0.007400555041627566
ITGBL1	10.8660091086128	0.014338575393155029
SPARCL1	11.6195712750342	0.014338575393155029
ANGPTL4	0.0399335941170706	-0.007400555041627566
TRIB1	7.4781947544979	-0.007400555041627566
DOCK2	9.51698647086552	-0.007400555041627566
TRIB2	6.07770335739895	-0.007400555041627566
