"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"RUNX1 (human)",0.0147938388953273,2.41850649350649,10.1904846752591,"['PRR5', 'COL18A1', 'RNF44', 'ACOT7', 'HMGCS1', 'OTUD7A', 'SLC6A1', 'DBP', 'CAPNS1', 'PSMD5', 'RBMS1', 'ANKRD36B', 'CREB5']",0.600828487809753,0,0,13,"RUNX1",0.600828487809753,1.7180735455654e-06,2.99109818884973e-06,0.765012832344032,0.775665647232366,0.287093427220659,0.771767096230565,0.906271658729581
"PPARA (human)",0.0154583217825187,7.33333333333333,30.5771238222665,"['FADS2', 'ACOT7', 'CREB5']",0.600828487809753,0,0,3,"PPARA",0.600828487809753,0.188036579975709,0.335938845165176,NA,NA,NA,0.880717360936525,0.91714850712122
"HNF4A (mouse)",0.0239744120753038,5.98295454545455,22.3210164460715,"['FADS2', 'COL18A1', 'CLEC5A']",0.600828487809753,0,0,3,"HNF4A",0.600828487809753,NA,NA,NA,NA,NA,NA,NA
"YY1 (human)",0.0256232541959313,2.14054054054054,7.84348632012081,"['COL18A1', 'RNF44', 'C11ORF87', 'ACOT7', 'HMGCS1', 'CD163L1', 'ANXA4', 'UFSP2', 'SLC6A1', 'SLC25A37', 'DBP', 'NFIB', 'KCNMB2', 'CLEC5A', 'CREB5']",0.600828487809753,0,0,15,"YY1",0.600828487809753,0.0163808451752743,0.202027356229707,NA,NA,NA,0.348522330692457,0.640267061314599
"NFYB (mouse)",0.0368829251460242,3.70430107526882,12.2242178789765,"['RNF44', 'HMGCS1', 'ARID5A', 'BZW2']",0.600828487809753,0,0,4,"NFYB",0.600828487809753,NA,NA,NA,NA,NA,NA,NA
"CPEB1 (mouse)",0.0368829251460242,3.70430107526882,12.2242178789765,"['RNF44', 'HMGCS1', 'ARID5A', 'BZW2']",0.600828487809753,0,0,4,"CPEB1",0.600828487809753,NA,NA,NA,NA,NA,NA,NA
"MYOD1 (human)",0.038540338307681,8.58181818181818,27.9428277001572,"['C11ORF87', 'ACOT7']",0.600828487809753,0,0,2,"MYOD1",0.600828487809753,NA,NA,NA,NA,NA,NA,NA
"SNAI2 (human)",0.0396747819894366,2.74344827586207,8.85321597297591,"['SLC6A6', 'COL18A1', 'ACOT7', 'DBP', 'PSMD5', 'UFSP2']",0.600828487809753,0,0,6,"SNAI2",0.600828487809753,NA,NA,NA,NA,NA,NA,NA
"SREBF2 (human)",0.0396747819894366,2.74344827586207,8.85321597297591,"['SLC6A6', 'FADS2', 'COL18A1', 'CAPNS1', 'ARID5A', 'ASTN2']",0.600828487809753,0,0,6,"SREBF2",0.600828487809753,0.00135783260296898,0.01431853559642,0.990708372879183,0.990203950136462,0.0392131077958202,0.653022991998906,0.636816781010561
"SNAI1 (human)",0.0396747819894366,2.74344827586207,8.85321597297591,"['SLC6A6', 'COL18A1', 'ACOT7', 'DBP', 'PSMD5', 'UFSP2']",0.600828487809753,0,0,6,"SNAI1",0.600828487809753,NA,NA,NA,NA,NA,NA,NA
