"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"STAT4",0.0195365266820256,5.92186128182616,23.3053038799673,"['IFNAR2', 'JAK3', 'MAP2K6']",0.998656949009922,0,0,3,"STAT4",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"STAT3",0.0271986127843009,2.23189219539585,8.04505474314586,"['IFNAR2', 'PTPN1', 'CEBPB', 'CDKN1A', 'BHLHE40', 'PIM1', 'JAK3', 'HIF1A', 'PTPN2']",0.998656949009922,0,0,9,"STAT3",0.998656949009922,1.25751558748003e-05,0.00164987817696805,0.901885121540135,0.907136432403251,0.21052860862789,0.984215435344917,1
"STAT5B",0.0389392216025457,3.361,10.9089767367739,"['PTPN1', 'IL15', 'JAK3', 'PTPN2']",0.998656949009922,0,0,4,"STAT5B",0.998656949009922,0.00932168928192519,0.0018857161028781,0.665227301400385,0.676210121770699,0.50547876843514,0.922030771616177,1
"KRT7",0.0464384861003965,6.68514851485148,20.5209105199071,"['HSPA1B', 'HSPA1A']",0.998656949009922,0,0,2,"KRT7",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"STAT5A",0.0649960912718298,2.7975,7.64676523612477,"['PTPN1', 'CEBPB', 'JAK3', 'PTPN2']",0.998656949009922,0,0,4,"STAT5A",0.998656949009922,0.247925835921688,0.161802754295959,NA,0.892319432004325,NA,0.105132337484809,0.279167401965045
"HSF1",0.068156257698386,2.40201005025126,6.4516844254085,"['DNAJB1', 'CEBPB', 'HSPA1B', 'FKBP5', 'HSPA1A']",0.998656949009922,0,0,5,"HSF1",0.998656949009922,0.758656440866815,0.434872384745962,NA,NA,NA,0.997442458117971,1
"STAT6",0.0807237848305159,2.58076923076923,6.49507874038913,"['CEBPB', 'IL4R', 'JAK3', 'PTPN2']",0.998656949009922,0,0,4,"STAT6",0.998656949009922,0.000802094477689615,0.0140949114207365,0.876778285676784,0.882899171190837,0.0735303585953799,0.59207735063741,0.906271658729581
"CLOCK",0.0870387896578886,4.45346534653465,10.8726965388113,"['PER3', 'ARNTL']",0.998656949009922,0,0,2,"CLOCK",0.998656949009922,0.252082832100264,0.0984799092653004,NA,NA,NA,0.642389498531967,0.918631063890852
"BHLHE40",0.105403529057001,3.92836342457775,8.83865727455633,"['CEBPB', 'ARNTL']",0.998656949009922,0,0,2,"BHLHE40",0.998656949009922,6.94317966908574e-05,0.306045469613208,0.614319462360272,0.621026107361106,-0.772917349683657,0.979564985713494,0.960285388875351
"SPI1",0.111189072352477,2.71278741427995,5.95870041673478,"['CEBPB', 'BCL6', 'PIM1']",0.998656949009922,0,0,3,"SPI1",0.998656949009922,0.113612884367349,0.569181732892748,NA,NA,NA,0.984215435344917,1
"STAT2",0.111189072352477,2.71278741427995,5.95870041673478,"['IFNAR2', 'ZFP36', 'JAK3']",0.998656949009922,0,0,3,"STAT2",0.998656949009922,0.147400353011361,0.0622481894927802,0.853533515263083,0.858911297520925,0.527416645624971,0.954652961076833,1
"SIRT3",0.16517114786068,2.22786069651741,4.01187157474398,"['HSPA5', 'PTPN2', 'ARNTL']",0.998656949009922,0,0,3,"SIRT3",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"NR2C2",0.186541407106242,2.66811881188119,4.48004374672674,"['CEBPB', 'FKBP5']",0.998656949009922,0,0,2,"NR2C2",0.998656949009922,0.00437029074548983,0.550408308992267,0.650173847613993,0.660382686567801,-0.979643325167208,0.801307705087362,1
"PCGF2",0.186541407106242,2.66811881188119,4.48004374672674,"['SLC11A1', 'HIF1A']",0.998656949009922,0,0,2,"PCGF2",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"FOXA2",0.187912984699123,5.54679802955665,9.27300532386867,"['HIF1A']",0.998656949009922,0,0,1,"FOXA2",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"TET1",0.187912984699123,5.54679802955665,9.27300532386867,"['SAP30']",0.998656949009922,0,0,1,"TET1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"THAP1",0.234830321492324,4.15886699507389,6.02574937538821,"['RALYL']",0.998656949009922,0,0,1,"THAP1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"MEIS1",0.257267347802949,3.69622331691297,5.01813866852995,"['CEBPB']",0.998656949009922,0,0,1,"MEIS1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"MAX",0.288604533367488,1.63958894054319,2.03751377366208,"['PIM1', 'HIF1A', 'HSPA1A']",0.998656949009922,0,0,3,"MAX",0.998656949009922,0.590334675858599,0.0139642677688068,0.4156040906622,0.413288937212128,1.44484397191498,0.998674089525648,1
"SIN3B",0.295428762545316,1.9029702970297,2.32034410142863,"['IKZF2', 'SAP30']",0.998656949009922,0,0,2,"SIN3B",0.998656949009922,0.334086755433403,0.422631786986537,NA,NA,NA,0.610792493353867,0.807762888430942
"ZBTB7B",0.300196049921961,3.02328705776982,3.63798032520389,"['HSPH1']",0.998656949009922,0,0,1,"ZBTB7B",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"NR2F2",0.300196049921961,3.02328705776982,3.63798032520389,"['CEBPB']",0.998656949009922,0,0,1,"NR2F2",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"MAFK",0.300196049921961,3.02328705776982,3.63798032520389,"['HIF1A']",0.998656949009922,0,0,1,"MAFK",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"NR4A1",0.337051284187562,1.49142347961684,1.62195313340981,"['ROBO2', 'HSPH1', 'HIF1A']",0.998656949009922,0,0,3,"NR4A1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"NFIC",0.340655002055741,2.55740810913225,2.75403452881941,"['CEBPB']",0.998656949009922,0,0,1,"NFIC",0.998656949009922,0.0674447520536455,0.151080142285841,NA,NA,NA,0.169569332604161,0.382057472634142
"NCOR1",0.343031174622547,1.37422680412371,1.47033190975523,"['CDKN1A', 'CEBPB', 'BCL6', 'SAP30']",0.998656949009922,0,0,4,"NCOR1",0.998656949009922,0.00100623475510236,0.0385293788893184,NA,NA,NA,0.670977778244957,0.985501378612174
"SIN3A",0.361771639113676,1.28179358330112,1.30325349630889,"['CEBPB', 'BCL6', 'IKZF2', 'PFN2', 'SAP30']",0.998656949009922,0,0,5,"SIN3A",0.998656949009922,0.919714008162235,0.249808884791337,NA,NA,NA,0.812712320092618,0.998979041660948
"CEBPD",0.397019805908335,2.07697044334975,1.91864113919878,"['CEBPB']",0.998656949009922,0,0,1,"CEBPD",0.998656949009922,0.0424567037520479,0.0891908913002231,0.918995177486874,0.922317636321813,0.310484584782336,0.96108525328411,1
"YY1",0.409202836438225,1.31304006284368,1.17325948123845,"['HSPA5', 'BCL6', 'SAP30']",0.998656949009922,0,0,3,"YY1",0.998656949009922,0.0163808451752743,0.202027356229707,NA,NA,NA,0.348522330692457,0.640267061314599
"HCFC1",0.412655743089819,1.44554455445545,1.27951159878267,"['HSPA1B', 'HSPA1A']",0.998656949009922,0,0,2,"HCFC1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"GTF2B",0.433011453725354,1.38490099009901,1.15914980213556,"['CEBPB', 'JAK3']",0.998656949009922,0,0,2,"GTF2B",0.998656949009922,0.322918375482462,0.222823584487605,NA,NA,NA,0.699018240156162,0.617106016769682
"RXRA",0.440573751269194,1.24664179104478,1.02184412863863,"['GK', 'BHLHE40', 'ARNTL']",0.998656949009922,0,0,3,"RXRA",0.998656949009922,0.139761153277898,0.721367296732927,NA,NA,NA,0.749963235226969,0.907141144164529
"BCOR",0.448587791836576,1.74824993518278,1.40148608358649,"['CPNE4']",0.998656949009922,0,0,1,"BCOR",0.998656949009922,0.522586253509123,0.600203558054433,NA,NA,NA,0.947268452415736,0.985501378612174
"SRF",0.452986658675691,1.32910891089109,1.05251151774745,"['CEBPB', 'HOPX']",0.998656949009922,0,0,2,"SRF",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A",0.480503676596008,1.58128078817734,1.15895294619638,"['CEBPB']",0.998656949009922,0,0,1,"ZBTB7A",0.998656949009922,0.000186674779545553,0.129715591367388,0.833385288013133,0.841453210022725,-0.368486136769713,0.903170878061804,0.995397726935177
"NACC1",0.480503676596008,1.58128078817734,1.15895294619638,"['KLHL2']",0.998656949009922,0,0,1,"NACC1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"EP300",0.486154655172614,1.06318367346939,0.766798350287912,"['IFNAR2', 'CEBPB', 'PLSCR1', 'XBP1', 'CDKN1A', 'BCL6', 'HIF1A', 'ARNTL']",0.998656949009922,0,0,8,"EP300",0.998656949009922,0.0246421420391684,0.00246182245079532,NA,NA,NA,0.98213344802136,1
"PPARD",0.495765343499133,1.50918047469772,1.05892034657283,"['BCL6']",0.998656949009922,0,0,1,"PPARD",0.998656949009922,0.0409208008939796,0.0339961923231969,0.669426574919053,0.680782656230475,0.566513873305089,0.906704325491114,0.930362316256601
"HDAC2",0.504397380497824,1.05168018007672,0.719760311519997,"['CDKN1A', 'BCL6', 'IKZF2', 'HIF1A', 'HOPX', 'ARNTL', 'SAP30']",0.998656949009922,0,0,7,"HDAC2",0.998656949009922,0.885127260824467,0.818344537281422,NA,NA,NA,0.971995185159295,1
"NFKB1",0.506051175448849,1.07100016210083,0.729476928874333,"['CEBPB', 'ZFP36', 'HSPA5', 'MAP3K8', 'HSPA1A']",0.998656949009922,0,0,5,"NFKB1",0.998656949009922,0.0557866597791215,0.0832626418504406,0.875013805821326,0.881111890200384,0.339023067113323,0.999900321403679,0.985501378612174
"TBL1XR1",0.510580788235532,1.44334975369458,0.970228942944782,"['BCL6']",0.998656949009922,0,0,1,"TBL1XR1",0.998656949009922,0.000150670488262028,0.000147323674886978,0.782419129759636,0.793439526766289,0.310939447274599,0.980432287098684,1
"STAT1",0.513411874731495,1.07951219512195,0.71968582348567,"['IFNAR2', 'PIM1', 'JAK3', 'PTPN2']",0.998656949009922,0,0,4,"STAT1",0.998656949009922,0.619095866789856,0.100824886494154,NA,NA,NA,0.785274266865591,0.750048865982797
"EGR1",0.524962995031557,1.38300492610837,0.891246413283223,"['CEBPB']",0.998656949009922,0,0,1,"EGR1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"RUNX3",0.538924572203411,1.32748768472906,0.820625883103133,"['PIM1']",0.998656949009922,0,0,1,"RUNX3",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"MYB",0.546448146709508,1.10594059405941,0.668337439410697,"['CEBPB', 'ERC2']",0.998656949009922,0,0,2,"MYB",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"MYC",0.554191168704582,0.989455184534271,0.584021551153366,"['ROBO2', 'CEBPB', 'IL4R', 'CNTN5', 'FRMPD4', 'LIMK2', 'NAV2', 'IQGAP2', 'IKZF2', 'HIF1A', 'IGF2R', 'SBNO2', 'HSPH1', 'P4HA1', 'PIM1', 'HSPA1B', 'HSPA1A']",0.998656949009922,0,0,17,"MYC",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"GLI1",0.565634455392471,1.2287903667214,0.70017365717108,"['XBP1']",0.998656949009922,0,0,1,"GLI1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"CIITA",0.565634455392471,1.2287903667214,0.70017365717108,"['CEBPB']",0.998656949009922,0,0,1,"CIITA",0.998656949009922,0.00128648402184813,0.471453448331,0.63535855895638,0.643256888482646,-0.84950095344138,0.971995185159295,0.91714850712122
"SP3",0.578406193841363,1.18472906403941,0.648614164324789,"['CEBPB']",0.998656949009922,0,0,1,"SP3",0.998656949009922,0.00668403130228064,0.273407951218111,NA,NA,NA,0.613704027134799,0.636816781010561
"CHD1",0.578406193841363,1.18472906403941,0.648614164324789,"['SAP30']",0.998656949009922,0,0,1,"CHD1",0.998656949009922,0.281773982534515,0.40683722574614,NA,NA,NA,0.707715995675098,0.640196362488907
"MYBL2",0.578406193841363,1.18472906403941,0.648614164324789,"['IKZF2']",0.998656949009922,0,0,1,"MYBL2",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"CDKN1B",0.588843856994724,1.02010662604722,0.540242582074699,"['CDKN1A', 'PIM1']",0.998656949009922,0,0,2,"CDKN1B",0.998656949009922,0.0623344619965037,0.0289549373017218,0.786176505387257,0.796067658707954,0.513084043473904,0.93317157953286,1
"ELK1",0.590804187915103,1.14370647188721,0.601899136703982,"['CEBPB']",0.998656949009922,0,0,1,"ELK1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"NOD2",0.590804187915103,1.14370647188721,0.601899136703982,"['CASP4']",0.998656949009922,0,0,1,"NOD2",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"CEBPA",0.596963871292506,1.004500450045,0.518220460776708,"['CDKN1A', 'CEBPB']",0.998656949009922,0,0,2,"CEBPA",0.998656949009922,0.095210391575564,0.128137370439723,0.710804652961764,0.722015162730796,0.259513012100828,0.983744787855001,1
"ATF3",0.602839322161255,1.10541871921182,0.559457478645175,"['CEBPB']",0.998656949009922,0,0,1,"ATF3",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"ESRRA",0.602839322161255,1.10541871921182,0.559457478645175,"['CEBPB']",0.998656949009922,0,0,1,"ESRRA",0.998656949009922,0.000168902881555445,0.339296271111994,0.687719505970212,0.699099838665716,-0.59615606452057,0.822385639323233,1
"AHR",0.602839322161255,1.10541871921182,0.559457478645175,"['ARNTL']",0.998656949009922,0,0,1,"AHR",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"IKZF1",0.602839322161255,1.10541871921182,0.559457478645175,"['IKZF2']",0.998656949009922,0,0,1,"IKZF1",0.998656949009922,0.588730159467944,0.0436253167063951,0.652811258495272,0.663072197315139,1.13139906238984,0.812492769710658,0.897705996846706
"IRF1",0.614522165873413,1.0696011441284,0.520799791751939,"['CEBPB']",0.998656949009922,0,0,1,"IRF1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"TP63",0.620603327479658,0.96039603960396,0.458169574564616,"['CDKN1A', 'HSPA5']",0.998656949009922,0,0,2,"TP63",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"JUNB",0.625862981873307,1.03602216748768,0.485504656031584,"['CEBPB']",0.998656949009922,0,0,1,"JUNB",0.998656949009922,0.329201788665352,0.634586227783019,NA,NA,NA,0.67285833371456,0.770013143376798
"ERG",0.625862981873307,1.03602216748768,0.485504656031584,"['HSPA1B']",0.998656949009922,0,0,1,"ERG",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"AR",0.63590133969753,0.918760469011725,0.415933755250402,"['CEBPB', 'PXN', 'HIF1A', 'FKBP5', 'HSPA1A']",0.998656949009922,0,0,5,"AR",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"USF1",0.636871735580884,1.00447828034035,0.45320754257596,"['CEBPB']",0.998656949009922,0,0,1,"USF1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"ILF3",0.64064708290321,0.913545628695966,0.406780442502785,"['PTPN1', 'PLSCR1', 'RPS15A', 'HSPA5', 'RPL23A']",0.998656949009922,0,0,5,"ILF3",0.998656949009922,0.605586547381136,0.0285175740906587,0.586823311104268,0.59159962611653,1.36764083261788,0.997626009711966,0.994882950313162
"PPARG",0.650448906862711,0.907229079072291,0.390192448567044,"['CEBPB', 'BCL6']",0.998656949009922,0,0,2,"PPARG",0.998656949009922,0.385032283371562,0.824902043000426,NA,NA,NA,0.49299440509704,0.767795818956056
"EPAS1",0.657614101488668,0.894835429488895,0.375058629893476,"['HIF1A', 'ARNTL']",0.998656949009922,0,0,2,"EPAS1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"HDAC8",0.668000991137149,0.920361247947455,0.371334123099388,"['SH3PXD2B']",0.998656949009922,0,0,1,"HDAC8",0.998656949009922,0.0116446668911809,0.0338305222996736,NA,NA,NA,0.963224476687176,1
"SP1",0.675877082479192,0.869736842105263,0.340714233068768,"['CEBPB', 'PER3', 'BCL6', 'HIF1A']",0.998656949009922,0,0,4,"SP1",0.998656949009922,0.920097585454071,0.620007370850362,NA,NA,NA,0.938231607217119,1
"SETDB1",0.678408508762375,0.85958595859586,0.333524210474683,"['CDKN1A', 'BHLHE40']",0.998656949009922,0,0,2,"SETDB1",0.998656949009922,0.0529925589551218,0.845040227310182,NA,NA,NA,0.801307705087362,0.870237454210262
"ILF2",0.682823223195669,0.855120946989192,0.326245125383114,"['RPS15A', 'HSPA5', 'RPL23A']",0.998656949009922,0,0,3,"ILF2",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"TARDBP",0.687263588331634,0.8716619134042,0.326905800332927,"['IRAK2']",0.998656949009922,0,0,1,"TARDBP",0.998656949009922,0.738114920361621,0.584022384249295,NA,NA,NA,0.768882047778646,0.93855277174946
"HTT",0.690288976577753,0.859767587939699,0.318668525331669,"['DNAJB1', 'DUSP10', 'HSPA1B', 'PFN2', 'SAP30']",0.998656949009922,0,0,5,"HTT",0.998656949009922,0.0822521515419507,0.0935749171647314,NA,NA,NA,0.22252099228703,0.448940582493931
"E2F1",0.691694767698327,0.8375736307808,0.308738441373025,"['CDKN1A', 'IGF1']",0.998656949009922,0,0,2,"E2F1",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
"BMI1",0.705413723615982,0.827832512315271,0.288889379292274,"['SLC11A1']",0.998656949009922,0,0,1,"BMI1",0.998656949009922,0.959853677768925,0.812604443372381,NA,NA,NA,0.694782706032994,0.955449696030321
"AIRE",0.705413723615982,0.827832512315271,0.288889379292274,"['HSPA5']",0.998656949009922,0,0,1,"AIRE",0.998656949009922,NA,NA,NA,NA,NA,NA,NA
