"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"HMGA1 (human)",0.00074951450675404,2.18647659410518,15.7340711710484,"['CHRM3', 'GPR65', 'F13A1', 'HIF1A', 'PLAC8', 'CYSLTR1', 'DUSP10', 'NHSL1', 'SNTG1', 'CASP4', 'TBC1D14', 'MS4A14', 'ERC2', 'P2RY12', 'P2RY13', 'ANGPT2', 'WNT5A', 'MAMDC2', 'IGF1', 'HOPX', 'STXBP5L', 'PLCXD3', 'TG', 'BCL6', 'CDH12']",0.201619402316837,0,0,25,"HMGA1",0.201619402316837,NA,NA,NA,NA,NA,NA,NA
"MYOG (mouse)",0.00563119810115934,1.89948399874909,9.83825020651949,"['TNFAIP8', 'ANGPT2', 'DSCAM', 'KCNIP4', 'WNT5A', 'TNFSF13', 'EAF2', 'PLD4', 'RAB27A', 'IGF1', 'SYN3', 'RASGRP3', 'EEPD1', 'RALYL', 'SBNO2', 'TG', 'KIF26B', 'TSPO', 'CCDC65', 'FAM20A', 'TMSB10', 'PTPN2', 'CBLN2']",0.638446389382956,0,0,23,"MYOG",0.638446389382956,NA,NA,NA,NA,NA,NA,NA
"NR5A1 (human)",0.0081627740211429,1.80977011494253,8.70168457099661,"['RBFOX1', 'CEBPB', 'ATP8A2', 'ANGPT2', 'GK', 'ABHD3', 'LIMK2', 'KCNIP4', 'TBC1D8', 'NRG1', 'IGF1', 'TMEM163', 'RASGRP3', 'PLAC8', 'SCIN', 'DUSP10', 'BCL6', 'PDE4B', 'TBC1D14', 'RTTN', 'RNF175', 'TMSB10', 'GPR155', 'CDH18']",0.638446389382956,0,0,24,"NR5A1",0.638446389382956,NA,NA,NA,NA,NA,NA,NA
"TBX5 (mouse)",0.011102260979167,1.80237879767292,8.11179773152879,"['IFNAR2', 'CHRM3', 'RBFOX1', 'CD163', 'TNFSF13', 'C5AR1', 'NLRC5', 'RAB27A', 'F13A1', 'IQGAP2', 'TMEM163', 'TYMP', 'RASGRP3', 'RALYL', 'SCIN', 'SH3PXD2B', 'CDH12', 'TBC1D14', 'ERC2', 'TOMM5', 'CD55', 'PFN2']",0.638446389382956,0,0,22,"TBX5",0.638446389382956,NA,NA,NA,NA,NA,NA,NA
"JUND (mouse)",0.0118670332599062,1.81551260092978,8.04996660113746,"['P2RY12', 'CD93', 'ABHD3', 'KCNIP4', 'MAMDC2', 'EAF2', 'LTC4S', 'STXBP5L', 'RASGRP3', 'GNG10', 'SNTG1', 'DPYD', 'DSE', 'PDE4B', 'HMOX1', 'OLR1', 'MAP3K8', 'RTTN', 'VSIG4', 'PTPN2', 'CD55']",0.638446389382956,0,0,21,"JUND",0.638446389382956,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
"TFAP2C (human)",0.0146855644045707,1.69059373781993,7.13581067705472,"['RYR2', 'CEBPB', 'CLIC4', 'PID1', 'PLD4', 'IQGAP2', 'SBNO2', 'ZFP36', 'CASP4', 'STAB1', 'GPR155', 'TMEM132D', 'MLKL', 'ACSL1', 'LIMK2', 'KCNIP4', 'EAF2', 'KLHL2', 'EML1', 'CXCL12', 'SLC25A19', 'DPYD', 'DDIT4', 'KCNQ5', 'TLR5']",0.658402804138253,0,0,25,"TFAP2C",0.658402804138253,NA,NA,NA,NA,NA,NA,NA
"ZNF148 (human)",0.0193587094044855,1.69957659267236,6.70417168799968,"['FCGBP', 'RBFOX1', 'CEBPB', 'CDKN1A', 'SIGLEC9', 'SLC11A1', 'KCNIP4', 'NLRC5', 'TNFAIP2', 'PLD4', 'KLHL2', 'LTC4S', 'NAP1L5', 'SBNO2', 'CXCL12', 'BCL6', 'BHLHE40', 'FAM110B', 'KCNQ5', 'FAM20A', 'TMSB10', 'HSPA1A']",0.696610386340626,0,0,22,"ZNF148",0.696610386340626,0.0719421351824657,0.593364751702459,NA,NA,NA,0.807372254627712,0.995397726935177
"RUNX2 (mouse)",0.0230207651150531,1.71061127851916,6.4513286236769,"['ROBO2', 'CHRM3', 'CDKN1A', 'CD93', 'SLC11A1', 'GPR65', 'LIMK2', 'WNT5A', 'TNFSF13', 'C5AR1', 'RAB27A', 'LTC4S', 'IQGAP2', 'EML1', 'PLAC8', 'SCIN', 'PDE4B', 'JAK3', 'HAMP', 'PLTP']",0.696610386340626,0,0,20,"RUNX2",0.696610386340626,0.00131371137880625,0.000285232966972144,0.63347931566969,0.642297267915138,0.429188713480357,0.637844263795209,0.852782611660496
"ETV4 (human)",0.0233066672009875,1.68563386710281,6.3363243620038,"['ROBO2', 'SIGLEC9', 'DSCAM', 'LIMK2', 'MAMDC2', 'TNFSF13', 'KLHL2', 'NRG1', 'LTC4S', 'PCSK5', 'NAP1L5', 'MS4A6A', 'LRFN5', 'TG', 'SNTG1', 'BHLHE40', 'RPL38', 'RTTN', 'ERC2', 'HSPA1B', 'FKBP5']",0.696610386340626,0,0,21,"ETV4",0.696610386340626,NA,NA,NA,NA,NA,NA,NA
"ETV4 (mouse)",0.0268605465657923,1.6796255157093,6.07536797629332,"['P2RY12', 'CHRM3', 'FCGBP', 'RBFOX1', 'ANGPT2', 'KCNIP4', 'CLEC9A', 'SPATA6', 'STXBP5L', 'RASGRP3', 'PLAC8', 'RALYL', 'PLSCR1', 'BCL6', 'DSE', 'PIM1', 'OLR1', 'KCNQ5', 'TMSB10', 'MAP2K6']",0.722548702619812,0,0,20,"ETV4",0.722548702619812,NA,NA,NA,NA,NA,NA,NA
"MIR138 (human)",0.0302914690558006,1.67800415800416,5.86779454287906,"['CHRM3', 'NRN1', 'CNTN5', 'ABHD3', 'ACSL1', 'IL15', 'TNFAIP2', 'NAV2', 'IQGAP2', 'ANAPC11', 'PCP4', 'SBNO2', 'CXCL12', 'BCL6', 'SNTG1', 'STAB1', 'PTPN2', 'TOMM5', 'PFN2']",0.740764106910034,0,0,19,"MIR138",0.740764106910034,NA,NA,NA,NA,NA,NA,NA
"HNF4A (human)",0.033555008443635,1.47803617571059,5.01729599539318,"['ROBO2', 'CDKN1A', 'SIGLEC9', 'CD163L1', 'PXN', 'RASGRP3', 'FCGR3A', 'NHSL1', 'PIM1', 'HMOX1', 'OLR1', 'ENPP1', 'ERC2', 'TMSB10', 'GPR155', 'PLTP', 'MAP2K6', 'IFNAR2', 'XBP1', 'ANGPT2', 'GK', 'KLHL2', 'NRG1', 'NAV2', 'RNF144B', 'SLC7A5', 'LRFN5', 'BCL6', 'P4HA1', 'SLC25A19', 'AGBL3', 'FKBP5']",0.752191439278151,0,0,32,"HNF4A",0.752191439278151,NA,NA,NA,NA,NA,NA,NA
"TBP (human)",0.0368894911852928,1.44238609990173,4.7596268473244,"['CX3CR1', 'CHRM3', 'RYR2', 'TNFAIP8', 'CDKN1A', 'ATP8A2', 'CD163L1', 'GPR65', 'PXN', 'PLAT', 'RPS15A', 'HSPH1', 'PIM1', 'PDE4B', 'ZNF385B', 'MS4A14', 'OLR1', 'ENPP1', 'GPR155', 'P2RY12', 'CNTN5', 'CD93', 'IL15', 'KCNIP4', 'KLHL2', 'RPL23A', 'NRG1', 'NAV2', 'EML1', 'SAP30', 'MS4A6A', 'RNF144B', 'PCP4', 'RALYL', 'FKBP5']",0.75790772422691,0,0,35,"TBP",0.75790772422691,NA,NA,NA,NA,NA,NA,NA
