Item ID	Item value	Change in Kuiper test statistic when item removed
GRK5	-17.3297638588922	0.0
EGF	-18.8673888669467	0.0
NEDD4	4.05933851525299	0.07258064516129237
PARD3	-8.58648081685473	0.0
HLA-B	-1.68997077968777	0.07056451612903225
LDLR	7.77188379830375	1.1102230246251565E-16
RAB11A	-2.27521277065975	0.0
ARF6	-2.66001680299736	0.0
