"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"Klf4 (mouse)",0.0124340416080922,2.10844882284188,9.25043394775479,"['FIS1', 'TSTD1', 'TRPC3', 'GADD45A', 'ODC1', 'TESK2', 'HIF3A', 'LAGE3', 'CDC14B', 'DRAP1', 'SPRED2', 'PIK3IP1', 'ERP29', 'FAM43B', 'RPS12']",0.999993089312903,0,0,15,"Klf4",0.999993089312903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYC (mouse)",0.0193363729340465,1.23840133811931,4.88644356458111,"['RPL30', 'ALDH1L1', 'RNH1', 'FAM89B', 'TMEM97', 'FGF1', 'SRP14', 'HTR4', 'ACTG1', 'NUBP2', 'LAPTM4B', 'LIPE', 'RPS19', 'SLC39A7', 'SEC62', 'RPP38', 'RPS12', 'ATP6V1G1', 'SLC35C2', 'RPSA', 'FOXP2', 'PDIA4', 'DPM2', 'LACTB2', 'HAT1', 'RFX5', 'TMEM126A', 'SLC27A6', 'FKBP5', 'BEX4', 'CUTA', 'DLX2', 'SET', 'COPS7A', 'SLC1A6', 'OAZ1', 'PLCXD2', 'CPLX3', 'LDHA', 'DPH2', 'SEC14L5', 'PNPO', 'MYH11', 'SERF2', 'TRPM3', 'SURF1', 'CADM4', 'GPR12', 'SURF2', 'BTBD6', 'MRPL24', 'MANBAL', 'MANF', 'RPS28', 'PPFIBP2', 'UQCRQ', 'PXMP2', 'RCAN3', 'DHCR7', 'EIF4G2', 'RPS23', 'LGALS3BP', 'MCFD2', 'CDKN1B', 'GPAA1', 'RPLP1', 'DIRAS1', 'BHLHE41', 'HIF3A', 'ANKRD9', 'MRPL2', 'MRPL40', 'SGCD', 'CAMKV', 'C1QTNF7', 'RPLP2', 'CTSF', 'SSR4', 'H2AFZ', 'SSR2', 'CCDC113', 'NME2', 'RPL13A', 'MEPE', 'AMPD3', 'ZDHHC11', 'GNL1', 'COPZ1', 'TGFBR3', 'CORT', 'PTP4A3', 'VGF', 'FAM32A', 'MNS1', 'ECT2L', 'PCYOX1', 'ODC1', 'UQCR11', 'PSMB10', 'SRM', 'TCEAL6', 'RBM15B', 'SV2C', 'PHKG1', 'TCOF1', 'CCDC85B', 'DDT', 'RPL14', 'EIF4H', 'TAF9B', 'GABRD', 'METAP1D', 'NDUFA7', 'PPP1R14B', 'PEX10', 'SPSB3', 'FRAS1', 'APEX1', 'STK17B', 'BAX', 'RANGRF', 'STUB1', 'QRICH2', 'SYCP3', 'CBLN4', 'CRLF3', 'KBTBD7', 'OTUD1', 'TOMM5', 'RAN']",0.999993089312903,0,0,130,"MYC",0.999993089312903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR5A1 (mouse)",0.0290227655397591,1.31018196094834,4.63761798980968,"['FANK1', 'MESP1', 'ALDH1L1', 'MRPS12', 'MRPL34', 'CNDP2', 'TOMM22', 'LIPE', 'LAPTM4B', 'NPPC', 'UBL5', 'NUDCD2', 'LBH', 'RPS6KA5', 'RPL36AL', 'B2M', 'JAGN1', 'DUSP1', 'RPS8', 'PGAM1', 'AIP', 'PTP4A3', 'FNDC4', 'ASPHD1', 'PTRH2', 'SDHAF1', 'ATP6V0C', 'PDZRN4', 'FREM2', 'OTUB1', 'SET', 'RPS19BP1', 'PDE1A', 'RBM4B', 'ARHGAP18', 'UQCR11', 'PHB', 'ART3', 'HRH1', 'TCTEX1D1', 'CCT7', 'ATP6V1D', 'BCL2L14', 'FIS1', 'XBP1', 'GABBR1', 'CADM4', 'SNAPIN', 'TGFB1', 'PMM1', 'MDH2', 'P2RY14', 'ST8SIA2', 'GSS', 'RAB11A', 'ANLN', 'LSM7', 'NSG2', 'NDUFAF4', 'CYCS', 'FXYD6', 'VIM', 'FARSA', 'RPS21', 'NFE2L1', 'TOMM5', 'GRINA', 'TJP2']",0.999993089312903,0,0,68,"NR5A1",0.999993089312903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIF1A (mouse)",0.029136654795047,1.31534605037907,4.65074569198668,"['PRDM6', 'GMNN', 'SPINT2', 'SRP14', 'TMEM191C', 'ASGR1', 'MYLK', 'NPPC', 'LBH', 'ZXDB', 'RSPO2', 'SLC16A9', 'SOX4', 'ETV1', 'AMPD3', 'ATP1B2', 'SFRP1', 'RRAGA', 'MMP16', 'RFX4', 'B3GNT5', 'RPL24', 'SNRPA1', 'ALDOC', 'COL6A6', 'SNRNP25', 'CCDC81', 'TTPAL', 'FREM2', 'CDH18', 'FREM3', 'NXPH2', 'WBP2', 'NXN', 'USHBP1', 'TCF7', 'COX17', 'NDUFB2', 'TULP3', 'ARHGAP18', 'THY1', 'HMGCR', 'NT5C', 'HRH1', 'TCTEX1D1', 'RPL13', 'NRIP3', 'PCBD1', 'RHBDL2', 'GPC6', 'HIPK4', 'MARCKSL1', 'NDUFA6', 'SPRYD4', 'CCDC59', 'FN1', 'TDRD6', 'PARP14', 'SPATA2L', 'GADD45G', 'PSMG3', 'TLL1', 'CD247', 'INHA', 'SCRG1', 'NOP10']",0.999993089312903,0,0,66,"HIF1A",0.999993089312903,0.000361225386584333,0.00130289488441869,0.607594291636803,0.605157873841528,0.423842107087656,0.740878645298125,0.635842918848807,NA,NA,NA,NA
"NR4A2 (human)",0.0302901548026698,2.47762289068232,8.66408011637856,"['ENTPD1', 'ACTL6A', 'NEU1', 'EIF4H', 'MANEAL', 'GNL1', 'C1QL2', 'HCRTR2']",0.999993089312903,0,0,8,"NR4A2",0.999993089312903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RXRA (mouse)",0.0323909245264486,1.44530627038782,4.95722273855952,"['HRK', 'GRAMD1C', 'RPL30', 'STOML2', 'CHRM5', 'HCCS', 'COX5B', 'SNX31', 'ASGR1', 'DDA1', 'ZDHHC4', 'ACTG1', 'PSMB6', 'CCDC85B', 'POLR2I', 'PDLIM5', 'OST4', 'ENTPD1', 'HTR1F', 'SHROOM3', 'DUSP28', 'COQ10A', 'RAB11A', 'ETV5', 'CORT', 'H1F0', 'CHDH', 'FAT1', 'PSMG3', 'NHP2', 'MYADM', 'COL6A6', 'NAA38', 'DHCR7', 'CD247', 'SLC26A3']",0.999993089312903,0,0,36,"RXRA",0.999993089312903,0.0070197121805901,0.440577133460502,NA,NA,NA,0.22966853398271,0.586064351988928,0.903059375070147,0.699804287284229,NA,0.630847161820879
"FOXA2 (human)",0.0419459798172419,2.15802188432571,6.84389165409724,"['TMEM134', 'SPDYE1', 'BHLHE41', 'COX7A2', 'SPDYE5', 'CD247', 'GYG1', 'DCDC1', 'CLN5']",0.999993089312903,0,0,9,"FOXA2",0.999993089312903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STAT5B (mouse)",0.046353497764603,1.20998670314168,3.71642397527624,"['HDDC2', 'RNH1', 'CD81', 'CPNE4', 'GPATCH4', 'ALKBH7', 'CNDP2', 'RPL36AL', 'LIPI', 'CCDC97', 'SEPHS2', 'PHLDA1', 'HGF', 'OMG', 'DPM3', 'SCG5', 'MYADM', 'VDAC1', 'PHPT1', 'CFTR', 'PVALB', 'NNMT', 'CSNKA2IP', 'COX7A2', 'PHB', 'HIGD1A', 'GABARAP', 'ART3', 'EBP', 'GRPEL1', 'ZNHIT3', 'TRPM3', 'CDR1', 'BTF3', 'WWTR1', 'HTR1F', 'RARRES1', 'FN1', 'LSM4', 'RPS25', 'AIMP2', 'FIBP', 'RPS28', 'UQCRQ', 'KLRD1', 'FARSA', 'RAD18', 'SCN2B', 'DOCK5', 'COX7B', 'NRP2', 'BHLHE41', 'RND3', 'SNAPC5', 'CALB2', 'SPRED1', 'C1QTNF7', 'ACP2', 'DUSP28', 'COPZ1', 'GNL3', 'PDRG1', 'APRT', 'DALRD3', 'INF2', 'VGF', 'CHDH', 'TNNT2', 'POLR1C', 'NAA38', 'MNS1', 'MCM6', 'WBP2', 'GMPR2', 'NDUFB4', 'LRTM1', 'NDUFB2', 'RBM4B', 'TULP3', 'MRPL54', 'TSPAN31', 'PSMB6', 'USP1', 'TMEM208', 'PTK2B', 'PDLIM5', 'AAMP', 'POLR2L', 'PEX19', 'POLN', 'GALNT3', 'CCDC59', 'OPRK1', 'RPL23A', 'NAP1L5', 'FABP3', 'SNX17', 'EIF3I', 'RPA3', 'STK17B', 'SRRD', 'LPCAT2', 'TAF7', 'QRICH2', 'CBLN4', 'VIP', 'TJP2']",0.999993089312903,0,0,107,"STAT5B",0.999993089312903,0.501052786449958,0.895062381568401,NA,NA,NA,0.189326639568453,0.736076297469622,0.834937268788144,0.96476018010281,NA,0.730994277723856
"IKZF1 (human)",0.0569618191766021,1.20238095238095,3.44527120874157,"['RPL30', 'TUSC2', 'MRFAP1', 'TESK2', 'GPATCH4', 'TMEM141', 'IFIT3', 'RPS15', 'LAPTM4B', 'RPS14', 'HHAT', 'RPS16', 'RPL18A', 'SNRPD1', 'RCC1', 'RPS10', 'TPTE2', 'PHYH', 'ENDOG', 'RPS7', 'MMD2', 'ATP1B2', 'TMEM134', 'FNDC4', 'FRMD8', 'RPL27', 'SNRPE', 'SNRNP25', 'ATF5', 'SRSF9', 'PRR13', 'NECAB2', 'TSTA3', 'SET', 'NNMT', 'USHBP1', 'RHOBTB1', 'C12ORF57', 'ZNF428', 'LONRF3', 'SERF2', 'ATP6V1F', 'TOR1A', 'ICMT', 'SNAPIN', 'RARRES1', 'TBCC', 'C20ORF27', 'OCEL1', 'RPS27', 'FARSA', 'SCN2B', 'DOCK6', 'RYR1', 'MCFD2', 'UBXN1', 'ZFAND2A', 'RPLP0', 'MRPS12', 'ZFAND2B', 'HIF3A', 'MRPL35', 'IRF2BPL', 'BBC3', 'TCHP', 'MED11', 'MAP1LC3A', 'SUMO1', 'TMED2', 'CTSF', 'LRRC47', 'MRPS26', 'ACTR6', 'NME2', 'HAUS4', 'CORT', 'CATSPERG', 'SDHAF1', 'OTUB1', 'GRAMD1C', 'RPL10', 'RPS10-NUDT3', 'RPL11', 'SLC3A1', 'FITM2', 'CCDC106', 'NT5C', 'PHKG1', 'GNG4', 'RPL13', 'RPS2', 'CDIPT', 'GABBR1', 'SPRYD4', 'KCNJ14', 'SPSB3', 'PIK3IP1', 'APEX1', 'FAU', 'GRINA', 'TOMM6']",0.999993089312903,0,0,101,"IKZF1",0.999993089312903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETV4 (mouse)",0.0634475100262221,1.21118802765521,3.33990225424644,"['EIF4A2', 'MRPS17', 'DCLRE1C', 'CDKN1B', 'SLC35B1', 'TOMM20', 'TMEM141', 'CCDC28B', 'IFIT3', 'TCHP', 'ADAMTSL1', 'LAPTM4B', 'LIPE', 'RPS16', 'SGCD', 'C1QTNF7', 'B3GALT2', 'PEG10', 'DSE', 'HYDIN', 'LEPR', 'TIMP3', 'RCC1', 'SOX6', 'PHLDA1', 'TRPC7', 'STARD4', 'RPS5', 'HGF', 'NME2', 'MEPE', 'ETV4', 'RUNX2', 'FOXP2', 'RUNX1', 'TOM1L1', 'SLCO1C1', 'SFRP4', 'SLC25A18', 'ASPHD1', 'TMEM126A', 'RPL24', 'ALDOC', 'KCNQ5', 'LYG2', 'ECT2L', 'CFTR', 'SHC3', 'NXPH2', 'GTF3C6', 'COX17', 'RNF6', 'GLRX', 'SEZ6L2', 'CXXC4', 'RHOBTB1', 'ACAT2', 'TCEAL8', 'PARD6A', 'TMEM128', 'KCNMB2', 'GRPEL2', 'PNPO', 'SLIT3', 'ATP6V0E2', 'PDLIM5', 'SERF2', 'ZSCAN18', 'P2RY12', 'SLC14A2', 'ANGPT2', 'TAF13', 'PDAP1', 'TBCC', 'LSM5', 'LSM3', 'AGBL5', 'IGSF10', 'ANLN', 'MAPK11', 'RALYL', 'NDUFAF4', 'PSMG3', 'NFE2L3', 'FXYD6', 'KLRD1', 'TLL1']",0.999993089312903,0,0,87,"ETV4",0.999993089312903,9.70432554091638e-11,0.000297025300791561,0.693555524192601,0.689711021375757,-0.260022975654337,0.0830926258484835,0.225211915793878,NA,NA,NA,NA
