Item ID	Item value	Change in Kuiper test statistic when item removed
NFKBIA	-0.0922179031849075	-4.440892098500626E-16
MAVS	0.18312980294903	-4.440892098500626E-16
IRF3	0.730255229614906	-4.440892098500626E-16
POLR3GL	-0.781096608689909	-4.440892098500626E-16
POLR1C	-1.55456313913165	-4.440892098500626E-16
IL18	-1.77983765647233	-4.440892098500626E-16
POLR3G	-0.0787934476890224	-4.440892098500626E-16
POLR3H	-0.0900664579341945	-4.440892098500626E-16
IKBKG	0.490803995492757	-4.440892098500626E-16
POLR3K	-0.180929257127673	-4.440892098500626E-16
NFKB1	-0.660448119452789	-4.440892098500626E-16
