"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"BATF",0.00727322742710424,19.3010204081633,95.029638396983,"['NFIL3', 'DDIT3']",0.487306237615984,0,0,2,"BATF",0.487306237615984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOX17",0.0436018813529518,33.5917159763314,105.231256315177,"['TCF7']",0.999834401106687,0,0,1,"SOX17",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLI1",0.0848235295692199,4.34907834101382,10.7299691187764,"['XBP1', 'PRKY']",0.999834401106687,0,0,2,"GLI1",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TARDBP",0.168012049643712,2.80456349206349,5.00255480876546,"['FN1', 'ARF6']",0.999834401106687,0,0,2,"TARDBP",0.999834401106687,0.000106564971244019,0.0298690282333832,NA,NA,NA,0.583853026637885,0.575263436701714,0.0742460104116887,0.649661884948599,0.0703464857031899,0.886766252886258
"NFE2L2",0.183863762008706,2.63888888888889,4.46911724587115,"['PRKCH', 'DDIT3']",0.999834401106687,0,0,2,"NFE2L2",0.999834401106687,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868,NA,NA,NA,NA
"BCL11A",0.199903295768035,4.79374471682164,7.71755292734079,"['NR2F2']",0.999834401106687,0,0,1,"BCL11A",0.999834401106687,0.00385817813004761,0.0110215957348923,NA,NA,NA,0.0565050744629511,0.42058372792377,0.828719846406534,0.651425645661308,NA,0.471765605369661
"BCL11B",0.211719492988605,4.47376725838264,6.94549247181289,"['NR2F2']",0.999834401106687,0,0,1,"BCL11B",0.999834401106687,6.00956894604792e-11,0.00311166347732068,NA,NA,NA,0.463242159839679,0.388879857642835,NA,NA,NA,NA
"ZFP42",0.234833932954162,3.94674556213018,5.71834761841154,"['TSIX']",0.999834401106687,0,0,1,"ZFP42",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STAT4",0.289714273384084,3.0484131253362,3.77655740723903,"['ETV5']",0.999834401106687,0,0,1,"STAT4",0.999834401106687,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868,0.503883329259353,0.705441191452699,NA,0.129036432063251
"CLOCK",0.31055428109706,2.79388560157791,3.26716025214052,"['PER2']",0.999834401106687,0,0,1,"CLOCK",0.999834401106687,2.98382363226557e-07,0.117714124778753,NA,NA,NA,0.134922863287464,0.440212303673612,NA,NA,NA,NA
"LMO4",0.31055428109706,2.79388560157791,3.26716025214052,"['GADD45A']",0.999834401106687,0,0,1,"LMO4",0.999834401106687,0.0280334870533957,0.899812255177603,NA,NA,NA,0.550229344129479,1,NA,NA,NA,NA
"EP300",0.333886186288104,1.28654652788566,1.41128377990351,"['XBP1', 'HIST3H2A', 'DDIT3', 'TCF7', 'FN1', 'NR2F2']",0.999834401106687,0,0,6,"EP300",0.999834401106687,1.89494543731061e-13,5.37466541456109e-05,0.670892277845148,0.671305971042362,-0.0953296570415946,0.00876285349747977,0.489193039984772,NA,NA,NA,NA
"KLF4",0.340679895058404,2.48279640587333,2.67350488083584,"['TSIX']",0.999834401106687,0,0,1,"KLF4",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNF2",0.345130958151205,1.46029679770893,1.55350950659912,"['ABCB1', 'HIST3H2A', 'RNF5']",0.999834401106687,0,0,3,"RNF2",0.999834401106687,0.959518084396881,0.260714122825396,NA,NA,NA,0.564307705855665,0.346916221735876,0.0944562198005809,0.65110091829851,0.233486406976721,0.904003972697017
"RARA",0.357243729549669,1.42884443878201,1.47076246854579,"['GADD45A', 'NRIP2', 'FN1']",0.999834401106687,0,0,3,"RARA",0.999834401106687,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,NA,NA,NA,NA
"CEBPA",0.363003535038357,1.59750566893424,1.61882071799449,"['DDIT3', 'TRIB2']",0.999834401106687,0,0,2,"CEBPA",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CREM",0.369496561316221,2.23392504930966,2.22412670768053,"['NFIL3']",0.999834401106687,0,0,1,"CREM",0.999834401106687,0.0014716026769734,0.0984595810516735,NA,NA,NA,0.529559804063605,0.188452966581522,NA,NA,NA,NA
"JUND",0.378821084746702,2.16167207482344,2.09831618411403,"['DDIT3']",0.999834401106687,0,0,1,"JUND",0.999834401106687,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092,0.0702013129310858,0.191449865455824,0.358392089182732,0.940993839305649
"RUNX3",0.397060831094044,2.03030303030303,1.87532143840674,"['TCF7']",0.999834401106687,0,0,1,"RUNX3",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALL4",0.414768058879983,1.91394759087067,1.68434241700574,"['SALL2']",0.999834401106687,0,0,1,"SALL4",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPARD",0.414768058879983,1.91394759087067,1.68434241700574,"['GADD45A']",0.999834401106687,0,0,1,"PPARD",0.999834401106687,0.223032444191338,0.033082868714569,NA,NA,NA,0.537185713767645,0.876595041807984,NA,NA,NA,NA
"ELK1",0.423426826380175,1.86061801446417,1.59896779283772,"['TCF7']",0.999834401106687,0,0,1,"ELK1",0.999834401106687,0.00158906358864242,0.00303798375119974,0.574064472595197,0.575660380656649,0.486387404755736,0.879801610123535,0.852046911199861,NA,NA,NA,NA
"ATF3",0.440364119707193,1.76237932108377,1.445421303289,"['DDIT3']",0.999834401106687,0,0,1,"ATF3",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMC3",0.494201150862732,1.21709956709957,0.857827179345526,"['STAG3', 'SYCP3']",0.999834401106687,0,0,2,"SMC3",0.999834401106687,0.00458838241566859,0.0627525435154863,NA,NA,NA,0.971273583680408,0.87910496218619,0.421523625384587,0.694369473418433,NA,0.79620768783647
"SUZ12",0.510663650472987,1.42376935666625,0.956835829725209,"['WDR77']",0.999834401106687,0,0,1,"SUZ12",0.999834401106687,0.00917695522178752,0.234529233725301,NA,NA,NA,0.898829011622573,0.856383009762713,NA,NA,NA,NA
"CEBPB",0.531076091592505,1.13377723970944,0.71751089138721,"['DDIT3', 'NR2F2']",0.999834401106687,0,0,2,"CEBPB",0.999834401106687,3.59052450381653e-06,8.04513275494258e-05,0.896874382866601,0.896993246149158,0.0602683694043098,0.0263991432945905,0.293824280641756,NA,NA,NA,NA
"BRF2",0.532087596513588,1.33798816568047,0.844199817319519,"['USP9Y']",0.999834401106687,0,0,1,"BRF2",0.999834401106687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDAC8",0.55257884057001,1.2619180529195,0.748518249616527,"['FN1']",0.999834401106687,0,0,1,"HDAC8",0.999834401106687,4.8454337043983e-12,4.86826995539711e-06,NA,0.25888270355716,NA,0.486332445256896,0.626092944577498,0.607486761336986,0.885388958503586,NA,0.470117288611756
"SOX2",0.559209017489675,1.23843962305501,0.71982069254071,"['SALL2']",0.999834401106687,0,0,1,"SOX2",0.999834401106687,2.34190160445113e-07,0.0707051980771265,0.345934934102191,0.346003102161616,-0.609558365892617,0.00280263092532215,0.0123757939728393,0.241323006325797,0.320354545023176,NA,0.0520521983190309
"SREBF2",0.565741513197688,1.21581495427649,0.69255007722351,"['INSIG1']",0.999834401106687,0,0,1,"SREBF2",0.999834401106687,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795,0.594932408980798,0.638697886232213,NA,0.63385050585134
"SREBF1",0.584767116584695,1.15262191389512,0.618429608547984,"['INSIG1']",0.999834401106687,0,0,1,"SREBF1",0.999834401106687,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577,NA,NA,NA,NA
