Item ID	Item value	Change in Kuiper test statistic when item removed
LDHB	11.8800499727996	-0.022727272727272596
LDHA	10.889008800145	-0.01528694355601834
AHCY	11.2040021210651	-0.022727272727272596
GOT1	11.3993410080707	-0.022727272727272596
AMD1	12.640892974694	0.008974519018327243
DNMT3A	0.563878333439543	0.06818181818181834
GOT2	11.4230332518594	-0.022727272727272596
DNMT3B	0.723782596906973	0.06818181818181834
MAT2B	11.776883633782	-0.022727272727272596
ENOPH1	11.0861513096689	-0.022727272727272596
TRDMT1	23.2471424421091	0.06818181818181834
SRM	11.0675767002551	-0.022727272727272596
