Item ID	Item value	Change in Kuiper test statistic when item removed
ACLY	11.9265947870449	-0.011111111111110739
PDHA1	12.2048622814845	-0.011111111111110739
MDH1	12.2981502207911	-0.007224113640002305
MDH2	11.7477481652773	-0.011111111111110739
IDH3G	12.0475294185935	-0.011111111111110739
IDH3B	11.4149487128868	-0.011111111111110739
SUCLG2	1.67421232069919	0.10000000000000031
PDHB	11.1548019490183	-2.716626165899516E-4
DLD	11.8114901486654	-0.011111111111110739
IDH3A	11.9032087264845	-0.011111111111110739
