Item ID	Item value	Change in Kuiper test statistic when item removed
SHC4	5.63529884914457	0.02499999999999969
CDKN1A	12.7096362487188	-0.01128318212435031
SHC3	3.00305423385191	0.02499999999999969
PDGFB	10.9619770280316	-0.01666666666666694
PIK3R3	21.0008585318056	0.02499999999999969
PDGFA	11.4725635335907	-0.01666666666666694
PIK3R2	12.5804326197032	-0.01666666666666694
EGFR	0.152995994837165	0.02499999999999969
IGF1R	22.6596313469501	0.02499999999999969
E2F1	12.0720557946194	-0.01666666666666694
AKT1	12.3830429820076	-0.01666666666666694
MAPK1	12.1139278775097	-0.01666666666666694
HRAS	11.506777519107	-0.01666666666666694
MAPK3	12.542632047776	-0.01666666666666694
PRKCG	10.4966114666924	0.002723565055799626
PDGFRA	22.6953272299836	0.02499999999999969
MAP2K1	11.3240563264585	-0.01666666666666694
CDKN2A	21.9364842470931	0.02499999999999969
EGF	1.0434865090602	0.02499999999999969
PIK3CA	21.0102898495554	0.02499999999999969
KRAS	12.242601065072	-0.01666666666666694
CALM3	11.3554514552996	-0.01666666666666694
CALM1	12.3276319040629	-0.01666666666666694
SOS1	22.0225026354099	0.02499999999999969
CALM2	11.5702768948529	-0.01666666666666694
