Item ID	Item value	Change in Kuiper test statistic when item removed
CDKN2A	-1.67223851173109	3.3306690738754696E-16
GADD45A	0.659458123426716	3.3306690738754696E-16
IGFBP3	-0.937116258520514	3.3306690738754696E-16
CCNG1	1.65245646957852	3.3306690738754696E-16
BAX	0.38179710425314	3.3306690738754696E-16
CYCS	0.929678203326307	3.3306690738754696E-16
IGF1	-0.208048501690182	3.3306690738754696E-16
RPRM	0.760029558681102	3.3306690738754696E-16
GADD45G	2.25439797513395	3.3306690738754696E-16
BBC3	-0.608375710025122	3.3306690738754696E-16
