"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"USF2 (human)",0.00893619104946639,2.66596638655462,12.5770852269549,"['PANK4', 'TRPC3', 'PCP4L1', 'COPS7A', 'NR2F2', 'FGF1', 'TCEAL8', 'CORT', 'SCNN1G', 'RPS27', 'FNDC4', 'PHKG1', 'VGF', 'DDT', 'SPDYE2', 'DNAJB9', 'UTY', 'ARF6']",0.995722760189586,0,0,18,"USF2",0.995722760189586,0.121568046032251,0.615736950995144,NA,NA,NA,0.89362144057582,0.572688468922477,0.771831492538047,0.764865362847491,NA,0.781325786974311
"SREBF1 (human)",0.014769675346396,2.81944444444444,11.8844634742761,"['PANK4', 'NLGN4Y', 'TIMM10', 'CORT', 'PHKG1', 'RPL36AL', 'DDT', 'CAMK2N2', 'ABI3BP', 'RAB24', 'DNAJB9', 'ACP2', 'RPS27A', 'CBLN4']",0.995722760189586,0,0,14,"SREBF1",0.995722760189586,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577,NA,NA,NA,NA
"MYC (human)",0.0258878789512511,5.7375,20.9647126252119,"['PANK4', 'RPS27', 'VGF', 'COPS7A', 'NR2F2', 'ARF6']",0.995722760189586,0,0,6,"MYC",0.995722760189586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SREBF2 (human)",0.0263941263220356,4.48945147679325,16.3174222084148,"['SLC32A1', 'PHKG1', 'VGF', 'DDT', 'DDIT3', 'ACP2', 'FGF1']",0.995722760189586,0,0,7,"SREBF2",0.995722760189586,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795,0.594932408980798,0.638697886232213,NA,0.63385050585134
"VDR (human)",0.0444189685437161,Inf,Inf,"['RPS19BP1', 'PCP4L1', 'NRIP2']",0.995722760189586,0,0,3,"VDR",0.995722760189586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USF1 (human)",0.0469435448592262,3.07692307692308,9.41172176143625,"['PANK4', 'RPS27', 'VGF', 'USP9Y', 'COPS7A', 'NR2F2', 'UTY', 'ARF6']",0.995722760189586,0,0,8,"USF1",0.995722760189586,0.00967049291214358,0.0241340990657218,0.935531288678723,0.934557483315587,0.0148165035092992,0.263447983594246,0.282863055177108,NA,NA,NA,NA
"RARA (human)",0.0513783176279625,3.34493670886076,9.92957517831998,"['RPS26', 'CORT', 'RPS27', 'PHKG1', 'ACP2', 'TIMM10', 'RPL10A']",0.995722760189586,0,0,7,"RARA",0.995722760189586,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,NA,NA,NA,NA
"RELA (mouse)",0.0552508882161393,3.8,11.0043092771325,"['HIST3H2A', 'VGF', 'RPL36AL', 'FGF1', 'CBLN4', 'RPL10A']",0.995722760189586,0,0,6,"RELA",0.995722760189586,0.316465272781695,0.858330496127523,NA,NA,NA,0.435719451263477,0.77821031152388,0.764179229244763,0.757734823942369,NA,0.253616892383303
"SMARCA2 (human)",0.067951609355174,2.12285012285012,5.70825790782036,"['SLC10A4', 'HIST3H2A', 'VGF', 'PCP4L1', 'NDUFB11', 'DDT', 'SST', 'USP9Y', 'HLA-B', 'ACP2', 'FGF1', 'HES4']",0.995722760189586,0,0,12,"SMARCA2",0.995722760189586,4.43133340850862e-05,0.0331749126432471,NA,NA,NA,0.193382431727696,0.670281512731891,0.319402998844045,0.956599373928913,NA,0.418921115290491
"FOXA1 (mouse)",0.0682634552802226,2.47124304267161,6.63375717171954,"['BTF3', 'RPS19BP1', 'MRPS24', 'TRPC3', 'TIMM10', 'NR2F2', 'UTY', 'VIP', 'TOMM5']",0.995722760189586,0,0,9,"FOXA1",0.995722760189586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
