"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"Sox5 (mouse)",0.0187651391935641,11.6058723884811,46.1420985474317,"['CD74', 'WDR64']",0.668935690631539,0,0,2,"Sox5",0.668935690631539,1.65537571369591e-24,8.47550472043032e-14,0.924188913801668,0.924413226991991,-0.0630093210867034,8.95035948355482e-05,0.0453822535799348
"JUN (mouse)",0.0214892024964671,6.58613728129206,25.2921152072139,"['TMEM185B', 'WDR64', 'CTXN2']",0.668935690631539,0,0,3,"JUN",0.668935690631539,1.508912433933e-17,2.46806570041244e-14,0.884159232342222,0.883946268755348,0.053288392672907,0.000533383968000846,0.112885154565561
"RBPJ (human)",0.0224251438673251,6.47350993377483,24.5836230153592,"['CD74', 'RRNAD1', 'ZNF267']",0.668935690631539,0,0,3,"RBPJ",0.668935690631539,1.04115446992256e-08,1.25854462262146e-07,0.981432193557065,0.981488350650513,0.0162469708064852,0.138497752700214,0.988364721688265
"FEV (human)",0.0614701755728818,17.9058219178082,49.9429752873811,"['CD74']",0.668935690631539,0,0,1,"FEV",0.668935690631539,NA,NA,NA,NA,NA,NA,NA
"SOX10 (human)",0.0622773184962764,17.6621621621622,49.032952581704,"['RRNAD1']",0.668935690631539,0,0,1,"SOX10",0.668935690631539,0.0612133926082667,0.224521235598719,0.999770245887345,0.999770245887345,-0.0138016851320469,0.577381731884902,0.977350435805687
"POU3F1 (human)",0.066303785347782,16.5363924050633,44.8716378643569,"['CTXN2']",0.668935690631539,0,0,1,"POU3F1",0.668935690631539,5.43036681078902e-21,3.84002134668774e-15,0.88381540922631,0.883601213438397,-0.00932589026257592,7.38752971719823e-09,0.000667447107499979
"RELB (human)",0.134319516199729,3.66773042988549,7.3630930569376,"['RRNAD1', 'WDR64']",0.668935690631539,0,0,2,"RELB",0.668935690631539,1.97906665792208e-11,0.00152073903529351,0.918712069480626,0.918588600978628,-0.176717848137531,0.978037986021225,0.7988081401279
"SND1 (human)",0.142571950344826,3.52743074416078,6.87111230149068,"['RRNAD1', 'WDR64']",0.668935690631539,0,0,2,"SND1",0.668935690631539,1.62973001618149e-25,7.77628284723922e-13,0.491103921930419,0.489136634532174,0.0511935733142487,0.000499742069428012,0.581760873666274
"SRY (human)",0.148867632923775,6.95161290322581,13.2407213688191,"['ZNF267']",0.668935690631539,0,0,1,"SRY",0.668935690631539,NA,NA,NA,NA,NA,NA,NA
"MYC (mouse)",0.153670803714962,3.35662400553442,6.28676410152248,"['TMEM185B', 'WDR64']",0.668935690631539,0,0,2,"MYC",0.668935690631539,NA,NA,NA,NA,NA,NA,0.0496718448560886
"ELK1 (mouse)",0.160061320966707,3.26631809748693,5.98454240384011,"['CTXN2', 'NEFH']",0.668935690631539,0,0,2,"ELK1",0.668935690631539,2.97076636837325e-12,6.01933715300983e-10,0.68506901964184,0.684763681333511,0.277192937522881,0.847078702109006,0.949378598943762
"IRF8 (human)",0.160367193186902,3.26212938005391,5.97063996363489,"['RRNAD1', 'CTXN2']",0.668935690631539,0,0,2,"IRF8",0.668935690631539,NA,NA,NA,NA,NA,NA,NA
"HNF4A (mouse)",0.161369625208699,6.35899014778325,11.5991651759655,"['TMEM185B']",0.668935690631539,0,0,1,"HNF4A",0.668935690631539,NA,NA,NA,NA,NA,NA,NA
"YY1 (mouse)",0.165279797221193,3.19642857142857,5.75394061764422,"['TMEM185B', 'CYB5D1']",0.668935690631539,0,0,2,"YY1",0.668935690631539,6.27493191586787e-13,4.002006464613e-10,0.824313896732824,0.823775918171581,0.220349345966686,0.0535324945781881,0.259891340440779
"EGR1 (mouse)",0.185887360062395,2.94930875576037,4.96254932284065,"['RRNAD1', 'CYB5D1']",0.668935690631539,0,0,2,"EGR1",0.668935690631539,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"PURA (human)",0.189435925307022,5.31404958677686,8.84100787418231,"['NEFH']",0.668935690631539,0,0,1,"PURA",0.668935690631539,1.66697296724537e-10,5.37961884529572e-10,0.596490070672586,0.595162862985202,0.366270747228301,0.266214426887149,0.505406756820452
"HNF4A (human)",0.229741435426788,2.53658536585366,3.7308117758165,"['CD74', 'ZNF267']",0.668935690631539,0,0,2,"HNF4A",0.668935690631539,NA,NA,NA,NA,NA,NA,NA
"Pdx1 (mouse)",0.235035147953178,4.14853896103896,6.00716825865045,"['CTXN2']",0.668935690631539,0,0,1,"Pdx1",0.668935690631539,NA,NA,NA,NA,NA,NA,NA
"CBFB (human)",0.28787228474868,3.25867609254499,4.05782845023105,"['NEFH']",0.668935690631539,0,0,1,"CBFB",0.668935690631539,0.933105631132624,0.270758940391247,NA,NA,NA,0.23247373302362,0.112135786562734
