"Ensembl","Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ENSG00000182256","GABRG3","0.340847963336126","104.152607269329","1.88107982099858e-13","0.279415204724795","34.8167994619316","98.1608683550968",8.08172124515529e-13,2.50371724174911e-09
"ENSG00000104044","OCA2","0.0462686896717958","7.50587211684772","4.27728782650687e-09","0.264851137107627","0.347162969482634","7.49783929589666",1.11214496915035e-08,5.69307009708064e-05
"ENSG00000128731","HERC2","6.19786209335372","19.4766649371817","8.82748435764983e-16","0.128071185668331","-1.65979603533757","19.4058123817665",5.08411150152831e-15,1.17493816800319e-11
"ENSG00000261649","GOLGA6L7","2.64808372418542","1.76436461539409","4.795420126414e-05","0.30285017311633","0.835813091033804","-1.55383363746292",8.17771196445488e-05,0.638270418825703
"ENSG00000034053","APBA2","0.724528778793725","23.1944525792015","7.32870667799949e-05","0.0977296271984595","15.3728809835197","17.3682803039151",0.000122605688642752,0.975450858841732
"ENSG00000104059","FAM189A1","0.289165864315876","37.1691146884069","2.19615029533859e-15","0.264689457818117","10.5988778816994","35.6259298035682",1.21339810838342e-14,2.92307604309566e-11
"ENSG00000185115","NSMCE3","3.46487893521286","2.8742654617045","0.000251636419305246","0.195035941473627","-0.913109043721784","-2.72536856564775",0.000395522052545208,1
"ENSG00000104067","TJP1","5.90966034978056","105.949958145571","5.43752252435554e-28","0.237339664488073","-38.6610965783651","98.644377652285",3.26006418014289e-26,7.23734247991722e-24
"ENSG00000285077","ARHGAP11B","6.13233102680249","0.804308083757216","1.72193867883524e-05","0.282341520866415","-0.120873643197815","0.795173601157189",3.08715029839669e-05,0.22919003815297
"ENSG00000198690","FAN1","5.82750417443616","3.85826678120013","0.000173076254490224","0.0911106672794944","-1.69792307609273","3.46457497863507",0.000276548012876936,1
"ENSG00000169926","KLF13","4.09583962524893","0.495441796347998","0.88697944412817","0.011206731966214","-0.404220336036946","-0.286475991145347",0.893423369255785,1
"ENSG00000169918","OTUD7A","0.310969190748528","73.4396636223382","2.53519505905627e-21","0.216957993493625","22.471177399815","69.9173110125685",3.55194170905673e-20,3.3743446236039e-17
"ENSG00000175344","CHRNA7","0.465891293894111","1.84792149248942","0.00739211130899611","0.172080185611275","0.830121964070087","1.65097285476556",0.00980556124404407,1
"ENSG00000232653","GOLGA8N","2.90982935008588","0.472545065228471","0.0288990780551264","0.144665977998643","0.108540783977074","-0.45991057487888",0.0354872893176245,1
