pathway,pval,padj,log2err,ES,NES,size,leadingEdge
sleep_No_Change_wake_DOWN,0.0602196939976461,0.484071162598262,0.0811334140842608,0.40618274511755,1.39369314758939,39,UFSP2|SLC6A1|SLC6A6|VPS9D1|VAMP1|FLII|HCFC1R1|GRAMD1A|FADS2|CAPNS1|PLPP3|PINK1|IDH1|FIRRE
sleep_UP_wake_DOWN,0.11036036036036,0.484071162598262,0.0604731002477099,-0.527398823669061,-1.36962517156903,13,RASGEF1B|TMEM232
sleep_DOWN_wake_UP,0.145221348779479,0.484071162598262,0.0525252258532999,-0.551416374006995,-1.32816600072917,10,IQGAP2|CBLN2|HSP90B1|CALR
sleep_UP_wake_UP,0.21624780829924,0.522378908645003,0.0408390204953239,0.436399526787286,1.21829933915079,17,DBP|PDK1|NR1D1|CDKN1A|TNFRSF10D|IQGAP1|ZFAND5|PER3
sleep_No_Change_wake_No Change,0.261189454322502,0.522378908645003,0.0376978125856325,-0.409186689116219,-1.16451403226686,18,RPS18|GADD45GIP1|FAU|UQCR11|PFDN5|LSM7|UQCR10|OAZ1|C12orf57
sleep_UP_wake_No_Change,0.421818181818182,0.703030303030303,0.0280880129991969,-0.268973121772844,-1.01624978781811,64,NDUFAF8|RPS18|PFDN5|RPS10|NT5C|MZT2A|NHP2|TMSB10|MZT2B|RPL19|UQCRFS1|SERF2|WSB2|SLC25A5|COX5B|CHCHD10|ATP8A2|SELENOM|MIF
All_DE_sleep_wake_genes,0.557273087594134,0.796104410848763,0.0230690057152936,-0.215860282107513,-0.963888521283307,196,RASGEF1B|TMEM232|NDUFAF8|RPS18|SRM|IQGAP2|ATP8B1|GADD45GIP1|FAU|UQCR11|SLC40A1|PFDN5|RPS10|NT5C|MZT2A|SRP14|BHLHE40|NHP2|LSM7|CBLN2|TMSB10|MZT2B|HSP90B1|HSPH1|SYNDIG1|RPL19|TMBIM1|UQCRFS1|SERF2|UQCR10|CCND3|WSB2|CALR|AGBL3|SLC25A5|COX5B|PLAT|CHCHD10|OAZ1|HTRA1|ATP8A2|SOCS6|XBP1|DISP1|SELENOM|SLC7A1|MIF|C12orf57|MYO1D|DNAJB1
sleep_DOWN_wake_DOWN,0.884986650236188,0.975,0.0165818536337095,-0.245271135534923,-0.685325005645239,17,SLC40A1|DISP1|SLC7A1|DNAJB1|CXCL12|LAP3|CHORDC1|HSPA1B|P4HA1
sleep_DOWN_wake_No_Change,0.963735620978748,0.975,0.0145941818713357,0.193933589544504,0.61877518180969,28,KIAA0408|ELL2|DOCK1|HSPA13|NCALD|SH3RF3|PDP1|PDE4D|RYR2|SLC5A3|PTPN1
sleep_No_Change_wake_UP,0.975,0.975,0.0144518571034085,0.18931169597409,0.581087146953294,24,ARID5A|SLC38A2|RAB3C|F13A1|USP15|ITGAV
