"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"IRF8",0.0606961468318334,19.4863636363636,54.5983563181671,"['MID1']",0.324096179524798,0,0,1,"IRF8",0.324096179524798,NA,NA,NA,NA,NA,NA,NA
"RARA",0.0612205269612426,5.34883720930233,14.9407611558726,"['CCNA1', 'NRIP2']",0.324096179524798,0,0,2,"RARA",0.324096179524798,0.00198338332342482,0.345129403687738,NA,NA,NA,0.113297939708661,0.166218112366803
"TCOF1",0.0704556912010431,16.2348484848485,43.0673394767596,"['NPTX1']",0.324096179524798,0,0,1,"TCOF1",0.324096179524798,0.0204810421515271,0.836554209341403,NA,NA,NA,0.281933166788133,0.128091320587746
"CUX1",0.0704556912010431,16.2348484848485,43.0673394767596,"['CCNA1']",0.324096179524798,0,0,1,"CUX1",0.324096179524798,3.06972136297079e-23,2.94672981515306e-15,0.770422739545036,0.771080437342406,0.193600249921017,9.53252313992079e-05,0.126453291102194
"NFYA",0.0704556912010431,16.2348484848485,43.0673394767596,"['CD74']",0.324096179524798,0,0,1,"NFYA",0.324096179524798,0.775960584444909,0.556285015749876,NA,NA,NA,0.541937904052692,0.101552276930383
"RFX5",0.0896782499465284,12.1704545454545,29.3493799191465,"['CD74']",0.343766624795025,0,0,1,"RFX5",0.343766624795025,2.74292497856261e-10,8.10708441051652e-09,0.735943358549628,0.73604346991408,0.315420713179113,0.545461600122586,0.790868736407654
"MYBL2",0.117785392232982,8.84504132231405,18.9185794581906,"['CCNA1']",0.387009145908368,0,0,1,"MYBL2",0.387009145908368,NA,NA,NA,NA,NA,NA,NA
"NFATC1",0.136050183173852,7.48076923076923,14.9221257848401,"['GZF1']",0.391144276624824,0,0,1,"NFATC1",0.391144276624824,NA,NA,NA,NA,NA,NA,NA
"CREB1",0.238122300223755,3.87909090909091,5.56638245976338,"['CD74']",0.516008664808067,0,0,1,"CREB1",0.516008664808067,0.203842840058736,0.164067012684051,NA,NA,NA,0.438563819938428,0.694495446885467
"TP63",0.261737893770838,3.46103896103896,4.63921705321038,"['MAP1A']",0.516008664808067,0,0,1,"TP63",0.516008664808067,NA,NA,NA,NA,NA,NA,NA
"UPF1",0.284637256451764,3.12390029325513,3.92530471785873,"['MID1']",0.516008664808067,0,0,1,"UPF1",0.516008664808067,3.83083463773937e-17,7.49671186357034e-11,0.884942094221497,0.884843376103497,0.129645209430408,0.00645495343158797,0.181107513546785
"CDKN1B",0.284637256451764,3.12390029325513,3.92530471785873,"['CCNA1']",0.516008664808067,0,0,1,"CDKN1B",0.516008664808067,4.25741216920626e-24,2.64943803045582e-17,0.824313896732824,0.823775918171581,0.0991784122085378,0.000190774786866984,0.0948638825582236
"E2F1",0.292114904513365,3.02556818181818,3.72328854678648,"['CCNA1']",0.516008664808067,0,0,1,"E2F1",0.516008664808067,7.27636490113767e-11,3.41388922613648e-09,0.586334801202892,0.584835015872579,0.435156491506317,0.39512466135215,0.757518630599718
"PML",0.314092230752737,2.76428571428571,3.20123250840507,"['CCNA1']",0.516008664808067,0,0,1,"PML",0.516008664808067,0.585109963172866,0.00274582966898476,0.566400639802039,0.565657548712886,1.45419742057337,0.247916741109921,0.232931630611268
"NOTCH1",0.349247329780028,2.41590909090909,2.54147578823735,"['DLL1']",0.535512572329376,0,0,1,"NOTCH1",0.535512572329376,NA,NA,NA,NA,NA,NA,NA
"TRIM28",0.408140060360523,1.96799628942486,1.76360979526082,"['CCNA1']",0.560594848786658,0,0,1,"TRIM28",0.560594848786658,2.61555467599302e-08,4.68259789867119e-05,0.823294409048584,0.822740969795238,0.153649775214451,0.439797125941866,0.769398120912818
"SP1",0.414352714320573,1.92818181818182,1.69880087604042,"['CCNA1']",0.560594848786658,0,0,1,"SP1",0.560594848786658,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
"SMAD3",0.545718472535949,1.29545454545455,0.784594706680865,"['FOXO4']",0.697306937129268,0,0,1,"SMAD3",0.697306937129268,0.000380619877286622,6.15350809912063e-05,0.561621317668838,0.560989085521792,0.401242555414961,0.0669487073221508,0.0217857866519315
"BRCA1",0.612686015156609,1.07328907048008,0.52580719682478,"['CCNA1']",0.727701953087495,0,0,1,"BRCA1",0.727701953087495,0.868406009435612,0.369039423383267,NA,NA,NA,0.599244460879765,0.898272785296645
