"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"ATAD3C","0.124511458064901","0.737448046927565","0.673600905766202","5.84765700867322","0.264128643363183","5.95110192854576","5.96336038231254","5.26264829136553","6.11406568740891","5.7901076747789","0.799130275275979","2.28425451643233","0.811011725599819","1.12246117958221","0.546533698793206","0.859841919246159","1.0130396785121",0.509813676778184,1,0.999585695326807,1,0.918247488805067,1
"TMEM240","0.540945948122698","0.957297742580356","0.932120419401265","3.02821881714085","2.00126554671125","3.00728550433354","2.9084094897313","3.04465573248027","3.05429109999589","2.88052094295991","4.29240088470753","2.5266636876469","4.1134254022771","4.13145437708279","5.77047528252345","3.96767840287839","4.05927812762612",0.768532474411268,1,0.999585695326807,1,0.979106619166106,1
"SSU72","0.0108231167954687","0.474709318511542","0.126674030956577","3.30363230354228","0.845455672483687","3.26466233583892","3.29046038275169","2.49185562857453","3.34527325604478","3.21976419750891","14.8387603830494","11.8595664175587","14.0675105072656","8.12834288853558","4.38995880898012","10.7747968956013","17.0533628317832",0.300431400959158,1,0.999585695326807,1,0.71937723398839,1
"FNDC10","0.382786973378247","0.635504470556801","0.731992465621869","2.70044377482906","1.35043164094479","2.53440642717889","2.79658934280795","2.74843780550217","2.92116102483857","2.14134428984196","2.14428642534822","4.27817494274158","2.03801826706891","3.44991168286628","2.27198391120923","2.53010336511633","2.06077563102341",0.684356062764527,1,0.999585695326807,1,0.931343268205527,1
"CALML6","0.461580811326251","0.769785304267353","0.762862113916761","6.19231174532295","0.553795875311408","6.20701347355616","0.234862382697393","5.98862982419886","6.14258757584149","0.0757631856616616","0.187623445058364","0.267879246900278","0.183684423865121","0.182894051386023","0.0297589930276289","0.166690214639635","0.226298656336508",0.726208908045248,1,0.999585695326807,1,0.935423911279068,1
"GABRD","0.530900332468201","0.774488104303497","0.49885510209305","2.94504283506663","2.33315335826545","2.89218876792573","3.03832602150265","2.50848142515274","2.83292125726697","3.05397760569191","23.4090820242847","17.6143766770304","23.0893786400809","23.0440211651178","13.3830461029788","22.1537845772029","23.8852699372943",0.761983843856904,1,0.999585695326807,1,0.86070695006866,1
"PEX10","0.153176566818459","0.892707347147475","0.829887133586454","2.73903725946803","3.38475905604237","2.75002180250954","2.87708348090395","2.96730444048456","2.84120726083336","2.63397686104166","1.92835931540428","3.45289070999733","1.93194888476999","1.98983838066711","1.91340985901354","1.95873345075949","2.03406711131776",0.527995101810891,1,0.999585695326807,1,0.95457929108364,1
"PANK4","0.389872997315322","0.0235813910702582","0.186350345589898","3.38799169025034","3.75151259836198","3.51163486719604","2.37601831955924","1.50460234634228","3.42295665166123","3.51727869119191","2.56789295078609","4.25588664458008","2.96199024945935","0.905876993017257","0.670773037103346","2.42873780299459","3.18334231450927",0.688688776826432,1,0.999585695326807,1,0.733750929084102,1
"HES5","0.33984149064125","0.998773142719953","0.953861670067371","2.81515568621488","1.12619424040848","2.62451298469098","2.65335590050018","2.88869744399905","2.63501653844251","2.57937407911613","0.270283478819009","0.386176825606134","0.256550994559156","0.255998536780553","0.254248648025791","0.212059099817622","0.292601945429165",0.658608424759909,1,0.999585695326807,1,0.987477536074098,1
"TTC34","0.904380358385938","0.611715015110168","0.0369394463120439","0.865825423061484","1.48838176648708","0.801308592490253","1.8699154527237","3.2980540478555","1.16709851098263","0.0673762633733419","0.546843653852847","0.342817990830597","0.559707725720777","0.433951202644872","1.04915907121607","0.786783945101356","0.604044529353065",0.954872300638923,1,0.999585695326807,1,0.678947688314923,1
"PRDM16-DT","0.0406527660203319","0.830350505028756","0.948480152179819","5.62028617265999","0.447383258128661","5.74265942848495","0.0928206915446463","4.48700747014879","5.92225848285505","6.02530319990025","0.150729807541845","1.19670594111891","0.182102711458678","0.190347495886867","0.185286525665403","0.219871367500818","0.162922136105297",0.410695437354496,1,0.999585695326807,1,0.985257477745271,1
"TPRG1L","0.132427834718096","0.577503338687904","0.0555167288520347","3.12026271314077","2.26156401430758","3.07222836989666","3.17541954367449","2.306759757581","3.13816268585734","3.04114539208584","17.4006415812502","7.06400451391163","16.8497329450273","13.5099007850638","3.9379223535683","14.8353765500403","19.716941673569",0.512547980079734,1,0.999585695326807,1,0.698829904218007,1
"SMIM1","0.618827172975809","0.517184958490744","0.202940184035242","2.97276645271868","4.16094423889652","2.83922733665844","3.77044695149115","2.71453125909437","3.5754351353667","2.06792109680572","0.07808043761454","0.0245195648094351","0.0750967046008194","0.0816435366227803","0.0961399327706774","0.118623522617538","0.0884274246295233",0.809099209238353,1,0.999585695326807,1,0.739746337897573,1
"LRRC47","0.409803382359591","0.539322286389948","0.079750852464953","3.04780911334605","2.8923950112585","3.0318440224103","3.11065776600601","2.64119586268662","3.05776348661714","3.00581913305628","7.75931956314765","4.73859887277602","7.70585649060899","6.07238382857853","1.93330561440174","6.88781989494113","8.90190663672723",0.697482210306145,1,0.999585695326807,1,0.704884612888494,1
"RPL22","0.68428288464349","0.825468087662655","0.291712884816791","3.07267146361416","3.52090990490202","3.08258340263713","3.10220073108854","2.57687346193715","3.34625492911007","2.82707520542189","12.6533264580117","17.7798831020058","11.9377404506855","15.9218128204964","18.8549618242333","14.3351835201216","11.7702600515889",0.846838010517399,1,0.999585695326807,1,0.78299417827361,1
"ICMT","0.427439339885354","0.433860740925825","0.229274307046775","3.18138000179511","2.9739660625571","3.18446261579022","3.14165805568898","2.41254961264267","3.1702805255592","3.22664408448222","4.51061195067583","2.31991681149324","4.55047728744683","2.92782552766254","2.01986125174388","3.94288039738946","5.0460838571059",0.710324409299883,1,0.999585695326807,1,0.75814545203831,1
"PHF13","0.284127017345722","0.547473834700002","0.278669777856419","3.18205988298085","1.21038962989558","3.1839539836738","2.81841917236885","1.70459380956205","3.14537710314335","3.18889868772115","2.01867999449224","1.30576508004596","2.01207130944402","0.971285884351604","0.904282056977874","1.42238217770449","2.57857958280247",0.617423718198626,1,0.999585695326807,1,0.774665679657633,1
"CAMTA1-DT","0.371499632224834","0.587800082422379","0.201540814234753","1.52199766093429","0.319958737408724","1.41711794717358","6.0798124006745","3.67283849354703","0.568136796095096","1.90088004121893","0.0520141173348823","0.206470576881086","0.0543203906746475","0.0631386917375305","0.216222880318442","0.0892874213702907","0.101335072972559",0.678339797674099,1,0.999585695326807,1,0.739746337897573,1
"PARK7","0.218959667136606","0.488470143035663","0.627772588072787","3.11230130702238","5.26145865749298","3.03426207095181","3.56100307824594","2.24214871526913","3.2935739974818","3.06503406803128","7.13341091773168","0.810211385874949","6.46560273599067","7.48521890800426","5.8958376996476","5.61352101443641","7.90658317426831",0.571436070004257,1,0.999585695326807,1,0.905393249478422,1
"ENO1","0.15768331486089","0.390912071270615","0.113362552342102","3.03919600475493","1.68606868232133","2.94492882674761","3.30211220848993","2.5635231274108","3.1259915157206","2.87938271501642","21.6867739405386","9.59779265643445","20.4217244690509","21.4410274022928","8.5067283045529","17.3011084560015","25.8122637442737",0.530141008223975,1,0.999585695326807,1,0.717650490086978,1
"H6PD","0.180689187756909","0.773191832107705","0.247427605113933","0.157273693061103","5.13376678659958","0.19298017712003","0.163847471299246","6.06076820292599","0.320520320709332","0.0186879977008531","2.7699752462736","0.510842136708603","2.74246013853073","2.03704444704495","0.941718030898542","2.72057349771046","3.06871061963265",0.545653097363317,1,0.999585695326807,1,0.7591423440579,1
"NMNAT1","0.525086042575717","0.221528067246505","0.671155471904032","0.498802519416926","0.761523266286867","0.572065355931004","0.108815792700057","6.17125667353166","0.574025771664926","0.526314776258423","2.28030257651743","0.736138018220274","2.37412714316757","1.45895947098506","1.36112563322597","2.33089797208267","2.31041791459921",0.758106381331102,1,0.999585695326807,1,0.917708432767529,1
"MASP2","0.0332784457843664","0.330888474269291","0.167026643947982","2.45976343900546","3.57634712831433","2.53603268653286","3.01754484888919","2.06605527884731","2.95341639865261","2.50096276354633","0.546855614925754","1.97009313105037","0.510445608344762","0.958143405972028","1.1173102222831","0.717509773561651","0.436935489011165",0.401617048147466,1,0.999585695326807,1,0.731305846474948,1
"ANGPTL7","0.780156870510376","0.94446779957301","0.700834243073369","2.99703070949466","3.52231965069039","3.07799722347157","2.88628626677307","2.5603966394856","2.97343787477275","3.29664207904042","0.463679569791394","0.678126384830975","0.467687381212544","0.380466130533189","0.821437079735353","0.448295758874835","0.48013970985016",0.89267436858125,1,0.999585695326807,1,0.925845776690544,1
"FBXO2","0.156402294937395","0.744378253506658","0.688800246056226","3.10248310972036","2.81787269527768","3.06167569757852","3.25841135165649","2.53690980740267","3.18588658439386","3.07947763862598","11.5004488922545","3.02333945641454","10.7272797604125","11.4553805017798","8.57973120461505","10.6284574127477","11.3972677345269",0.530141008223975,1,0.999585695326807,1,0.923424827349411,1
"MAD2L2","0.181919682265502","0.505722970504969","0.293219819224173","3.28322636387925","1.3195043758598","3.27294906476351","2.71771411800988","2.85170033200608","2.96679522388408","3.35711947590263","0.915199685802617","1.04126094597833","0.919465042864454","0.539954564826031","1.00471409493706","0.531340343616433","1.1811016874798",0.546308665903231,1,0.999585695326807,1,0.783688095872164,1
"NPPA","0.0798096013273624","0.713985032263282","0.700888241197172","2.57373698189406","0.783029128852873","2.44613649073683","2.73313176329122","2.17988389088059","2.44049190545527","2.81212584421321","0.166444797726938","0.381850680390023","0.138116133304567","0.221557895411808","0.289362483709404","0.150666288560026","0.133417523734028",0.472215769010575,1,0.999585695326807,1,0.925845776690544,1
"MFN2","0.161307404167671","0.435194534932156","0.100557103493654","2.96332326086282","2.66136907806389","2.94149956150906","2.99233891125758","2.78916325239146","2.96423199624124","2.91438876875545","12.1535038488434","6.15471265455301","12.0156136413287","9.04191677310471","5.01032355065645","10.3568084681453","13.9596683379001",0.530143382376085,1,0.999585695326807,1,0.71327369173041,1
"TNFRSF1B","0.109389937320512","0.951561824325371","0.0490828879971233","0.0854145249798366","3.77606441310835","0.117333824819822","0.150974130467638","5.32723879960296","0.520757010949204","6.18543031302085","0.163233706995994","0.214646377090294","0.150297449449501","0.117885746493345","0.192922541227883","0.115052862058738","0.233492466682196",0.497701715076706,1,0.999585695326807,1,0.697400583210688,1
"KAZN","0.123817064967131","0.657753355960035","0.0918684453022097","0.241703090313351","4.57783265310215","0.258686882224939","0.0404776598732906","5.21019766286108","0.242445542948311","0.298863897173638","317.746713742586","151.593979827179","309.728467215536","250.856148675558","155.753304585831","264.944638491893","371.025209782815",0.509780096244528,1,0.999585695326807,1,0.704884612888494,1
"TMEM51","0.799986571604361","0.785109499577152","0.948901299280703","0.196782624168353","6.07915150323945","0.107509473514955","0.144212277135028","6.06250002178722","0.322163595423751","0.0531293138994835","0.114067265760045","0.207983442687051","0.107737698673046","0.252488598623997","0.309589537069057","0.120321507955924","0.118180672732424",0.905257449886683,1,0.999585695326807,1,0.985257477745271,1
"FHAD1","0.306941961993243","0.665966002861836","0.956526356469112","0.351879117906858","3.72127679670584","0.385975725793778","0.48664307043603","0.722266946848949","0.376945660600487","0.497810964681563","1.69338595532001","1.24888022179122","1.52533752430248","2.53410667041833","1.4709913317993","1.8711083965921","1.34489618524959",0.63637789959514,1,0.999585695326807,1,0.988044983641554,1
"CTRC","0.0594317818615675","0.190969253267828","0.0766840116171904","6.21262093740385","2.04901575322488","6.20503728244963","0.98228738221615","1.1144115147235","0.576326203186839","6.09672404057079","0.0865470573280924","0.078884798675933","0.080822847153138","0.101035074690877","0.0337437034304683","0.0378527232133567","0.149869439289256",0.444808358433371,1,0.999585695326807,1,0.704884612888494,1
"CELA2A","0.868940267513352","0.868915547877595","0.133440820554852","3.14172917657262","3.69748051478834","3.36698954298193","3.11775446135315","3.08773613414091","3.42044377235271","2.47342155717048","0.115793135826391","0.173068087334456","0.114515332377179","0.163127290951854","0.416674906753131","0.227098875388727","0.0213003317720486",0.93931416383973,1,0.999585695326807,1,0.71937723398839,1
"CELA2B","0.479572708328218","0.889170188131449","0.138508727760099","2.64428877051724","3.49523925580147","2.73602629951365","2.92657203649213","3.12239005165165","2.81281279180198","2.65101999032403","1.24648255439377","2.65664222142356","1.19199266337245","1.57473559033609","3.57363554650304","1.64627538345991","0.70705650694561",0.734041686179235,1,0.999585695326807,1,0.720076751192257,1
"UQCRHL","0.0149681063613232","0.429368778466998","0.300462304386064","5.64330940594937","0.431723666726021","5.7582482700497","5.29764216841661","3.66150755842967","5.98190770503136","5.5950624809362","0.222042069027647","0.974510216106345","0.257324444668738","0.0904663184254125","0.233011803157944","0.310435572144741","0.203289204185342",0.333664871475781,1,0.999585695326807,1,0.785387071299802,1
"FBXO42","0.934956714784694","0.799069878043298","0.309903972905237","6.24607780694894","6.10844945978614","6.23916498047043","6.22140206425863","5.83545628260522","0.0603222136507645","6.1437820472153","19.3153216817649","17.1387471712669","18.9181360470429","21.7440591442247","10.4495019488957","19.8367072171083","20.2959533246321",0.969988300674386,1,0.999585695326807,1,0.788449880092921,1
"SPATA21","0.280248430309153","0.90702237532948","0.659710949570842","2.38777128231391","3.57549098506789","2.43982892863364","2.66697190582794","2.72637448087127","2.60861969326785","2.34082406859286","0.679640437160237","1.63351789866381","0.632731048944998","0.808109546178351","1.26103905711613","0.81428975433454","0.425583752145292",0.616333213322442,1,0.999585695326807,1,0.916233744792342,1
"CROCC","0.77640324784136","0.340830923029207","0.0250354578644957","5.64251677644337","6.10850684207633","5.57101106021252","6.09564668980734","5.890624038826","5.94797983168572","5.42826837329649","8.20194350169304","8.73636213036525","8.35642930563381","8.39440181157567","11.2565063842928","6.80117105702757","11.6247628402061",0.891425951225265,1,0.999585695326807,1,0.672277251977264,1
"PADI2","0.661132381502981","0.537610960466783","0.338365368214698","6.17406910231435","0.303771967650586","6.19338796967683","6.0314745418726","3.70763045157816","6.06961689933258","0.00766199172359833","1.07577696486231","1.01167396269101","1.10851542509209","0.520192760873685","0.432833997667332","0.894746200830368","1.26394354686564",0.834432475473227,1,0.999585695326807,1,0.798785630370689,1
"IGSF21","0.801484677542333","0.617289555771794","0.328840628630541","0.559908769976544","0.673838056778323","0.606299218116307","0.460893255553835","0.663995532033754","0.705441359479689","0.322311333171855","23.5719654768745","31.7769542840148","25.054879470185","18.9126342750915","20.5594897282739","25.4024386023478","24.9092214837868",0.906230961990443,1,0.999585695326807,1,0.795551211839619,1
"PAX7","0.318446217136719","0.273962336788298","0.409560563172224","2.99937642245959","1.5878512572447","2.93393743484601","3.44396838630332","3.63073451348526","3.08442102090779","2.79675181678108","0.498699762478864","0.154169954354374","0.496880587831103","0.233574533665345","0.335452415790814","0.408956409548581","0.602924891433926",0.644272136748501,1,0.999585695326807,1,0.823147023160563,1
"MRTO4","0.706688273944132","0.134508670751161","0.25130933454727","2.28663167476447","1.88130175625952","2.2168430453037","2.54758942013525","2.15182114286605","2.3046168743399","2.22026232731768","2.5671580316465","2.43329835366116","2.69621447699209","1.9126464060816","1.29025804471573","2.36664674369006","3.08352281081659",0.8564026677368,1,0.999585695326807,1,0.761203545293359,1
"MICOS10","0.270973352767283","0.791307112227536","0.688833088388841","2.9061810544429","3.46977336385494","2.89891934290411","2.99917018239821","2.56649576451137","3.05266464700118","2.80310993920872","14.7608177951664","12.4357327014243","14.3453875020696","11.6322327531196","13.4586153862982","13.3317152839963","15.6350777764873",0.608599363862833,1,0.999585695326807,1,0.923424827349411,1
"NBL1","0.146632458438747","0.967348402786957","0.597904938016798","3.03961956025767","1.34134813935184","2.96710636708801","3.00492249588564","1.77609557152897","3.04543745423138","2.98070172895478","10.2227491716998","8.97701023167137","9.68517785783796","8.98876195754275","4.13558488737908","9.90888673040498","9.82558540803384",0.522402861314944,1,0.999585695326807,1,0.897843741389153,1
"TMCO4","0.674186505904516","0.267426140893391","0.00124621074833578","2.85061284935215","3.5621886752082","2.68917105697977","3.49192432073549","3.52804246906495","2.95754593568714","2.14587245176475","0.691351627234577","1.71285492001899","0.650335801950621","1.54238812147134","4.37302180194345","0.825673635854532","0.601188689172098",0.842454432949542,1,0.999585695326807,1,0.391154398633893,1
"PLA2G2C","0.280618719204784","0.47659706106496","0.933953291851657","0.777639222290834","1.91415435365691","0.834452094372066","1.99812955983305","2.42104250953965","0.914573669776516","0.84433819514272","0.0970564379647933","0.159077769637755","0.112044798973227","0.113422472315396","0.0982394920496149","0.117329656572385","0.106424393675197",0.616747136913096,1,0.999585695326807,1,0.979531011133267,1
"MUL1","0.104817873985572","0.744664047695371","0.132535550024622","3.01158181448002","3.08517062319114","3.0321881472836","3.00120735201303","2.86797883701055","3.05332815235751","2.99140091740896","2.69969234822968","1.29806532693257","2.64102178823368","2.13343205879147","0.213061604706234","2.60347972956534","2.75459601433748",0.494267946624923,1,0.999585695326807,1,0.71937723398839,1
"PINK1","0.301561521224974","0.544168816108284","0.425251919638434","2.97893826187887","3.39408261849564","2.96149138353006","3.16883876199425","2.69135942184818","3.02676645092044","2.95007555634587","34.7019346126054","41.0092066883941","34.0278006951668","35.1635747439975","18.3424760440811","32.1560177515549","38.1635415069424",0.631017483163258,1,0.999585695326807,1,0.835373981303342,1
"SH2D5","0.0983163015603352","0.932620973951643","0.987530591334797","2.81149879605915","1.60499111314308","2.77296872282962","2.67542831651882","2.78184414053301","2.70338590654741","2.80113034362481","4.7549906586964","4.97007225424366","4.65082708258438","4.40783358401741","4.50395793725072","4.43261563626714","4.78597342974337",0.487336659813577,1,0.999585695326807,1,0.997060440225845,1
"ALPL","0.587366502850636","0.916509935236639","0.62240494311312","1.57164917806098","0.938810668153479","1.51962301371743","1.39120005519696","1.8977161190864","1.46403722859197","1.60306949203807","0.434577856076997","0.541425071313985","0.447304644759593","0.386316770369918","0.329454309041374","0.351319335942454","0.589309377139883",0.794173852912318,1,0.999585695326807,1,0.905393249478422,1
"CDC42-IT1","0.0349182645104655","0.330064415562102","0.535659335970114","6.20674084257726","0.546911965732111","6.15838695308756","0.386867255477263","6.1229360659046","0.0741242878218552","6.1032271623387","0.421025910690533","1.36669135692086","0.431537557952536","0.493310834006479","0.490958332289745","0.356982464420647","0.550132915501",0.405780836876616,1,0.999585695326807,1,0.874956482622288,1
"WNT4","0.955917069896045","0.751561288394096","0.292957225317024","0.39497359051592","0.600910216603511","0.52034998006873","6.15576396591024","5.18737345028727","0.81155844498839","0.366003723300293","0.161689449480592","0.24385013242146","0.182780063035662","0.106393714265172","0.175826455388495","0.0801392162925452","0.302470580285405",0.980517876841899,1,0.999585695326807,1,0.783688095872164,1
"C1QA","0.0641620664608673","0.862408369043483","0.808801056032846","6.1537685946335","0.475225240041847","6.20047041251054","0.097860990538797","0.598944649370792","6.22859748885472","6.24999771701063","0.314060159700932","1.06800631944738","0.327774147258091","0.40026182615849","0.0487626094083907","0.372467800676202","0.345486125574608",0.454033514122996,1,0.999585695326807,1,0.94889578748759,1
"C1QC","0.280307658149832","0.224816169629919","0.154425359138966","6.20184488579386","1.33531245783037","6.22839056591625","3.7614002156594","3.58403888571987","5.9672082492763","6.27353025868469","0.16634925801438","0.0281202927497642","0.171646354213491","0.0124835452310259","0.035860114615219","0.0871000315179768","0.252201834899701",0.616333213322442,1,0.999585695326807,1,0.724112188231454,1
"C1QB","0.262389433213731","0.801943698505401","0.900081720790957","5.95631193770724","0.373203246316557","6.02266754602986","0.0395414477222051","6.02240206924278","6.03611652086317","6.04608753181547","0.395896113778281","1.19512647940772","0.432002165988409","0.364937987734823","0.125406098640469","0.399707517445522","0.521471000754759",0.600327896856199,1,0.999585695326807,1,0.970002232148538,1
"EPHB2","0.724368752680477","0.63083904301427","0.807055108589372","0.417322609228075","0.59003915393187","0.481898434655203","0.235258513740332","0.765949726307364","0.495769063381208","0.291008544321405","8.69174524590656","5.10361511012936","9.01355342023588","6.92085503923607","10.167519692421","8.96551945790878","8.29197119234371",0.865555762810837,1,0.999585695326807,1,0.94813406118721,1
"TEX46","0.637139347284071","0.651531072337504","0.854285424359202","5.71941256759608","4.75402746634231","5.71882583317967","5.95486150864925","5.71489722847183","5.90640267261138","5.63348209313931","0.226433061912724","0.185004752909043","0.204572955639305","0.313906118865763","0.358910673700867","0.232378280346193","0.188642137597158",0.821703595803956,1,0.999585695326807,1,0.959979937337005,1
"HTR1D","0.295250759709243","0.774635582189144","0.159962217971019","3.95743755264904","1.72878911449919","3.88126970481399","3.44134232263762","0.135447400657164","3.19201670589891","4.1278496719919","0.105572469081165","0.132872247559516","0.0900300794379745","0.144448017230058","0.162029061066833","0.0481880215144091","0.182974785665775",0.62705747976027,1,0.999585695326807,1,0.729424577391623,1
"ZNF436","0.894001349073586","0.876171910067435","0.868869715833155","3.16156311146138","2.87414679719363","3.1306930995","2.94347232618517","2.89179634926715","3.02774668584712","3.16080331758792","3.28843322695246","1.84513168539633","3.26407205704095","2.20129230564895","2.24694830992663","2.34107411900806","3.9411174441753",0.950613713058079,1,0.999585695326807,1,0.963255497975703,1
"TCEA3","0.781903424813427","0.813961991036338","0.397262656549171","5.72019293806754","4.89276612867295","5.71439622897123","5.85324031205939","3.89057086615589","5.60864323661614","5.90569177229852","0.635314826794915","0.553880154174595","0.642055776449503","0.472171930203293","0.580860689055314","0.549173049152707","0.798087838527365",0.893429895463791,1,0.999585695326807,1,0.82225895478324,1
"ASAP3","0.746011369382653","0.871749566686798","0.0230655732166637","6.12301508083441","4.76562522843642","6.16081221557457","5.61531396321449","3.42768782709388","5.59319957284926","0.536038514718011","0.699750114057824","1.07325131938582","0.768335287687828","0.350037796086152","2.78352063623504","0.8368863878324","1.22217810060334",0.877583718452634,1,0.999585695326807,1,0.672277251977264,1
"ID3","0.58934115023302","0.834961907371839","0.725649318030806","6.11083723502212","0.217089372303464","6.178970888584","0.0268605966511542","3.42211424310347","6.18704665269838","6.25485166226539","0.398601530439446","0.194195833647453","0.399163101892212","0.274443406583993","0.13012829177359","0.4182309586036","0.424436104123331",0.794755976495764,1,0.999585695326807,1,0.93006382421215,1
"RPL11","0.588648502229622","0.91146916115758","0.62968568991766","3.16505342826235","3.59111277105821","3.1577267881824","3.27858230569338","2.8560715375666","3.36302461745863","2.97228270019461","19.6522887871435","26.8519381983663","18.9839059543283","21.5570678730865","17.757951378384","21.990388632735","18.2145512139218",0.794461912979619,1,0.999585695326807,1,0.90609786096461,1
"PITHD1","0.18155307455932","0.477858565527936","0.0507927959564428","3.1618459056224","2.72994077989569","3.14703275045855","3.16044688412125","2.56848400919543","3.28354289616747","3.0203567715864","19.5991311497093","7.01658227452509","19.3028826102018","13.1169029135675","8.91556632846805","16.9865975427566","22.5142508113284",0.546308665903231,1,0.999585695326807,1,0.697400583210688,1
"SYF2","0.117189543628854","0.697210797196621","0.159033136824672","3.01584010574762","3.11530820108515","3.01891416705939","3.05649940645183","2.5781688436312","3.05672534146874","2.97600388982163","4.30980089664518","1.94480764540265","4.17528881646369","3.3046517941996","2.18225542677566","3.5203004714356","5.04460836565183",0.504739183622731,1,0.999585695326807,1,0.729203441118303,1
"RHD","0.0686236904431655","0.717269273347791","0.955028564525724","2.55261514499799","3.93366311682536","2.77191391298479","1.35998019649576","2.62400734580199","2.94232832580314","2.48774067234693","2.73679143337796","12.6145777020839","2.6760765529554","1.46870866734706","5.13648223178061","2.7741982049128","2.33487272969459",0.454969871671117,1,0.999585695326807,1,0.9876757518633,1
"LDLRAP1","0.755699993063299","0.346925976179354","0.22140628088943","4.95316301168473","5.05784073713399","4.83552008936557","5.68930094105023","4.77223735738668","5.45853595029786","4.68994864941076","0.687023147352976","0.415698583919965","0.716685191978116","0.690327615240141","0.418175319244449","0.582309001532874","0.933563214904837",0.881562221873145,1,0.999585695326807,1,0.753960445290552,1
