CX3CR1	6.56359627912947
AZIN2	5.7403967639324
TOMM7	11.627077803513
PFN2	10.2951269412214
NAV2	4.67467591885582
PRDM11	5.7970991467639
TMSB10	11.6425162363303
LTC4S	7.45155092540326
ATP5MD	10.8341198433905
PLAT	7.75064568449026
NEAT1	18.6163972430708
KIF26B	3.93769589526756
ARNTL	18.7574461723374
ZNF385B	1.2679832545705
COPS9	11.3910133325376
SNHG8	12.776705175632
RPS19BP1	11.3045735654435
IFNAR2	18.8687995758324
NRN1	9.94981957420025
PCP4	10.9102383770756
NAP1L5	10.5654989338478
HOPX	10.8169697229067
EAF2	19.9184896872955
RPL38	12.0004257687171
IGF2R	18.7584147853531
SYNDIG1	4.71361431760326
TNFAIP8	19.587443398862
ATP6V1G2	11.0408693228834
COX14	10.7369757353427
PLD4	6.13461243611922
IGF1	5.38081204272998
JAK3	18.4144241199673
P2RY13	6.64677236994579
P2RY12	5.05034383938218
ABHD3	20.0376034258902
TBC1D8	17.4871350567265
NLRC5	18.2387037734645
RBFOX1	0.777090655542182
NDUFAF8	11.2470802204116
CHRM3	1.47432335206571
SHOC1	16.1055524098376
ANAPC11	10.8541676738166
TXNIP	19.0011680800306
CYSLTR1	5.51709698835542
TBC1D14	17.4063594956203
RPS15A	11.6039935745772
FMN1	19.8714873696458
ATP8A2	1.12846159485676
RNF175	15.7270739938507
C1orf162	17.4066167095901
PYGL	18.5558365339268
PTPN2	16.356270384132
KCNIP4	0.983719854559514
RALYL	0.905948985118485
PET100	11.4194338378102
DPYD	18.9443296452142
KCNQ5	1.01525440618666
NDUFB3	10.3514885531484
MS4A6A	19.0846539782113
RPL39	12.5665212988325
TLR5	19.8433063042711
BCL6	17.5801641096549
KLHL2	16.3365417202061
ERC2	17.8388955430589
DSCAM	3.86756671504638
FCGR3A	15.5755117413147
SLC35G2	6.76362669387103
MACORIS	5.18196717499119
CLEC9A	7.5344169569293
TNFAIP2	6.74116448058827
MAP2K6	3.75747596856262
TOMM5	12.3363630583965
SNTG1	0.289427249237743
IL4R	16.666529747369
ADGRE2	17.0266226493633
EML1	4.24700484527035
SCIN	20.0960978341413
CASP4	17.231644756715
PER3	5.58770104268889
HAMP	14.9254521612561
YBX3	16.8322700061296
FKBP5	20.3535467199494
IQGAP2	23.0083882317232
RNF149	17.173951405846
CNTN5	0.506185202293099
CD93	16.4945018353541
AGBL3	10.7404514957203
IKZF2	17.4303686664775
CDH18	23.9391166933829
PID1	4.90123315026892
WNT5A	16.1982729744851
PCSK5	19.2746246661902
DSE	17.6621920526893
IMPA2	19.2317765898065
IRAK2	4.04799483024667
GALNT17	0.98953866484787
CD163	17.9398363598433
GNG10	15.4712393915553
RPL23A	13.1952436748351
PIM1	16.3151697291137
NRG1	1.80638318514187
FAM20A	17.634515177759
HMOX1	18.2958958160454
SPATA6	17.277661191825
FCGR2A	17.3280546956152
EEPD1	5.9070275916328
BHLHE40	10.7957872918128
LRFN5	0.0478302781279907
MS4A14	20.6096027203013
CD163L1	17.7180880611422
FRMPD4	1.07336595576774
STXBP5L	1.01420507373351
MAP3K8	17.7028332778007
CHCHD7	15.6437509367081
C17orf67	22.3217852672242
CEBPB	14.0695095900356
CEMIP2	16.9307835815632
SH3PXD2B	17.6197553621157
PXN	16.7037185658449
RAB27A	17.5030705188878
TMEM132D	0.823686337954754
SLC11A1	16.3280346623232
LAP3	16.5261114259779
PVT1	17.9275017614329
NIBAN1	17.8238466249245
CLIC4	16.168335113896
GPR155	18.9310905678647
SIGLEC9	16.9238163176202
RTTN	4.39164862820262
SAP30	17.7644312751662
ASIC2	23.2071308582337
LY96	17.3608655039841
ROBO2	1.06269944862387
STAB1	17.5878205968645
TSPO	17.7724004247821
FCGBP	19.1138828844734
FLVCR2	16.658945451998
ST6GALNAC5	0.825175240238495
FAM157C	16.2731254438403
MAMDC2	4.85171974208003
DUSP10	22.6193456773877
XACT	4.07504196085819
PLSCR1	16.8639528740259
HSPA1A	17.6361940851157
TG	15.0068032096968
RNF144B	18.4302978965803
CLSTN2	0.721914211441609
CDH12	1.1246327763119
GPR65	17.3977213167812
PDE4B	17.7925509313569
RYR2	1.02728924187073
FAM110B	17.9066646088519
PLCXD3	5.61732430132485
SBNO2	16.674825031097
VSIG4	17.0475533736317
ANGPT2	13.4364302465418
TMEM163	16.719458775266
NHSL1	22.7206088240281
MS4A4E	19.4221309672873
P4HA1	19.9360907099447
SLC7A5	17.6692012036441
XBP1	15.0345015372256
HIST2H2BF	14.0006289183913
F13A1	17.928723992784
SYN3	0.236044791018847
ACSL1	18.2665603701766
OLR1	6.51666724066749
ZFP36	12.9820475516168
CPNE4	3.24617563991651
LIMK2	16.459354519342
TYMP	15.6419705093707
IL15	19.7260696274592
ZNF804A	21.3595642529805
DLGAP2	1.89279745692371
CBLN2	0.396198983825645
RASGRP3	2.14852127814698
TNFSF13	15.3430205542326
DDIT4	15.5023711931245
CCDC65	15.2997369396894
HSPA1B	17.5202271288866
HSPH1	19.1282486000892
PTPN1	16.7827175805801
CXCL12	3.94625211924402
ENPP1	4.48040389664391
CD83	4.67393877679574
SLC25A19	17.347687871846
PLTP	16.8909058253196
HSPA5	16.1556428529472
SMIM35	4.60323898544035
CCDC26	18.9288445635648
DIRC3	23.1778222964271
HIST1H2BD	17.6414565196265
HIF1A	17.7005980843531
MLKL	15.1909288242486
C12orf42	3.88346138819536
CD55	18.1263136479469
CPA6	3.14831092290958
DNAJB1	17.7631890565621
NAMPT	17.3049343823846
PLAC8	17.0109087433157
GK	16.5504846843339
