"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ASCL1","ASCL1","MA1100.2","-0.782896",0.784266,0.872813,0.874797,0.048013,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"BARHL1","BARHL1","MA0877.2","-0.805337",0.791021,0.881978,0.884044,0.0529747,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"BARHL2","BARHL2","MA0635.1","-0.816932",0.79429,0.860908,0.863159,0.0554795,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"HSF1","HSF1","MA0486.2","-0.824053",0.796136,0.736267,0.738534,0.0512046,392,"False",1,0.0319725063631675,0.137645460990107,NA,NA,NA,0.612055936138104,0.386456592981947
"STAT3","STAT3","MA0144.2","-0.827974",0.797343,0.855573,0.857659,0.0488433,392,"False",1,8.85339666577899e-06,4.06211265877431e-07,0.449693635549799,0.448388864110944,0.61472669855231,0.262825567879919,0.456062576950469
"BHLHA15","BHLHA15","MA1472.1","-0.834066",0.799068,0.872432,0.87435,0.0446135,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR1H2","NR1H2::RXRA","MA0115.1","-0.843788",0.802017,0.67231,0.674225,0.0478394,392,"False",1,8.37366520437717e-08,0.0484176400891431,0.738112833213588,0.738388585761705,-0.446719390682684,0.300216352092007,0.299059802237247
"RXRA","NR1H2::RXRA","MA0115.1","-0.843788",0.802017,0.67231,0.674225,0.0478394,392,"False",1,0.0253397830817513,0.0696143243971587,NA,NA,NA,0.175594717197463,0.771439033779531
"HOXB9","HOXB9","MA1503.1","-0.864673",0.807515,0.786266,0.78887,0.056499,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"RORA","RORA","MA0071.1","-0.870941",0.809385,0.821091,0.823488,0.0550053,392,"False",1,7.47280355186464e-31,6.8553185712479e-21,0.952390206819727,0.952281607911247,0.0117738569431898,0.000612969151083329,0.61444310359311
"ZNF354C","ZNF354C","MA0130.1","-0.877485",0.81106,0.960682,0.962358,0.0365238,392,"False",1,4.76974791269053e-08,1.23739273684043e-05,0.860132032127796,0.859602814658044,0.0834855368416753,0.00238423767397122,0.047841659147752
"HNF4G","HNF4G","MA0484.2","-0.908678",0.819381,0.78245,0.784884,0.05037,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"BCL6B","BCL6B","MA0731.1","-0.924261",0.823539,0.665421,0.667536,0.0443252,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1619.1","-0.944248",0.828739,0.824883,0.827653,0.0578168,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"MYB","MYB","MA0100.3","-0.953521",0.831013,0.861809,0.864485,0.0534222,392,"False",1,NA,NA,NA,NA,NA,NA,NA
"CEBPE","CEBPE","MA0837.1","-0.958941",0.832466,0.817231,0.819648,0.0496442,392,"False",1,NA,NA,NA,NA,NA,NA,NA
